WP_004753574.1	lcl|NZ_AFLG01000181.1_cds_WP_000340715.1_1057	94.186	86	106
WP_004755091.1	lcl|NZ_AFLG01000181.1_cds_WP_000410273.1_1058	96.815	314	314
WP_004755091.1	lcl|NZ_AFLG01000181.1_cds_WP_000093099.1_1078	57.143	63	314
WP_004755091.1	lcl|NZ_AFLG01000043.1_cds_WP_000744700.1_3100	24.471	331	314
WP_004755091.1	lcl|NZ_AFLG01000181.1_cds_WP_000646252.1_1061	27.239	268	314
WP_004755091.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	22.917	288	314
WP_004755091.1	lcl|NZ_AFLG01000181.1_cds_WP_000600889.1_1087	24.194	186	314
WP_004777161.1	lcl|NZ_AFLG01000181.1_cds_WP_000604524.1_1059	94.247	365	365
WP_004766667.1	lcl|NZ_AFLG01000181.1_cds_WP_000884059.1_1060	96.757	185	185
WP_004766667.1	lcl|NZ_AFLG01000052.1_cds_WP_000351733.1_2877	40.714	140	185
WP_004755430.1	lcl|NZ_AFLG01000181.1_cds_WP_000646252.1_1061	97.264	329	329
WP_004755430.1	lcl|NZ_AFLG01000043.1_cds_WP_000744700.1_3100	32.381	315	329
WP_004755430.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	31.045	335	329
WP_004755430.1	lcl|NZ_AFLG01000181.1_cds_WP_000600889.1_1087	31.677	322	329
WP_004755430.1	lcl|NZ_AFLG01000060.1_cds_WP_001984071.1_2624	31.935	310	329
WP_004755430.1	lcl|NZ_AFLG01000175.1_cds_WP_000649925.1_1217	29.573	328	329
WP_004755430.1	lcl|NZ_AFLG01000065.1_cds_WP_000709511.1_2510	29.730	333	329
WP_004755430.1	lcl|NZ_AFLG01000181.1_cds_WP_000601375.1_1114	25.000	300	329
WP_004755430.1	lcl|NZ_AFLG01000060.1_cds_WP_000688695.1_2644	29.091	275	329
WP_004755430.1	lcl|NZ_AFLG01000181.1_cds_WP_001067557.1_1064	27.541	305	329
WP_004755430.1	lcl|NZ_AFLG01000181.1_cds_WP_000475904.1_1123	27.372	274	329
WP_004755430.1	lcl|NZ_AFLG01000181.1_cds_WP_000410273.1_1058	26.101	318	329
WP_004755430.1	lcl|NZ_AFLG01000174.1_cds_WP_001074785.1_1253	29.057	265	329
WP_004755430.1	lcl|NZ_AFLG01000344.1_cds_WP_001003555.1_90	25.148	338	329
WP_004755430.1	lcl|NZ_AFLG01000181.1_cds_WP_000487322.1_1112	26.994	326	329
WP_004758405.1	lcl|NZ_AFLG01000181.1_cds_WP_000774262.1_1062	93.633	267	267
WP_004758405.1	lcl|NZ_AFLG01000181.1_cds_WP_000859505.1_1111	26.693	251	267
WP_004758405.1	lcl|NZ_AFLG01000181.1_cds_WP_000800438.1_1092	25.630	238	267
WP_004758405.1	lcl|NZ_AFLG01000181.1_cds_WP_000842260.1_1141	26.842	190	267
WP_004758405.1	lcl|NZ_AFLG01000197.1_cds_WP_000667727.1_815	30.909	110	267
WP_004758405.1	lcl|NZ_AFLG01000069.1_cds_WP_000805357.1_2436	27.660	188	267
WP_016748627.1	lcl|NZ_AFLG01000181.1_cds_WP_000612797.1_1063	96.267	509	509
WP_016748627.1	lcl|NZ_AFLG01000034.1_cds_WP_000291591.1_3323	27.469	324	509
WP_016748627.1	lcl|NZ_AFLG01000034.1_cds_WP_000364507.1_3324	31.111	90	509
WP_016748627.1	lcl|NZ_AFLG01000181.1_cds_WP_000612797.1_1063	96.267	509	509
WP_016748627.1	lcl|NZ_AFLG01000034.1_cds_WP_000291591.1_3323	27.469	324	509
WP_016748627.1	lcl|NZ_AFLG01000034.1_cds_WP_000364507.1_3324	31.111	90	509
WP_004755319.1	lcl|NZ_AFLG01000181.1_cds_WP_001067557.1_1064	96.667	330	330
WP_004755319.1	lcl|NZ_AFLG01000181.1_cds_WP_000646252.1_1061	28.990	307	330
WP_004755319.1	lcl|NZ_AFLG01000181.1_cds_WP_000600889.1_1087	27.068	266	330
WP_004755319.1	lcl|NZ_AFLG01000060.1_cds_WP_001984071.1_2624	24.632	272	330
WP_004755319.1	lcl|NZ_AFLG01000043.1_cds_WP_000744700.1_3100	26.266	316	330
WP_004755319.1	lcl|NZ_AFLG01000344.1_cds_WP_001003555.1_90	28.287	251	330
WP_004755319.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	24.925	333	330
WP_004755319.1	lcl|NZ_AFLG01000175.1_cds_WP_000649925.1_1217	29.644	253	330
WP_004755319.1	lcl|NZ_AFLG01000060.1_cds_WP_000688695.1_2644	25.792	221	330
WP_004755319.1	lcl|NZ_AFLG01000181.1_cds_WP_000601375.1_1114	25.362	276	330
WP_004755319.1	lcl|NZ_AFLG01000181.1_cds_WP_000487322.1_1112	26.855	283	330
WP_004754883.1	lcl|NZ_AFLG01000181.1_cds_WP_001198107.1_1065	95.902	366	366
WP_004754883.1	lcl|NZ_AFLG01000181.1_cds_WP_000608295.1_1066	40.000	365	366
WP_004754883.1	lcl|NZ_AFLG01000181.1_cds_WP_000575178.1_1134	34.262	359	366
WP_004754883.1	lcl|NZ_AFLG01000276.1_cds_WP_001281953.1_248	28.232	379	366
WP_004754883.1	lcl|NZ_AFLG01000181.1_cds_WP_000346036.1_1095	28.090	356	366
WP_004754883.1	lcl|NZ_AFLG01000181.1_cds_WP_000582222.1_1076	32.958	355	366
WP_004754883.1	lcl|NZ_AFLG01000189.1_cds_WP_000538752.1_919	29.412	357	366
WP_004754883.1	lcl|NZ_AFLG01000181.1_cds_WP_000947844.1_1088	26.957	345	366
WP_004754883.1	lcl|NZ_AFLG01000109.1_cds_WP_001982414.1_1786	31.579	190	366
WP_016560370.1	lcl|NZ_AFLG01000181.1_cds_WP_000608295.1_1066	96.458	367	367
WP_016560370.1	lcl|NZ_AFLG01000181.1_cds_WP_001198107.1_1065	39.178	365	367
WP_016560370.1	lcl|NZ_AFLG01000181.1_cds_WP_000575178.1_1134	36.043	369	367
WP_016560370.1	lcl|NZ_AFLG01000189.1_cds_WP_000538752.1_919	31.649	376	367
WP_016560370.1	lcl|NZ_AFLG01000181.1_cds_WP_000582222.1_1076	35.692	325	367
WP_016560370.1	lcl|NZ_AFLG01000276.1_cds_WP_001281953.1_248	30.423	378	367
WP_016560370.1	lcl|NZ_AFLG01000181.1_cds_WP_000346036.1_1095	24.665	373	367
WP_016560370.1	lcl|NZ_AFLG01000181.1_cds_WP_000947844.1_1088	26.404	356	367
WP_016560370.1	lcl|NZ_AFLG01000109.1_cds_WP_001982414.1_1786	25.140	358	367
WP_004755296.1	lcl|NZ_AFLG01000181.1_cds_WP_000689743.1_1067	91.544	544	544
WP_004755296.1	lcl|NZ_AFLG01000181.1_cds_WP_000689743.1_1067	91.544	544	544
WP_002740998.1	lcl|NZ_AFLG01000181.1_cds_WP_000342713.1_1068	94.340	265	265
WP_002740998.1	lcl|NZ_AFLG01000334.1_cds_WP_001002663.1_176	46.091	243	265
WP_004777170.1	lcl|NZ_AFLG01000181.1_cds_WP_001246618.1_1069	92.581	310	310
WP_004777170.1	lcl|NZ_AFLG01000196.1_cds_WP_000501205.1_825	36.513	304	310
WP_004777170.1	lcl|NZ_AFLG01000072.1_cds_WP_001183723.1_2367	26.471	306	310
WP_004777170.1	lcl|NZ_AFLG01000026.1_cds_WP_000279894.1_3531	23.282	262	310
WP_004777170.1	lcl|NZ_AFLG01000181.1_cds_WP_001246618.1_1069	92.581	310	310
WP_004777170.1	lcl|NZ_AFLG01000196.1_cds_WP_000501205.1_825	36.513	304	310
WP_004777170.1	lcl|NZ_AFLG01000072.1_cds_WP_001183723.1_2367	26.471	306	310
WP_004777170.1	lcl|NZ_AFLG01000026.1_cds_WP_000279894.1_3531	23.282	262	310
WP_004754589.1	lcl|NZ_AFLG01000181.1_cds_WP_000479982.1_1070	94.318	264	264
WP_002733551.1	lcl|NZ_AFLG01000181.1_cds_WP_000715958.1_1071	96.124	129	130
WP_004777167.1	lcl|NZ_AFLG01000181.1_cds_WP_001088866.1_1072	97.222	144	144
WP_004777149.1	lcl|NZ_AFLG01000181.1_cds_WP_000517242.1_1073	95.023	221	221
WP_004777149.1	lcl|NZ_AFLG01000066.1_cds_WP_001082180.1_2500	29.487	78	221
WP_004777149.1	lcl|NZ_AFLG01000181.1_cds_WP_001206409.1_1083	30.097	103	221
WP_004777149.1	lcl|NZ_AFLG01000235.1_cds_WP_001069834.1_462	28.440	109	221
WP_162833666.1	lcl|NZ_AFLG01000126.1_cds_WP_229309472.1_1595	90.226	133	265
WP_162833666.1	lcl|NZ_AFLG01000126.1_cds_WP_042709618.1_1594	83.505	97	265
WP_162833666.1	lcl|NZ_AFLG01000332.1_cds_LEP2GSC152_RS0120500_191	41.860	86	265
WP_162833666.1	lcl|NZ_AFLG01000179.1_cds_LEP2GSC152_RS1000000126205_1158	53.488	43	265
WP_162833666.1	lcl|NZ_AFLG01000179.1_cds_LEP2GSC152_RS1000000126205_1158	45.000	20	265
WP_162833666.1	lcl|NZ_AFLG01000126.1_cds_WP_229309472.1_1595	90.226	133	265
WP_162833666.1	lcl|NZ_AFLG01000126.1_cds_WP_042709618.1_1594	83.505	97	265
WP_162833666.1	lcl|NZ_AFLG01000332.1_cds_LEP2GSC152_RS0120500_191	41.860	86	265
WP_162833666.1	lcl|NZ_AFLG01000179.1_cds_LEP2GSC152_RS1000000126205_1158	53.488	43	265
WP_162833666.1	lcl|NZ_AFLG01000179.1_cds_LEP2GSC152_RS1000000126205_1158	45.000	20	265
WP_016748629.1	lcl|NZ_AFLG01000031.1_cds_WP_001237996.1_3400	23.836	365	682
WP_016748630.1	lcl|NZ_AFLG01000295.1_cds_WP_002067912.1_217	25.778	225	333
WP_016748630.1	lcl|NZ_AFLG01000295.1_cds_WP_002067912.1_217	25.778	225	333
WP_016560406.1	lcl|NZ_AFLG01000181.1_cds_WP_001015422.1_1075	25.381	394	392
WP_016560406.1	lcl|NZ_AFLG01000181.1_cds_WP_002082140.1_1099	28.767	146	392
WP_016560406.1	lcl|NZ_AFLG01000181.1_cds_WP_000661932.1_1108	25.641	156	392
WP_016560406.1	lcl|NZ_AFLG01000181.1_cds_WP_001206409.1_1083	24.607	191	392
WP_016560406.1	lcl|NZ_AFLG01000235.1_cds_WP_000347681.1_463	23.926	163	392
WP_016560406.1	lcl|NZ_AFLG01000172.1_cds_WP_000402845.1_1266	23.176	233	392
WP_016560441.1	lcl|NZ_AFLG01000181.1_cds_WP_000611594.1_1074	54.598	174	174
WP_016560441.1	lcl|NZ_AFLG01000081.1_cds_WP_001206947.1_2158	32.283	127	174
WP_016560449.1	lcl|NZ_AFLG01000181.1_cds_WP_001015422.1_1075	65.423	402	405
WP_016560449.1	lcl|NZ_AFLG01000235.1_cds_WP_000347681.1_463	22.010	209	405
WP_016560426.1	lcl|NZ_AFLG01000181.1_cds_WP_000582222.1_1076	81.232	357	362
WP_016560426.1	lcl|NZ_AFLG01000181.1_cds_WP_000608295.1_1066	38.760	258	362
WP_016560426.1	lcl|NZ_AFLG01000276.1_cds_WP_001281953.1_248	29.551	379	362
WP_016560426.1	lcl|NZ_AFLG01000181.1_cds_WP_000947844.1_1088	29.904	311	362
WP_016560426.1	lcl|NZ_AFLG01000181.1_cds_WP_001198107.1_1065	31.014	345	362
WP_016560426.1	lcl|NZ_AFLG01000181.1_cds_WP_000346036.1_1095	32.353	272	362
WP_016560426.1	lcl|NZ_AFLG01000181.1_cds_WP_000575178.1_1134	32.143	280	362
WP_016560426.1	lcl|NZ_AFLG01000109.1_cds_WP_001982414.1_1786	24.384	365	362
WP_016560426.1	lcl|NZ_AFLG01000189.1_cds_WP_000538752.1_919	29.457	258	362
WP_016560417.1	lcl|NZ_AFLG01000181.1_cds_WP_000344487.1_1077	91.234	308	308
WP_016560417.1	lcl|NZ_AFLG01000181.1_cds_WP_000344487.1_1077	91.234	308	308
WP_099046747.1	lcl|NZ_AFLG01000126.1_cds_WP_042709618.1_1594	41.379	58	256
WP_099046747.1	lcl|NZ_AFLG01000126.1_cds_WP_042709618.1_1594	41.379	58	256
WP_016560398.1	lcl|NZ_AFLG01000181.1_cds_WP_001106774.1_1080	31.081	370	413
WP_016560501.1	lcl|NZ_AFLG01000087.1_cds_WP_000172202.1_2060	34.400	375	595
WP_016560501.1	lcl|NZ_AFLG01000181.1_cds_WP_000834715.1_1081	29.551	379	595
WP_016560501.1	lcl|NZ_AFLG01000182.1_cds_WP_000667646.1_1043	34.884	258	595
WP_016560501.1	lcl|NZ_AFLG01000058.1_cds_WP_000828455.1_2689	33.061	245	595
