WP_004753574.1	lcl|NZ_RQHU01000019.1_cds_WP_135746496.1_2234	61.538	78	106
WP_004755091.1	lcl|NZ_RQHU01000019.1_cds_WP_135746495.1_2235	82.258	310	314
WP_004755091.1	lcl|NZ_RQHU01000005.1_cds_WP_135745382.1_1152	27.476	313	314
WP_004755091.1	lcl|NZ_RQHU01000005.1_cds_WP_135745407.1_1179	22.840	324	314
WP_004755091.1	lcl|NZ_RQHU01000024.1_cds_WP_135743732.1_3333	23.529	170	314
WP_004755091.1	lcl|NZ_RQHU01000019.1_cds_WP_135746431.1_2301	27.152	151	314
WP_004777161.1	lcl|NZ_RQHU01000019.1_cds_WP_135746493.1_2237	53.591	362	365
WP_004766667.1	lcl|NZ_RQHU01000019.1_cds_WP_135744205.1_2703	31.757	148	185
WP_004755430.1	lcl|NZ_RQHU01000005.1_cds_WP_135745407.1_1179	31.529	314	329
WP_004755430.1	lcl|NZ_RQHU01000019.1_cds_WP_135746431.1_2301	27.874	348	329
WP_004755430.1	lcl|NZ_RQHU01000005.1_cds_WP_135744912.1_597	30.000	310	329
WP_004755430.1	lcl|NZ_RQHU01000024.1_cds_WP_135743732.1_3333	29.619	341	329
WP_004755430.1	lcl|NZ_RQHU01000019.1_cds_WP_265396293.1_2279	30.351	313	329
WP_004755430.1	lcl|NZ_RQHU01000005.1_cds_WP_135745055.1_771	28.395	324	329
WP_004755430.1	lcl|NZ_RQHU01000005.1_cds_WP_135745382.1_1152	27.476	313	329
WP_004755430.1	lcl|NZ_RQHU01000019.1_cds_WP_135746462.1_2269	28.309	272	329
WP_004755430.1	lcl|NZ_RQHU01000019.1_cds_WP_135746473.1_2257	26.183	317	329
WP_004755430.1	lcl|NZ_RQHU01000019.1_cds_WP_135746495.1_2235	26.332	319	329
WP_004755430.1	lcl|NZ_RQHU01000005.1_cds_WP_135745111.1_838	29.249	253	329
WP_004755430.1	lcl|NZ_RQHU01000019.1_cds_WP_135746445.1_2286	26.506	249	329
WP_004755430.1	lcl|NZ_RQHU01000005.1_cds_WP_135745455.1_1233	29.317	249	329
WP_004755430.1	lcl|NZ_RQHU01000019.1_cds_WP_135746410.1_2323	25.000	268	329
WP_004755430.1	lcl|NZ_RQHU01000019.1_cds_WP_135746455.1_2276	31.646	158	329
WP_004755430.1	lcl|NZ_RQHU01000005.1_cds_WP_135745689.1_1512	27.222	180	329
WP_004755430.1	lcl|NZ_RQHU01000024.1_cds_WP_208739683.1_3344	26.840	231	329
