WP_004753574.1	lcl|NZ_JADDWD010000005.1_cds_WP_002725873.1_2717	89.535	86	106
WP_004755091.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733579.1_2718	92.994	314	314
WP_004755091.1	lcl|NZ_JADDWD010000018.1_cds_WP_002722638.1_703	22.936	327	314
WP_004755091.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733534.1_2721	26.493	268	314
WP_004755091.1	lcl|NZ_JADDWD010000005.1_cds_WP_002740024.1_2812	23.843	281	314
WP_004755091.1	lcl|NZ_JADDWD010000013.1_cds_WP_002743770.1_327	22.941	170	314
WP_004755091.1	lcl|NZ_JADDWD010000006.1_cds_WP_002728309.1_2962	27.586	203	314
WP_004755091.1	lcl|NZ_JADDWD010000005.1_cds_WP_016749081.1_2750	24.503	151	314
WP_004777161.1	lcl|NZ_JADDWD010000005.1_cds_WP_026054882.1_2719	86.575	365	365
WP_004766667.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733646.1_2720	96.757	185	185
WP_004766667.1	lcl|NZ_JADDWD010000003.1_cds_WP_002721790.1_2114	34.337	166	185
WP_004755430.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733534.1_2721	97.872	329	329
WP_004755430.1	lcl|NZ_JADDWD010000018.1_cds_WP_002722638.1_703	30.159	315	329
WP_004755430.1	lcl|NZ_JADDWD010000005.1_cds_WP_002740024.1_2812	31.157	337	329
WP_004755430.1	lcl|NZ_JADDWD010000006.1_cds_WP_002728309.1_2962	30.868	311	329
WP_004755430.1	lcl|NZ_JADDWD010000013.1_cds_WP_002743770.1_327	27.566	341	329
WP_004755430.1	lcl|NZ_JADDWD010000006.1_cds_WP_002728316.1_2965	28.485	330	329
WP_004755430.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733638.1_2758	27.941	340	329
WP_004755430.1	lcl|NZ_JADDWD010000076.1_cds_WP_002741146.1_3122	29.487	312	329
WP_004755430.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733546.1_2787	26.667	270	329
WP_004755430.1	lcl|NZ_JADDWD010000005.1_cds_WP_002740721.1_2724	28.387	310	329
WP_004755430.1	lcl|NZ_JADDWD010000007.1_cds_WP_002732331.1_3226	26.254	339	329
WP_004755430.1	lcl|NZ_JADDWD010000005.1_cds_WP_002744551.1_2752	29.889	271	329
WP_004755430.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733698.1_2795	26.642	274	329
WP_004755430.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733579.1_2718	27.309	249	329
WP_004755430.1	lcl|NZ_JADDWD010000005.1_cds_WP_016749081.1_2750	23.975	317	329
WP_004755430.1	lcl|NZ_JADDWD010000059.1_cds_WP_002740236.1_2696	26.217	267	329
WP_004755430.1	lcl|NZ_JADDWD010000004.1_cds_WP_002721725.1_2500	25.223	337	329
WP_004755430.1	lcl|NZ_JADDWD010000004.1_cds_WP_002739935.1_2412	27.869	244	329
WP_004755430.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733757.1_2785	31.034	174	329
WP_004758405.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733627.1_2722	97.004	267	267
WP_004758405.1	lcl|NZ_JADDWD010000005.1_cds_WP_002738295.1_2784	24.701	251	267
WP_004758405.1	lcl|NZ_JADDWD010000005.1_cds_WP_002740926.1_2763	24.790	238	267
