WP_004753574.1	lcl|NZ_AOWA01000100.1_cds_WP_000340715.1_2369	94.186	86	106
WP_004755091.1	lcl|NZ_AOWA01000100.1_cds_WP_000410273.1_2370	96.815	314	314
WP_004755091.1	lcl|NZ_AOWA01000100.1_cds_WP_000093099.1_2390	57.143	63	314
WP_004755091.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	24.471	331	314
WP_004755091.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	27.239	268	314
WP_004755091.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	22.917	288	314
WP_004755091.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	24.194	186	314
WP_004777161.1	lcl|NZ_AOWA01000100.1_cds_WP_000604524.1_2371	94.247	365	365
WP_004766667.1	lcl|NZ_AOWA01000100.1_cds_WP_000884059.1_2372	96.757	185	185
WP_004766667.1	lcl|NZ_AOWA01000068.1_cds_WP_000351733.1_1188	40.714	140	185
WP_004755430.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	97.264	329	329
WP_004755430.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	32.381	315	329
WP_004755430.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	31.045	335	329
WP_004755430.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	31.677	322	329
WP_004755430.1	lcl|NZ_AOWA01000037.1_cds_WP_001984071.1_469	31.935	310	329
WP_004755430.1	lcl|NZ_AOWA01000106.1_cds_WP_000649925.1_2693	29.573	328	329
WP_004755430.1	lcl|NZ_AOWA01000058.1_cds_WP_000709511.1_985	29.730	333	329
WP_004755430.1	lcl|NZ_AOWA01000100.1_cds_WP_000601375.1_2426	25.000	300	329
WP_004755430.1	lcl|NZ_AOWA01000037.1_cds_WP_000688695.1_449	29.091	275	329
WP_004755430.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	27.541	305	329
WP_004755430.1	lcl|NZ_AOWA01000100.1_cds_WP_000475904.1_2435	27.372	274	329
