WP_000340715.1	lcl|NZ_AFLQ01000047.1_cds_WP_000340713.1_3445	95.349	86	106
WP_000410268.1	lcl|NZ_AFLQ01000047.1_cds_WP_000412665.1_3444	95.161	310	318
WP_000410268.1	lcl|NZ_AFLQ01000047.1_cds_WP_000699347.1_3440	24.422	303	318
WP_000410268.1	lcl|NZ_AFLQ01000051.1_cds_WP_000744700.1_3303	24.611	321	318
WP_000410268.1	lcl|NZ_AFLQ01000308.1_cds_WP_000723094.1_262	24.653	288	318
WP_000410268.1	lcl|NZ_AFLQ01000047.1_cds_WP_000723077.1_3431	21.014	276	318
WP_002076509.1	lcl|NZ_AFLQ01000308.1_cds_WP_000282884.1_258	30.213	235	223
WP_002076509.1	lcl|NZ_AFLQ01000047.1_cds_WP_001005151.1_3395	28.205	195	223
WP_002076509.1	lcl|NZ_AFLQ01000235.1_cds_WP_001099033.1_474	26.009	223	223
WP_002076509.1	lcl|NZ_AFLQ01000047.1_cds_WP_000808025.1_3438	35.398	113	223
WP_002076509.1	lcl|NZ_AFLQ01000044.1_cds_WP_000840860.1_3569	29.808	104	223
WP_002076509.1	lcl|NZ_AFLQ01000047.1_cds_WP_000703222.1_3402	29.348	92	223
WP_002076509.1	lcl|NZ_AFLQ01000095.1_cds_WP_000868621.1_2345	29.670	91	223
WP_002076509.1	lcl|NZ_AFLQ01000308.1_cds_WP_001114270.1_265	26.705	176	223
WP_002076509.1	lcl|NZ_AFLQ01000144.1_cds_WP_000262844.1_1767	24.638	207	223
WP_001136119.1	lcl|NZ_AFLQ01000047.1_cds_WP_000853941.1_3428	38.209	335	354
WP_001136119.1	lcl|NZ_AFLQ01000047.1_cds_WP_000275581.1_3439	30.395	329	354
WP_001136119.1	lcl|NZ_AFLQ01000106.1_cds_WP_001011675.1_2154	33.898	295	354
WP_001136119.1	lcl|NZ_AFLQ01000047.1_cds_WP_000155110.1_3411	32.508	323	354
WP_001136119.1	lcl|NZ_AFLQ01000047.1_cds_WP_000853941.1_3428	38.209	335	354
WP_001136119.1	lcl|NZ_AFLQ01000047.1_cds_WP_000275581.1_3439	30.395	329	354
WP_001136119.1	lcl|NZ_AFLQ01000106.1_cds_WP_001011675.1_2154	33.898	295	354
WP_001136119.1	lcl|NZ_AFLQ01000047.1_cds_WP_000155110.1_3411	32.508	323	354
WP_000535865.1	lcl|NZ_AFLQ01000047.1_cds_WP_000721297.1_3415	37.788	217	234
WP_000535865.1	lcl|NZ_AFLQ01000003.1_cds_WP_001014590.1_3934	28.365	208	234
WP_000535865.1	lcl|NZ_AFLQ01000057.1_cds_WP_000721859.1_3132	33.333	111	234
WP_001117631.1	lcl|NZ_AFLQ01000047.1_cds_WP_001154829.1_3418	31.092	357	387
WP_001117631.1	lcl|NZ_AFLQ01000270.1_cds_WP_001281957.1_354	31.720	372	387
WP_001117631.1	lcl|NZ_AFLQ01000047.1_cds_WP_001054317.1_3430	35.628	247	387
WP_001117631.1	lcl|NZ_AFLQ01000047.1_cds_WP_000738263.1_3417	32.819	259	387
WP_001117631.1	lcl|NZ_AFLQ01000308.1_cds_WP_000575187.1_256	30.742	283	387
WP_001117631.1	lcl|NZ_AFLQ01000165.1_cds_WP_000538758.1_1371	26.480	321	387
WP_001117631.1	lcl|NZ_AFLQ01000078.1_cds_WP_001982414.1_2761	24.251	367	387
