WP_000340715.1	lcl|NZ_RQGY01000003.1_cds_WP_135594790.1_1239	63.514	74	106
WP_000410268.1	lcl|NZ_RQGY01000003.1_cds_WP_135594788.1_1238	82.166	314	318
WP_000410268.1	lcl|NZ_RQGY01000014.1_cds_WP_100725791.1_2268	23.333	330	318
WP_000410268.1	lcl|NZ_RQGY01000003.1_cds_WP_135638522.1_1187	23.214	280	318
WP_000410268.1	lcl|NZ_RQGY01000003.1_cds_WP_135652128.1_1185	22.642	318	318
WP_000410268.1	lcl|NZ_RQGY01000003.1_cds_WP_135652118.1_1167	27.476	313	318
WP_000410268.1	lcl|NZ_RQGY01000012.1_cds_WP_100715920.1_3229	24.118	170	318
WP_000410268.1	lcl|NZ_RQGY01000015.1_cds_WP_135653092.1_1740	23.404	329	318
WP_000020777.1	lcl|NZ_RQGY01000003.1_cds_WP_135594731.1_1210	42.655	354	361
WP_002076509.1	lcl|NZ_RQGY01000003.1_cds_WP_135652117.1_1164	34.234	111	223
WP_002076509.1	lcl|NZ_RQGY01000003.1_cds_WP_135591985.1_875	22.917	240	223
WP_002076509.1	lcl|NZ_RQGY01000003.1_cds_WP_135594701.1_1193	36.364	99	223
WP_002076509.1	lcl|NZ_RQGY01000003.1_cds_WP_135592302.1_1169	33.077	130	223
WP_002076509.1	lcl|NZ_RQGY01000003.1_cds_WP_135652115.1_1161	34.043	94	223
WP_002076509.1	lcl|NZ_RQGY01000003.1_cds_WP_135651999.1_793	48.000	50	223
WP_002076509.1	lcl|NZ_RQGY01000010.1_cds_WP_100727529.1_2935	28.421	95	223
WP_002076509.1	lcl|NZ_RQGY01000003.1_cds_WP_135592290.1_1163	29.126	103	223
WP_001136119.1	lcl|NZ_RQGY01000003.1_cds_WP_135594771.1_1230	30.769	351	354
WP_001136119.1	lcl|NZ_RQGY01000003.1_cds_WP_135593803.1_88	36.719	256	354
WP_001136119.1	lcl|NZ_RQGY01000003.1_cds_WP_135652143.1_1213	32.164	342	354
WP_001136119.1	lcl|NZ_RQGY01000003.1_cds_WP_135594771.1_1230	30.769	351	354
WP_001136119.1	lcl|NZ_RQGY01000003.1_cds_WP_135593803.1_88	36.719	256	354
WP_001136119.1	lcl|NZ_RQGY01000003.1_cds_WP_135652143.1_1213	32.164	342	354
WP_000535865.1	lcl|NZ_RQGY01000003.1_cds_WP_135594767.1_1228	35.484	217	234
WP_000535865.1	lcl|NZ_RQGY01000003.1_cds_WP_135652153.1_1233	37.952	166	234
WP_000535865.1	lcl|NZ_RQGY01000015.1_cds_WP_135653153.1_1902	32.883	222	234
WP_000535865.1	lcl|NZ_RQGY01000003.1_cds_WP_135652137.1_1205	29.600	125	234
WP_000535865.1	lcl|NZ_RQGY01000015.1_cds_WP_135653145.1_1887	27.966	118	234
WP_000535865.1	lcl|NZ_RQGY01000003.1_cds_WP_135594733.1_1211	29.365	126	234
WP_001117631.1	lcl|NZ_RQGY01000003.1_cds_WP_135652150.1_1226	36.546	249	387
WP_001117631.1	lcl|NZ_RQGY01000014.1_cds_WP_135593278.1_1999	31.105	389	387
WP_001117631.1	lcl|NZ_RQGY01000003.1_cds_WP_135652142.1_1212	27.614	373	387
WP_001117631.1	lcl|NZ_RQGY01000003.1_cds_WP_135652155.1_1235	30.328	366	387
WP_001117631.1	lcl|NZ_RQGY01000015.1_cds_WP_135593957.1_1418	23.647	351	387
WP_029781911.1	lcl|NZ_RQGY01000003.1_cds_WP_135594767.1_1228	45.082	244	572
WP_029781911.1	lcl|NZ_RQGY01000003.1_cds_WP_135652153.1_1233	37.959	245	572
WP_029781911.1	lcl|NZ_RQGY01000003.1_cds_WP_135688686.1_1227	28.041	296	572
WP_029781911.1	lcl|NZ_RQGY01000003.1_cds_WP_135604295.1_925	24.545	220	572
WP_029781911.1	lcl|NZ_RQGY01000003.1_cds_WP_135594767.1_1228	45.082	244	572
WP_029781911.1	lcl|NZ_RQGY01000003.1_cds_WP_135652153.1_1233	37.959	245	572
WP_029781911.1	lcl|NZ_RQGY01000003.1_cds_WP_135688686.1_1227	28.041	296	572
WP_029781911.1	lcl|NZ_RQGY01000003.1_cds_WP_135604295.1_925	24.545	220	572
WP_000041234.1	lcl|NZ_RQGY01000003.1_cds_WP_135652150.1_1226	43.961	414	417
WP_000041234.1	lcl|NZ_RQGY01000003.1_cds_WP_135652142.1_1212	30.854	363	417
WP_000041234.1	lcl|NZ_RQGY01000014.1_cds_WP_135593278.1_1999	27.795	331	417
WP_000041234.1	lcl|NZ_RQGY01000003.1_cds_WP_135652155.1_1235	29.012	324	417
WP_000041234.1	lcl|NZ_RQGY01000003.1_cds_WP_100718929.1_254	31.132	212	417
WP_000041234.1	lcl|NZ_RQGY01000015.1_cds_WP_135593957.1_1418	26.616	263	417
WP_002108488.1	lcl|NZ_RQGY01000003.1_cds_WP_135652148.1_1224	28.509	228	345
WP_002108487.1	lcl|NZ_RQGY01000003.1_cds_WP_135652149.1_1225	31.325	166	182
WP_002108506.1	lcl|NZ_RQGY01000014.1_cds_WP_243395993.1_2445	33.645	107	216
WP_002108506.1	lcl|NZ_RQGY01000012.1_cds_WP_135652536.1_3193	34.188	117	216
WP_002108506.1	lcl|NZ_RQGY01000012.1_cds_WP_100715861.1_3164	29.870	154	216
WP_002108506.1	lcl|NZ_RQGY01000003.1_cds_WP_135593820.1_65	46.154	52	216
WP_002108506.1	lcl|NZ_RQGY01000012.1_cds_WP_100715842.1_3398	27.500	120	216
WP_025180281.1	lcl|NZ_RQGY01000003.1_cds_WP_135604009.1_1220	20.940	234	481
WP_025180280.1	lcl|NZ_RQGY01000003.1_cds_WP_135594767.1_1228	36.929	241	242
WP_025180280.1	lcl|NZ_RQGY01000003.1_cds_WP_135652153.1_1233	32.365	241	242
WP_025180280.1	lcl|NZ_RQGY01000015.1_cds_WP_135653153.1_1902	29.412	170	242
WP_025180280.1	lcl|NZ_RQGY01000003.1_cds_WP_135652137.1_1205	34.921	126	242
WP_025180280.1	lcl|NZ_RQGY01000015.1_cds_WP_135653145.1_1887	29.464	112	242
WP_002108510.1	lcl|NZ_RQGY01000003.1_cds_WP_135652144.1_1214	25.272	368	452
WP_002108525.1	lcl|NZ_RQGY01000014.1_cds_WP_100716134.1_2020	29.297	256	255
WP_002108525.1	lcl|NZ_RQGY01000012.1_cds_WP_100715851.1_3409	27.668	253	255
WP_002108525.1	lcl|NZ_RQGY01000008.1_cds_WP_012389530.1_2541	29.150	247	255
WP_002108525.1	lcl|NZ_RQGY01000008.1_cds_WP_135652266.1_2607	27.692	260	255
WP_002108525.1	lcl|NZ_RQGY01000003.1_cds_WP_100718553.1_720	27.668	253	255
WP_002108525.1	lcl|NZ_RQGY01000014.1_cds_WP_004786786.1_1992	25.651	269	255
WP_002108525.1	lcl|NZ_RQGY01000003.1_cds_WP_135604104.1_1148	25.373	268	255
WP_002108525.1	lcl|NZ_RQGY01000015.1_cds_WP_100715673.1_1488	28.649	185	255
WP_002108525.1	lcl|NZ_RQGY01000015.1_cds_WP_100715620.1_1427	27.668	253	255
WP_002108525.1	lcl|NZ_RQGY01000008.1_cds_WP_100719759.1_2822	27.500	200	255
WP_002108525.1	lcl|NZ_RQGY01000003.1_cds_WP_135652118.1_1167	28.922	204	255
WP_002108525.1	lcl|NZ_RQGY01000014.1_cds_WP_135652823.1_2227	24.868	189	255
WP_002108525.1	lcl|NZ_RQGY01000008.1_cds_WP_135593560.1_2601	25.373	201	255
WP_002108525.1	lcl|NZ_RQGY01000008.1_cds_WP_100716596.1_2707	20.874	206	255
WP_002108525.1	lcl|NZ_RQGY01000015.1_cds_WP_135605113.1_1570	25.253	198	255
WP_002108525.1	lcl|NZ_RQGY01000014.1_cds_WP_100725791.1_2268	40.580	69	255
WP_002108525.1	lcl|NZ_RQGY01000012.1_cds_WP_135652638.1_3396	20.536	112	255
WP_002108502.1	lcl|NZ_RQGY01000014.1_cds_WP_135652787.1_2176	31.722	331	314
WP_002108502.1	lcl|NZ_RQGY01000008.1_cds_WP_210413578.1_2825	27.273	297	314
WP_002108502.1	lcl|NZ_RQGY01000003.1_cds_WP_167883128.1_1234	24.221	289	314
WP_002108502.1	lcl|NZ_RQGY01000010.1_cds_WP_135652454.1_3091	26.214	206	314
WP_002108526.1	lcl|NZ_RQGY01000003.1_cds_WP_135652143.1_1213	36.264	273	282
WP_002108526.1	lcl|NZ_RQGY01000003.1_cds_WP_135593803.1_88	34.091	264	282
WP_002108526.1	lcl|NZ_RQGY01000003.1_cds_WP_135594771.1_1230	33.562	292	282
