WP_000340715.1	lcl|NZ_JADDXF010000045.1_cds_WP_000340715.1_2804	100.000	86	106
WP_000410268.1	lcl|NZ_JADDXF010000045.1_cds_WP_000410266.1_2805	99.677	310	318
WP_000410268.1	lcl|NZ_JADDXF010000045.1_cds_WP_000646254.1_2808	25.680	331	318
WP_000410268.1	lcl|NZ_JADDXF010000015.1_cds_WP_000744698.1_613	24.611	321	318
WP_000410268.1	lcl|NZ_JADDXF010000018.1_cds_WP_000723091.1_804	23.958	288	318
WP_000410268.1	lcl|NZ_JADDXF010000756.1_cds_WP_193826158.1_3877	25.146	171	318
WP_002076509.1	lcl|NZ_JADDXF010000018.1_cds_WP_000282882.1_800	30.213	235	223
WP_002076509.1	lcl|NZ_JADDXF010000017.1_cds_WP_001099039.1_781	26.906	223	223
WP_002076509.1	lcl|NZ_JADDXF010000030.1_cds_WP_000840861.1_2064	29.808	104	223
WP_002076509.1	lcl|NZ_JADDXF010000020.1_cds_WP_000868621.1_1285	29.670	91	223
WP_002076509.1	lcl|NZ_JADDXF010000018.1_cds_WP_001114273.1_807	26.705	176	223
WP_002076509.1	lcl|NZ_JADDXF010000050.1_cds_WP_000262844.1_3132	24.638	207	223
WP_001136119.1	lcl|NZ_JADDXF010000025.1_cds_WP_001033784.1_1595	32.955	352	354
WP_001136119.1	lcl|NZ_JADDXF010000013.1_cds_WP_001011666.1_459	34.237	295	354
WP_001136119.1	lcl|NZ_JADDXF010000025.1_cds_WP_002072154.1_1589	28.435	313	354
WP_001136119.1	lcl|NZ_JADDXF010000025.1_cds_WP_001033784.1_1595	32.955	352	354
WP_001136119.1	lcl|NZ_JADDXF010000013.1_cds_WP_001011666.1_459	34.237	295	354
WP_001136119.1	lcl|NZ_JADDXF010000025.1_cds_WP_002072154.1_1589	28.435	313	354
WP_000535865.1	lcl|NZ_JADDXF010000026.1_cds_WP_000696059.1_1644	43.373	166	234
WP_000535865.1	lcl|NZ_JADDXF010000032.1_cds_WP_001014594.1_2156	28.365	208	234
WP_000535865.1	lcl|NZ_JADDXF010000025.1_cds_WP_000440091.1_1590	23.043	230	234
WP_000535865.1	lcl|NZ_JADDXF010000010.1_cds_WP_000721854.1_125	33.333	111	234
WP_001117631.1	lcl|NZ_JADDXF010000016.1_cds_WP_001281953.1_674	31.989	372	387
WP_001117631.1	lcl|NZ_JADDXF010000062.1_cds_WP_000228801.1_3548	33.891	239	387
WP_001117631.1	lcl|NZ_JADDXF010000045.1_cds_WP_000608294.1_2813	28.448	348	387
WP_001117631.1	lcl|NZ_JADDXF010000025.1_cds_WP_000172659.1_1587	34.000	250	387
WP_001117631.1	lcl|NZ_JADDXF010000045.1_cds_WP_001198107.1_2812	37.864	206	387
WP_001117631.1	lcl|NZ_JADDXF010000025.1_cds_WP_000575181.1_1631	28.975	283	387
