WP_000340715.1	lcl|NZ_AHQD01000064.1_cds_WP_000340715.1_2876	100.000	86	106
WP_000410268.1	lcl|NZ_AHQD01000064.1_cds_WP_000410267.1_2875	100.000	310	318
WP_000410268.1	lcl|NZ_AHQD01000064.1_cds_WP_000093099.1_2856	46.988	83	318
WP_000410268.1	lcl|NZ_AHQD01000064.1_cds_WP_000646251.1_2872	25.680	331	318
WP_000410268.1	lcl|NZ_AHQD01000048.1_cds_WP_000744700.1_3287	24.611	321	318
WP_000410268.1	lcl|NZ_AHQD01000064.1_cds_WP_000723090.1_2793	24.306	288	318
WP_000410268.1	lcl|NZ_AHQD01000064.1_cds_WP_000600889.1_2847	23.636	275	318
WP_000020777.1	lcl|NZ_AHQD01000064.1_cds_WP_000202827.1_2837	42.493	353	361
WP_002076509.1	lcl|NZ_AHQD01000064.1_cds_WP_000282880.1_2797	30.638	235	223
WP_002076509.1	lcl|NZ_AHQD01000155.1_cds_WP_001099027.1_1713	26.457	223	223
WP_002076509.1	lcl|NZ_AHQD01000064.1_cds_WP_001068986.1_2819	30.435	92	223
WP_002076509.1	lcl|NZ_AHQD01000041.1_cds_WP_000840860.1_3718	29.808	104	223
WP_002076509.1	lcl|NZ_AHQD01000113.1_cds_WP_000868621.1_2066	29.670	91	223
WP_002076509.1	lcl|NZ_AHQD01000064.1_cds_WP_001114264.1_2790	26.705	176	223
WP_002076509.1	lcl|NZ_AHQD01000130.1_cds_WP_000262844.1_1854	24.638	207	223
WP_001136119.1	lcl|NZ_AHQD01000064.1_cds_WP_001230564.1_2844	36.578	339	354
WP_001136119.1	lcl|NZ_AHQD01000064.1_cds_WP_000582618.1_2840	34.356	326	354
WP_001136119.1	lcl|NZ_AHQD01000157.1_cds_WP_001011673.1_1668	33.898	295	354
WP_001136119.1	lcl|NZ_AHQD01000064.1_cds_WP_001230564.1_2844	36.578	339	354
WP_001136119.1	lcl|NZ_AHQD01000064.1_cds_WP_000582618.1_2840	34.356	326	354
WP_001136119.1	lcl|NZ_AHQD01000157.1_cds_WP_001011673.1_1668	33.898	295	354
WP_000535865.1	lcl|NZ_AHQD01000078.1_cds_WP_001014588.1_2592	28.365	208	234
WP_000535865.1	lcl|NZ_AHQD01000191.1_cds_WP_000721859.1_900	33.333	111	234
WP_000535865.1	lcl|NZ_AHQD01000064.1_cds_WP_000848239.1_2829	28.571	126	234
WP_001117631.1	lcl|NZ_AHQD01000291.1_cds_WP_001281953.1_30	31.989	372	387
WP_001117631.1	lcl|NZ_AHQD01000064.1_cds_WP_000582219.1_2858	37.805	246	387
WP_001117631.1	lcl|NZ_AHQD01000064.1_cds_WP_000947839.1_2846	32.700	263	387
WP_001117631.1	lcl|NZ_AHQD01000064.1_cds_WP_000575178.1_2799	29.329	283	387
WP_001117631.1	lcl|NZ_AHQD01000064.1_cds_WP_000346036.1_2839	27.701	361	387
WP_001117631.1	lcl|NZ_AHQD01000205.1_cds_WP_000538757.1_686	26.480	321	387
WP_001117631.1	lcl|NZ_AHQD01000059.1_cds_WP_001982414.1_3046	24.251	367	387
WP_000697351.1	lcl|NZ_AHQD01000064.1_cds_WP_000698821.1_2834	27.636	626	583
WP_029781911.1	lcl|NZ_AHQD01000156.1_cds_WP_000613386.1_1692	21.538	130	572
WP_029781911.1	lcl|NZ_AHQD01000191.1_cds_WP_000721859.1_900	34.188	117	572
WP_029781911.1	lcl|NZ_AHQD01000156.1_cds_WP_000613386.1_1692	21.538	130	572
WP_029781911.1	lcl|NZ_AHQD01000191.1_cds_WP_000721859.1_900	34.188	117	572
WP_000041234.1	lcl|NZ_AHQD01000064.1_cds_WP_000575178.1_2799	32.573	307	417
WP_000041234.1	lcl|NZ_AHQD01000291.1_cds_WP_001281953.1_30	28.354	328	417
WP_000041234.1	lcl|NZ_AHQD01000064.1_cds_WP_000346036.1_2839	29.367	395	417
WP_000041234.1	lcl|NZ_AHQD01000064.1_cds_WP_000582219.1_2858	37.264	212	417
WP_000041234.1	lcl|NZ_AHQD01000064.1_cds_WP_000947839.1_2846	26.866	268	417
WP_000041234.1	lcl|NZ_AHQD01000205.1_cds_WP_000538757.1_686	25.907	386	417
WP_000041234.1	lcl|NZ_AHQD01000059.1_cds_WP_001982414.1_3046	24.206	252	417
WP_002108490.1	lcl|NZ_AHQD01000064.1_cds_WP_000698821.1_2834	44.152	607	588
WP_002108506.1	lcl|NZ_AHQD01000043.1_cds_WP_000012765.1_3642	35.385	130	216
WP_002108506.1	lcl|NZ_AHQD01000070.1_cds_WP_000482996.1_2724	26.144	153	216
WP_002108506.1	lcl|NZ_AHQD01000158.1_cds_WP_000230181.1_1654	30.061	163	216
WP_002108506.1	lcl|NZ_AHQD01000073.1_cds_WP_000914163.1_2670	24.762	105	216
WP_002108506.1	lcl|NZ_AHQD01000006.1_cds_WP_000602007.1_3917	26.712	146	216
WP_025180280.1	lcl|NZ_AHQD01000078.1_cds_WP_001014588.1_2592	29.268	246	242
WP_025180280.1	lcl|NZ_AHQD01000064.1_cds_WP_000848239.1_2829	30.252	119	242
WP_002108525.1	lcl|NZ_AHQD01000048.1_cds_WP_000998676.1_3313	31.660	259	255
WP_002108525.1	lcl|NZ_AHQD01000158.1_cds_WP_000566240.1_1635	27.843	255	255
WP_002108525.1	lcl|NZ_AHQD01000237.1_cds_WP_000043153.1_461	26.336	262	255
WP_002108525.1	lcl|NZ_AHQD01000183.1_cds_WP_000351753.1_1043	24.907	269	255
WP_002108525.1	lcl|NZ_AHQD01000281.1_cds_WP_000653653.1_195	26.054	261	255
WP_002108525.1	lcl|NZ_AHQD01000158.1_cds_WP_002080077.1_1663	27.490	251	255
WP_002108525.1	lcl|NZ_AHQD01000094.1_cds_WP_000646915.1_2399	26.230	183	255
WP_002108525.1	lcl|NZ_AHQD01000064.1_cds_WP_000723090.1_2793	29.851	201	255
WP_002108525.1	lcl|NZ_AHQD01000220.1_cds_WP_002067215.1_562	26.289	194	255
WP_002108525.1	lcl|NZ_AHQD01000119.1_cds_WP_001074690.1_1973	25.389	193	255
WP_002108525.1	lcl|NZ_AHQD01000220.1_cds_WP_001069861.1_568	26.220	164	255
WP_002108525.1	lcl|NZ_AHQD01000048.1_cds_WP_000744700.1_3287	34.722	72	255
WP_002108525.1	lcl|NZ_AHQD01000193.1_cds_WP_000093664.1_867	23.500	200	255
WP_002108502.1	lcl|NZ_AHQD01000207.1_cds_WP_002185292.1_668	29.091	330	314
WP_002108526.1	lcl|NZ_AHQD01000064.1_cds_WP_001230564.1_2844	36.957	276	282
WP_002108526.1	lcl|NZ_AHQD01000157.1_cds_WP_001011673.1_1668	39.024	287	282
WP_002108526.1	lcl|NZ_AHQD01000064.1_cds_WP_000582618.1_2840	33.824	272	282
WP_002078520.1	lcl|NZ_AHQD01000291.1_cds_WP_001281953.1_30	37.905	401	401
WP_002078520.1	lcl|NZ_AHQD01000064.1_cds_WP_000582219.1_2858	33.067	375	401
WP_002078520.1	lcl|NZ_AHQD01000064.1_cds_WP_000575178.1_2799	28.142	366	401
WP_002078520.1	lcl|NZ_AHQD01000064.1_cds_WP_000947839.1_2846	27.586	377	401
WP_002078520.1	lcl|NZ_AHQD01000064.1_cds_WP_000346036.1_2839	27.034	381	401
WP_002078520.1	lcl|NZ_AHQD01000059.1_cds_WP_001982414.1_3046	25.521	384	401
WP_002078520.1	lcl|NZ_AHQD01000205.1_cds_WP_000538757.1_686	26.509	381	401
WP_025180279.1	lcl|NZ_AHQD01000284.1_cds_WP_000172203.1_150	30.163	368	568
WP_025180279.1	lcl|NZ_AHQD01000064.1_cds_WP_000834715.1_2853	28.500	400	568
WP_025180279.1	lcl|NZ_AHQD01000040.1_cds_WP_000667643.1_3738	32.381	210	568
WP_025180279.1	lcl|NZ_AHQD01000094.1_cds_WP_000828456.1_2339	31.858	226	568
WP_025180279.1	lcl|NZ_AHQD01000284.1_cds_WP_000942282.1_136	33.663	202	568
WP_025180279.1	lcl|NZ_AHQD01000095.1_cds_WP_000666552.1_2302	30.811	185	568
WP_025180279.1	lcl|NZ_AHQD01000061.1_cds_WP_001161019.1_2963	31.088	193	568
WP_025180279.1	lcl|NZ_AHQD01000229.1_cds_WP_000651459.1_497	30.570	193	568
WP_025180279.1	lcl|NZ_AHQD01000134.1_cds_WP_000047473.1_1794	33.505	194	568
WP_025180279.1	lcl|NZ_AHQD01000099.1_cds_WP_000510777.1_2200	29.442	197	568
WP_025180279.1	lcl|NZ_AHQD01000155.1_cds_WP_000184524.1_1701	31.606	193	568
WP_025180279.1	lcl|NZ_AHQD01000073.1_cds_WP_000536761.1_2668	34.194	155	568
WP_025180279.1	lcl|NZ_AHQD01000091.1_cds_WP_001052498.1_2469	30.000	180	568
WP_025180279.1	lcl|NZ_AHQD01000162.1_cds_WP_000619179.1_1545	30.570	193	568
WP_025180279.1	lcl|NZ_AHQD01000277.1_cds_WP_000603361.1_287	31.522	184	568
WP_025180279.1	lcl|NZ_AHQD01000070.1_cds_WP_001049208.1_2717	31.148	183	568
WP_025180279.1	lcl|NZ_AHQD01000070.1_cds_WP_001049208.1_2717	25.822	213	568
WP_025180279.1	lcl|NZ_AHQD01000174.1_cds_WP_000433117.1_1235	28.108	185	568
WP_025180279.1	lcl|NZ_AHQD01000062.1_cds_WP_000052667.1_2901	27.638	199	568
WP_025180279.1	lcl|NZ_AHQD01000162.1_cds_WP_000218839.1_1546	29.680	219	568
WP_025180279.1	lcl|NZ_AHQD01000276.1_cds_WP_002164239.1_315	26.943	193	568
WP_025180279.1	lcl|NZ_AHQD01000277.1_cds_WP_000054169.1_305	30.000	190	568
WP_025180279.1	lcl|NZ_AHQD01000292.1_cds_WP_000590871.1_23	25.654	191	568
WP_025180279.1	lcl|NZ_AHQD01000292.1_cds_WP_000590871.1_23	25.668	187	568
WP_025180279.1	lcl|NZ_AHQD01000174.1_cds_WP_001089499.1_1267	28.293	205	568
WP_025180279.1	lcl|NZ_AHQD01000242.1_cds_WP_000626143.1_439	27.368	190	568
WP_025180279.1	lcl|NZ_AHQD01000242.1_cds_WP_000626143.1_439	23.462	260	568
WP_025180279.1	lcl|NZ_AHQD01000201.1_cds_WP_000598571.1_739	26.061	165	568
WP_025180279.1	lcl|NZ_AHQD01000137.1_cds_WP_000431145.1_1746	26.316	228	568
WP_025180279.1	lcl|NZ_AHQD01000191.1_cds_WP_000136057.1_906	26.904	197	568
WP_025180279.1	lcl|NZ_AHQD01000070.1_cds_WP_001141162.1_2725	22.167	203	568
WP_025180279.1	lcl|NZ_AHQD01000230.1_cds_WP_000481723.1_490	24.138	203	568
WP_025180279.1	lcl|NZ_AHQD01000061.1_cds_WP_000281020.1_2946	31.944	72	568
WP_025180279.1	lcl|NZ_AHQD01000284.1_cds_WP_000172203.1_150	30.163	368	568
WP_025180279.1	lcl|NZ_AHQD01000064.1_cds_WP_000834715.1_2853	28.500	400	568
WP_025180279.1	lcl|NZ_AHQD01000040.1_cds_WP_000667643.1_3738	32.381	210	568
WP_025180279.1	lcl|NZ_AHQD01000094.1_cds_WP_000828456.1_2339	31.858	226	568
WP_025180279.1	lcl|NZ_AHQD01000284.1_cds_WP_000942282.1_136	33.663	202	568
WP_025180279.1	lcl|NZ_AHQD01000095.1_cds_WP_000666552.1_2302	30.811	185	568
WP_025180279.1	lcl|NZ_AHQD01000061.1_cds_WP_001161019.1_2963	31.088	193	568
WP_025180279.1	lcl|NZ_AHQD01000229.1_cds_WP_000651459.1_497	30.570	193	568
WP_025180279.1	lcl|NZ_AHQD01000134.1_cds_WP_000047473.1_1794	33.505	194	568
WP_025180279.1	lcl|NZ_AHQD01000099.1_cds_WP_000510777.1_2200	29.442	197	568
WP_025180279.1	lcl|NZ_AHQD01000155.1_cds_WP_000184524.1_1701	31.606	193	568
WP_025180279.1	lcl|NZ_AHQD01000073.1_cds_WP_000536761.1_2668	34.194	155	568
WP_025180279.1	lcl|NZ_AHQD01000091.1_cds_WP_001052498.1_2469	30.000	180	568
WP_025180279.1	lcl|NZ_AHQD01000162.1_cds_WP_000619179.1_1545	30.570	193	568
WP_025180279.1	lcl|NZ_AHQD01000277.1_cds_WP_000603361.1_287	31.522	184	568
WP_025180279.1	lcl|NZ_AHQD01000070.1_cds_WP_001049208.1_2717	31.148	183	568
WP_025180279.1	lcl|NZ_AHQD01000070.1_cds_WP_001049208.1_2717	25.822	213	568
WP_025180279.1	lcl|NZ_AHQD01000174.1_cds_WP_000433117.1_1235	28.108	185	568
WP_025180279.1	lcl|NZ_AHQD01000062.1_cds_WP_000052667.1_2901	27.638	199	568
WP_025180279.1	lcl|NZ_AHQD01000162.1_cds_WP_000218839.1_1546	29.680	219	568
WP_025180279.1	lcl|NZ_AHQD01000276.1_cds_WP_002164239.1_315	26.943	193	568
WP_025180279.1	lcl|NZ_AHQD01000277.1_cds_WP_000054169.1_305	30.000	190	568
WP_025180279.1	lcl|NZ_AHQD01000292.1_cds_WP_000590871.1_23	25.654	191	568
WP_025180279.1	lcl|NZ_AHQD01000292.1_cds_WP_000590871.1_23	25.668	187	568
WP_025180279.1	lcl|NZ_AHQD01000174.1_cds_WP_001089499.1_1267	28.293	205	568
WP_025180279.1	lcl|NZ_AHQD01000242.1_cds_WP_000626143.1_439	27.368	190	568
WP_025180279.1	lcl|NZ_AHQD01000242.1_cds_WP_000626143.1_439	23.462	260	568
WP_025180279.1	lcl|NZ_AHQD01000201.1_cds_WP_000598571.1_739	26.061	165	568
WP_025180279.1	lcl|NZ_AHQD01000137.1_cds_WP_000431145.1_1746	26.316	228	568
WP_025180279.1	lcl|NZ_AHQD01000191.1_cds_WP_000136057.1_906	26.904	197	568
WP_025180279.1	lcl|NZ_AHQD01000070.1_cds_WP_001141162.1_2725	22.167	203	568
WP_025180279.1	lcl|NZ_AHQD01000230.1_cds_WP_000481723.1_490	24.138	203	568
WP_025180279.1	lcl|NZ_AHQD01000061.1_cds_WP_000281020.1_2946	31.944	72	568
WP_000665193.1	lcl|NZ_AHQD01000064.1_cds_WP_000977948.1_2833	22.463	601	586
WP_002099981.1	lcl|NZ_AHQD01000064.1_cds_WP_000547424.1_2832	67.281	217	219
WP_000848826.1	lcl|NZ_AHQD01000046.1_cds_WP_000924398.1_3361	33.884	242	279
WP_000848826.1	lcl|NZ_AHQD01000106.1_cds_WP_000649050.1_2170	37.288	59	279
WP_001047906.1	lcl|NZ_AHQD01000174.1_cds_WP_000351733.1_1266	35.714	126	211
WP_001047906.1	lcl|NZ_AHQD01000064.1_cds_WP_000884059.1_2873	33.898	177	211
WP_001089597.1	lcl|NZ_AHQD01000064.1_cds_WP_001012068.1_2830	99.203	251	251
WP_000848236.1	lcl|NZ_AHQD01000064.1_cds_WP_000848239.1_2829	99.203	251	251
WP_000848236.1	lcl|NZ_AHQD01000191.1_cds_WP_000721859.1_900	36.694	248	251
WP_000734401.1	lcl|NZ_AHQD01000064.1_cds_WP_000734409.1_2828	99.415	342	342
WP_000734401.1	lcl|NZ_AHQD01000064.1_cds_WP_000734409.1_2828	99.415	342	342
WP_002099938.1	lcl|NZ_AHQD01000064.1_cds_WP_001022641.1_2827	91.732	254	254
WP_002099938.1	lcl|NZ_AHQD01000094.1_cds_WP_000050899.1_2403	29.482	251	254
WP_002099938.1	lcl|NZ_AHQD01000048.1_cds_WP_000400940.1_3303	30.137	219	254
WP_002099938.1	lcl|NZ_AHQD01000183.1_cds_WP_001084702.1_1034	25.882	255	254
WP_000661927.1	lcl|NZ_AHQD01000064.1_cds_WP_000661930.1_2826	80.625	320	320
WP_000661927.1	lcl|NZ_AHQD01000278.1_cds_WP_000347676.1_271	24.101	278	320
WP_000661927.1	lcl|NZ_AHQD01000156.1_cds_WP_000402848.1_1680	23.904	251	320
WP_000661927.1	lcl|NZ_AHQD01000048.1_cds_WP_001082180.1_3259	24.479	192	320
