WP_000340715.1	lcl|NZ_AFKX01000088.1_cds_WP_000340715.1_2855	100.000	86	106
WP_000410268.1	lcl|NZ_AFKX01000088.1_cds_WP_000410273.1_2854	99.677	310	318
WP_000410268.1	lcl|NZ_AFKX01000088.1_cds_WP_000093099.1_2834	46.988	83	318
WP_000410268.1	lcl|NZ_AFKX01000088.1_cds_WP_000646250.1_2851	25.680	331	318
WP_000410268.1	lcl|NZ_AFKX01000078.1_cds_WP_000744700.1_3113	24.611	321	318
WP_000410268.1	lcl|NZ_AFKX01000048.1_cds_WP_000723090.1_3461	24.306	288	318
WP_000410268.1	lcl|NZ_AFKX01000088.1_cds_WP_000600889.1_2825	23.636	275	318
WP_000020777.1	lcl|NZ_AFKX01000088.1_cds_WP_000202830.1_2815	42.493	353	361
WP_002076509.1	lcl|NZ_AFKX01000019.1_cds_WP_000282880.1_3557	30.638	235	223
WP_002076509.1	lcl|NZ_AFKX01000097.1_cds_WP_001099029.1_2558	26.906	223	223
WP_002076509.1	lcl|NZ_AFKX01000088.1_cds_WP_001068986.1_2797	30.435	92	223
WP_002076509.1	lcl|NZ_AFKX01000008.1_cds_WP_000840858.1_3695	29.808	104	223
WP_002076509.1	lcl|NZ_AFKX01000116.1_cds_WP_000868621.1_2284	29.670	91	223
WP_002076509.1	lcl|NZ_AFKX01000372.1_cds_WP_000262844.1_294	24.638	207	223
WP_002076509.1	lcl|NZ_AFKX01000230.1_cds_WP_001114267.1_1157	26.705	176	223
WP_001136119.1	lcl|NZ_AFKX01000088.1_cds_WP_001230564.1_2822	36.578	339	354
WP_001136119.1	lcl|NZ_AFKX01000088.1_cds_WP_000582618.1_2818	34.356	326	354
WP_001136119.1	lcl|NZ_AFKX01000068.1_cds_WP_001011675.1_3398	33.898	295	354
WP_001136119.1	lcl|NZ_AFKX01000088.1_cds_WP_001230564.1_2822	36.578	339	354
WP_001136119.1	lcl|NZ_AFKX01000088.1_cds_WP_000582618.1_2818	34.356	326	354
WP_001136119.1	lcl|NZ_AFKX01000068.1_cds_WP_001011675.1_3398	33.898	295	354
WP_000535865.1	lcl|NZ_AFKX01000254.1_cds_WP_001014594.1_884	28.365	208	234
WP_000535865.1	lcl|NZ_AFKX01000098.1_cds_WP_000721859.1_2525	33.333	111	234
WP_000535865.1	lcl|NZ_AFKX01000088.1_cds_WP_000848239.1_2807	28.571	126	234
WP_001117631.1	lcl|NZ_AFKX01000088.1_cds_WP_000582222.1_2836	38.211	246	387
WP_001117631.1	lcl|NZ_AFKX01000306.1_cds_WP_001281953.1_524	31.989	372	387
WP_001117631.1	lcl|NZ_AFKX01000088.1_cds_WP_000608295.1_2846	28.448	348	387
WP_001117631.1	lcl|NZ_AFKX01000088.1_cds_WP_000947844.1_2824	32.700	263	387
WP_001117631.1	lcl|NZ_AFKX01000088.1_cds_WP_001198107.1_2847	37.864	206	387
WP_001117631.1	lcl|NZ_AFKX01000019.1_cds_WP_000575178.1_3555	29.329	283	387
WP_001117631.1	lcl|NZ_AFKX01000088.1_cds_WP_000346036.1_2817	27.701	361	387
WP_001117631.1	lcl|NZ_AFKX01000367.1_cds_WP_000538752.1_360	26.480	321	387
WP_001117631.1	lcl|NZ_AFKX01000081.1_cds_WP_001982414.1_2992	24.251	367	387
WP_000697351.1	lcl|NZ_AFKX01000088.1_cds_WP_000698820.1_2812	27.636	626	583
WP_029781911.1	lcl|NZ_AFKX01000246.1_cds_WP_000613386.1_983	21.538	130	572
WP_029781911.1	lcl|NZ_AFKX01000098.1_cds_WP_000721859.1_2525	34.188	117	572
WP_029781911.1	lcl|NZ_AFKX01000246.1_cds_WP_000613386.1_983	21.538	130	572
WP_029781911.1	lcl|NZ_AFKX01000098.1_cds_WP_000721859.1_2525	34.188	117	572
WP_000041234.1	lcl|NZ_AFKX01000088.1_cds_WP_001198107.1_2847	34.161	322	417
WP_000041234.1	lcl|NZ_AFKX01000088.1_cds_WP_000608295.1_2846	33.677	291	417
WP_000041234.1	lcl|NZ_AFKX01000019.1_cds_WP_000575178.1_3555	32.573	307	417
WP_000041234.1	lcl|NZ_AFKX01000306.1_cds_WP_001281953.1_524	28.354	328	417
WP_000041234.1	lcl|NZ_AFKX01000088.1_cds_WP_000346036.1_2817	29.367	395	417
WP_000041234.1	lcl|NZ_AFKX01000088.1_cds_WP_000582222.1_2836	37.383	214	417
WP_000041234.1	lcl|NZ_AFKX01000088.1_cds_WP_000947844.1_2824	26.866	268	417
WP_000041234.1	lcl|NZ_AFKX01000367.1_cds_WP_000538752.1_360	25.781	384	417
WP_000041234.1	lcl|NZ_AFKX01000081.1_cds_WP_001982414.1_2992	24.206	252	417
WP_002108490.1	lcl|NZ_AFKX01000088.1_cds_WP_000698820.1_2812	43.987	607	588
WP_002108506.1	lcl|NZ_AFKX01000085.1_cds_WP_000012765.1_2905	35.385	130	216
WP_002108506.1	lcl|NZ_AFKX01000161.1_cds_WP_000230180.1_1674	30.061	163	216
WP_002108506.1	lcl|NZ_AFKX01000141.1_cds_WP_000914158.1_1885	25.714	105	216
WP_002108506.1	lcl|NZ_AFKX01000098.1_cds_WP_000602007.1_2551	26.712	146	216
WP_025180280.1	lcl|NZ_AFKX01000254.1_cds_WP_001014594.1_884	29.268	246	242
WP_025180280.1	lcl|NZ_AFKX01000088.1_cds_WP_000848239.1_2807	30.252	119	242
WP_002108525.1	lcl|NZ_AFKX01000218.1_cds_WP_000998676.1_1282	31.660	259	255
WP_002108525.1	lcl|NZ_AFKX01000161.1_cds_WP_000566240.1_1693	27.843	255	255
WP_002108525.1	lcl|NZ_AFKX01000093.1_cds_WP_000043153.1_2674	26.336	262	255
WP_002108525.1	lcl|NZ_AFKX01000161.1_cds_WP_001968389.1_1665	26.693	251	255
WP_002108525.1	lcl|NZ_AFKX01000007.1_cds_WP_000351752.1_3708	24.907	269	255
WP_002108525.1	lcl|NZ_AFKX01000365.1_cds_WP_000653653.1_370	26.054	261	255
WP_002108525.1	lcl|NZ_AFKX01000142.1_cds_WP_000646914.1_1869	26.230	183	255
WP_002108525.1	lcl|NZ_AFKX01000048.1_cds_WP_000723090.1_3461	29.851	201	255
WP_002108525.1	lcl|NZ_AFKX01000364.1_cds_WP_000800040.1_395	26.289	194	255
WP_002108525.1	lcl|NZ_AFKX01000146.1_cds_WP_001074690.1_1832	25.389	193	255
WP_002108525.1	lcl|NZ_AFKX01000364.1_cds_WP_001069860.1_389	26.220	164	255
WP_002108525.1	lcl|NZ_AFKX01000078.1_cds_WP_000744700.1_3113	34.722	72	255
WP_002108502.1	lcl|NZ_AFKX01000383.1_cds_WP_002185292.1_159	29.091	330	314
WP_002108526.1	lcl|NZ_AFKX01000088.1_cds_WP_001230564.1_2822	36.957	276	282
WP_002108526.1	lcl|NZ_AFKX01000068.1_cds_WP_001011675.1_3398	39.024	287	282
WP_002108526.1	lcl|NZ_AFKX01000088.1_cds_WP_000582618.1_2818	33.824	272	282
WP_002078520.1	lcl|NZ_AFKX01000306.1_cds_WP_001281953.1_524	37.905	401	401
WP_002078520.1	lcl|NZ_AFKX01000088.1_cds_WP_000582222.1_2836	33.333	375	401
WP_002078520.1	lcl|NZ_AFKX01000088.1_cds_WP_000608295.1_2846	31.452	372	401
WP_002078520.1	lcl|NZ_AFKX01000019.1_cds_WP_000575178.1_3555	28.142	366	401
WP_002078520.1	lcl|NZ_AFKX01000088.1_cds_WP_001198107.1_2847	30.579	363	401
WP_002078520.1	lcl|NZ_AFKX01000088.1_cds_WP_000947844.1_2824	27.321	377	401
WP_002078520.1	lcl|NZ_AFKX01000088.1_cds_WP_000346036.1_2817	27.034	381	401
WP_002078520.1	lcl|NZ_AFKX01000081.1_cds_WP_001982414.1_2992	25.521	384	401
WP_002078520.1	lcl|NZ_AFKX01000367.1_cds_WP_000538752.1_360	26.509	381	401
WP_025180279.1	lcl|NZ_AFKX01000077.1_cds_WP_000172202.1_3148	30.163	368	568
WP_025180279.1	lcl|NZ_AFKX01000088.1_cds_WP_000834715.1_2831	28.500	400	568
WP_025180279.1	lcl|NZ_AFKX01000109.1_cds_WP_000667646.1_2352	32.381	210	568
WP_025180279.1	lcl|NZ_AFKX01000105.1_cds_WP_000300741.1_2408	31.718	227	568
WP_025180279.1	lcl|NZ_AFKX01000077.1_cds_WP_000942282.1_3162	33.663	202	568
WP_025180279.1	lcl|NZ_AFKX01000216.1_cds_WP_000666552.1_1305	30.811	185	568
WP_025180279.1	lcl|NZ_AFKX01000210.1_cds_WP_001161019.1_1341	31.088	193	568
WP_025180279.1	lcl|NZ_AFKX01000315.1_cds_WP_000675807.1_503	30.570	193	568
WP_025180279.1	lcl|NZ_AFKX01000237.1_cds_WP_000510777.1_1043	29.442	197	568
WP_025180279.1	lcl|NZ_AFKX01000272.1_cds_WP_000184524.1_766	31.606	193	568
WP_025180279.1	lcl|NZ_AFKX01000141.1_cds_WP_000536762.1_1887	34.194	155	568
WP_025180279.1	lcl|NZ_AFKX01000227.1_cds_WP_001052498.1_1177	30.000	180	568
WP_025180279.1	lcl|NZ_AFKX01000074.1_cds_WP_000619175.1_3255	31.088	193	568
WP_025180279.1	lcl|NZ_AFKX01000381.1_cds_WP_000652136.1_170	31.183	186	568
WP_025180279.1	lcl|NZ_AFKX01000263.1_cds_WP_000603361.1_824	31.522	184	568
WP_025180279.1	lcl|NZ_AFKX01000080.1_cds_WP_000433117.1_3016	28.108	185	568
WP_025180279.1	lcl|NZ_AFKX01000207.1_cds_WP_000052667.1_1391	27.638	199	568
WP_025180279.1	lcl|NZ_AFKX01000074.1_cds_WP_000218838.1_3256	29.680	219	568
WP_025180279.1	lcl|NZ_AFKX01000222.1_cds_WP_001982953.1_1224	26.943	193	568
WP_025180279.1	lcl|NZ_AFKX01000263.1_cds_WP_000054169.1_808	30.000	190	568
WP_025180279.1	lcl|NZ_AFKX01000115.1_cds_WP_000590867.1_2286	25.654	191	568
WP_025180279.1	lcl|NZ_AFKX01000115.1_cds_WP_000590867.1_2286	25.668	187	568
WP_025180279.1	lcl|NZ_AFKX01000178.1_cds_WP_000626143.1_1506	27.368	190	568
WP_025180279.1	lcl|NZ_AFKX01000178.1_cds_WP_000626143.1_1506	23.462	260	568
WP_025180279.1	lcl|NZ_AFKX01000080.1_cds_WP_001089500.1_3048	28.293	205	568
WP_025180279.1	lcl|NZ_AFKX01000043.1_cds_WP_000519990.1_3471	38.356	73	568
WP_025180279.1	lcl|NZ_AFKX01000119.1_cds_WP_000598571.1_2187	26.061	165	568
WP_025180279.1	lcl|NZ_AFKX01000359.1_cds_WP_000431145.1_457	26.316	228	568
WP_025180279.1	lcl|NZ_AFKX01000098.1_cds_WP_000136057.1_2532	26.904	197	568
WP_025180279.1	lcl|NZ_AFKX01000094.1_cds_WP_001049200.1_2635	25.822	213	568
WP_025180279.1	lcl|NZ_AFKX01000233.1_cds_WP_033111258.1_1122	32.967	91	568
WP_025180279.1	lcl|NZ_AFKX01000145.1_cds_WP_000481720.1_1840	24.138	203	568
WP_025180279.1	lcl|NZ_AFKX01000122.1_cds_WP_001141158.1_2159	24.413	213	568
WP_025180279.1	lcl|NZ_AFKX01000375.1_cds_WP_000281020.1_262	31.944	72	568
WP_025180279.1	lcl|NZ_AFKX01000077.1_cds_WP_000172202.1_3148	30.163	368	568
WP_025180279.1	lcl|NZ_AFKX01000088.1_cds_WP_000834715.1_2831	28.500	400	568
WP_025180279.1	lcl|NZ_AFKX01000109.1_cds_WP_000667646.1_2352	32.381	210	568
WP_025180279.1	lcl|NZ_AFKX01000105.1_cds_WP_000300741.1_2408	31.718	227	568
WP_025180279.1	lcl|NZ_AFKX01000077.1_cds_WP_000942282.1_3162	33.663	202	568
WP_025180279.1	lcl|NZ_AFKX01000216.1_cds_WP_000666552.1_1305	30.811	185	568
WP_025180279.1	lcl|NZ_AFKX01000210.1_cds_WP_001161019.1_1341	31.088	193	568
WP_025180279.1	lcl|NZ_AFKX01000315.1_cds_WP_000675807.1_503	30.570	193	568
WP_025180279.1	lcl|NZ_AFKX01000237.1_cds_WP_000510777.1_1043	29.442	197	568
WP_025180279.1	lcl|NZ_AFKX01000272.1_cds_WP_000184524.1_766	31.606	193	568
WP_025180279.1	lcl|NZ_AFKX01000141.1_cds_WP_000536762.1_1887	34.194	155	568
WP_025180279.1	lcl|NZ_AFKX01000227.1_cds_WP_001052498.1_1177	30.000	180	568
WP_025180279.1	lcl|NZ_AFKX01000074.1_cds_WP_000619175.1_3255	31.088	193	568
WP_025180279.1	lcl|NZ_AFKX01000381.1_cds_WP_000652136.1_170	31.183	186	568
WP_025180279.1	lcl|NZ_AFKX01000263.1_cds_WP_000603361.1_824	31.522	184	568
WP_025180279.1	lcl|NZ_AFKX01000080.1_cds_WP_000433117.1_3016	28.108	185	568
WP_025180279.1	lcl|NZ_AFKX01000207.1_cds_WP_000052667.1_1391	27.638	199	568
WP_025180279.1	lcl|NZ_AFKX01000074.1_cds_WP_000218838.1_3256	29.680	219	568
WP_025180279.1	lcl|NZ_AFKX01000222.1_cds_WP_001982953.1_1224	26.943	193	568
WP_025180279.1	lcl|NZ_AFKX01000263.1_cds_WP_000054169.1_808	30.000	190	568
WP_025180279.1	lcl|NZ_AFKX01000115.1_cds_WP_000590867.1_2286	25.654	191	568
WP_025180279.1	lcl|NZ_AFKX01000115.1_cds_WP_000590867.1_2286	25.668	187	568
WP_025180279.1	lcl|NZ_AFKX01000178.1_cds_WP_000626143.1_1506	27.368	190	568
WP_025180279.1	lcl|NZ_AFKX01000178.1_cds_WP_000626143.1_1506	23.462	260	568
WP_025180279.1	lcl|NZ_AFKX01000080.1_cds_WP_001089500.1_3048	28.293	205	568
WP_025180279.1	lcl|NZ_AFKX01000043.1_cds_WP_000519990.1_3471	38.356	73	568
WP_025180279.1	lcl|NZ_AFKX01000119.1_cds_WP_000598571.1_2187	26.061	165	568
WP_025180279.1	lcl|NZ_AFKX01000359.1_cds_WP_000431145.1_457	26.316	228	568
WP_025180279.1	lcl|NZ_AFKX01000098.1_cds_WP_000136057.1_2532	26.904	197	568
WP_025180279.1	lcl|NZ_AFKX01000094.1_cds_WP_001049200.1_2635	25.822	213	568
WP_025180279.1	lcl|NZ_AFKX01000233.1_cds_WP_033111258.1_1122	32.967	91	568
WP_025180279.1	lcl|NZ_AFKX01000145.1_cds_WP_000481720.1_1840	24.138	203	568
WP_025180279.1	lcl|NZ_AFKX01000122.1_cds_WP_001141158.1_2159	24.413	213	568
WP_025180279.1	lcl|NZ_AFKX01000375.1_cds_WP_000281020.1_262	31.944	72	568
WP_000665193.1	lcl|NZ_AFKX01000088.1_cds_WP_000977950.1_2811	27.530	247	586
WP_000665193.1	lcl|NZ_AFKX01000088.1_cds_WP_000977950.1_2811	33.871	124	586
WP_002099981.1	lcl|NZ_AFKX01000088.1_cds_WP_000547427.1_2810	70.968	217	219
WP_000848826.1	lcl|NZ_AFKX01000088.1_cds_LEP2GSC134_RS01000000122105_2809	58.824	289	279
WP_000848826.1	lcl|NZ_AFKX01000088.1_cds_LEP2GSC134_RS01000000122105_2809	79.167	72	279
WP_000848826.1	lcl|NZ_AFKX01000234.1_cds_LEP2GSC134_RS1000000126645_1117	29.167	168	279
WP_000848826.1	lcl|NZ_AFKX01000234.1_cds_LEP2GSC134_RS1000000126645_1117	38.372	86	279
WP_000848826.1	lcl|NZ_AFKX01000247.1_cds_WP_000649054.1_963	37.288	59	279
WP_001047906.1	lcl|NZ_AFKX01000080.1_cds_WP_000351733.1_3047	35.714	126	211
