WP_000340715.1	lcl|NZ_AFLI01000200.1_cds_WP_000340715.1_971	100.000	86	106
WP_000410268.1	lcl|NZ_AFLI01000200.1_cds_WP_000410273.1_970	99.677	310	318
WP_000410268.1	lcl|NZ_AFLI01000007.1_cds_WP_000093099.1_3640	46.988	83	318
WP_000410268.1	lcl|NZ_AFLI01000200.1_cds_WP_000646250.1_967	25.680	331	318
WP_000410268.1	lcl|NZ_AFLI01000166.1_cds_WP_000744700.1_1426	24.611	321	318
WP_000410268.1	lcl|NZ_AFLI01000344.1_cds_WP_000723090.1_73	24.306	288	318
WP_000410268.1	lcl|NZ_AFLI01000009.1_cds_WP_000600889.1_3622	23.636	275	318
WP_000020777.1	lcl|NZ_AFLI01000009.1_cds_WP_000202830.1_3612	42.493	353	361
WP_002076509.1	lcl|NZ_AFLI01000344.1_cds_WP_000282880.1_69	30.638	235	223
WP_002076509.1	lcl|NZ_AFLI01000075.1_cds_WP_001099029.1_2496	26.906	223	223
WP_002076509.1	lcl|NZ_AFLI01000009.1_cds_WP_001068986.1_3594	30.435	92	223
WP_002076509.1	lcl|NZ_AFLI01000047.1_cds_WP_000840858.1_3141	29.808	104	223
WP_002076509.1	lcl|NZ_AFLI01000045.1_cds_WP_000868621.1_3230	29.670	91	223
WP_002076509.1	lcl|NZ_AFLI01000346.1_cds_WP_000262844.1_60	24.638	207	223
WP_002076509.1	lcl|NZ_AFLI01000264.1_cds_WP_001114267.1_423	26.705	176	223
WP_001136119.1	lcl|NZ_AFLI01000009.1_cds_WP_001230564.1_3619	36.578	339	354
WP_001136119.1	lcl|NZ_AFLI01000009.1_cds_WP_000582618.1_3615	34.356	326	354
WP_001136119.1	lcl|NZ_AFLI01000023.1_cds_WP_001011675.1_3410	33.898	295	354
WP_001136119.1	lcl|NZ_AFLI01000009.1_cds_WP_001230564.1_3619	36.578	339	354
WP_001136119.1	lcl|NZ_AFLI01000009.1_cds_WP_000582618.1_3615	34.356	326	354
WP_001136119.1	lcl|NZ_AFLI01000023.1_cds_WP_001011675.1_3410	33.898	295	354
WP_000535865.1	lcl|NZ_AFLI01000082.1_cds_WP_001014594.1_2369	28.365	208	234
WP_000535865.1	lcl|NZ_AFLI01000351.1_cds_WP_000721859.1_23	33.333	111	234
WP_000535865.1	lcl|NZ_AFLI01000009.1_cds_WP_000848239.1_3604	28.571	126	234
WP_001117631.1	lcl|NZ_AFLI01000007.1_cds_WP_000582222.1_3642	38.211	246	387
WP_001117631.1	lcl|NZ_AFLI01000278.1_cds_WP_001281953.1_387	31.989	372	387
WP_001117631.1	lcl|NZ_AFLI01000007.1_cds_WP_000608295.1_3652	28.448	348	387
WP_001117631.1	lcl|NZ_AFLI01000009.1_cds_WP_000947844.1_3621	32.700	263	387
WP_001117631.1	lcl|NZ_AFLI01000007.1_cds_WP_001198107.1_3653	37.864	206	387
WP_001117631.1	lcl|NZ_AFLI01000009.1_cds_WP_000346036.1_3614	27.701	361	387
WP_001117631.1	lcl|NZ_AFLI01000344.1_cds_WP_000352299.1_67	28.926	242	387
WP_001117631.1	lcl|NZ_AFLI01000184.1_cds_WP_000538752.1_1139	26.480	321	387
WP_001117631.1	lcl|NZ_AFLI01000081.1_cds_WP_001982414.1_2376	24.251	367	387
WP_000697351.1	lcl|NZ_AFLI01000009.1_cds_WP_000698820.1_3609	27.636	626	583
WP_029781911.1	lcl|NZ_AFLI01000136.1_cds_WP_000613386.1_1756	21.538	130	572
WP_029781911.1	lcl|NZ_AFLI01000351.1_cds_WP_000721859.1_23	34.188	117	572
WP_029781911.1	lcl|NZ_AFLI01000136.1_cds_WP_000613386.1_1756	21.538	130	572
WP_029781911.1	lcl|NZ_AFLI01000351.1_cds_WP_000721859.1_23	34.188	117	572
WP_000041234.1	lcl|NZ_AFLI01000007.1_cds_WP_001198107.1_3653	34.161	322	417
WP_000041234.1	lcl|NZ_AFLI01000007.1_cds_WP_000608295.1_3652	33.677	291	417
WP_000041234.1	lcl|NZ_AFLI01000278.1_cds_WP_001281953.1_387	28.354	328	417
WP_000041234.1	lcl|NZ_AFLI01000009.1_cds_WP_000346036.1_3614	29.367	395	417
WP_000041234.1	lcl|NZ_AFLI01000007.1_cds_WP_000582222.1_3642	37.383	214	417
WP_000041234.1	lcl|NZ_AFLI01000344.1_cds_WP_000352299.1_67	32.576	264	417
WP_000041234.1	lcl|NZ_AFLI01000009.1_cds_WP_000947844.1_3621	26.866	268	417
WP_000041234.1	lcl|NZ_AFLI01000184.1_cds_WP_000538752.1_1139	25.781	384	417
WP_000041234.1	lcl|NZ_AFLI01000081.1_cds_WP_001982414.1_2376	24.206	252	417
WP_002108490.1	lcl|NZ_AFLI01000009.1_cds_WP_000698820.1_3609	43.987	607	588
WP_002108506.1	lcl|NZ_AFLI01000052.1_cds_WP_000012765.1_3048	35.385	130	216
WP_002108506.1	lcl|NZ_AFLI01000164.1_cds_WP_000230180.1_1537	30.061	163	216
WP_002108506.1	lcl|NZ_AFLI01000071.1_cds_WP_000914158.1_2585	25.714	105	216
WP_002108506.1	lcl|NZ_AFLI01000260.1_cds_WP_000602007.1_442	26.712	146	216
WP_025180280.1	lcl|NZ_AFLI01000082.1_cds_WP_001014594.1_2369	29.268	246	242
WP_025180280.1	lcl|NZ_AFLI01000009.1_cds_WP_000848239.1_3604	30.252	119	242
WP_002108525.1	lcl|NZ_AFLI01000166.1_cds_WP_000998676.1_1452	31.660	259	255
WP_002108525.1	lcl|NZ_AFLI01000164.1_cds_WP_000566240.1_1518	27.843	255	255
WP_002108525.1	lcl|NZ_AFLI01000059.1_cds_WP_000043153.1_2849	26.336	262	255
WP_002108525.1	lcl|NZ_AFLI01000164.1_cds_WP_001968389.1_1546	26.693	251	255
WP_002108525.1	lcl|NZ_AFLI01000074.1_cds_WP_000351752.1_2545	24.907	269	255
WP_002108525.1	lcl|NZ_AFLI01000195.1_cds_WP_000653653.1_1029	26.054	261	255
WP_002108525.1	lcl|NZ_AFLI01000060.1_cds_WP_000646914.1_2783	26.230	183	255
WP_002108525.1	lcl|NZ_AFLI01000344.1_cds_WP_000723090.1_73	29.851	201	255
WP_002108525.1	lcl|NZ_AFLI01000160.1_cds_WP_000800040.1_1590	26.289	194	255
WP_002108525.1	lcl|NZ_AFLI01000331.1_cds_WP_001074690.1_225	25.389	193	255
WP_002108525.1	lcl|NZ_AFLI01000160.1_cds_WP_001069860.1_1584	26.220	164	255
WP_002108525.1	lcl|NZ_AFLI01000166.1_cds_WP_000744700.1_1426	34.722	72	255
WP_002108502.1	lcl|NZ_AFLI01000341.1_cds_WP_002185292.1_101	29.091	330	314
WP_002108526.1	lcl|NZ_AFLI01000009.1_cds_WP_001230564.1_3619	36.957	276	282
WP_002108526.1	lcl|NZ_AFLI01000023.1_cds_WP_001011675.1_3410	39.024	287	282
WP_002108526.1	lcl|NZ_AFLI01000009.1_cds_WP_000582618.1_3615	33.824	272	282
WP_002078520.1	lcl|NZ_AFLI01000278.1_cds_WP_001281953.1_387	37.905	401	401
WP_002078520.1	lcl|NZ_AFLI01000007.1_cds_WP_000582222.1_3642	33.333	375	401
WP_002078520.1	lcl|NZ_AFLI01000007.1_cds_WP_000608295.1_3652	31.452	372	401
WP_002078520.1	lcl|NZ_AFLI01000007.1_cds_WP_001198107.1_3653	30.579	363	401
WP_002078520.1	lcl|NZ_AFLI01000009.1_cds_WP_000947844.1_3621	27.321	377	401
WP_002078520.1	lcl|NZ_AFLI01000344.1_cds_WP_000352299.1_67	28.852	305	401
WP_002078520.1	lcl|NZ_AFLI01000009.1_cds_WP_000346036.1_3614	27.034	381	401
WP_002078520.1	lcl|NZ_AFLI01000081.1_cds_WP_001982414.1_2376	25.521	384	401
WP_002078520.1	lcl|NZ_AFLI01000184.1_cds_WP_000538752.1_1139	26.509	381	401
WP_025180279.1	lcl|NZ_AFLI01000105.1_cds_WP_000172202.1_2157	30.163	368	568
WP_025180279.1	lcl|NZ_AFLI01000009.1_cds_WP_000663121.1_3628	35.266	207	568
WP_025180279.1	lcl|NZ_AFLI01000178.1_cds_WP_000667646.1_1224	32.381	210	568
WP_025180279.1	lcl|NZ_AFLI01000013.1_cds_WP_000828455.1_3466	31.858	226	568
WP_025180279.1	lcl|NZ_AFLI01000105.1_cds_WP_000942282.1_2171	33.663	202	568
WP_025180279.1	lcl|NZ_AFLI01000208.1_cds_WP_000666552.1_886	30.811	185	568
WP_025180279.1	lcl|NZ_AFLI01000058.1_cds_WP_001161019.1_2891	31.088	193	568
WP_025180279.1	lcl|NZ_AFLI01000011.1_cds_WP_000047473.1_3514	33.505	194	568
WP_025180279.1	lcl|NZ_AFLI01000252.1_cds_WP_000510777.1_488	29.442	197	568
WP_025180279.1	lcl|NZ_AFLI01000325.1_cds_WP_000184524.1_324	31.606	193	568
WP_025180279.1	lcl|NZ_AFLI01000071.1_cds_WP_000536762.1_2583	34.194	155	568
WP_025180279.1	lcl|NZ_AFLI01000158.1_cds_WP_001052498.1_1636	30.000	180	568
WP_025180279.1	lcl|NZ_AFLI01000118.1_cds_WP_000619175.1_1905	31.088	193	568
WP_025180279.1	lcl|NZ_AFLI01000239.1_cds_WP_000603361.1_559	31.522	184	568
WP_025180279.1	lcl|NZ_AFLI01000067.1_cds_WP_001049205.1_2645	30.978	184	568
WP_025180279.1	lcl|NZ_AFLI01000067.1_cds_WP_001049205.1_2645	25.822	213	568
WP_025180279.1	lcl|NZ_AFLI01000123.1_cds_WP_000433117.1_1863	28.108	185	568
WP_025180279.1	lcl|NZ_AFLI01000182.1_cds_WP_000052667.1_1158	27.638	199	568
WP_025180279.1	lcl|NZ_AFLI01000118.1_cds_WP_000218838.1_1906	29.680	219	568
WP_025180279.1	lcl|NZ_AFLI01000063.1_cds_WP_001982953.1_2725	26.943	193	568
WP_025180279.1	lcl|NZ_AFLI01000348.1_cds_WP_000054169.1_45	30.000	190	568
WP_025180279.1	lcl|NZ_AFLI01000220.1_cds_WP_000590867.1_739	25.654	191	568
WP_025180279.1	lcl|NZ_AFLI01000220.1_cds_WP_000590867.1_739	25.668	187	568
