WP_000340715.1	lcl|NZ_JQGS01000065.1_cds_WP_020985020.1_1512	89.535	86	106
WP_000410268.1	lcl|NZ_JQGS01000065.1_cds_WP_010578412.1_1513	91.935	310	318
WP_000410268.1	lcl|NZ_JQGS01000065.1_cds_WP_078124242.1_1516	25.478	314	318
WP_000410268.1	lcl|NZ_JQGS01000114.1_cds_WP_078124611.1_2447	25.000	320	318
WP_000410268.1	lcl|NZ_JQGS01000027.1_cds_WP_078123854.1_621	25.000	288	318
WP_000410268.1	lcl|NZ_JQGS01000013.1_cds_WP_020983205.1_299	25.385	260	318
WP_000410268.1	lcl|NZ_JQGS01000036.1_cds_WP_010576694.1_887	22.703	185	318
WP_000020777.1	lcl|NZ_JQGS01000006.1_cds_WP_020984892.1_162	42.493	353	361
WP_002076509.1	lcl|NZ_JQGS01000027.1_cds_WP_020984922.1_617	29.185	233	223
WP_002076509.1	lcl|NZ_JQGS01000158.1_cds_WP_010578750.1_2897	27.753	227	223
WP_002076509.1	lcl|NZ_JQGS01000027.1_cds_WP_078123841.1_596	33.333	93	223
WP_002076509.1	lcl|NZ_JQGS01000007.1_cds_WP_020983211.1_184	30.769	104	223
WP_002076509.1	lcl|NZ_JQGS01000027.1_cds_WP_010578322.1_624	24.571	175	223
WP_002076509.1	lcl|NZ_JQGS01000184.1_cds_WP_020984182.1_3119	29.787	94	223
WP_002076509.1	lcl|NZ_JQGS01000027.1_cds_WP_078123853.1_616	27.660	94	223
WP_001136119.1	lcl|NZ_JQGS01000006.1_cds_WP_010578367.1_152	36.070	341	354
WP_001136119.1	lcl|NZ_JQGS01000006.1_cds_WP_010578359.1_159	33.728	338	354
WP_001136119.1	lcl|NZ_JQGS01000060.1_cds_WP_078124210.1_1423	34.471	293	354
WP_001136119.1	lcl|NZ_JQGS01000006.1_cds_WP_010578367.1_152	36.070	341	354
WP_001136119.1	lcl|NZ_JQGS01000006.1_cds_WP_010578359.1_159	33.728	338	354
WP_001136119.1	lcl|NZ_JQGS01000060.1_cds_WP_078124210.1_1423	34.471	293	354
WP_000535865.1	lcl|NZ_JQGS01000161.1_cds_WP_078124825.1_2930	30.952	210	234
WP_000535865.1	lcl|NZ_JQGS01000162.1_cds_WP_078124832.1_2950	29.825	114	234
WP_001117631.1	lcl|NZ_JQGS01000178.1_cds_WP_078124879.1_3074	30.914	372	387
WP_001117631.1	lcl|NZ_JQGS01000065.1_cds_WP_010578405.1_1521	33.475	236	387
WP_001117631.1	lcl|NZ_JQGS01000065.1_cds_WP_010578406.1_1520	37.864	206	387
WP_001117631.1	lcl|NZ_JQGS01000006.1_cds_WP_020984843.1_150	32.700	263	387
WP_001117631.1	lcl|NZ_JQGS01000065.1_cds_WP_020984867.1_1545	31.050	219	387
WP_001117631.1	lcl|NZ_JQGS01000027.1_cds_WP_078123852.1_615	31.095	283	387
WP_001117631.1	lcl|NZ_JQGS01000006.1_cds_WP_078123668.1_160	26.954	371	387
WP_001117631.1	lcl|NZ_JQGS01000093.1_cds_WP_078124458.1_2050	27.103	321	387
WP_001117631.1	lcl|NZ_JQGS01000051.1_cds_WP_010577665.1_1208	24.863	366	387
WP_000697351.1	lcl|NZ_JQGS01000030.1_cds_WP_078123876.1_658	41.736	599	583
WP_000697351.1	lcl|NZ_JQGS01000027.1_cds_JF86_RS03130_580	28.478	460	583
WP_000697351.1	lcl|NZ_JQGS01000136.1_cds_JF86_RS14710_2721	49.180	61	583
WP_029781911.1	lcl|NZ_JQGS01000161.1_cds_WP_078124825.1_2930	31.855	248	572
WP_029781911.1	lcl|NZ_JQGS01000103.1_cds_WP_078124541.1_2265	21.260	127	572
WP_029781911.1	lcl|NZ_JQGS01000161.1_cds_WP_078124825.1_2930	31.855	248	572
WP_029781911.1	lcl|NZ_JQGS01000103.1_cds_WP_078124541.1_2265	21.260	127	572
WP_000041234.1	lcl|NZ_JQGS01000065.1_cds_WP_010578406.1_1520	34.528	307	417
WP_000041234.1	lcl|NZ_JQGS01000065.1_cds_WP_010578405.1_1521	32.344	337	417
WP_000041234.1	lcl|NZ_JQGS01000178.1_cds_WP_078124879.1_3074	27.794	349	417
WP_000041234.1	lcl|NZ_JQGS01000065.1_cds_WP_020984867.1_1545	32.075	265	417
WP_000041234.1	lcl|NZ_JQGS01000006.1_cds_WP_078123668.1_160	29.114	395	417
WP_000041234.1	lcl|NZ_JQGS01000027.1_cds_WP_078123852.1_615	28.763	372	417
WP_000041234.1	lcl|NZ_JQGS01000006.1_cds_WP_020984843.1_150	30.705	241	417
WP_000041234.1	lcl|NZ_JQGS01000093.1_cds_WP_078124458.1_2050	29.084	251	417
WP_000041234.1	lcl|NZ_JQGS01000051.1_cds_WP_010577665.1_1208	24.800	250	417
WP_002108487.1	lcl|NZ_JQGS01000145.1_cds_JF86_RS14990_2770	25.000	96	182
WP_002108490.1	lcl|NZ_JQGS01000027.1_cds_JF86_RS03130_580	47.884	449	588
WP_002108490.1	lcl|NZ_JQGS01000030.1_cds_WP_078123876.1_658	30.696	632	588
WP_002108490.1	lcl|NZ_JQGS01000136.1_cds_JF86_RS14710_2721	43.750	96	588
WP_002108506.1	lcl|NZ_JQGS01000022.1_cds_WP_139356645.1_521	33.333	123	216
WP_002108506.1	lcl|NZ_JQGS01000057.1_cds_WP_078124176.1_1343	30.539	167	216
