WP_000340715.1	lcl|NZ_JADDXO010000032.1_cds_WP_002725873.1_2287	91.860	86	106
WP_000410268.1	lcl|NZ_JADDXO010000032.1_cds_WP_061209188.1_2286	93.548	310	318
WP_000410268.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	22.360	322	318
WP_000410268.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	24.653	288	318
WP_000410268.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	21.014	276	318
WP_000410268.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	25.152	330	318
WP_000410268.1	lcl|NZ_JADDXO010000029.1_cds_WP_002729504.1_2234	22.353	170	318
WP_002076509.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208757.1_2279	50.249	201	223
WP_002076509.1	lcl|NZ_JADDXO010000089.1_cds_WP_002759031.1_3202	26.577	222	223
WP_002076509.1	lcl|NZ_JADDXO010000056.1_cds_WP_011669970.1_2615	30.579	121	223
WP_002076509.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208028.1_2580	34.783	92	223
WP_002076509.1	lcl|NZ_JADDXO010000238.1_cds_WP_011669670.1_1945	30.769	104	223
WP_002076509.1	lcl|NZ_JADDXO010000009.1_cds_WP_002734441.1_3318	29.787	94	223
WP_002076509.1	lcl|NZ_JADDXO010000056.1_cds_WP_061208086.1_2608	25.568	176	223
WP_001136119.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209100.1_560	37.313	335	354
WP_001136119.1	lcl|NZ_JADDXO010000064.1_cds_WP_061208977.1_2725	34.375	288	354
WP_001136119.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208040.1_2566	30.312	353	354
WP_001136119.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208758.1_2278	26.754	228	354
WP_001136119.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209100.1_560	37.313	335	354
WP_001136119.1	lcl|NZ_JADDXO010000064.1_cds_WP_061208977.1_2725	34.375	288	354
WP_001136119.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208040.1_2566	30.312	353	354
WP_001136119.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208758.1_2278	26.754	228	354
WP_000535865.1	lcl|NZ_JADDXO010000104.1_cds_WP_061208046.1_55	30.952	210	234
WP_000535865.1	lcl|NZ_JADDXO010000186.1_cds_WP_061208097.1_1219	29.091	110	234
WP_002183331.1	lcl|NZ_JADDXO010000069.1_cds_WP_061208211.1_2844	26.776	183	204
WP_001117631.1	lcl|NZ_JADDXO010000159.1_cds_WP_061208571.1_779	30.914	372	387
