WP_000340715.1	lcl|NZ_AOUU01000018.1_cds_WP_000340715.1_499	100.000	86	106
WP_000410268.1	lcl|NZ_AOUU01000018.1_cds_WP_000712240.1_498	99.355	310	318
WP_000410268.1	lcl|NZ_AOUU01000018.1_cds_WP_000646251.1_495	25.680	331	318
WP_000410268.1	lcl|NZ_AOUU01000125.1_cds_WP_000744700.1_3287	24.611	321	318
WP_000410268.1	lcl|NZ_AOUU01000018.1_cds_WP_000723084.1_412	24.653	288	318
WP_000410268.1	lcl|NZ_AOUU01000018.1_cds_WP_000600886.1_467	23.636	275	318
WP_000410268.1	lcl|NZ_AOUU01000018.1_cds_WP_000025488.1_473	20.988	324	318
WP_000020777.1	lcl|NZ_AOUU01000018.1_cds_WP_000202827.1_455	42.493	353	361
WP_002076509.1	lcl|NZ_AOUU01000018.1_cds_WP_000282880.1_416	30.638	235	223
WP_002076509.1	lcl|NZ_AOUU01000120.1_cds_WP_001099029.1_3147	26.906	223	223
WP_002076509.1	lcl|NZ_AOUU01000018.1_cds_WP_001068983.1_437	30.435	92	223
WP_002076509.1	lcl|NZ_AOUU01000120.1_cds_WP_000840860.1_3077	29.808	104	223
WP_002076509.1	lcl|NZ_AOUU01000077.1_cds_WP_000868621.1_1884	29.670	91	223
WP_002076509.1	lcl|NZ_AOUU01000018.1_cds_WP_001114274.1_409	26.705	176	223
WP_002076509.1	lcl|NZ_AOUU01000086.1_cds_WP_000262845.1_2127	24.638	207	223
WP_001136119.1	lcl|NZ_AOUU01000018.1_cds_WP_001230567.1_464	36.283	339	354
WP_001136119.1	lcl|NZ_AOUU01000018.1_cds_WP_000582622.1_458	34.663	326	354
WP_001136119.1	lcl|NZ_AOUU01000011.1_cds_WP_001011670.1_176	33.569	283	354
WP_001136119.1	lcl|NZ_AOUU01000018.1_cds_WP_001230567.1_464	36.283	339	354
WP_001136119.1	lcl|NZ_AOUU01000018.1_cds_WP_000582622.1_458	34.663	326	354
WP_001136119.1	lcl|NZ_AOUU01000011.1_cds_WP_001011670.1_176	33.569	283	354
WP_000535865.1	lcl|NZ_AOUU01000087.1_cds_WP_001014583.1_2165	28.365	208	234
WP_000535865.1	lcl|NZ_AOUU01000038.1_cds_WP_000721844.1_1088	34.234	111	234
WP_000535865.1	lcl|NZ_AOUU01000018.1_cds_WP_000848243.1_447	28.571	126	234
WP_001117631.1	lcl|NZ_AOUU01000119.1_cds_WP_001281953.1_3049	31.989	372	387
WP_001117631.1	lcl|NZ_AOUU01000018.1_cds_WP_000947842.1_466	32.700	263	387
WP_001117631.1	lcl|NZ_AOUU01000018.1_cds_WP_000575397.1_477	31.963	219	387
WP_001117631.1	lcl|NZ_AOUU01000018.1_cds_WP_000346036.1_457	27.701	361	387
WP_001117631.1	lcl|NZ_AOUU01000018.1_cds_WP_000575184.1_418	28.975	283	387
WP_001117631.1	lcl|NZ_AOUU01000038.1_cds_WP_000538750.1_1108	26.480	321	387
WP_001117631.1	lcl|NZ_AOUU01000041.1_cds_WP_001982414.1_1132	24.251	367	387
WP_000697351.1	lcl|NZ_AOUU01000018.1_cds_LEP2GSC184_RS01000000122500_452	31.449	283	583
WP_000697351.1	lcl|NZ_AOUU01000018.1_cds_LEP2GSC184_RS01000000122500_452	25.373	335	583
WP_029781911.1	lcl|NZ_AOUU01000067.1_cds_WP_000613392.1_1732	22.308	130	572
WP_029781911.1	lcl|NZ_AOUU01000038.1_cds_WP_000721844.1_1088	34.188	117	572
WP_029781911.1	lcl|NZ_AOUU01000067.1_cds_WP_000613392.1_1732	22.308	130	572
WP_029781911.1	lcl|NZ_AOUU01000038.1_cds_WP_000721844.1_1088	34.188	117	572
WP_000041234.1	lcl|NZ_AOUU01000018.1_cds_WP_000575184.1_418	32.573	307	417
WP_000041234.1	lcl|NZ_AOUU01000119.1_cds_WP_001281953.1_3049	28.354	328	417
WP_000041234.1	lcl|NZ_AOUU01000018.1_cds_WP_000346036.1_457	29.367	395	417
WP_000041234.1	lcl|NZ_AOUU01000018.1_cds_WP_000575397.1_477	32.700	263	417
WP_000041234.1	lcl|NZ_AOUU01000018.1_cds_WP_000947842.1_466	26.866	268	417
WP_000041234.1	lcl|NZ_AOUU01000038.1_cds_WP_000538750.1_1108	25.581	387	417
WP_000041234.1	lcl|NZ_AOUU01000041.1_cds_WP_001982414.1_1132	24.206	252	417
WP_002108490.1	lcl|NZ_AOUU01000018.1_cds_LEP2GSC184_RS01000000122500_452	50.685	292	588
WP_002108490.1	lcl|NZ_AOUU01000018.1_cds_LEP2GSC184_RS01000000122500_452	38.170	317	588
WP_002108506.1	lcl|NZ_AOUU01000067.1_cds_WP_000012762.1_1718	36.842	114	216
WP_002108506.1	lcl|NZ_AOUU01000015.1_cds_WP_000250593.1_275	30.539	167	216
WP_002108506.1	lcl|NZ_AOUU01000025.1_cds_WP_000482997.1_698	26.144	153	216
WP_002108506.1	lcl|NZ_AOUU01000069.1_cds_WP_000914162.1_1815	24.762	105	216
WP_002108506.1	lcl|NZ_AOUU01000113.1_cds_WP_000602003.1_2906	26.712	146	216
WP_025180280.1	lcl|NZ_AOUU01000087.1_cds_WP_001014583.1_2165	28.862	246	242
WP_025180280.1	lcl|NZ_AOUU01000018.1_cds_WP_000848243.1_447	30.252	119	242
WP_002108525.1	lcl|NZ_AOUU01000090.1_cds_WP_000998677.1_2227	31.660	259	255
WP_002108525.1	lcl|NZ_AOUU01000015.1_cds_WP_000566241.1_295	27.843	255	255
WP_002108525.1	lcl|NZ_AOUU01000050.1_cds_WP_000043153.1_1295	26.336	262	255
WP_002108525.1	lcl|NZ_AOUU01000015.1_cds_WP_010679677.1_266	26.693	251	255
WP_002108525.1	lcl|NZ_AOUU01000049.1_cds_WP_000351753.1_1264	24.907	269	255
WP_002108525.1	lcl|NZ_AOUU01000027.1_cds_WP_000653648.1_794	26.437	261	255
WP_002108525.1	lcl|NZ_AOUU01000031.1_cds_WP_000646916.1_973	26.230	183	255
WP_002108525.1	lcl|NZ_AOUU01000018.1_cds_WP_000723084.1_412	29.353	201	255
WP_002108525.1	lcl|NZ_AOUU01000023.1_cds_WP_002067215.1_669	26.289	194	255
WP_002108525.1	lcl|NZ_AOUU01000004.1_cds_WP_001971411.1_60	25.389	193	255
WP_002108525.1	lcl|NZ_AOUU01000023.1_cds_WP_001069862.1_674	26.136	176	255
WP_002108525.1	lcl|NZ_AOUU01000125.1_cds_WP_000744700.1_3287	34.722	72	255
WP_002108525.1	lcl|NZ_AOUU01000044.1_cds_WP_000093664.1_1201	23.500	200	255
WP_002108502.1	lcl|NZ_AOUU01000136.1_cds_WP_033108553.1_3759	29.091	330	314
WP_002108526.1	lcl|NZ_AOUU01000018.1_cds_WP_001230567.1_464	36.957	276	282
WP_002108526.1	lcl|NZ_AOUU01000011.1_cds_WP_001011670.1_176	38.676	287	282
WP_002108526.1	lcl|NZ_AOUU01000018.1_cds_WP_000582622.1_458	34.191	272	282
WP_002078520.1	lcl|NZ_AOUU01000119.1_cds_WP_001281953.1_3049	37.905	401	401
WP_002078520.1	lcl|NZ_AOUU01000018.1_cds_WP_000575184.1_418	28.415	366	401
