WP_000340715.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002725873.1_2907	91.860	86	106
WP_000410268.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733579.1_2908	93.548	310	318
WP_000410268.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733534.1_2911	27.143	280	318
WP_000410268.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	22.671	322	318
WP_000410268.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	25.000	288	318
WP_000410268.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728309.1_3183	25.402	311	318
WP_000410268.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002743770.1_284	22.353	170	318
WP_000410268.1	lcl|NZ_JADDVQ010000006.1_cds_WP_016749081.1_2940	24.342	152	318
WP_002076509.1	lcl|NZ_JADDVQ010000032.1_cds_WP_032856387.1_1626	26.222	225	223
WP_002076509.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002742128.1_2998	30.579	121	223
WP_002076509.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733661.1_2978	33.696	92	223
WP_002076509.1	lcl|NZ_JADDVQ010000018.1_cds_WP_002731944.1_621	30.769	104	223
WP_002076509.1	lcl|NZ_JADDVQ010000010.1_cds_WP_002726501.1_61	29.787	94	223
WP_002076509.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733618.1_3005	25.568	176	223
WP_001136119.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740722.1_2951	36.607	336	354
WP_001136119.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740726.1_2955	33.728	338	354
WP_001136119.1	lcl|NZ_JADDVQ010000027.1_cds_WP_002730849.1_1282	34.375	288	354
WP_001136119.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740722.1_2951	36.607	336	354
WP_001136119.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740726.1_2955	33.728	338	354
WP_001136119.1	lcl|NZ_JADDVQ010000027.1_cds_WP_002730849.1_1282	34.375	288	354
WP_000535865.1	lcl|NZ_JADDVQ010000033.1_cds_WP_002738760.1_1667	30.952	210	234
WP_000535865.1	lcl|NZ_JADDVQ010000020.1_cds_WP_002723863.1_903	29.091	110	234
WP_002183331.1	lcl|NZ_JADDVQ010000011.1_cds_WP_002734213.1_108	26.776	183	204
WP_001117631.1	lcl|NZ_JADDVQ010000024.1_cds_WP_002728994.1_1120	30.914	372	387
WP_001117631.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740861.1_2916	33.475	236	387
WP_001117631.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740826.1_2915	37.379	206	387
WP_001117631.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740294.1_2996	32.155	283	387
WP_001117631.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733737.1_2936	31.507	219	387
WP_001117631.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733599.1_2949	32.319	263	387
WP_001117631.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002738884.1_3135	27.554	323	387
WP_001117631.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002724641.1_3215	25.137	366	387
WP_000697351.1	lcl|NZ_JADDVQ010000077.1_cds_WP_004278354.1_3070	40.902	599	583
WP_029781911.1	lcl|NZ_JADDVQ010000048.1_cds_WP_002740796.1_2255	22.047	127	572
WP_029781911.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740235.1_2965	19.907	216	572
WP_029781911.1	lcl|NZ_JADDVQ010000048.1_cds_WP_002740796.1_2255	22.047	127	572
WP_029781911.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740235.1_2965	19.907	216	572
WP_000041234.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740826.1_2915	33.876	307	417
WP_000041234.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740861.1_2916	32.143	336	417
WP_000041234.1	lcl|NZ_JADDVQ010000024.1_cds_WP_002728994.1_1120	27.794	349	417
WP_000041234.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740294.1_2996	31.802	283	417
WP_000041234.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733737.1_2936	32.197	264	417
WP_000041234.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733599.1_2949	29.461	241	417
WP_000041234.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002738884.1_3135	28.514	249	417
WP_000041234.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002724641.1_3215	25.000	252	417
WP_002108490.1	lcl|NZ_JADDVQ010000077.1_cds_WP_004278354.1_3070	30.063	632	588
WP_002108506.1	lcl|NZ_JADDVQ010000021.1_cds_WP_002731433.1_963	28.070	171	216
WP_002108506.1	lcl|NZ_JADDVQ010000053.1_cds_WP_002722230.1_2495	28.729	181	216
WP_002108506.1	lcl|NZ_JADDVQ010000005.1_cds_WP_002740244.1_2708	25.143	175	216
WP_002108506.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002726632.1_3151	31.783	129	216
