WP_000340715.1	lcl|NZ_JAHERX010000056.1_cds_WP_000340715.1_2812	100.000	86	106
WP_000410268.1	lcl|NZ_JAHERX010000056.1_cds_WP_000410266.1_2811	99.677	310	318
WP_000410268.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	25.680	331	318
WP_000410268.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	24.611	321	318
WP_000410268.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	23.958	288	318
WP_002076509.1	lcl|NZ_JAHERX010000054.1_cds_WP_000282882.1_2773	30.213	235	223
WP_002076509.1	lcl|NZ_JAHERX010000126.1_cds_WP_001099039.1_568	26.906	223	223
WP_002076509.1	lcl|NZ_JAHERX010000168.1_cds_WP_000840861.1_1053	29.808	104	223
WP_002076509.1	lcl|NZ_JAHERX010000003.1_cds_WP_000868621.1_1951	29.670	91	223
WP_002076509.1	lcl|NZ_JAHERX010000054.1_cds_WP_001114273.1_2766	26.705	176	223
WP_002076509.1	lcl|NZ_JAHERX010000090.1_cds_WP_000262844.1_3647	24.638	207	223
WP_001136119.1	lcl|NZ_JAHERX010000052.1_cds_WP_001033784.1_2706	32.955	352	354
WP_001136119.1	lcl|NZ_JAHERX010000009.1_cds_WP_001011666.1_3606	34.237	295	354
WP_001136119.1	lcl|NZ_JAHERX010000052.1_cds_WP_002072154.1_2712	28.435	313	354
WP_001136119.1	lcl|NZ_JAHERX010000052.1_cds_WP_001033784.1_2706	32.955	352	354
WP_001136119.1	lcl|NZ_JAHERX010000009.1_cds_WP_001011666.1_3606	34.237	295	354
WP_001136119.1	lcl|NZ_JAHERX010000052.1_cds_WP_002072154.1_2712	28.435	313	354
WP_000535865.1	lcl|NZ_JAHERX010000040.1_cds_WP_000696059.1_2352	43.373	166	234
WP_000535865.1	lcl|NZ_JAHERX010000099.1_cds_WP_001014594.1_3800	28.365	208	234
WP_000535865.1	lcl|NZ_JAHERX010000052.1_cds_WP_000440091.1_2711	23.043	230	234
WP_000535865.1	lcl|NZ_JAHERX010000010.1_cds_WP_000721854.1_77	33.333	111	234
WP_001117631.1	lcl|NZ_JAHERX010000025.1_cds_WP_001281953.1_1740	31.989	372	387
WP_001117631.1	lcl|NZ_JAHERX010000135.1_cds_WP_000228801.1_706	33.891	239	387
WP_001117631.1	lcl|NZ_JAHERX010000056.1_cds_WP_000608294.1_2803	28.448	348	387
WP_001117631.1	lcl|NZ_JAHERX010000052.1_cds_WP_000172659.1_2714	34.000	250	387
WP_001117631.1	lcl|NZ_JAHERX010000056.1_cds_WP_001198107.1_2804	37.864	206	387
WP_001117631.1	lcl|NZ_JAHERX010000182.1_cds_WP_000575181.1_1251	28.975	283	387
WP_001117631.1	lcl|NZ_JAHERX010000010.1_cds_WP_000538754.1_57	26.480	321	387
WP_001117631.1	lcl|NZ_JAHERX010000137.1_cds_WP_001982414.1_727	24.251	367	387
WP_029781911.1	lcl|NZ_JAHERX010000040.1_cds_WP_000696059.1_2352	35.918	245	572
WP_029781911.1	lcl|NZ_JAHERX010000052.1_cds_WP_000440091.1_2711	27.941	204	572
WP_029781911.1	lcl|NZ_JAHERX010000020.1_cds_WP_000613389.1_1432	21.538	130	572
WP_029781911.1	lcl|NZ_JAHERX010000010.1_cds_WP_000721854.1_77	34.513	113	572
WP_029781911.1	lcl|NZ_JAHERX010000040.1_cds_WP_000696059.1_2352	35.918	245	572
WP_029781911.1	lcl|NZ_JAHERX010000052.1_cds_WP_000440091.1_2711	27.941	204	572
WP_029781911.1	lcl|NZ_JAHERX010000020.1_cds_WP_000613389.1_1432	21.538	130	572
WP_029781911.1	lcl|NZ_JAHERX010000010.1_cds_WP_000721854.1_77	34.513	113	572
WP_000041234.1	lcl|NZ_JAHERX010000056.1_cds_WP_001198107.1_2804	34.161	322	417
WP_000041234.1	lcl|NZ_JAHERX010000056.1_cds_WP_000608294.1_2803	33.677	291	417
WP_000041234.1	lcl|NZ_JAHERX010000182.1_cds_WP_000575181.1_1251	32.248	307	417
WP_000041234.1	lcl|NZ_JAHERX010000025.1_cds_WP_001281953.1_1740	28.354	328	417
WP_000041234.1	lcl|NZ_JAHERX010000052.1_cds_WP_000172659.1_2714	30.769	325	417
WP_000041234.1	lcl|NZ_JAHERX010000135.1_cds_WP_000228801.1_706	35.319	235	417
WP_000041234.1	lcl|NZ_JAHERX010000010.1_cds_WP_000538754.1_57	25.781	384	417
WP_000041234.1	lcl|NZ_JAHERX010000137.1_cds_WP_001982414.1_727	24.206	252	417
WP_002108506.1	lcl|NZ_JAHERX010000014.1_cds_WP_000012765.1_762	35.385	130	216
WP_002108506.1	lcl|NZ_JAHERX010000005.1_cds_WP_000230176.1_2622	30.061	163	216
WP_002108506.1	lcl|NZ_JAHERX010000015.1_cds_WP_000914168.1_864	24.762	105	216
WP_002108506.1	lcl|NZ_JAHERX010000010.1_cds_WP_000602004.1_103	26.712	146	216
WP_002108506.1	lcl|NZ_JAHERX010000074.1_cds_WP_000780979.1_3315	26.168	107	216
WP_025180280.1	lcl|NZ_JAHERX010000040.1_cds_WP_000696059.1_2352	31.967	244	242
WP_025180280.1	lcl|NZ_JAHERX010000099.1_cds_WP_001014594.1_3800	29.268	246	242
WP_002108525.1	lcl|NZ_JAHERX010000148.1_cds_WP_000998678.1_843	31.660	259	255
WP_002108525.1	lcl|NZ_JAHERX010000052.1_cds_WP_000412931.1_2694	28.846	260	255
WP_002108525.1	lcl|NZ_JAHERX010000005.1_cds_WP_000566240.1_2641	27.843	255	255
WP_002108525.1	lcl|NZ_JAHERX010000116.1_cds_WP_000043153.1_388	26.336	262	255
WP_002108525.1	lcl|NZ_JAHERX010000057.1_cds_WP_000351751.1_2843	24.907	269	255
WP_002108525.1	lcl|NZ_JAHERX010000055.1_cds_WP_000653652.1_2789	26.054	261	255
WP_002108525.1	lcl|NZ_JAHERX010000005.1_cds_WP_002072686.1_2613	27.490	251	255
WP_002108525.1	lcl|NZ_JAHERX010000052.1_cds_WP_000750481.1_2690	24.016	254	255
WP_002108525.1	lcl|NZ_JAHERX010000017.1_cds_WP_000646912.1_1113	26.230	183	255
WP_002108525.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	29.851	201	255
WP_002108525.1	lcl|NZ_JAHERX010000024.1_cds_WP_000800040.1_1679	26.289	194	255
WP_002108525.1	lcl|NZ_JAHERX010000058.1_cds_WP_001074690.1_2851	25.389	193	255
WP_002108525.1	lcl|NZ_JAHERX010000024.1_cds_WP_001069863.1_1684	26.136	176	255
WP_002108525.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	34.722	72	255
WP_002108525.1	lcl|NZ_JAHERX010000011.1_cds_WP_000093664.1_292	23.500	200	255
WP_002108502.1	lcl|NZ_JAHERX010000107.1_cds_WP_002115880.1_212	29.394	330	314
WP_002108526.1	lcl|NZ_JAHERX010000009.1_cds_WP_001011666.1_3606	39.024	287	282
WP_002108526.1	lcl|NZ_JAHERX010000052.1_cds_WP_001033784.1_2706	35.354	297	282
WP_002108526.1	lcl|NZ_JAHERX010000052.1_cds_WP_002072154.1_2712	27.941	272	282
WP_002099940.1	lcl|NZ_JAHERX010000052.1_cds_WP_000653655.1_2708	24.837	306	321
WP_002078520.1	lcl|NZ_JAHERX010000025.1_cds_WP_001281953.1_1740	37.905	401	401
WP_002078520.1	lcl|NZ_JAHERX010000052.1_cds_WP_000172659.1_2714	34.097	393	401
WP_002078520.1	lcl|NZ_JAHERX010000056.1_cds_WP_000608294.1_2803	31.452	372	401
WP_002078520.1	lcl|NZ_JAHERX010000135.1_cds_WP_000228801.1_706	31.183	372	401
WP_002078520.1	lcl|NZ_JAHERX010000182.1_cds_WP_000575181.1_1251	27.596	366	401
WP_002078520.1	lcl|NZ_JAHERX010000056.1_cds_WP_001198107.1_2804	30.579	363	401
WP_002078520.1	lcl|NZ_JAHERX010000137.1_cds_WP_001982414.1_727	25.521	384	401
WP_002078520.1	lcl|NZ_JAHERX010000010.1_cds_WP_000538754.1_57	26.509	381	401
WP_025180279.1	lcl|NZ_JAHERX010000048.1_cds_WP_000172209.1_2574	30.163	368	568
WP_025180279.1	lcl|NZ_JAHERX010000019.1_cds_WP_218198309.1_1293	32.381	210	568
WP_025180279.1	lcl|NZ_JAHERX010000042.1_cds_WP_000828456.1_2406	31.858	226	568
WP_025180279.1	lcl|NZ_JAHERX010000052.1_cds_WP_002072224.1_2716	30.660	212	568
WP_025180279.1	lcl|NZ_JAHERX010000048.1_cds_WP_002071818.1_2560	33.168	202	568
WP_025180279.1	lcl|NZ_JAHERX010000002.1_cds_WP_000666552.1_1357	30.811	185	568
WP_025180279.1	lcl|NZ_JAHERX010000051.1_cds_WP_001161019.1_2682	31.088	193	568
WP_025180279.1	lcl|NZ_JAHERX010000031.1_cds_WP_000651462.1_2029	30.570	193	568
WP_025180279.1	lcl|NZ_JAHERX010000046.1_cds_WP_000047473.1_2500	33.505	194	568
WP_025180279.1	lcl|NZ_JAHERX010000034.1_cds_KKQ77_RS07495_2121	29.949	197	568
WP_025180279.1	lcl|NZ_JAHERX010000120.1_cds_WP_000184524.1_481	31.606	193	568
WP_025180279.1	lcl|NZ_JAHERX010000015.1_cds_WP_000536753.1_862	34.641	153	568
WP_025180279.1	lcl|NZ_JAHERX010000008.1_cds_WP_000619182.1_3403	31.088	193	568
WP_025180279.1	lcl|NZ_JAHERX010000060.1_cds_WP_001052496.1_2980	29.444	180	568
WP_025180279.1	lcl|NZ_JAHERX010000091.1_cds_WP_000603361.1_3666	31.522	184	568
WP_025180279.1	lcl|NZ_JAHERX010000009.1_cds_WP_001049212.1_3639	31.183	186	568
WP_025180279.1	lcl|NZ_JAHERX010000009.1_cds_WP_001049212.1_3639	26.291	213	568
WP_025180279.1	lcl|NZ_JAHERX010000002.1_cds_WP_000433117.1_1409	28.108	185	568
WP_025180279.1	lcl|NZ_JAHERX010000113.1_cds_WP_155572125.1_349	27.638	199	568
WP_025180279.1	lcl|NZ_JAHERX010000008.1_cds_WP_000218832.1_3402	29.680	219	568
WP_025180279.1	lcl|NZ_JAHERX010000001.1_cds_WP_001982953.1_16	26.943	193	568
WP_025180279.1	lcl|NZ_JAHERX010000123.1_cds_WP_000054169.1_525	30.000	190	568
WP_025180279.1	lcl|NZ_JAHERX010000045.1_cds_WP_000590871.1_2461	25.654	191	568
WP_025180279.1	lcl|NZ_JAHERX010000045.1_cds_WP_000590871.1_2461	25.668	187	568
WP_025180279.1	lcl|NZ_JAHERX010000002.1_cds_KKQ77_RS00405_1377	28.293	205	568
WP_025180279.1	lcl|NZ_JAHERX010000069.1_cds_WP_000626143.1_3165	27.368	190	568
WP_025180279.1	lcl|NZ_JAHERX010000069.1_cds_WP_000626143.1_3165	23.462	260	568
WP_025180279.1	lcl|NZ_JAHERX010000128.1_cds_WP_000598571.1_585	26.061	165	568
WP_025180279.1	lcl|NZ_JAHERX010000086.1_cds_WP_000431145.1_3561	26.316	228	568
WP_025180279.1	lcl|NZ_JAHERX010000010.1_cds_KKQ77_RS02660_83	26.667	195	568
WP_025180279.1	lcl|NZ_JAHERX010000086.1_cds_WP_001141162.1_3566	22.167	203	568
WP_025180279.1	lcl|NZ_JAHERX010000027.1_cds_WP_000481721.1_1814	24.138	203	568
WP_025180279.1	lcl|NZ_JAHERX010000089.1_cds_WP_000281022.1_3602	31.944	72	568
WP_025180279.1	lcl|NZ_JAHERX010000048.1_cds_WP_000172209.1_2574	30.163	368	568
WP_025180279.1	lcl|NZ_JAHERX010000019.1_cds_WP_218198309.1_1293	32.381	210	568
WP_025180279.1	lcl|NZ_JAHERX010000042.1_cds_WP_000828456.1_2406	31.858	226	568
WP_025180279.1	lcl|NZ_JAHERX010000052.1_cds_WP_002072224.1_2716	30.660	212	568
WP_025180279.1	lcl|NZ_JAHERX010000048.1_cds_WP_002071818.1_2560	33.168	202	568
WP_025180279.1	lcl|NZ_JAHERX010000002.1_cds_WP_000666552.1_1357	30.811	185	568
WP_025180279.1	lcl|NZ_JAHERX010000051.1_cds_WP_001161019.1_2682	31.088	193	568
WP_025180279.1	lcl|NZ_JAHERX010000031.1_cds_WP_000651462.1_2029	30.570	193	568
WP_025180279.1	lcl|NZ_JAHERX010000046.1_cds_WP_000047473.1_2500	33.505	194	568
WP_025180279.1	lcl|NZ_JAHERX010000034.1_cds_KKQ77_RS07495_2121	29.949	197	568
WP_025180279.1	lcl|NZ_JAHERX010000120.1_cds_WP_000184524.1_481	31.606	193	568
WP_025180279.1	lcl|NZ_JAHERX010000015.1_cds_WP_000536753.1_862	34.641	153	568
WP_025180279.1	lcl|NZ_JAHERX010000008.1_cds_WP_000619182.1_3403	31.088	193	568
WP_025180279.1	lcl|NZ_JAHERX010000060.1_cds_WP_001052496.1_2980	29.444	180	568
WP_025180279.1	lcl|NZ_JAHERX010000091.1_cds_WP_000603361.1_3666	31.522	184	568
WP_025180279.1	lcl|NZ_JAHERX010000009.1_cds_WP_001049212.1_3639	31.183	186	568
WP_025180279.1	lcl|NZ_JAHERX010000009.1_cds_WP_001049212.1_3639	26.291	213	568
WP_025180279.1	lcl|NZ_JAHERX010000002.1_cds_WP_000433117.1_1409	28.108	185	568
