WP_000340715.1	lcl|NZ_ANNW01000072.1_cds_WP_004462903.1_2144	95.349	86	106
WP_000410268.1	lcl|NZ_ANNW01000072.1_cds_WP_004472299.1_2145	90.221	317	318
WP_000410268.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	24.528	318	318
WP_000410268.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	27.046	281	318
WP_000410268.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	24.306	288	318
WP_000410268.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	23.243	185	318
WP_000410268.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	25.359	209	318
WP_002076509.1	lcl|NZ_ANNW01000061.1_cds_WP_004483043.1_1839	32.231	121	223
WP_002076509.1	lcl|NZ_ANNW01000062.1_cds_WP_004480236.1_1853	26.126	222	223
WP_002076509.1	lcl|NZ_ANNW01000068.1_cds_WP_004459124.1_2068	29.808	104	223
WP_002076509.1	lcl|NZ_ANNW01000061.1_cds_WP_004479683.1_1837	27.368	95	223
WP_002076509.1	lcl|NZ_ANNW01000038.1_cds_WP_004494236.1_899	25.000	176	223
WP_002076509.1	lcl|NZ_ANNW01000100.1_cds_WP_004479837.1_3245	30.928	97	223
WP_002076509.1	lcl|NZ_ANNW01000070.1_cds_WP_004465531.1_2110	24.638	207	223
WP_001136119.1	lcl|NZ_ANNW01000035.1_cds_WP_020783625.1_874	32.865	356	354
WP_001136119.1	lcl|NZ_ANNW01000079.1_cds_WP_004475890.1_2576	33.788	293	354
WP_001136119.1	lcl|NZ_ANNW01000035.1_cds_WP_004470014.1_880	27.324	355	354
WP_001136119.1	lcl|NZ_ANNW01000035.1_cds_WP_020783625.1_874	32.865	356	354
WP_001136119.1	lcl|NZ_ANNW01000079.1_cds_WP_004475890.1_2576	33.788	293	354
WP_001136119.1	lcl|NZ_ANNW01000035.1_cds_WP_004470014.1_880	27.324	355	354
WP_000535865.1	lcl|NZ_ANNW01000103.1_cds_WP_004480331.1_3270	30.476	210	234
WP_000535865.1	lcl|NZ_ANNW01000035.1_cds_WP_020783620.1_879	23.043	230	234
WP_000535865.1	lcl|NZ_ANNW01000065.1_cds_WP_004464381.1_1916	30.000	110	234
WP_002183331.1	lcl|NZ_ANNW01000065.1_cds_WP_004479241.1_1983	26.776	183	204
WP_001117631.1	lcl|NZ_ANNW01000072.1_cds_WP_004472364.1_2153	27.794	349	387
WP_001117631.1	lcl|NZ_ANNW01000025.1_cds_WP_004466571.1_639	30.623	369	387
WP_001117631.1	lcl|NZ_ANNW01000072.1_cds_WP_004472322.1_2152	38.350	206	387
WP_001117631.1	lcl|NZ_ANNW01000035.1_cds_WP_004470269.1_882	33.200	250	387
WP_001117631.1	lcl|NZ_ANNW01000061.1_cds_WP_004462146.1_1836	29.965	287	387
WP_001117631.1	lcl|NZ_ANNW01000056.1_cds_WP_004465893.1_1722	26.182	275	387
WP_001117631.1	lcl|NZ_ANNW01000074.1_cds_WP_004460480.1_2255	24.658	365	387
