WP_000340715.1	lcl|NZ_JQPJ01000034.1_cds_WP_000340715.1_952	100.000	86	106
WP_000410268.1	lcl|NZ_JQPJ01000034.1_cds_WP_000410267.1_953	100.000	310	318
WP_000410268.1	lcl|NZ_JQPJ01000034.1_cds_WP_042752260.1_956	25.680	331	318
WP_000410268.1	lcl|NZ_JQPJ01000050.1_cds_WP_000744698.1_1353	24.611	321	318
WP_000410268.1	lcl|NZ_JQPJ01000011.1_cds_WP_000723082.1_223	24.306	288	318
WP_002076509.1	lcl|NZ_JQPJ01000011.1_cds_WP_000282882.1_227	30.213	235	223
WP_002076509.1	lcl|NZ_JQPJ01000147.1_cds_WP_001099039.1_3078	26.906	223	223
WP_002076509.1	lcl|NZ_JQPJ01000099.1_cds_WP_000840861.1_2309	29.808	104	223
WP_002076509.1	lcl|NZ_JQPJ01000141.1_cds_WP_000868621.1_2992	29.670	91	223
WP_002076509.1	lcl|NZ_JQPJ01000084.1_cds_WP_000262844.1_2035	24.638	207	223
WP_002076509.1	lcl|NZ_JQPJ01000011.1_cds_WP_061227093.1_220	26.705	176	223
WP_001136119.1	lcl|NZ_JQPJ01000034.1_cds_WP_001033784.1_985	32.955	352	354
WP_001136119.1	lcl|NZ_JQPJ01000012.1_cds_WP_001011666.1_283	34.237	295	354
WP_001136119.1	lcl|NZ_JQPJ01000034.1_cds_WP_002072154.1_979	28.435	313	354
WP_001136119.1	lcl|NZ_JQPJ01000034.1_cds_WP_001033784.1_985	32.955	352	354
WP_001136119.1	lcl|NZ_JQPJ01000012.1_cds_WP_001011666.1_283	34.237	295	354
WP_001136119.1	lcl|NZ_JQPJ01000034.1_cds_WP_002072154.1_979	28.435	313	354
WP_000535865.1	lcl|NZ_JQPJ01000209.1_cds_WP_002130955.1_3697	43.373	166	234
WP_000535865.1	lcl|NZ_JQPJ01000038.1_cds_WP_001014594.1_1045	28.365	208	234
WP_000535865.1	lcl|NZ_JQPJ01000034.1_cds_WP_000440091.1_980	23.043	230	234
WP_000535865.1	lcl|NZ_JQPJ01000057.1_cds_WP_061227001.1_1514	33.333	111	234
WP_001117631.1	lcl|NZ_JQPJ01000070.1_cds_WP_001281953.1_1727	31.989	372	387
WP_001117631.1	lcl|NZ_JQPJ01000034.1_cds_WP_002118554.1_971	37.805	246	387
WP_001117631.1	lcl|NZ_JQPJ01000034.1_cds_WP_000608294.1_961	28.448	348	387
WP_001117631.1	lcl|NZ_JQPJ01000034.1_cds_WP_000172660.1_977	34.000	250	387
WP_001117631.1	lcl|NZ_JQPJ01000034.1_cds_WP_001198107.1_960	37.864	206	387
WP_001117631.1	lcl|NZ_JQPJ01000011.1_cds_WP_000575181.1_229	28.975	283	387
WP_001117631.1	lcl|NZ_JQPJ01000161.1_cds_WP_000538755.1_3266	26.480	321	387
WP_001117631.1	lcl|NZ_JQPJ01000013.1_cds_WP_001982414.1_308	24.251	367	387
WP_029781911.1	lcl|NZ_JQPJ01000209.1_cds_WP_002130955.1_3697	35.918	245	572
WP_029781911.1	lcl|NZ_JQPJ01000034.1_cds_WP_000440091.1_980	27.941	204	572
WP_029781911.1	lcl|NZ_JQPJ01000171.1_cds_WP_000613389.1_3403	21.538	130	572
WP_029781911.1	lcl|NZ_JQPJ01000057.1_cds_WP_061227001.1_1514	34.513	113	572
WP_029781911.1	lcl|NZ_JQPJ01000209.1_cds_WP_002130955.1_3697	35.918	245	572
WP_029781911.1	lcl|NZ_JQPJ01000034.1_cds_WP_000440091.1_980	27.941	204	572
WP_029781911.1	lcl|NZ_JQPJ01000171.1_cds_WP_000613389.1_3403	21.538	130	572
WP_029781911.1	lcl|NZ_JQPJ01000057.1_cds_WP_061227001.1_1514	34.513	113	572
WP_000041234.1	lcl|NZ_JQPJ01000034.1_cds_WP_001198107.1_960	34.161	322	417
WP_000041234.1	lcl|NZ_JQPJ01000034.1_cds_WP_000608294.1_961	33.677	291	417
WP_000041234.1	lcl|NZ_JQPJ01000011.1_cds_WP_000575181.1_229	32.248	307	417
WP_000041234.1	lcl|NZ_JQPJ01000070.1_cds_WP_001281953.1_1727	28.354	328	417
WP_000041234.1	lcl|NZ_JQPJ01000034.1_cds_WP_000172660.1_977	30.769	325	417
WP_000041234.1	lcl|NZ_JQPJ01000034.1_cds_WP_002118554.1_971	37.264	212	417
WP_000041234.1	lcl|NZ_JQPJ01000161.1_cds_WP_000538755.1_3266	25.781	384	417
WP_000041234.1	lcl|NZ_JQPJ01000013.1_cds_WP_001982414.1_308	24.206	252	417
WP_002108506.1	lcl|NZ_JQPJ01000051.1_cds_WP_000012765.1_1424	35.385	130	216
WP_002108506.1	lcl|NZ_JQPJ01000132.1_cds_WP_000230176.1_2830	30.061	163	216
WP_002108506.1	lcl|NZ_JQPJ01000017.1_cds_WP_000914169.1_398	24.762	105	216
WP_002108506.1	lcl|NZ_JQPJ01000166.1_cds_WP_061231468.1_3333	26.712	146	216
WP_025180280.1	lcl|NZ_JQPJ01000209.1_cds_WP_002130955.1_3697	31.967	244	242
WP_025180280.1	lcl|NZ_JQPJ01000038.1_cds_WP_001014594.1_1045	29.268	246	242
WP_002108525.1	lcl|NZ_JQPJ01000018.1_cds_WP_061231316.1_425	31.660	259	255
WP_002108525.1	lcl|NZ_JQPJ01000003.1_cds_WP_000412931.1_18	28.846	260	255
WP_002108525.1	lcl|NZ_JQPJ01000132.1_cds_WP_000566240.1_2811	27.843	255	255
WP_002108525.1	lcl|NZ_JQPJ01000173.1_cds_WP_000043153.1_3412	26.336	262	255
WP_002108525.1	lcl|NZ_JQPJ01000132.1_cds_WP_236716211.1_2839	26.693	251	255
WP_002108525.1	lcl|NZ_JQPJ01000068.1_cds_WP_000351751.1_1694	24.907	269	255
WP_002108525.1	lcl|NZ_JQPJ01000127.1_cds_WP_000653652.1_2769	26.054	261	255
WP_002108525.1	lcl|NZ_JQPJ01000003.1_cds_WP_061227231.1_14	23.622	254	255
WP_002108525.1	lcl|NZ_JQPJ01000033.1_cds_WP_000646906.1_934	26.230	183	255
WP_002108525.1	lcl|NZ_JQPJ01000011.1_cds_WP_000723082.1_223	30.348	201	255
WP_002108525.1	lcl|NZ_JQPJ01000150.1_cds_WP_000800040.1_3107	26.289	194	255
WP_002108525.1	lcl|NZ_JQPJ01000039.1_cds_WP_001074690.1_1082	25.389	193	255
WP_002108525.1	lcl|NZ_JQPJ01000150.1_cds_WP_001069863.1_3112	26.136	176	255
WP_002108525.1	lcl|NZ_JQPJ01000050.1_cds_WP_000744698.1_1353	34.722	72	255
WP_002108525.1	lcl|NZ_JQPJ01000023.1_cds_WP_000093664.1_568	23.500	200	255
WP_002108502.1	lcl|NZ_JQPJ01000205.1_cds_WP_002115880.1_3682	29.394	330	314
WP_002108526.1	lcl|NZ_JQPJ01000012.1_cds_WP_001011666.1_283	39.024	287	282
WP_002108526.1	lcl|NZ_JQPJ01000034.1_cds_WP_001033784.1_985	35.354	297	282
WP_002108526.1	lcl|NZ_JQPJ01000034.1_cds_WP_002072154.1_979	27.941	272	282
WP_002099940.1	lcl|NZ_JQPJ01000034.1_cds_WP_000653655.1_983	24.837	306	321
WP_002078520.1	lcl|NZ_JQPJ01000070.1_cds_WP_001281953.1_1727	37.905	401	401
WP_002078520.1	lcl|NZ_JQPJ01000034.1_cds_WP_000172660.1_977	33.842	393	401
WP_002078520.1	lcl|NZ_JQPJ01000034.1_cds_WP_002118554.1_971	33.333	375	401
WP_002078520.1	lcl|NZ_JQPJ01000034.1_cds_WP_000608294.1_961	31.452	372	401
WP_002078520.1	lcl|NZ_JQPJ01000011.1_cds_WP_000575181.1_229	27.596	366	401
WP_002078520.1	lcl|NZ_JQPJ01000034.1_cds_WP_001198107.1_960	30.579	363	401
WP_002078520.1	lcl|NZ_JQPJ01000013.1_cds_WP_001982414.1_308	25.521	384	401
WP_002078520.1	lcl|NZ_JQPJ01000161.1_cds_WP_000538755.1_3266	26.509	381	401
WP_025180279.1	lcl|NZ_JQPJ01000104.1_cds_WP_061226657.1_2416	29.891	368	568
WP_025180279.1	lcl|NZ_JQPJ01000056.1_cds_WP_000667646.1_1479	32.381	210	568
WP_025180279.1	lcl|NZ_JQPJ01000033.1_cds_WP_000828456.1_873	31.858	226	568
WP_025180279.1	lcl|NZ_JQPJ01000034.1_cds_WP_061227065.1_975	30.660	212	568
WP_025180279.1	lcl|NZ_JQPJ01000104.1_cds_WP_002071818.1_2402	33.168	202	568
WP_025180279.1	lcl|NZ_JQPJ01000126.1_cds_WP_000666552.1_2754	30.811	185	568
WP_025180279.1	lcl|NZ_JQPJ01000135.1_cds_WP_001161019.1_2855	31.088	193	568
WP_025180279.1	lcl|NZ_JQPJ01000108.1_cds_WP_000651462.1_2477	30.570	193	568
WP_025180279.1	lcl|NZ_JQPJ01000031.1_cds_WP_000047473.1_826	33.505	194	568
WP_025180279.1	lcl|NZ_JQPJ01000113.1_cds_WP_000510776.1_2574	29.949	197	568
WP_025180279.1	lcl|NZ_JQPJ01000115.1_cds_WP_000184524.1_2583	31.606	193	568
