WP_000340715.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590643.1_540	88.372	86	106
WP_000410268.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590644.1_541	77.955	313	318
WP_000410268.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	24.219	256	318
WP_000410268.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	23.824	319	318
WP_000410268.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590671.1_570	25.339	221	318
WP_002076509.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593054.1_584	30.000	210	223
WP_002076509.1	lcl|NZ_RQEZ01000048.1_cds_WP_246057563.1_592	34.343	99	223
WP_002076509.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593074.1_574	56.818	44	223
WP_002076509.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593076.1_573	23.148	216	223
WP_002076509.1	lcl|NZ_RQEZ01000048.1_cds_WP_210412919.1_590	28.440	109	223
WP_002076509.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590565.1_453	27.957	93	223
WP_002076509.1	lcl|NZ_RQEZ01000017.1_cds_WP_135592840.1_2327	26.882	93	223
WP_001136119.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590650.1_547	37.853	354	354
WP_001136119.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590656.1_553	36.686	338	354
WP_001136119.1	lcl|NZ_RQEZ01000075.1_cds_WP_135595439.1_1020	33.684	285	354
WP_001136119.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590650.1_547	37.853	354	354
WP_001136119.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590656.1_553	36.686	338	354
WP_001136119.1	lcl|NZ_RQEZ01000075.1_cds_WP_135595439.1_1020	33.684	285	354
WP_000535865.1	lcl|NZ_RQEZ01000044.1_cds_WP_135590890.1_3241	33.945	218	234
WP_000535865.1	lcl|NZ_RQEZ01000013.1_cds_WP_135594764.1_736	30.909	110	234
WP_000535865.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590668.1_567	26.446	121	234
WP_000535865.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590651.1_548	36.538	52	234
WP_001117631.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590659.1_556	42.678	239	387
WP_001117631.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593070.1_576	30.702	342	387
WP_001117631.1	lcl|NZ_RQEZ01000013.1_cds_WP_210412911.1_707	30.914	372	387
WP_001117631.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590647.1_544	33.858	254	387
WP_001117631.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591657.1_1956	26.791	321	387
WP_001117631.1	lcl|NZ_RQEZ01000110.1_cds_WP_167881183.1_3095	24.324	370	387
WP_029781911.1	lcl|NZ_RQEZ01000108.1_cds_WP_135589913.1_2825	22.222	126	572
WP_029781911.1	lcl|NZ_RQEZ01000013.1_cds_WP_135594764.1_736	35.135	111	572
WP_029781911.1	lcl|NZ_RQEZ01000108.1_cds_WP_135589913.1_2825	22.222	126	572
WP_029781911.1	lcl|NZ_RQEZ01000013.1_cds_WP_135594764.1_736	35.135	111	572
WP_000041234.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593070.1_576	39.331	239	417
WP_000041234.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590659.1_556	35.216	301	417
WP_000041234.1	lcl|NZ_RQEZ01000013.1_cds_WP_210412911.1_707	28.354	328	417
WP_000041234.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590647.1_544	29.644	253	417
WP_000041234.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591657.1_1956	29.457	258	417
WP_000041234.1	lcl|NZ_RQEZ01000110.1_cds_WP_167881183.1_3095	24.000	250	417
WP_002108506.1	lcl|NZ_RQEZ01000003.1_cds_WP_246057512.1_1100	35.849	106	216
WP_002108506.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591694.1_1980	28.448	116	216
WP_002108506.1	lcl|NZ_RQEZ01000088.1_cds_WP_135590791.1_1880	30.909	165	216
WP_002108506.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593068.1_577	29.907	107	216
WP_002108506.1	lcl|NZ_RQEZ01000003.1_cds_WP_135593114.1_1171	28.947	152	216
WP_002108506.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590470.1_347	26.772	127	216
WP_002108506.1	lcl|NZ_RQEZ01000024.1_cds_WP_135595725.1_2925	28.319	113	216
WP_025180280.1	lcl|NZ_RQEZ01000044.1_cds_WP_135590890.1_3241	31.068	206	242
WP_025180280.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590668.1_567	26.984	126	242
WP_002108525.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593727.1_212	31.274	259	255
WP_002108525.1	lcl|NZ_RQEZ01000104.1_cds_WP_135592070.1_1581	27.843	255	255
WP_002108525.1	lcl|NZ_RQEZ01000013.1_cds_WP_135594780.1_745	26.718	262	255
WP_002108525.1	lcl|NZ_RQEZ01000108.1_cds_WP_135589940.1_2797	26.275	255	255
WP_002108525.1	lcl|NZ_RQEZ01000017.1_cds_WP_135592715.1_2388	24.535	269	255
WP_002108525.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591562.1_1905	25.287	261	255
WP_002108525.1	lcl|NZ_RQEZ01000088.1_cds_WP_246057633.1_1889	28.279	244	255
WP_002108525.1	lcl|NZ_RQEZ01000002.1_cds_WP_135592931.1_2978	25.641	195	255
WP_002108525.1	lcl|NZ_RQEZ01000095.1_cds_WP_135590370.1_3685	27.230	213	255
WP_002108525.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593925.1_72	24.176	182	255
WP_002108525.1	lcl|NZ_RQEZ01000114.1_cds_WP_135595313.1_1702	23.301	206	255
WP_002108525.1	lcl|NZ_RQEZ01000017.1_cds_WP_135592757.1_2372	28.191	188	255
WP_002108525.1	lcl|NZ_RQEZ01000037.1_cds_WP_135590821.1_2129	26.455	189	255
WP_002108525.1	lcl|NZ_RQEZ01000060.1_cds_WP_135591159.1_3295	24.793	242	255
WP_002108525.1	lcl|NZ_RQEZ01000003.1_cds_WP_135593130.1_1161	25.616	203	255
WP_002108525.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	36.232	69	255
WP_002108502.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591512.1_2434	31.707	328	314
WP_002108502.1	lcl|NZ_RQEZ01000116.1_cds_WP_135594332.1_3045	28.409	176	314
WP_002108502.1	lcl|NZ_RQEZ01000114.1_cds_WP_135595342.1_1736	27.778	198	314
WP_002108502.1	lcl|NZ_RQEZ01000075.1_cds_WP_135595739.1_919	25.911	247	314
WP_002108526.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590650.1_547	36.918	279	282
WP_002108526.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590656.1_553	34.767	279	282
WP_002108526.1	lcl|NZ_RQEZ01000075.1_cds_WP_135595439.1_1020	39.623	265	282
WP_002078520.1	lcl|NZ_RQEZ01000013.1_cds_WP_210412911.1_707	37.656	401	401
WP_002078520.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590659.1_556	34.127	378	401
WP_002078520.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593070.1_576	30.871	379	401
WP_002078520.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590647.1_544	29.268	287	401
WP_002078520.1	lcl|NZ_RQEZ01000110.1_cds_WP_167881183.1_3095	25.385	390	401
WP_002078520.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591657.1_1956	27.424	361	401
WP_025180279.1	lcl|NZ_RQEZ01000030.1_cds_WP_167881187.1_2479	30.599	317	568
WP_025180279.1	lcl|NZ_RQEZ01000035.1_cds_WP_135736183.1_3402	31.905	210	568
WP_025180279.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593517.1_101	32.301	226	568
WP_025180279.1	lcl|NZ_RQEZ01000056.1_cds_WP_135590851.1_3813	32.579	221	568
WP_025180279.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590550.1_437	31.472	197	568
WP_025180279.1	lcl|NZ_RQEZ01000107.1_cds_WP_135592637.1_2672	30.952	210	568
WP_025180279.1	lcl|NZ_RQEZ01000109.1_cds_WP_135595199.1_3710	30.808	198	568
WP_025180279.1	lcl|NZ_RQEZ01000010.1_cds_WP_167881217.1_2710	31.633	196	568
WP_025180279.1	lcl|NZ_RQEZ01000039.1_cds_WP_135595570.1_2225	29.767	215	568
WP_025180279.1	lcl|NZ_RQEZ01000066.1_cds_WP_135592331.1_3743	28.108	185	568
WP_025180279.1	lcl|NZ_RQEZ01000046.1_cds_WP_135590943.1_336	32.642	193	568
WP_025180279.1	lcl|NZ_RQEZ01000039.1_cds_WP_135595604.1_2263	28.899	218	568
WP_025180279.1	lcl|NZ_RQEZ01000037.1_cds_WP_135590806.1_2207	28.000	200	568
WP_025180279.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591720.1_1994	28.218	202	568
WP_025180279.1	lcl|NZ_RQEZ01000017.1_cds_WP_135592679.1_2408	25.556	180	568
WP_025180279.1	lcl|NZ_RQEZ01000046.1_cds_WP_135590942.1_337	27.848	237	568
WP_025180279.1	lcl|NZ_RQEZ01000012.1_cds_WP_135590059.1_1340	27.000	200	568
WP_025180279.1	lcl|NZ_RQEZ01000075.1_cds_WP_135595469.1_986	29.609	179	568
WP_025180279.1	lcl|NZ_RQEZ01000075.1_cds_WP_135595469.1_986	23.744	219	568
WP_025180279.1	lcl|NZ_RQEZ01000046.1_cds_WP_135590986.1_299	28.022	182	568
WP_025180279.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591538.1_1893	29.474	190	568
WP_025180279.1	lcl|NZ_RQEZ01000037.1_cds_WP_135590431.1_2170	28.571	189	568
WP_025180279.1	lcl|NZ_RQEZ01000108.1_cds_WP_135589953.1_2781	28.042	189	568
WP_025180279.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591736.1_2002	28.079	203	568
WP_025180279.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591736.1_2002	25.000	196	568
WP_025180279.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591479.1_2483	25.888	197	568
WP_025180279.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591479.1_2483	25.789	190	568
WP_025180279.1	lcl|NZ_RQEZ01000039.1_cds_WP_135595610.1_2270	27.869	183	568
WP_025180279.1	lcl|NZ_RQEZ01000012.1_cds_WP_135590102.1_1393	29.412	170	568
WP_025180279.1	lcl|NZ_RQEZ01000114.1_cds_WP_246057500.1_1637	27.568	185	568
WP_025180279.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590653.1_550	25.269	186	568
WP_025180279.1	lcl|NZ_RQEZ01000114.1_cds_WP_135595247.1_1651	27.411	197	568
WP_025180279.1	lcl|NZ_RQEZ01000114.1_cds_WP_135595224.1_1634	27.053	207	568
WP_025180279.1	lcl|NZ_RQEZ01000035.1_cds_WP_135590265.1_3393	24.752	202	568
WP_025180279.1	lcl|NZ_RQEZ01000030.1_cds_WP_167881187.1_2479	30.599	317	568
WP_025180279.1	lcl|NZ_RQEZ01000035.1_cds_WP_135736183.1_3402	31.905	210	568
WP_025180279.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593517.1_101	32.301	226	568
WP_025180279.1	lcl|NZ_RQEZ01000056.1_cds_WP_135590851.1_3813	32.579	221	568
WP_025180279.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590550.1_437	31.472	197	568
WP_025180279.1	lcl|NZ_RQEZ01000107.1_cds_WP_135592637.1_2672	30.952	210	568
WP_025180279.1	lcl|NZ_RQEZ01000109.1_cds_WP_135595199.1_3710	30.808	198	568
WP_025180279.1	lcl|NZ_RQEZ01000010.1_cds_WP_167881217.1_2710	31.633	196	568
WP_025180279.1	lcl|NZ_RQEZ01000039.1_cds_WP_135595570.1_2225	29.767	215	568
WP_025180279.1	lcl|NZ_RQEZ01000066.1_cds_WP_135592331.1_3743	28.108	185	568
WP_025180279.1	lcl|NZ_RQEZ01000046.1_cds_WP_135590943.1_336	32.642	193	568
WP_025180279.1	lcl|NZ_RQEZ01000039.1_cds_WP_135595604.1_2263	28.899	218	568
