WP_000340715.1	lcl|NZ_JADDUW010000005.1_cds_WP_002725873.1_2791	91.860	86	106
WP_000410268.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733579.1_2790	93.548	310	318
WP_000410268.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733534.1_2787	27.143	280	318
WP_000410268.1	lcl|NZ_JADDUW010000018.1_cds_WP_002722638.1_675	22.671	322	318
WP_000410268.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740024.1_2696	25.000	288	318
WP_000410268.1	lcl|NZ_JADDUW010000006.1_cds_WP_002728309.1_2945	25.402	311	318
WP_000410268.1	lcl|NZ_JADDUW010000029.1_cds_WP_002743770.1_1418	22.353	170	318
WP_000410268.1	lcl|NZ_JADDUW010000005.1_cds_WP_016749081.1_2758	24.342	152	318
WP_002076509.1	lcl|NZ_JADDUW010000033.1_cds_WP_032856387.1_1742	26.222	225	223
WP_002076509.1	lcl|NZ_JADDUW010000005.1_cds_WP_002742128.1_2700	30.579	121	223
WP_002076509.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733661.1_2720	33.696	92	223
WP_002076509.1	lcl|NZ_JADDUW010000019.1_cds_WP_002731944.1_740	30.769	104	223
WP_002076509.1	lcl|NZ_JADDUW010000009.1_cds_WP_002726501.1_3369	29.787	94	223
WP_002076509.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733618.1_2693	25.568	176	223
WP_001136119.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740722.1_2747	36.607	336	354
WP_001136119.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740726.1_2743	33.728	338	354
WP_001136119.1	lcl|NZ_JADDUW010000015.1_cds_WP_002730849.1_492	34.375	288	354
WP_001136119.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740722.1_2747	36.607	336	354
WP_001136119.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740726.1_2743	33.728	338	354
WP_001136119.1	lcl|NZ_JADDUW010000015.1_cds_WP_002730849.1_492	34.375	288	354
WP_000535865.1	lcl|NZ_JADDUW010000022.1_cds_WP_002738760.1_1060	30.952	210	234
WP_000535865.1	lcl|NZ_JADDUW010000013.1_cds_WP_002723863.1_358	29.091	110	234
WP_002183331.1	lcl|NZ_JADDUW010000011.1_cds_WP_002734213.1_127	26.776	183	204
WP_001117631.1	lcl|NZ_JADDUW010000025.1_cds_WP_002728994.1_1240	30.914	372	387
WP_001117631.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740861.1_2782	33.475	236	387
WP_001117631.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740826.1_2783	37.379	206	387
WP_001117631.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740294.1_2702	32.155	283	387
WP_001117631.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733737.1_2762	31.507	219	387
WP_001117631.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733599.1_2749	32.319	263	387
WP_001117631.1	lcl|NZ_JADDUW010000006.1_cds_WP_002738884.1_2993	27.554	323	387
WP_001117631.1	lcl|NZ_JADDUW010000007.1_cds_WP_002724641.1_3120	25.137	366	387
WP_000697351.1	lcl|NZ_JADDUW010000076.1_cds_WP_004278354.1_3098	40.902	599	583
WP_029781911.1	lcl|NZ_JADDUW010000047.1_cds_WP_002740796.1_2297	22.047	127	572
WP_029781911.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740235.1_2733	19.907	216	572
WP_029781911.1	lcl|NZ_JADDUW010000047.1_cds_WP_002740796.1_2297	22.047	127	572
WP_029781911.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740235.1_2733	19.907	216	572
WP_000041234.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740826.1_2783	33.876	307	417
WP_000041234.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740861.1_2782	32.143	336	417
WP_000041234.1	lcl|NZ_JADDUW010000025.1_cds_WP_002728994.1_1240	27.794	349	417
WP_000041234.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740294.1_2702	31.802	283	417
WP_000041234.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733737.1_2762	32.197	264	417
WP_000041234.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733599.1_2749	29.461	241	417
