WP_000340715.1	lcl|NZ_AFJZ01000786.1_cds_WP_000340715.1_44	100.000	86	106
WP_000410268.1	lcl|NZ_AFJZ01000786.1_cds_WP_000410271.1_43	99.639	277	318
WP_000410268.1	lcl|NZ_AFJZ01000316.1_cds_WP_000093099.1_2335	46.988	83	318
WP_000410268.1	lcl|NZ_AFJZ01000316.1_cds_LEP2GSC100_RS21845_2355	100.000	29	318
WP_000410268.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	25.680	331	318
WP_000410268.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	24.611	321	318
WP_000410268.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	24.306	288	318
WP_000410268.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	23.636	275	318
WP_000020777.1	lcl|NZ_AFJZ01000194.1_cds_WP_000202830.1_3200	42.493	353	361
WP_002076509.1	lcl|NZ_AFJZ01000350.1_cds_WP_000282880.1_1959	30.638	235	223
WP_002076509.1	lcl|NZ_AFJZ01000310.1_cds_WP_001099029.1_2441	26.906	223	223
WP_002076509.1	lcl|NZ_AFJZ01000170.1_cds_WP_001068986.1_3258	30.435	92	223
WP_002076509.1	lcl|NZ_AFJZ01000302.1_cds_WP_000840855.1_2521	29.412	102	223
WP_002076509.1	lcl|NZ_AFJZ01000352.1_cds_WP_000868621.1_1939	29.670	91	223
WP_002076509.1	lcl|NZ_AFJZ01000335.1_cds_WP_000262844.1_2087	24.638	207	223
WP_002076509.1	lcl|NZ_AFJZ01000581.1_cds_WP_001114268.1_679	26.705	176	223
WP_001136119.1	lcl|NZ_AFJZ01000365.1_cds_WP_001230564.1_1858	36.578	339	354
WP_001136119.1	lcl|NZ_AFJZ01000175.1_cds_WP_000582616.1_3240	34.356	326	354
WP_001136119.1	lcl|NZ_AFJZ01000309.1_cds_WP_001011675.1_2460	33.898	295	354
WP_001136119.1	lcl|NZ_AFJZ01000365.1_cds_WP_001230564.1_1858	36.578	339	354
WP_001136119.1	lcl|NZ_AFJZ01000175.1_cds_WP_000582616.1_3240	34.356	326	354
WP_001136119.1	lcl|NZ_AFJZ01000309.1_cds_WP_001011675.1_2460	33.898	295	354
WP_000535865.1	lcl|NZ_AFJZ01000391.1_cds_WP_001014594.1_1713	28.365	208	234
WP_000535865.1	lcl|NZ_AFJZ01000329.1_cds_WP_000721859.1_2162	33.333	111	234
WP_000535865.1	lcl|NZ_AFJZ01000096.1_cds_WP_000848239.1_3541	28.571	126	234
WP_001117631.1	lcl|NZ_AFJZ01000316.1_cds_WP_000582222.1_2337	38.211	246	387
WP_001117631.1	lcl|NZ_AFJZ01000496.1_cds_WP_001281953.1_1232	31.989	372	387
WP_001117631.1	lcl|NZ_AFJZ01000316.1_cds_WP_000608295.1_2347	28.448	348	387
WP_001117631.1	lcl|NZ_AFJZ01000365.1_cds_WP_000947844.1_1860	32.700	263	387
WP_001117631.1	lcl|NZ_AFJZ01000316.1_cds_WP_001198107.1_2348	37.864	206	387
WP_001117631.1	lcl|NZ_AFJZ01000350.1_cds_WP_000575178.1_1957	29.329	283	387
WP_001117631.1	lcl|NZ_AFJZ01000194.1_cds_WP_000346036.1_3202	27.701	361	387
WP_001117631.1	lcl|NZ_AFJZ01000488.1_cds_WP_000538752.1_1298	26.480	321	387
WP_001117631.1	lcl|NZ_AFJZ01000525.1_cds_WP_001982414.1_937	24.251	367	387
WP_000697351.1	lcl|NZ_AFJZ01000768.1_cds_WP_000698820.1_86	27.636	626	583
WP_029781911.1	lcl|NZ_AFJZ01000495.1_cds_WP_000613386.1_1235	21.538	130	572
WP_029781911.1	lcl|NZ_AFJZ01000329.1_cds_WP_000721859.1_2162	34.188	117	572
WP_029781911.1	lcl|NZ_AFJZ01000495.1_cds_WP_000613386.1_1235	21.538	130	572
WP_029781911.1	lcl|NZ_AFJZ01000329.1_cds_WP_000721859.1_2162	34.188	117	572
WP_000041234.1	lcl|NZ_AFJZ01000316.1_cds_WP_001198107.1_2348	34.161	322	417
WP_000041234.1	lcl|NZ_AFJZ01000316.1_cds_WP_000608295.1_2347	33.677	291	417
WP_000041234.1	lcl|NZ_AFJZ01000350.1_cds_WP_000575178.1_1957	32.573	307	417
WP_000041234.1	lcl|NZ_AFJZ01000496.1_cds_WP_001281953.1_1232	28.354	328	417
WP_000041234.1	lcl|NZ_AFJZ01000194.1_cds_WP_000346036.1_3202	29.367	395	417
WP_000041234.1	lcl|NZ_AFJZ01000316.1_cds_WP_000582222.1_2337	37.383	214	417
WP_000041234.1	lcl|NZ_AFJZ01000365.1_cds_WP_000947844.1_1860	26.866	268	417
WP_000041234.1	lcl|NZ_AFJZ01000488.1_cds_WP_000538752.1_1298	25.781	384	417
WP_000041234.1	lcl|NZ_AFJZ01000525.1_cds_WP_001982414.1_937	24.206	252	417
WP_002108490.1	lcl|NZ_AFJZ01000768.1_cds_WP_000698820.1_86	43.987	607	588
WP_002108506.1	lcl|NZ_AFJZ01000709.1_cds_WP_000012765.1_440	35.385	130	216
WP_002108506.1	lcl|NZ_AFJZ01000301.1_cds_WP_000230180.1_2579	30.061	163	216
WP_002108506.1	lcl|NZ_AFJZ01000699.1_cds_WP_000914158.1_531	25.714	105	216
WP_002108506.1	lcl|NZ_AFJZ01000399.1_cds_WP_000602007.1_1635	26.712	146	216
WP_025180280.1	lcl|NZ_AFJZ01000391.1_cds_WP_001014594.1_1713	29.268	246	242
WP_025180280.1	lcl|NZ_AFJZ01000096.1_cds_WP_000848239.1_3541	30.252	119	242
WP_002108525.1	lcl|NZ_AFJZ01000090.1_cds_WP_000998676.1_3583	31.660	259	255
WP_002108525.1	lcl|NZ_AFJZ01000301.1_cds_WP_000566240.1_2560	27.843	255	255
WP_002108525.1	lcl|NZ_AFJZ01000435.1_cds_WP_000043153.1_1449	26.336	262	255
WP_002108525.1	lcl|NZ_AFJZ01000115.1_cds_WP_000653654.1_3463	26.054	261	255
WP_002108525.1	lcl|NZ_AFJZ01000301.1_cds_WP_001968389.1_2588	26.693	251	255
WP_002108525.1	lcl|NZ_AFJZ01000363.1_cds_WP_000351752.1_1883	24.907	269	255
WP_002108525.1	lcl|NZ_AFJZ01000057.1_cds_WP_000646914.1_3913	26.230	183	255
WP_002108525.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	29.851	201	255
WP_002108525.1	lcl|NZ_AFJZ01000395.1_cds_WP_000800040.1_1683	26.289	194	255
WP_002108525.1	lcl|NZ_AFJZ01000504.1_cds_WP_001074690.1_1131	25.389	193	255
WP_002108525.1	lcl|NZ_AFJZ01000395.1_cds_WP_001069860.1_1677	26.220	164	255
WP_002108525.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	34.722	72	255
WP_002108502.1	lcl|NZ_AFJZ01000737.1_cds_WP_042710185.1_215	29.961	257	314
WP_002108502.1	lcl|NZ_AFJZ01000059.1_cds_WP_000397012.1_3842	30.645	62	314
WP_002108526.1	lcl|NZ_AFJZ01000365.1_cds_WP_001230564.1_1858	36.957	276	282
WP_002108526.1	lcl|NZ_AFJZ01000309.1_cds_WP_001011675.1_2460	39.024	287	282
WP_002108526.1	lcl|NZ_AFJZ01000175.1_cds_WP_000582616.1_3240	33.824	272	282
WP_002078520.1	lcl|NZ_AFJZ01000496.1_cds_WP_001281953.1_1232	37.905	401	401
WP_002078520.1	lcl|NZ_AFJZ01000316.1_cds_WP_000582222.1_2337	33.333	375	401
WP_002078520.1	lcl|NZ_AFJZ01000316.1_cds_WP_000608295.1_2347	31.452	372	401
