WP_000340715.1	lcl|NZ_JQRN01000018.1_cds_WP_061222796.1_761	89.535	86	106
WP_000410268.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	91.613	310	318
WP_000410268.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	65.116	43	318
WP_000410268.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	73.333	30	318
WP_000410268.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	25.915	328	318
WP_000410268.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	24.375	320	318
WP_000410268.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	25.000	288	318
WP_000410268.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	25.269	186	318
WP_000410268.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	25.385	260	318
WP_000410268.1	lcl|NZ_JQRN01000018.1_cds_WP_061222730.1_694	21.905	315	318
WP_000410268.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	21.176	170	318
WP_000410268.1	lcl|NZ_JQRN01000018.1_cds_WP_061222761.1_728	21.053	323	318
WP_000020777.1	lcl|NZ_JQRN01000018.1_cds_WP_061222746.1_712	42.210	353	361
WP_002076509.1	lcl|NZ_JQRN01000106.1_cds_WP_061224118.1_2492	30.043	233	223
WP_002076509.1	lcl|NZ_JQRN01000056.1_cds_WP_061223374.1_1551	27.313	227	223
WP_002076509.1	lcl|NZ_JQRN01000018.1_cds_WP_061222729.1_693	33.696	92	223
WP_002076509.1	lcl|NZ_JQRN01000068.1_cds_WP_061223720.1_1995	30.769	104	223
WP_002076509.1	lcl|NZ_JQRN01000106.1_cds_WP_061224117.1_2491	28.421	95	223
WP_002076509.1	lcl|NZ_JQRN01000145.1_cds_WP_061224565.1_3074	29.787	94	223
WP_002076509.1	lcl|NZ_JQRN01000106.1_cds_WP_061224125.1_2499	24.571	175	223
WP_002076509.1	lcl|NZ_JQRN01000058.1_cds_WP_201029127.1_1578	23.697	211	223
WP_001136119.1	lcl|NZ_JQRN01000018.1_cds_WP_061222752.1_719	36.607	336	354
WP_001136119.1	lcl|NZ_JQRN01000018.1_cds_WP_061222749.1_715	34.356	326	354
WP_001136119.1	lcl|NZ_JQRN01000037.1_cds_WP_061223028.1_1071	34.812	293	354
WP_001136119.1	lcl|NZ_JQRN01000018.1_cds_WP_061222752.1_719	36.607	336	354
WP_001136119.1	lcl|NZ_JQRN01000018.1_cds_WP_061222749.1_715	34.356	326	354
WP_001136119.1	lcl|NZ_JQRN01000037.1_cds_WP_061223028.1_1071	34.812	293	354
WP_000535865.1	lcl|NZ_JQRN01000137.1_cds_WP_061224470.1_2940	29.577	213	234
WP_000535865.1	lcl|NZ_JQRN01000010.1_cds_WP_061222481.1_373	26.364	110	234
WP_002183331.1	lcl|NZ_JQRN01000066.1_cds_WP_061223666.1_1934	33.929	56	204
WP_002183331.1	lcl|NZ_JQRN01000053.1_cds_WP_061223311.1_1469	26.230	183	204
WP_001117631.1	lcl|NZ_JQRN01000014.1_cds_WP_061222638.1_583	30.376	372	387
WP_001117631.1	lcl|NZ_JQRN01000018.1_cds_WP_061222754.1_721	33.460	263	387
WP_001117631.1	lcl|NZ_JQRN01000018.1_cds_WP_061222769.1_742	36.735	245	387
WP_001117631.1	lcl|NZ_JQRN01000018.1_cds_WP_061222765.1_732	32.420	219	387
WP_001117631.1	lcl|NZ_JQRN01000106.1_cds_WP_061224116.1_2490	30.389	283	387
WP_001117631.1	lcl|NZ_JQRN01000018.1_cds_WP_061222748.1_714	27.882	373	387
WP_001117631.1	lcl|NZ_JQRN01000131.1_cds_WP_061224396.1_2848	26.168	321	387
WP_001117631.1	lcl|NZ_JQRN01000094.1_cds_WP_061224019.1_2362	25.410	366	387
WP_000697351.1	lcl|NZ_JQRN01000063.1_cds_WP_061223478.1_1695	41.402	599	583
WP_000697351.1	lcl|NZ_JQRN01000018.1_cds_WP_061222743.1_709	26.837	626	583
WP_029781911.1	lcl|NZ_JQRN01000137.1_cds_WP_061224470.1_2940	31.429	175	572
WP_029781911.1	lcl|NZ_JQRN01000068.1_cds_WP_061223751.1_2036	21.399	243	572
WP_029781911.1	lcl|NZ_JQRN01000137.1_cds_WP_061224470.1_2940	31.429	175	572
WP_029781911.1	lcl|NZ_JQRN01000068.1_cds_WP_061223751.1_2036	21.399	243	572
WP_000041234.1	lcl|NZ_JQRN01000014.1_cds_WP_061222638.1_583	27.507	349	417
WP_000041234.1	lcl|NZ_JQRN01000106.1_cds_WP_061224116.1_2490	29.032	372	417
WP_000041234.1	lcl|NZ_JQRN01000018.1_cds_WP_061222748.1_714	29.367	395	417
WP_000041234.1	lcl|NZ_JQRN01000018.1_cds_WP_061222765.1_732	32.830	265	417
WP_000041234.1	lcl|NZ_JQRN01000018.1_cds_WP_061222769.1_742	37.736	212	417
WP_000041234.1	lcl|NZ_JQRN01000018.1_cds_WP_061222754.1_721	27.985	268	417
WP_000041234.1	lcl|NZ_JQRN01000131.1_cds_WP_061224396.1_2848	28.287	251	417
WP_000041234.1	lcl|NZ_JQRN01000094.1_cds_WP_061224019.1_2362	25.000	252	417
WP_002108490.1	lcl|NZ_JQRN01000018.1_cds_WP_061222743.1_709	43.894	606	588
WP_002108490.1	lcl|NZ_JQRN01000063.1_cds_WP_061223478.1_1695	30.525	629	588
WP_002108506.1	lcl|NZ_JQRN01000151.1_cds_WP_004504416.1_3132	29.412	170	216
WP_002108506.1	lcl|NZ_JQRN01000003.1_cds_WP_061222281.1_110	30.539	167	216
WP_002108506.1	lcl|NZ_JQRN01000024.1_cds_WP_004507322.1_820	26.404	178	216
WP_002108483.1	lcl|NZ_JQRN01000019.1_cds_WP_235596111.1_775	55.172	87	211
WP_002108483.1	lcl|NZ_JQRN01000019.1_cds_WP_235596110.1_774	39.048	105	211
WP_002108483.1	lcl|NZ_JQRN01000133.1_cds_JF94_RS14820_2885	44.231	52	211
WP_002108483.1	lcl|NZ_JQRN01000009.1_cds_WP_235596095.1_340	50.000	42	211
WP_002108508.1	lcl|NZ_JQRN01000209.1_cds_WP_235596224.1_3578	60.000	30	52
WP_025180280.1	lcl|NZ_JQRN01000137.1_cds_WP_061224470.1_2940	29.508	244	242
WP_025180280.1	lcl|NZ_JQRN01000018.1_cds_WP_061222739.1_704	31.092	119	242
WP_002108525.1	lcl|NZ_JQRN01000102.1_cds_WP_061224108.1_2458	32.046	259	255
WP_002108525.1	lcl|NZ_JQRN01000018.1_cds_WP_061222737.1_702	28.629	248	255
WP_002108525.1	lcl|NZ_JQRN01000042.1_cds_WP_004507853.1_1212	27.451	255	255
WP_002108525.1	lcl|NZ_JQRN01000003.1_cds_WP_061222287.1_119	26.667	255	255
WP_002108525.1	lcl|NZ_JQRN01000131.1_cds_WP_061224388.1_2835	26.718	262	255
WP_002108525.1	lcl|NZ_JQRN01000022.1_cds_WP_061222819.1_794	26.437	261	255
WP_002108525.1	lcl|NZ_JQRN01000007.1_cds_WP_061222429.1_303	26.022	269	255
WP_002108525.1	lcl|NZ_JQRN01000119.1_cds_WP_061224229.1_2632	26.374	182	255
WP_002108525.1	lcl|NZ_JQRN01000002.1_cds_WP_061222215.1_12	27.363	201	255
WP_002108525.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	30.052	193	255
WP_002108525.1	lcl|NZ_JQRN01000013.1_cds_WP_036093712.1_528	26.425	193	255
WP_002108525.1	lcl|NZ_JQRN01000013.1_cds_WP_061222621.1_534	24.242	165	255
WP_002108525.1	lcl|NZ_JQRN01000144.1_cds_WP_061224550.1_3055	27.692	195	255
WP_002108525.1	lcl|NZ_JQRN01000191.1_cds_WP_061224880.1_3510	28.108	185	255
WP_002108525.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	36.486	74	255
WP_002108525.1	lcl|NZ_JQRN01000121.1_cds_WP_061224280.1_2697	22.959	196	255
WP_002108502.1	lcl|NZ_JQRN01000141.1_cds_WP_061224530.1_3025	26.848	257	314
WP_002108526.1	lcl|NZ_JQRN01000018.1_cds_WP_061222752.1_719	36.957	276	282
WP_002108526.1	lcl|NZ_JQRN01000037.1_cds_WP_061223028.1_1071	38.745	271	282
WP_002108526.1	lcl|NZ_JQRN01000018.1_cds_WP_061222749.1_715	33.824	272	282
