WP_000340715.1	lcl|NZ_JADDVS010000006.1_cds_WP_002725873.1_3029	91.860	86	106
WP_000410268.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733579.1_3028	93.548	310	318
WP_000410268.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733534.1_3025	27.143	280	318
WP_000410268.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	22.671	322	318
WP_000410268.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	25.000	288	318
WP_000410268.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728309.1_3099	25.402	311	318
WP_000410268.1	lcl|NZ_JADDVS010000014.1_cds_WP_002743770.1_441	22.353	170	318
WP_000410268.1	lcl|NZ_JADDVS010000006.1_cds_WP_016749081.1_2996	24.342	152	318
WP_002076509.1	lcl|NZ_JADDVS010000032.1_cds_WP_032856387.1_1672	26.222	225	223
WP_002076509.1	lcl|NZ_JADDVS010000006.1_cds_WP_002742128.1_2938	30.579	121	223
WP_002076509.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733661.1_2958	33.696	92	223
WP_002076509.1	lcl|NZ_JADDVS010000019.1_cds_WP_002731944.1_732	30.769	104	223
WP_002076509.1	lcl|NZ_JADDVS010000010.1_cds_WP_002726501.1_65	29.787	94	223
WP_002076509.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733618.1_2931	25.568	176	223
WP_001136119.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740722.1_2985	36.607	336	354
WP_001136119.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740726.1_2981	33.728	338	354
WP_001136119.1	lcl|NZ_JADDVS010000027.1_cds_WP_002730849.1_1329	34.375	288	354
WP_001136119.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740722.1_2985	36.607	336	354
WP_001136119.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740726.1_2981	33.728	338	354
WP_001136119.1	lcl|NZ_JADDVS010000027.1_cds_WP_002730849.1_1329	34.375	288	354
WP_000535865.1	lcl|NZ_JADDVS010000033.1_cds_WP_002738760.1_1714	30.952	210	234
WP_000535865.1	lcl|NZ_JADDVS010000013.1_cds_WP_002723863.1_344	29.091	110	234
WP_002183331.1	lcl|NZ_JADDVS010000011.1_cds_WP_002734213.1_169	26.776	183	204
WP_001117631.1	lcl|NZ_JADDVS010000024.1_cds_WP_002728994.1_1168	30.914	372	387
WP_001117631.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740861.1_3020	33.475	236	387
WP_001117631.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740826.1_3021	37.379	206	387
WP_001117631.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740294.1_2940	32.155	283	387
WP_001117631.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733737.1_3000	31.507	219	387
WP_001117631.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733599.1_2987	32.319	263	387
WP_001117631.1	lcl|NZ_JADDVS010000007.1_cds_WP_002738884.1_3149	27.554	323	387
WP_001117631.1	lcl|NZ_JADDVS010000008.1_cds_WP_002724641.1_3237	25.137	366	387
WP_000697351.1	lcl|NZ_JADDVS010000076.1_cds_WP_004278354.1_3083	40.902	599	583
WP_029781911.1	lcl|NZ_JADDVS010000047.1_cds_WP_002740796.1_2275	22.047	127	572
WP_029781911.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740235.1_2971	19.907	216	572
WP_029781911.1	lcl|NZ_JADDVS010000047.1_cds_WP_002740796.1_2275	22.047	127	572
