WP_000340715.1	lcl|NZ_JQPI01000023.1_cds_WP_000340715.1_754	100.000	86	106
WP_000410268.1	lcl|NZ_JQPI01000023.1_cds_WP_000410267.1_753	100.000	310	318
WP_000410268.1	lcl|NZ_JQPI01000023.1_cds_WP_042752260.1_750	25.680	331	318
WP_000410268.1	lcl|NZ_JQPI01000034.1_cds_WP_000744698.1_1053	24.611	321	318
WP_000410268.1	lcl|NZ_JQPI01000023.1_cds_WP_061269945.1_669	24.306	288	318
WP_000410268.1	lcl|NZ_JQPI01000023.1_cds_WP_000600889.1_722	23.636	275	318
WP_000410268.1	lcl|NZ_JQPI01000023.1_cds_WP_000025488.1_728	20.988	324	318
WP_000020777.1	lcl|NZ_JQPI01000023.1_cds_WP_000202832.1_712	42.493	353	361
WP_002076509.1	lcl|NZ_JQPI01000023.1_cds_WP_061269946.1_673	30.213	235	223
WP_002076509.1	lcl|NZ_JQPI01000149.1_cds_WP_001099039.1_3058	26.906	223	223
WP_002076509.1	lcl|NZ_JQPI01000023.1_cds_WP_001068986.1_694	30.435	92	223
WP_002076509.1	lcl|NZ_JQPI01000028.1_cds_WP_000840861.1_910	29.808	104	223
WP_002076509.1	lcl|NZ_JQPI01000076.1_cds_WP_000868621.1_2101	29.670	91	223
WP_002076509.1	lcl|NZ_JQPI01000199.1_cds_WP_001114273.1_3381	26.705	176	223
WP_002076509.1	lcl|NZ_JQPI01000318.1_cds_WP_000262844.1_3931	24.638	207	223
WP_001136119.1	lcl|NZ_JQPI01000023.1_cds_WP_001230563.1_719	36.578	339	354
WP_001136119.1	lcl|NZ_JQPI01000023.1_cds_WP_000582623.1_715	34.663	326	354
WP_001136119.1	lcl|NZ_JQPI01000181.1_cds_WP_001011666.1_3290	34.237	295	354
WP_001136119.1	lcl|NZ_JQPI01000023.1_cds_WP_001230563.1_719	36.578	339	354
WP_001136119.1	lcl|NZ_JQPI01000023.1_cds_WP_000582623.1_715	34.663	326	354
WP_001136119.1	lcl|NZ_JQPI01000181.1_cds_WP_001011666.1_3290	34.237	295	354
WP_000535865.1	lcl|NZ_JQPI01000131.1_cds_WP_000696060.1_2876	43.373	166	234
WP_000535865.1	lcl|NZ_JQPI01000236.1_cds_WP_001014587.1_3600	28.365	208	234
WP_000535865.1	lcl|NZ_JQPI01000058.1_cds_WP_000721855.1_1670	33.333	111	234
WP_000535865.1	lcl|NZ_JQPI01000023.1_cds_WP_000848239.1_705	28.571	126	234
WP_001117631.1	lcl|NZ_JQPI01000214.1_cds_WP_001281953.1_3468	31.989	372	387
WP_001117631.1	lcl|NZ_JQPI01000023.1_cds_WP_000947841.1_721	32.824	262	387
WP_001117631.1	lcl|NZ_JQPI01000023.1_cds_WP_000575398.1_732	31.963	219	387
WP_001117631.1	lcl|NZ_JQPI01000023.1_cds_WP_010679520.1_675	30.389	283	387
WP_001117631.1	lcl|NZ_JQPI01000023.1_cds_WP_000346041.1_714	27.701	361	387
WP_001117631.1	lcl|NZ_JQPI01000219.1_cds_WP_000538753.1_3502	26.480	321	387
WP_001117631.1	lcl|NZ_JQPI01000068.1_cds_WP_001982414.1_1842	24.251	367	387
WP_029781911.1	lcl|NZ_JQPI01000131.1_cds_WP_000696060.1_2876	36.327	245	572
WP_029781911.1	lcl|NZ_JQPI01000276.1_cds_WP_000613390.1_3798	22.165	194	572
WP_029781911.1	lcl|NZ_JQPI01000058.1_cds_WP_000721855.1_1670	34.513	113	572
WP_029781911.1	lcl|NZ_JQPI01000131.1_cds_WP_000696060.1_2876	36.327	245	572
WP_029781911.1	lcl|NZ_JQPI01000276.1_cds_WP_000613390.1_3798	22.165	194	572
WP_029781911.1	lcl|NZ_JQPI01000058.1_cds_WP_000721855.1_1670	34.513	113	572
WP_000041234.1	lcl|NZ_JQPI01000023.1_cds_WP_010679520.1_675	32.573	307	417
WP_000041234.1	lcl|NZ_JQPI01000214.1_cds_WP_001281953.1_3468	28.354	328	417
WP_000041234.1	lcl|NZ_JQPI01000023.1_cds_WP_000346041.1_714	29.367	395	417
WP_000041234.1	lcl|NZ_JQPI01000023.1_cds_WP_000575398.1_732	33.080	263	417
WP_000041234.1	lcl|NZ_JQPI01000023.1_cds_WP_000947841.1_721	26.119	268	417
