WP_000340715.1	lcl|NZ_JQRH01000041.1_cds_WP_004462903.1_1733	95.349	86	106
WP_000410268.1	lcl|NZ_JQRH01000041.1_cds_WP_004477867.1_1732	91.401	314	318
WP_000410268.1	lcl|NZ_JQRH01000001.1_cds_WP_004461583.1_13	24.528	318	318
WP_000410268.1	lcl|NZ_JQRH01000049.1_cds_WP_004462127.1_2076	22.464	276	318
WP_000410268.1	lcl|NZ_JQRH01000049.1_cds_WP_004476514.1_2016	24.306	288	318
WP_000410268.1	lcl|NZ_JQRH01000130.1_cds_WP_004468319.1_3376	23.243	185	318
WP_000410268.1	lcl|NZ_JQRH01000038.1_cds_WP_004461234.1_1609	25.359	209	318
WP_002076509.1	lcl|NZ_JQRH01000041.1_cds_WP_004477858.1_1726	50.746	201	223
WP_002076509.1	lcl|NZ_JQRH01000049.1_cds_WP_032917801.1_2021	33.058	121	223
WP_002076509.1	lcl|NZ_JQRH01000033.1_cds_WP_004480236.1_1489	26.126	222	223
WP_002076509.1	lcl|NZ_JQRH01000049.1_cds_WP_004479664.1_2041	32.258	93	223
WP_002076509.1	lcl|NZ_JQRH01000024.1_cds_WP_061236212.1_1092	29.808	104	223
WP_002076509.1	lcl|NZ_JQRH01000049.1_cds_WP_026131418.1_2013	25.000	176	223
WP_002076509.1	lcl|NZ_JQRH01000064.1_cds_WP_004482950.1_2437	30.928	97	223
WP_002076509.1	lcl|NZ_JQRH01000002.1_cds_WP_004465531.1_74	24.638	207	223
WP_001136119.1	lcl|NZ_JQRH01000049.1_cds_WP_061236317.1_2073	37.910	335	354
WP_001136119.1	lcl|NZ_JQRH01000049.1_cds_WP_004483049.1_2058	30.791	354	354
WP_001136119.1	lcl|NZ_JQRH01000051.1_cds_WP_004475890.1_2127	33.788	293	354
WP_001136119.1	lcl|NZ_JQRH01000041.1_cds_WP_004462889.1_1725	25.532	235	354
WP_001136119.1	lcl|NZ_JQRH01000049.1_cds_WP_061236317.1_2073	37.910	335	354
WP_001136119.1	lcl|NZ_JQRH01000049.1_cds_WP_004483049.1_2058	30.791	354	354
WP_001136119.1	lcl|NZ_JQRH01000051.1_cds_WP_004475890.1_2127	33.788	293	354
WP_001136119.1	lcl|NZ_JQRH01000041.1_cds_WP_004462889.1_1725	25.532	235	354
WP_000535865.1	lcl|NZ_JQRH01000143.1_cds_WP_017862685.1_3437	30.476	210	234
WP_000535865.1	lcl|NZ_JQRH01000018.1_cds_WP_004464381.1_941	30.000	110	234
WP_002183331.1	lcl|NZ_JQRH01000147.1_cds_WP_004468563.1_3448	26.776	183	204
WP_001117631.1	lcl|NZ_JQRH01000082.1_cds_WP_004466571.1_2800	30.623	369	387
WP_001117631.1	lcl|NZ_JQRH01000049.1_cds_WP_061236318.1_2075	36.032	247	387
WP_001117631.1	lcl|NZ_JQRH01000049.1_cds_WP_004494297.1_2023	29.965	287	387
WP_001117631.1	lcl|NZ_JQRH01000049.1_cds_WP_004483440.1_2064	32.377	244	387
WP_001117631.1	lcl|NZ_JQRH01000081.1_cds_WP_004465893.1_2752	26.182	275	387
WP_001117631.1	lcl|NZ_JQRH01000055.1_cds_WP_004460480.1_2193	24.658	365	387
WP_000697351.1	lcl|NZ_JQRH01000104.1_cds_WP_026131460.1_3105	42.070	599	583
WP_029781911.1	lcl|NZ_JQRH01000143.1_cds_WP_017862685.1_3437	30.256	195	572
WP_029781911.1	lcl|NZ_JQRH01000078.1_cds_WP_017863645.1_2709	23.622	127	572
WP_029781911.1	lcl|NZ_JQRH01000018.1_cds_WP_004464381.1_941	31.897	116	572
WP_029781911.1	lcl|NZ_JQRH01000143.1_cds_WP_017862685.1_3437	30.256	195	572
WP_029781911.1	lcl|NZ_JQRH01000078.1_cds_WP_017863645.1_2709	23.622	127	572
WP_029781911.1	lcl|NZ_JQRH01000018.1_cds_WP_004464381.1_941	31.897	116	572
WP_000041234.1	lcl|NZ_JQRH01000049.1_cds_WP_004494297.1_2023	34.646	254	417
WP_000041234.1	lcl|NZ_JQRH01000082.1_cds_WP_004466571.1_2800	27.507	349	417
WP_000041234.1	lcl|NZ_JQRH01000049.1_cds_WP_004483440.1_2064	31.111	360	417
WP_000041234.1	lcl|NZ_JQRH01000049.1_cds_WP_061236318.1_2075	30.000	230	417
