WP_000340715.1	lcl|NZ_JQRK01000069.1_cds_WP_004462903.1_2244	95.349	86	106
WP_000410268.1	lcl|NZ_JQRK01000069.1_cds_WP_004477867.1_2245	91.401	314	318
WP_000410268.1	lcl|NZ_JQRK01000012.1_cds_WP_004476620.1_521	24.528	318	318
WP_000410268.1	lcl|NZ_JQRK01000069.1_cds_WP_061215967.1_2266	22.464	276	318
WP_000410268.1	lcl|NZ_JQRK01000031.1_cds_WP_004465060.1_1214	24.306	288	318
WP_000410268.1	lcl|NZ_JQRK01000178.1_cds_WP_004468319.1_3528	23.243	185	318
WP_000410268.1	lcl|NZ_JQRK01000093.1_cds_WP_004461234.1_2735	25.359	209	318
WP_002076509.1	lcl|NZ_JQRK01000069.1_cds_WP_004477858.1_2253	50.746	201	223
WP_002076509.1	lcl|NZ_JQRK01000095.1_cds_WP_004490137.1_2789	28.571	217	223
WP_002076509.1	lcl|NZ_JQRK01000031.1_cds_WP_061215717.1_1209	33.884	121	223
WP_002076509.1	lcl|NZ_JQRK01000043.1_cds_WP_016754679.1_1623	26.126	222	223
WP_002076509.1	lcl|NZ_JQRK01000075.1_cds_WP_004459124.1_2371	29.808	104	223
WP_002076509.1	lcl|NZ_JQRK01000031.1_cds_WP_061206520.1_1207	27.368	95	223
WP_002076509.1	lcl|NZ_JQRK01000095.1_cds_WP_061216127.1_2782	29.348	92	223
WP_002076509.1	lcl|NZ_JQRK01000031.1_cds_WP_004490114.1_1217	25.000	176	223
WP_002076509.1	lcl|NZ_JQRK01000009.1_cds_WP_061215522.1_372	30.928	97	223
WP_002076509.1	lcl|NZ_JQRK01000099.1_cds_WP_004471866.1_2824	24.638	207	223
WP_001136119.1	lcl|NZ_JQRK01000069.1_cds_WP_061215970.1_2269	37.910	335	354
WP_001136119.1	lcl|NZ_JQRK01000069.1_cds_WP_061215979.1_2285	32.153	339	354
WP_001136119.1	lcl|NZ_JQRK01000085.1_cds_WP_061216091.1_2646	33.788	293	354
WP_001136119.1	lcl|NZ_JQRK01000069.1_cds_WP_061205765.1_2254	25.532	235	354
WP_001136119.1	lcl|NZ_JQRK01000069.1_cds_WP_061215970.1_2269	37.910	335	354
WP_001136119.1	lcl|NZ_JQRK01000069.1_cds_WP_061215979.1_2285	32.153	339	354
WP_001136119.1	lcl|NZ_JQRK01000085.1_cds_WP_061216091.1_2646	33.788	293	354
WP_001136119.1	lcl|NZ_JQRK01000069.1_cds_WP_061205765.1_2254	25.532	235	354
