WP_000340715.1	lcl|NZ_AHMW02000038.1_cds_WP_004753574.1_2150	94.186	86	106
WP_000410268.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	96.452	310	318
WP_000410268.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	26.061	330	318
WP_000410268.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	24.611	321	318
WP_000410268.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	24.306	288	318
WP_000410268.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	24.000	275	318
WP_000410268.1	lcl|NZ_AHMW02000030.1_cds_WP_004751543.1_2337	24.359	234	318
WP_000020777.1	lcl|NZ_AHMW02000054.1_cds_WP_004763613.1_212	41.643	353	361
WP_002076509.1	lcl|NZ_AHMW02000054.1_cds_WP_004763653.1_253	29.614	233	223
WP_002076509.1	lcl|NZ_AHMW02000038.1_cds_WP_004763035.1_1897	26.027	219	223
WP_002076509.1	lcl|NZ_AHMW02000054.1_cds_WP_004763635.1_231	29.348	92	223
WP_002076509.1	lcl|NZ_AHMW02000021.1_cds_WP_004750398.1_3026	30.769	104	223
WP_002076509.1	lcl|NZ_AHMW02000019.1_cds_WP_004751232.1_3054	30.769	91	223
WP_002076509.1	lcl|NZ_AHMW02000054.1_cds_WP_004763562.1_252	27.273	110	223
WP_002076509.1	lcl|NZ_AHMW02000013.1_cds_WP_004754319.1_3344	24.155	207	223
WP_001136119.1	lcl|NZ_AHMW02000054.1_cds_WP_004763754.1_205	36.578	339	354
WP_001136119.1	lcl|NZ_AHMW02000054.1_cds_WP_004763559.1_209	34.663	326	354
WP_001136119.1	lcl|NZ_AHMW02000052.1_cds_WP_004763485.1_917	34.276	283	354
WP_001136119.1	lcl|NZ_AHMW02000054.1_cds_WP_004763754.1_205	36.578	339	354
WP_001136119.1	lcl|NZ_AHMW02000054.1_cds_WP_004763559.1_209	34.663	326	354
