WP_000340715.1	lcl|NZ_AHML02000020.1_cds_WP_004753574.1_1931	94.186	86	106
WP_000410268.1	lcl|NZ_AHML02000020.1_cds_WP_004755091.1_1932	96.774	310	318
WP_000410268.1	lcl|NZ_AHML02000020.1_cds_WP_004755430.1_1935	26.061	330	318
WP_000410268.1	lcl|NZ_AHML02000003.1_cds_WP_004756623.1_3406	24.611	321	318
WP_000410268.1	lcl|NZ_AHML02000020.1_cds_WP_004755262.1_2010	24.306	288	318
WP_000410268.1	lcl|NZ_AHML02000012.1_cds_WP_004751543.1_2437	24.359	234	318
WP_002076509.1	lcl|NZ_AHML02000020.1_cds_WP_004758364.1_2006	27.984	243	223
WP_002076509.1	lcl|NZ_AHML02000034.1_cds_WP_004759385.1_298	25.571	219	223
WP_002076509.1	lcl|NZ_AHML02000036.1_cds_WP_004750398.1_99	30.769	104	223
WP_002076509.1	lcl|NZ_AHML02000019.1_cds_WP_004751232.1_2116	30.769	91	223
WP_002076509.1	lcl|NZ_AHML02000020.1_cds_WP_004758267.1_2005	27.273	110	223
WP_002076509.1	lcl|NZ_AHML02000011.1_cds_WP_004754319.1_2532	24.155	207	223
WP_001136119.1	lcl|NZ_AHML02000020.1_cds_WP_004758275.1_1967	33.048	351	354
WP_001136119.1	lcl|NZ_AHML02000028.1_cds_WP_004752171.1_857	34.276	283	354
WP_001136119.1	lcl|NZ_AHML02000020.1_cds_WP_004755121.1_1961	28.939	311	354
WP_001136119.1	lcl|NZ_AHML02000020.1_cds_WP_004758275.1_1967	33.048	351	354
WP_001136119.1	lcl|NZ_AHML02000028.1_cds_WP_004752171.1_857	34.276	283	354
WP_001136119.1	lcl|NZ_AHML02000020.1_cds_WP_004755121.1_1961	28.939	311	354
WP_000535865.1	lcl|NZ_AHML02000027.1_cds_WP_004752290.1_1355	42.771	166	234
WP_000535865.1	lcl|NZ_AHML02000011.1_cds_WP_004757799.1_2498	28.846	208	234
WP_000535865.1	lcl|NZ_AHML02000020.1_cds_WP_000440092.1_1962	23.043	230	234
WP_000535865.1	lcl|NZ_AHML02000029.1_cds_WP_004753115.1_660	32.432	111	234
WP_001117631.1	lcl|NZ_AHML02000015.1_cds_WP_004754030.1_2198	32.432	370	387
WP_001117631.1	lcl|NZ_AHML02000020.1_cds_WP_002733587.1_1951	36.667	240	387
WP_001117631.1	lcl|NZ_AHML02000020.1_cds_WP_004753525.1_1940	33.475	236	387
WP_001117631.1	lcl|NZ_AHML02000020.1_cds_WP_004758358.1_1959	33.080	263	387
WP_001117631.1	lcl|NZ_AHML02000020.1_cds_WP_004754883.1_1939	37.379	206	387
WP_001117631.1	lcl|NZ_AHML02000020.1_cds_WP_004753906.1_2004	30.035	283	387
WP_001117631.1	lcl|NZ_AHML02000029.1_cds_WP_004759165.1_677	27.103	321	387
WP_001117631.1	lcl|NZ_AHML02000029.1_cds_WP_004771239.1_749	25.341	367	387
WP_029781911.1	lcl|NZ_AHML02000027.1_cds_WP_004752290.1_1355	34.167	240	572
WP_029781911.1	lcl|NZ_AHML02000020.1_cds_WP_000440092.1_1962	27.941	204	572
WP_029781911.1	lcl|NZ_AHML02000011.1_cds_WP_004757799.1_2498	32.704	159	572
WP_029781911.1	lcl|NZ_AHML02000033.1_cds_WP_004750866.1_450	21.212	132	572
WP_029781911.1	lcl|NZ_AHML02000029.1_cds_WP_004753115.1_660	33.333	117	572
WP_029781911.1	lcl|NZ_AHML02000027.1_cds_WP_004752290.1_1355	34.167	240	572
WP_029781911.1	lcl|NZ_AHML02000020.1_cds_WP_000440092.1_1962	27.941	204	572
WP_029781911.1	lcl|NZ_AHML02000011.1_cds_WP_004757799.1_2498	32.704	159	572
WP_029781911.1	lcl|NZ_AHML02000033.1_cds_WP_004750866.1_450	21.212	132	572
WP_029781911.1	lcl|NZ_AHML02000029.1_cds_WP_004753115.1_660	33.333	117	572
WP_000041234.1	lcl|NZ_AHML02000020.1_cds_WP_004754883.1_1939	34.202	307	417
WP_000041234.1	lcl|NZ_AHML02000020.1_cds_WP_004753525.1_1940	32.143	336	417
WP_000041234.1	lcl|NZ_AHML02000020.1_cds_WP_004758358.1_1959	31.385	325	417
WP_000041234.1	lcl|NZ_AHML02000015.1_cds_WP_004754030.1_2198	28.354	328	417
WP_000041234.1	lcl|NZ_AHML02000020.1_cds_WP_004753906.1_2004	32.042	284	417
WP_000041234.1	lcl|NZ_AHML02000020.1_cds_WP_002733587.1_1951	37.736	212	417
WP_000041234.1	lcl|NZ_AHML02000029.1_cds_WP_004759165.1_677	26.316	380	417
WP_000041234.1	lcl|NZ_AHML02000029.1_cds_WP_004771239.1_749	25.397	252	417
WP_002108506.1	lcl|NZ_AHML02000007.1_cds_WP_016747955.1_2567	36.154	130	216
WP_002108506.1	lcl|NZ_AHML02000007.1_cds_WP_004757369.1_2547	29.940	167	216
WP_002108506.1	lcl|NZ_AHML02000004.1_cds_WP_004756882.1_3234	29.126	103	216
WP_002108506.1	lcl|NZ_AHML02000004.1_cds_WP_004753144.1_3254	27.097	155	216
WP_002108485.1	lcl|NZ_AHML02000033.1_cds_WP_004759313.1_438	36.170	47	305
WP_025180280.1	lcl|NZ_AHML02000027.1_cds_WP_004752290.1_1355	31.148	244	242
WP_025180280.1	lcl|NZ_AHML02000011.1_cds_WP_004757799.1_2498	29.796	245	242
WP_002108525.1	lcl|NZ_AHML02000003.1_cds_WP_004756809.1_3433	31.274	259	255
WP_002108525.1	lcl|NZ_AHML02000007.1_cds_WP_004756466.1_2639	28.235	255	255
WP_002108525.1	lcl|NZ_AHML02000020.1_cds_WP_004753779.1_1977	28.077	260	255
WP_002108525.1	lcl|NZ_AHML02000004.1_cds_WP_004753174.1_3214	26.336	262	255
WP_002108525.1	lcl|NZ_AHML02000020.1_cds_WP_004755393.1_1826	25.287	261	255
WP_002108525.1	lcl|NZ_AHML02000027.1_cds_WP_004752418.1_1419	25.279	269	255
WP_002108525.1	lcl|NZ_AHML02000007.1_cds_WP_004767413.1_2839	27.451	255	255
WP_002108525.1	lcl|NZ_AHML02000020.1_cds_WP_004755437.1_1981	24.409	254	255
WP_002108525.1	lcl|NZ_AHML02000015.1_cds_WP_004757993.1_2367	26.230	183	255
