WP_000340715.1	lcl|NZ_AFJO01000478.1_cds_WP_000340715.1_1383	100.000	86	106
WP_000410268.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	99.677	310	318
WP_000410268.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	25.680	331	318
WP_000410268.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	23.988	321	318
WP_000410268.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	24.306	288	318
WP_002076509.1	lcl|NZ_AFJO01000706.1_cds_WP_000282880.1_575	30.638	235	223
WP_002076509.1	lcl|NZ_AFJO01000719.1_cds_WP_001099040.1_462	26.906	223	223
WP_002076509.1	lcl|NZ_AFJO01000404.1_cds_WP_000840860.1_2027	29.808	104	223
WP_002076509.1	lcl|NZ_AFJO01000224.1_cds_WP_000868621.1_3369	29.670	91	223
WP_002076509.1	lcl|NZ_AFJO01000494.1_cds_WP_001114275.1_1292	26.705	176	223
WP_002076509.1	lcl|NZ_AFJO01000096.1_cds_WP_000262844.1_3809	24.638	207	223
WP_001136119.1	lcl|NZ_AFJO01000033.1_cds_WP_001033786.1_4220	32.584	356	354
WP_001136119.1	lcl|NZ_AFJO01000712.1_cds_WP_001011673.1_519	33.898	295	354
WP_001136119.1	lcl|NZ_AFJO01000717.1_cds_WP_002068380.1_479	28.435	313	354
WP_001136119.1	lcl|NZ_AFJO01000033.1_cds_WP_001033786.1_4220	32.584	356	354
WP_001136119.1	lcl|NZ_AFJO01000712.1_cds_WP_001011673.1_519	33.898	295	354
WP_001136119.1	lcl|NZ_AFJO01000717.1_cds_WP_002068380.1_479	28.435	313	354
WP_000535865.1	lcl|NZ_AFJO01000227.1_cds_WP_000696061.1_3305	43.373	166	234
WP_000535865.1	lcl|NZ_AFJO01000286.1_cds_WP_001014587.1_2648	28.365	208	234
WP_000535865.1	lcl|NZ_AFJO01000717.1_cds_WP_000440092.1_478	23.043	230	234
WP_000535865.1	lcl|NZ_AFJO01000488.1_cds_WP_000721856.1_1306	33.333	111	234
WP_001117631.1	lcl|NZ_AFJO01000511.1_cds_WP_001281953.1_1187	31.989	372	387
WP_001117631.1	lcl|NZ_AFJO01000478.1_cds_WP_000608295.1_1374	28.448	348	387
WP_001117631.1	lcl|NZ_AFJO01000478.1_cds_WP_001198107.1_1375	37.864	206	387
WP_001117631.1	lcl|NZ_AFJO01000717.1_cds_WP_000172657.1_481	33.600	250	387
WP_001117631.1	lcl|NZ_AFJO01000706.1_cds_WP_000575178.1_573	29.329	283	387
WP_001117631.1	lcl|NZ_AFJO01000403.1_cds_WP_000538753.1_2053	26.480	321	387
WP_001117631.1	lcl|NZ_AFJO01000359.1_cds_WP_002183909.1_2167	24.251	367	387
WP_029781911.1	lcl|NZ_AFJO01000227.1_cds_WP_000696061.1_3305	36.327	245	572
WP_029781911.1	lcl|NZ_AFJO01000717.1_cds_WP_000440092.1_478	27.941	204	572
WP_029781911.1	lcl|NZ_AFJO01000785.1_cds_WP_000613385.1_87	21.538	130	572
WP_029781911.1	lcl|NZ_AFJO01000488.1_cds_WP_000721856.1_1306	34.513	113	572
WP_029781911.1	lcl|NZ_AFJO01000227.1_cds_WP_000696061.1_3305	36.327	245	572
WP_029781911.1	lcl|NZ_AFJO01000717.1_cds_WP_000440092.1_478	27.941	204	572
WP_029781911.1	lcl|NZ_AFJO01000785.1_cds_WP_000613385.1_87	21.538	130	572
WP_029781911.1	lcl|NZ_AFJO01000488.1_cds_WP_000721856.1_1306	34.513	113	572
WP_000041234.1	lcl|NZ_AFJO01000478.1_cds_WP_001198107.1_1375	34.161	322	417
WP_000041234.1	lcl|NZ_AFJO01000478.1_cds_WP_000608295.1_1374	33.677	291	417
WP_000041234.1	lcl|NZ_AFJO01000706.1_cds_WP_000575178.1_573	32.573	307	417
WP_000041234.1	lcl|NZ_AFJO01000717.1_cds_WP_000172657.1_481	31.385	325	417
WP_000041234.1	lcl|NZ_AFJO01000511.1_cds_WP_001281953.1_1187	28.354	328	417
WP_000041234.1	lcl|NZ_AFJO01000403.1_cds_WP_000538753.1_2053	25.781	384	417
WP_000041234.1	lcl|NZ_AFJO01000359.1_cds_WP_002183909.1_2167	24.206	252	417
WP_002108506.1	lcl|NZ_AFJO01000786.1_cds_WP_000012765.1_80	35.385	130	216
WP_002108506.1	lcl|NZ_AFJO01000544.1_cds_WP_000482996.1_1044	26.144	153	216
WP_002108506.1	lcl|NZ_AFJO01000425.1_cds_WP_000230176.1_1858	30.061	163	216
WP_002108506.1	lcl|NZ_AFJO01000317.1_cds_WP_000914171.1_2429	24.762	105	216
WP_002108506.1	lcl|NZ_AFJO01000302.1_cds_WP_000602005.1_2527	26.712	146	216
WP_025180280.1	lcl|NZ_AFJO01000227.1_cds_WP_000696061.1_3305	31.557	244	242
WP_025180280.1	lcl|NZ_AFJO01000286.1_cds_WP_001014587.1_2648	29.268	246	242
WP_002108525.1	lcl|NZ_AFJO01000460.1_cds_WP_000998676.1_1528	31.660	259	255
WP_002108525.1	lcl|NZ_AFJO01000033.1_cds_WP_000412930.1_4212	28.846	260	255
WP_002108525.1	lcl|NZ_AFJO01000354.1_cds_WP_000566240.1_2197	27.843	255	255
WP_002108525.1	lcl|NZ_AFJO01000767.1_cds_WP_000043153.1_155	26.336	262	255
WP_002108525.1	lcl|NZ_AFJO01000365.1_cds_WP_000351753.1_2128	24.907	269	255
WP_002108525.1	lcl|NZ_AFJO01000035.1_cds_WP_000653653.1_4187	26.054	261	255
WP_002108525.1	lcl|NZ_AFJO01000425.1_cds_WP_002072686.1_1868	27.490	251	255
WP_002108525.1	lcl|NZ_AFJO01000033.1_cds_WP_000750440.1_4208	24.016	254	255
WP_002108525.1	lcl|NZ_AFJO01000057.1_cds_WP_000299028.1_4008	39.394	99	255
WP_002108525.1	lcl|NZ_AFJO01000242.1_cds_WP_000646909.1_3069	25.683	183	255
WP_002108525.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	29.851	201	255
WP_002108525.1	lcl|NZ_AFJO01000237.1_cds_WP_002067215.1_3160	26.289	194	255
WP_002108525.1	lcl|NZ_AFJO01000711.1_cds_WP_001074690.1_533	25.389	193	255
WP_002108525.1	lcl|NZ_AFJO01000237.1_cds_WP_001069863.1_3154	26.136	176	255
WP_002108525.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	34.722	72	255
WP_002108525.1	lcl|NZ_AFJO01000054.1_cds_WP_000093664.1_4030	23.500	200	255
WP_002108502.1	lcl|NZ_AFJO01000236.1_cds_WP_002185292.1_3175	29.091	330	314
WP_002108526.1	lcl|NZ_AFJO01000712.1_cds_WP_001011673.1_519	39.024	287	282
WP_002108526.1	lcl|NZ_AFJO01000033.1_cds_WP_001033786.1_4220	35.235	298	282
WP_002108526.1	lcl|NZ_AFJO01000717.1_cds_WP_002068380.1_479	27.574	272	282
WP_002078520.1	lcl|NZ_AFJO01000511.1_cds_WP_001281953.1_1187	37.905	401	401
WP_002078520.1	lcl|NZ_AFJO01000717.1_cds_WP_000172657.1_481	33.842	393	401
WP_002078520.1	lcl|NZ_AFJO01000478.1_cds_WP_000608295.1_1374	31.452	372	401
WP_002078520.1	lcl|NZ_AFJO01000706.1_cds_WP_000575178.1_573	28.142	366	401
WP_002078520.1	lcl|NZ_AFJO01000478.1_cds_WP_001198107.1_1375	30.579	363	401
WP_002078520.1	lcl|NZ_AFJO01000359.1_cds_WP_002183909.1_2167	25.521	384	401
WP_002078520.1	lcl|NZ_AFJO01000403.1_cds_WP_000538753.1_2053	26.509	381	401
WP_025180279.1	lcl|NZ_AFJO01000757.1_cds_WP_000172210.1_200	30.163	368	568
WP_025180279.1	lcl|NZ_AFJO01000228.1_cds_WP_000667646.1_3302	32.381	210	568
WP_025180279.1	lcl|NZ_AFJO01000042.1_cds_WP_000828456.1_4132	31.858	226	568
WP_025180279.1	lcl|NZ_AFJO01000717.1_cds_WP_002106376.1_483	31.132	212	568
WP_025180279.1	lcl|NZ_AFJO01000170.1_cds_WP_000942282.1_3502	33.663	202	568
WP_025180279.1	lcl|NZ_AFJO01000234.1_cds_WP_000666554.1_3216	30.811	185	568
WP_025180279.1	lcl|NZ_AFJO01000311.1_cds_WP_001161019.1_2487	31.088	193	568
WP_025180279.1	lcl|NZ_AFJO01000438.1_cds_WP_000651459.1_1742	30.570	193	568
WP_025180279.1	lcl|NZ_AFJO01000025.1_cds_WP_000047473.1_4284	33.505	194	568
WP_025180279.1	lcl|NZ_AFJO01000540.1_cds_WP_000510774.1_1053	29.949	197	568
WP_025180279.1	lcl|NZ_AFJO01000413.1_cds_WP_000184524.1_1965	31.606	193	568
WP_025180279.1	lcl|NZ_AFJO01000317.1_cds_WP_000536763.1_2431	34.194	155	568
WP_025180279.1	lcl|NZ_AFJO01000435.1_cds_WP_000619182.1_1771	31.088	193	568
WP_025180279.1	lcl|NZ_AFJO01000245.1_cds_WP_001052496.1_3010	29.444	180	568
WP_025180279.1	lcl|NZ_AFJO01000771.1_cds_WP_000603361.1_133	31.522	184	568
WP_025180279.1	lcl|NZ_AFJO01000280.1_cds_WP_001049210.1_2680	31.351	185	568
WP_025180279.1	lcl|NZ_AFJO01000280.1_cds_WP_001049210.1_2680	25.822	213	568
WP_025180279.1	lcl|NZ_AFJO01000103.1_cds_WP_000433117.1_3766	28.108	185	568
WP_025180279.1	lcl|NZ_AFJO01000261.1_cds_WP_000052667.1_2831	27.638	199	568
WP_025180279.1	lcl|NZ_AFJO01000435.1_cds_WP_000218838.1_1772	29.680	219	568
WP_025180279.1	lcl|NZ_AFJO01000691.1_cds_WP_001982953.1_725	26.943	193	568
WP_025180279.1	lcl|NZ_AFJO01000497.1_cds_WP_000054169.1_1257	30.000	190	568
WP_025180279.1	lcl|NZ_AFJO01000446.1_cds_WP_000590871.1_1688	25.654	191	568
WP_025180279.1	lcl|NZ_AFJO01000446.1_cds_WP_000590871.1_1688	25.668	187	568
WP_025180279.1	lcl|NZ_AFJO01000250.1_cds_WP_001089499.1_2919	28.293	205	568
WP_025180279.1	lcl|NZ_AFJO01000568.1_cds_WP_000626142.1_961	27.368	190	568
WP_025180279.1	lcl|NZ_AFJO01000568.1_cds_WP_000626142.1_961	23.462	260	568
WP_025180279.1	lcl|NZ_AFJO01000288.1_cds_WP_000598571.1_2636	26.061	165	568
WP_025180279.1	lcl|NZ_AFJO01000269.1_cds_WP_000136057.1_2767	26.904	197	568
WP_025180279.1	lcl|NZ_AFJO01000798.1_cds_WP_000481724.1_51	24.138	203	568
WP_025180279.1	lcl|NZ_AFJO01000720.1_cds_WP_000112357.1_441	37.500	56	568
WP_025180279.1	lcl|NZ_AFJO01000544.1_cds_WP_001141158.1_1043	24.413	213	568
WP_025180279.1	lcl|NZ_AFJO01000327.1_cds_WP_000463949.1_2317	31.944	72	568
WP_025180279.1	lcl|NZ_AFJO01000757.1_cds_WP_000172210.1_200	30.163	368	568
WP_025180279.1	lcl|NZ_AFJO01000228.1_cds_WP_000667646.1_3302	32.381	210	568
WP_025180279.1	lcl|NZ_AFJO01000042.1_cds_WP_000828456.1_4132	31.858	226	568
WP_025180279.1	lcl|NZ_AFJO01000717.1_cds_WP_002106376.1_483	31.132	212	568
WP_025180279.1	lcl|NZ_AFJO01000170.1_cds_WP_000942282.1_3502	33.663	202	568
WP_025180279.1	lcl|NZ_AFJO01000234.1_cds_WP_000666554.1_3216	30.811	185	568
WP_025180279.1	lcl|NZ_AFJO01000311.1_cds_WP_001161019.1_2487	31.088	193	568
WP_025180279.1	lcl|NZ_AFJO01000438.1_cds_WP_000651459.1_1742	30.570	193	568
WP_025180279.1	lcl|NZ_AFJO01000025.1_cds_WP_000047473.1_4284	33.505	194	568
WP_025180279.1	lcl|NZ_AFJO01000540.1_cds_WP_000510774.1_1053	29.949	197	568
WP_025180279.1	lcl|NZ_AFJO01000413.1_cds_WP_000184524.1_1965	31.606	193	568
WP_025180279.1	lcl|NZ_AFJO01000317.1_cds_WP_000536763.1_2431	34.194	155	568
WP_025180279.1	lcl|NZ_AFJO01000435.1_cds_WP_000619182.1_1771	31.088	193	568
WP_025180279.1	lcl|NZ_AFJO01000245.1_cds_WP_001052496.1_3010	29.444	180	568
WP_025180279.1	lcl|NZ_AFJO01000771.1_cds_WP_000603361.1_133	31.522	184	568
WP_025180279.1	lcl|NZ_AFJO01000280.1_cds_WP_001049210.1_2680	31.351	185	568
WP_025180279.1	lcl|NZ_AFJO01000280.1_cds_WP_001049210.1_2680	25.822	213	568
WP_025180279.1	lcl|NZ_AFJO01000103.1_cds_WP_000433117.1_3766	28.108	185	568
WP_025180279.1	lcl|NZ_AFJO01000261.1_cds_WP_000052667.1_2831	27.638	199	568
WP_025180279.1	lcl|NZ_AFJO01000435.1_cds_WP_000218838.1_1772	29.680	219	568
WP_025180279.1	lcl|NZ_AFJO01000691.1_cds_WP_001982953.1_725	26.943	193	568
WP_025180279.1	lcl|NZ_AFJO01000497.1_cds_WP_000054169.1_1257	30.000	190	568
WP_025180279.1	lcl|NZ_AFJO01000446.1_cds_WP_000590871.1_1688	25.654	191	568
WP_025180279.1	lcl|NZ_AFJO01000446.1_cds_WP_000590871.1_1688	25.668	187	568
WP_025180279.1	lcl|NZ_AFJO01000250.1_cds_WP_001089499.1_2919	28.293	205	568
WP_025180279.1	lcl|NZ_AFJO01000568.1_cds_WP_000626142.1_961	27.368	190	568
WP_025180279.1	lcl|NZ_AFJO01000568.1_cds_WP_000626142.1_961	23.462	260	568
WP_025180279.1	lcl|NZ_AFJO01000288.1_cds_WP_000598571.1_2636	26.061	165	568
WP_025180279.1	lcl|NZ_AFJO01000269.1_cds_WP_000136057.1_2767	26.904	197	568
WP_025180279.1	lcl|NZ_AFJO01000798.1_cds_WP_000481724.1_51	24.138	203	568
WP_025180279.1	lcl|NZ_AFJO01000720.1_cds_WP_000112357.1_441	37.500	56	568
