WP_000340715.1	lcl|NZ_JADDVX010000006.1_cds_WP_002725873.1_3010	91.860	86	106
WP_000410268.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733579.1_3009	93.548	310	318
WP_000410268.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733534.1_3006	27.143	280	318
WP_000410268.1	lcl|NZ_JADDVX010000018.1_cds_WP_002722638.1_670	22.671	322	318
WP_000410268.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740024.1_2915	25.000	288	318
WP_000410268.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728309.1_3092	25.402	311	318
WP_000410268.1	lcl|NZ_JADDVX010000014.1_cds_WP_002743770.1_394	22.353	170	318
WP_000410268.1	lcl|NZ_JADDVX010000006.1_cds_WP_016749081.1_2977	24.342	152	318
WP_002076509.1	lcl|NZ_JADDVX010000031.1_cds_WP_032856387.1_1629	26.222	225	223
WP_002076509.1	lcl|NZ_JADDVX010000006.1_cds_WP_002742128.1_2919	30.579	121	223
WP_002076509.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733661.1_2939	33.696	92	223
WP_002076509.1	lcl|NZ_JADDVX010000019.1_cds_WP_002731944.1_735	30.769	104	223
WP_002076509.1	lcl|NZ_JADDVX010000010.1_cds_WP_002726501.1_65	29.787	94	223
WP_002076509.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733618.1_2912	25.568	176	223
WP_001136119.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740722.1_2966	36.607	336	354
WP_001136119.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740726.1_2962	33.728	338	354
WP_001136119.1	lcl|NZ_JADDVX010000026.1_cds_WP_002730849.1_1257	34.375	288	354
WP_001136119.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740722.1_2966	36.607	336	354
WP_001136119.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740726.1_2962	33.728	338	354
WP_001136119.1	lcl|NZ_JADDVX010000026.1_cds_WP_002730849.1_1257	34.375	288	354
WP_000535865.1	lcl|NZ_JADDVX010000032.1_cds_WP_002738760.1_1670	30.952	210	234
