WP_000340715.1	lcl|NZ_AFKP01000233.1_cds_WP_000340715.1_272	100.000	86	106
WP_000410268.1	lcl|NZ_AFKP01000233.1_cds_WP_000410273.1_271	99.677	310	318
WP_000410268.1	lcl|NZ_AFKP01000233.1_cds_WP_000093099.1_251	46.988	83	318
WP_000410268.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	25.680	331	318
WP_000410268.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	24.611	321	318
WP_000410268.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	24.306	288	318
WP_000410268.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	23.636	275	318
WP_000020777.1	lcl|NZ_AFKP01000233.1_cds_WP_000202830.1_232	42.493	353	361
WP_002076509.1	lcl|NZ_AFKP01000233.1_cds_WP_000282880.1_193	30.638	235	223
WP_002076509.1	lcl|NZ_AFKP01000023.1_cds_WP_001099029.1_3264	26.906	223	223
WP_002076509.1	lcl|NZ_AFKP01000233.1_cds_WP_001068986.1_214	30.435	92	223
WP_002076509.1	lcl|NZ_AFKP01000047.1_cds_WP_000840858.1_2559	29.808	104	223
WP_002076509.1	lcl|NZ_AFKP01000036.1_cds_WP_000868621.1_2780	29.670	91	223
WP_002076509.1	lcl|NZ_AFKP01000161.1_cds_WP_000262844.1_758	24.638	207	223
WP_002076509.1	lcl|NZ_AFKP01000200.1_cds_WP_001114267.1_497	26.705	176	223
WP_001136119.1	lcl|NZ_AFKP01000233.1_cds_WP_001230564.1_239	36.578	339	354
WP_001136119.1	lcl|NZ_AFKP01000233.1_cds_WP_000582618.1_235	34.356	326	354
WP_001136119.1	lcl|NZ_AFKP01000129.1_cds_WP_001011675.1_1227	33.898	295	354
WP_001136119.1	lcl|NZ_AFKP01000233.1_cds_WP_001230564.1_239	36.578	339	354
WP_001136119.1	lcl|NZ_AFKP01000233.1_cds_WP_000582618.1_235	34.356	326	354
WP_001136119.1	lcl|NZ_AFKP01000129.1_cds_WP_001011675.1_1227	33.898	295	354
WP_000535865.1	lcl|NZ_AFKP01000125.1_cds_WP_001014594.1_1288	28.365	208	234
WP_000535865.1	lcl|NZ_AFKP01000032.1_cds_WP_000721859.1_2904	33.333	111	234
WP_000535865.1	lcl|NZ_AFKP01000233.1_cds_WP_000848239.1_224	28.571	126	234
WP_001117631.1	lcl|NZ_AFKP01000233.1_cds_WP_000582222.1_253	38.211	246	387
WP_001117631.1	lcl|NZ_AFKP01000150.1_cds_WP_001281953.1_900	31.989	372	387
WP_001117631.1	lcl|NZ_AFKP01000233.1_cds_WP_000608295.1_263	28.448	348	387
WP_001117631.1	lcl|NZ_AFKP01000233.1_cds_WP_000947844.1_241	32.700	263	387
WP_001117631.1	lcl|NZ_AFKP01000233.1_cds_WP_001198107.1_264	37.864	206	387
WP_001117631.1	lcl|NZ_AFKP01000233.1_cds_WP_000575178.1_195	29.329	283	387
WP_001117631.1	lcl|NZ_AFKP01000233.1_cds_WP_000346036.1_234	27.701	361	387
WP_001117631.1	lcl|NZ_AFKP01000027.1_cds_WP_000538752.1_3152	26.480	321	387
WP_001117631.1	lcl|NZ_AFKP01000045.1_cds_WP_001982414.1_2573	24.251	367	387
WP_000697351.1	lcl|NZ_AFKP01000233.1_cds_WP_000698820.1_229	27.636	626	583
WP_029781911.1	lcl|NZ_AFKP01000064.1_cds_WP_000613386.1_2250	21.538	130	572
WP_029781911.1	lcl|NZ_AFKP01000032.1_cds_WP_000721859.1_2904	34.188	117	572
WP_029781911.1	lcl|NZ_AFKP01000064.1_cds_WP_000613386.1_2250	21.538	130	572
WP_029781911.1	lcl|NZ_AFKP01000032.1_cds_WP_000721859.1_2904	34.188	117	572
WP_000041234.1	lcl|NZ_AFKP01000233.1_cds_WP_001198107.1_264	34.161	322	417
WP_000041234.1	lcl|NZ_AFKP01000233.1_cds_WP_000608295.1_263	33.677	291	417
WP_000041234.1	lcl|NZ_AFKP01000233.1_cds_WP_000575178.1_195	32.573	307	417
WP_000041234.1	lcl|NZ_AFKP01000150.1_cds_WP_001281953.1_900	28.354	328	417
WP_000041234.1	lcl|NZ_AFKP01000233.1_cds_WP_000346036.1_234	29.367	395	417
WP_000041234.1	lcl|NZ_AFKP01000233.1_cds_WP_000582222.1_253	37.383	214	417
WP_000041234.1	lcl|NZ_AFKP01000233.1_cds_WP_000947844.1_241	26.866	268	417
