WP_000340715.1	lcl|NZ_JQRL01000056.1_cds_WP_004462903.1_1901	95.349	86	106
WP_000410268.1	lcl|NZ_JQRL01000056.1_cds_WP_061205762.1_1902	92.258	310	318
WP_000410268.1	lcl|NZ_JQRL01000084.1_cds_WP_004471108.1_2576	24.843	318	318
WP_000410268.1	lcl|NZ_JQRL01000061.1_cds_WP_061205813.1_2049	22.101	276	318
WP_000410268.1	lcl|NZ_JQRL01000093.1_cds_WP_004465060.1_2707	24.306	288	318
WP_000410268.1	lcl|NZ_JQRL01000045.1_cds_WP_004461234.1_1690	25.359	209	318
WP_002076509.1	lcl|NZ_JQRL01000056.1_cds_WP_004477858.1_1910	50.746	201	223
WP_002076509.1	lcl|NZ_JQRL01000093.1_cds_WP_061206029.1_2712	29.612	206	223
WP_002076509.1	lcl|NZ_JQRL01000069.1_cds_WP_061205893.1_2254	26.126	222	223
WP_002076509.1	lcl|NZ_JQRL01000061.1_cds_WP_061205837.1_2082	32.258	93	223
WP_002076509.1	lcl|NZ_JQRL01000023.1_cds_WP_004459124.1_988	29.808	104	223
WP_002076509.1	lcl|NZ_JQRL01000166.1_cds_WP_061206264.1_3467	25.568	176	223
WP_002076509.1	lcl|NZ_JQRL01000124.1_cds_WP_061206205.1_3249	30.928	97	223
WP_002076509.1	lcl|NZ_JQRL01000038.1_cds_WP_004471866.1_1498	24.638	207	223
WP_001136119.1	lcl|NZ_JQRL01000061.1_cds_WP_061205816.1_2052	37.910	335	354
WP_001136119.1	lcl|NZ_JQRL01000008.1_cds_WP_004471300.1_331	33.447	293	354
WP_001136119.1	lcl|NZ_JQRL01000061.1_cds_WP_061205825.1_2065	31.889	323	354
WP_001136119.1	lcl|NZ_JQRL01000056.1_cds_WP_061205765.1_1911	25.532	235	354
WP_001136119.1	lcl|NZ_JQRL01000061.1_cds_WP_061205816.1_2052	37.910	335	354
WP_001136119.1	lcl|NZ_JQRL01000008.1_cds_WP_004471300.1_331	33.447	293	354
WP_001136119.1	lcl|NZ_JQRL01000061.1_cds_WP_061205825.1_2065	31.889	323	354
WP_001136119.1	lcl|NZ_JQRL01000056.1_cds_WP_061205765.1_1911	25.532	235	354
WP_000535865.1	lcl|NZ_JQRL01000039.1_cds_WP_061205662.1_1513	30.952	210	234
WP_000535865.1	lcl|NZ_JQRL01000042.1_cds_WP_061205682.1_1579	29.091	110	234
WP_002183331.1	lcl|NZ_JQRL01000097.1_cds_WP_004479241.1_2789	26.776	183	204
WP_002183331.1	lcl|NZ_JQRL01000061.1_cds_WP_061205823.1_2062	33.333	99	204
WP_001117631.1	lcl|NZ_JQRL01000078.1_cds_WP_004466571.1_2420	30.623	369	387
WP_001117631.1	lcl|NZ_JQRL01000061.1_cds_WP_061205814.1_2050	36.032	247	387
WP_001117631.1	lcl|NZ_JQRL01000093.1_cds_WP_004462146.1_2714	29.965	287	387
WP_001117631.1	lcl|NZ_JQRL01000061.1_cds_WP_004483440.1_2061	32.377	244	387
WP_001117631.1	lcl|NZ_JQRL01000033.1_cds_WP_004480135.1_1328	26.182	275	387
WP_001117631.1	lcl|NZ_JQRL01000108.1_cds_WP_004460480.1_3004	24.658	365	387
WP_000697351.1	lcl|NZ_JQRL01000021.1_cds_WP_061205494.1_936	41.903	599	583
WP_029781911.1	lcl|NZ_JQRL01000039.1_cds_WP_061205662.1_1513	30.769	195	572
WP_029781911.1	lcl|NZ_JQRL01000005.1_cds_WP_061205222.1_98	23.622	127	572
WP_029781911.1	lcl|NZ_JQRL01000042.1_cds_WP_061205682.1_1579	31.897	116	572
WP_029781911.1	lcl|NZ_JQRL01000039.1_cds_WP_061205662.1_1513	30.769	195	572
WP_029781911.1	lcl|NZ_JQRL01000005.1_cds_WP_061205222.1_98	23.622	127	572
WP_029781911.1	lcl|NZ_JQRL01000042.1_cds_WP_061205682.1_1579	31.897	116	572
WP_000041234.1	lcl|NZ_JQRL01000093.1_cds_WP_004462146.1_2714	34.646	254	417
WP_000041234.1	lcl|NZ_JQRL01000078.1_cds_WP_004466571.1_2420	27.507	349	417
WP_000041234.1	lcl|NZ_JQRL01000061.1_cds_WP_004483440.1_2061	31.111	360	417
WP_000041234.1	lcl|NZ_JQRL01000061.1_cds_WP_061205814.1_2050	30.435	230	417
WP_000041234.1	lcl|NZ_JQRL01000033.1_cds_WP_004480135.1_1328	28.682	258	417
WP_000041234.1	lcl|NZ_JQRL01000108.1_cds_WP_004460480.1_3004	25.397	252	417
WP_002108490.1	lcl|NZ_JQRL01000021.1_cds_WP_061205494.1_936	30.380	632	588
WP_002108506.1	lcl|NZ_JQRL01000013.1_cds_WP_016754072.1_625	30.357	168	216
WP_002108506.1	lcl|NZ_JQRL01000013.1_cds_WP_061205384.1_576	31.148	122	216
WP_002108506.1	lcl|NZ_JQRL01000032.1_cds_WP_004465361.1_1306	31.429	105	216
WP_002108506.1	lcl|NZ_JQRL01000136.1_cds_WP_061206240.1_3361	25.143	175	216
WP_002108483.1	lcl|NZ_JQRL01000018.1_cds_WP_081102191.1_755	74.634	205	211
WP_002108483.1	lcl|NZ_JQRL01000039.1_cds_WP_032915406.1_1518	69.767	86	211
WP_002108508.1	lcl|NZ_JQRL01000039.1_cds_WP_032915406.1_1518	70.588	51	52
WP_002108508.1	lcl|NZ_JQRL01000018.1_cds_WP_081102191.1_755	66.667	51	52
WP_025180280.1	lcl|NZ_JQRL01000039.1_cds_WP_061205662.1_1513	29.918	244	242
WP_002108525.1	lcl|NZ_JQRL01000007.1_cds_WP_004467201.1_303	33.591	259	255
WP_002108525.1	lcl|NZ_JQRL01000022.1_cds_WP_004462302.1_956	28.235	255	255
WP_002108525.1	lcl|NZ_JQRL01000033.1_cds_WP_004457569.1_1316	27.099	262	255
WP_002108525.1	lcl|NZ_JQRL01000013.1_cds_WP_026053765.1_616	27.843	255	255
WP_002108525.1	lcl|NZ_JQRL01000035.1_cds_WP_061205627.1_1366	24.907	269	255
WP_002108525.1	lcl|NZ_JQRL01000003.1_cds_WP_004468127.1_34	25.670	261	255
WP_002108525.1	lcl|NZ_JQRL01000006.1_cds_WP_004467499.1_188	24.176	182	255
WP_002108525.1	lcl|NZ_JQRL01000054.1_cds_WP_004476981.1_1832	25.568	176	255
WP_002108525.1	lcl|NZ_JQRL01000093.1_cds_WP_004465060.1_2707	30.570	193	255
WP_002108525.1	lcl|NZ_JQRL01000049.1_cds_WP_004459902.1_1745	24.870	193	255
WP_002108525.1	lcl|NZ_JQRL01000109.1_cds_WP_004464571.1_3059	26.804	194	255
WP_002108525.1	lcl|NZ_JQRL01000037.1_cds_WP_004460037.1_1472	24.352	193	255
WP_002108525.1	lcl|NZ_JQRL01000084.1_cds_WP_004471108.1_2576	39.437	71	255
WP_002108502.1	lcl|NZ_JQRL01000029.1_cds_WP_004472334.1_1161	26.459	257	314
WP_002108526.1	lcl|NZ_JQRL01000061.1_cds_WP_061205816.1_2052	36.496	274	282
WP_002108526.1	lcl|NZ_JQRL01000061.1_cds_WP_061205825.1_2065	35.915	284	282
WP_002108526.1	lcl|NZ_JQRL01000008.1_cds_WP_004471300.1_331	38.129	278	282
WP_002108526.1	lcl|NZ_JQRL01000056.1_cds_WP_061205765.1_1911	29.237	236	282
WP_002078520.1	lcl|NZ_JQRL01000078.1_cds_WP_004466571.1_2420	38.155	401	401
WP_002078520.1	lcl|NZ_JQRL01000061.1_cds_WP_004483440.1_2061	33.333	390	401
WP_002078520.1	lcl|NZ_JQRL01000093.1_cds_WP_004462146.1_2714	28.852	357	401
WP_002078520.1	lcl|NZ_JQRL01000061.1_cds_WP_061205814.1_2050	26.913	379	401
WP_002078520.1	lcl|NZ_JQRL01000108.1_cds_WP_004460480.1_3004	26.562	384	401
WP_002078520.1	lcl|NZ_JQRL01000033.1_cds_WP_004480135.1_1328	27.577	359	401
WP_025180279.1	lcl|NZ_JQRL01000121.1_cds_WP_004457781.1_3199	32.087	321	568
WP_025180279.1	lcl|NZ_JQRL01000056.1_cds_WP_061205763.1_1904	33.061	245	568
WP_025180279.1	lcl|NZ_JQRL01000101.1_cds_WP_061206076.1_2887	31.754	211	568
WP_025180279.1	lcl|NZ_JQRL01000064.1_cds_WP_004459265.1_2170	33.186	226	568
WP_025180279.1	lcl|NZ_JQRL01000082.1_cds_WP_004480113.1_2499	30.594	219	568
WP_025180279.1	lcl|NZ_JQRL01000112.1_cds_WP_004464005.1_3091	30.964	197	568
WP_025180279.1	lcl|NZ_JQRL01000074.1_cds_WP_004461439.1_2363	30.964	197	568
WP_025180279.1	lcl|NZ_JQRL01000029.1_cds_WP_004474610.1_1128	31.863	204	568
WP_025180279.1	lcl|NZ_JQRL01000044.1_cds_WP_004460645.1_1639	33.005	203	568
WP_025180279.1	lcl|NZ_JQRL01000016.1_cds_WP_004470658.1_685	29.231	195	568
WP_025180279.1	lcl|NZ_JQRL01000069.1_cds_WP_004464119.1_2241	31.628	215	568
WP_025180279.1	lcl|NZ_JQRL01000136.1_cds_WP_016753706.1_3359	32.164	171	568
WP_025180279.1	lcl|NZ_JQRL01000006.1_cds_WP_004467557.1_223	30.729	192	568
WP_025180279.1	lcl|NZ_JQRL01000095.1_cds_WP_004460086.1_2742	29.902	204	568
WP_025180279.1	lcl|NZ_JQRL01000019.1_cds_WP_061205446.1_783	29.703	202	568
WP_025180279.1	lcl|NZ_JQRL01000051.1_cds_WP_061205735.1_1792	27.717	184	568
WP_025180279.1	lcl|NZ_JQRL01000091.1_cds_WP_061206016.1_2649	27.979	193	568
WP_025180279.1	lcl|NZ_JQRL01000006.1_cds_WP_004467532.1_222	29.680	219	568
WP_025180279.1	lcl|NZ_JQRL01000118.1_cds_WP_061206183.1_3167	27.835	194	568
WP_025180279.1	lcl|NZ_JQRL01000118.1_cds_WP_061206183.1_3167	24.176	182	568
WP_025180279.1	lcl|NZ_JQRL01000028.1_cds_WP_061205548.1_1101	26.699	206	568
WP_025180279.1	lcl|NZ_JQRL01000030.1_cds_WP_004459763.1_1199	27.136	199	568
WP_025180279.1	lcl|NZ_JQRL01000092.1_cds_WP_004466161.1_2695	29.891	184	568
WP_025180279.1	lcl|NZ_JQRL01000016.1_cds_WP_061205418.1_704	29.384	211	568
WP_025180279.1	lcl|NZ_JQRL01000059.1_cds_WP_004459333.1_2028	26.316	190	568
WP_025180279.1	lcl|NZ_JQRL01000059.1_cds_WP_004459333.1_2028	23.372	261	568
WP_025180279.1	lcl|NZ_JQRL01000064.1_cds_WP_004469900.1_2154	26.667	165	568
WP_025180279.1	lcl|NZ_JQRL01000091.1_cds_WP_004491614.1_2673	29.670	182	568
WP_025180279.1	lcl|NZ_JQRL01000128.1_cds_WP_004461812.1_3278	26.904	197	568
WP_025180279.1	lcl|NZ_JQRL01000006.1_cds_WP_061205227.1_121	25.434	173	568
WP_025180279.1	lcl|NZ_JQRL01000062.1_cds_WP_004482722.1_2125	31.944	72	568
WP_025180279.1	lcl|NZ_JQRL01000121.1_cds_WP_004457781.1_3199	32.087	321	568
WP_025180279.1	lcl|NZ_JQRL01000056.1_cds_WP_061205763.1_1904	33.061	245	568
WP_025180279.1	lcl|NZ_JQRL01000101.1_cds_WP_061206076.1_2887	31.754	211	568
WP_025180279.1	lcl|NZ_JQRL01000064.1_cds_WP_004459265.1_2170	33.186	226	568
WP_025180279.1	lcl|NZ_JQRL01000082.1_cds_WP_004480113.1_2499	30.594	219	568
WP_025180279.1	lcl|NZ_JQRL01000112.1_cds_WP_004464005.1_3091	30.964	197	568
WP_025180279.1	lcl|NZ_JQRL01000074.1_cds_WP_004461439.1_2363	30.964	197	568
WP_025180279.1	lcl|NZ_JQRL01000029.1_cds_WP_004474610.1_1128	31.863	204	568
WP_025180279.1	lcl|NZ_JQRL01000044.1_cds_WP_004460645.1_1639	33.005	203	568
WP_025180279.1	lcl|NZ_JQRL01000016.1_cds_WP_004470658.1_685	29.231	195	568
WP_025180279.1	lcl|NZ_JQRL01000069.1_cds_WP_004464119.1_2241	31.628	215	568
WP_025180279.1	lcl|NZ_JQRL01000136.1_cds_WP_016753706.1_3359	32.164	171	568
WP_025180279.1	lcl|NZ_JQRL01000006.1_cds_WP_004467557.1_223	30.729	192	568
WP_025180279.1	lcl|NZ_JQRL01000095.1_cds_WP_004460086.1_2742	29.902	204	568
WP_025180279.1	lcl|NZ_JQRL01000019.1_cds_WP_061205446.1_783	29.703	202	568
WP_025180279.1	lcl|NZ_JQRL01000051.1_cds_WP_061205735.1_1792	27.717	184	568
WP_025180279.1	lcl|NZ_JQRL01000091.1_cds_WP_061206016.1_2649	27.979	193	568
WP_025180279.1	lcl|NZ_JQRL01000006.1_cds_WP_004467532.1_222	29.680	219	568
WP_025180279.1	lcl|NZ_JQRL01000118.1_cds_WP_061206183.1_3167	27.835	194	568
WP_025180279.1	lcl|NZ_JQRL01000118.1_cds_WP_061206183.1_3167	24.176	182	568
WP_025180279.1	lcl|NZ_JQRL01000028.1_cds_WP_061205548.1_1101	26.699	206	568
WP_025180279.1	lcl|NZ_JQRL01000030.1_cds_WP_004459763.1_1199	27.136	199	568
WP_025180279.1	lcl|NZ_JQRL01000092.1_cds_WP_004466161.1_2695	29.891	184	568
WP_025180279.1	lcl|NZ_JQRL01000016.1_cds_WP_061205418.1_704	29.384	211	568
WP_025180279.1	lcl|NZ_JQRL01000059.1_cds_WP_004459333.1_2028	26.316	190	568
WP_025180279.1	lcl|NZ_JQRL01000059.1_cds_WP_004459333.1_2028	23.372	261	568
WP_025180279.1	lcl|NZ_JQRL01000064.1_cds_WP_004469900.1_2154	26.667	165	568
WP_025180279.1	lcl|NZ_JQRL01000091.1_cds_WP_004491614.1_2673	29.670	182	568
WP_025180279.1	lcl|NZ_JQRL01000128.1_cds_WP_004461812.1_3278	26.904	197	568
WP_025180279.1	lcl|NZ_JQRL01000006.1_cds_WP_061205227.1_121	25.434	173	568
WP_025180279.1	lcl|NZ_JQRL01000062.1_cds_WP_004482722.1_2125	31.944	72	568
WP_025180278.1	lcl|NZ_JQRL01000056.1_cds_WP_235595377.1_1906	38.393	112	351
WP_000665193.1	lcl|NZ_JQRL01000061.1_cds_WP_061205831.1_2072	26.531	245	586
WP_000665193.1	lcl|NZ_JQRL01000061.1_cds_WP_061205831.1_2072	25.862	116	586
WP_000665193.1	lcl|NZ_JQRL01000061.1_cds_WP_061205811.1_2047	23.273	275	586
WP_001047906.1	lcl|NZ_JQRL01000016.1_cds_WP_004460143.1_705	37.288	118	211
WP_000848236.1	lcl|NZ_JQRL01000042.1_cds_WP_061205682.1_1579	35.270	241	251
WP_002099938.1	lcl|NZ_JQRL01000006.1_cds_WP_004467493.1_184	31.061	264	254
WP_002099938.1	lcl|NZ_JQRL01000007.1_cds_WP_004461750.1_313	28.352	261	254
WP_002099938.1	lcl|NZ_JQRL01000004.1_cds_WP_004461047.1_86	31.783	129	254
WP_000661927.1	lcl|NZ_JQRL01000036.1_cds_WP_004465948.1_1408	26.493	268	320
WP_000661927.1	lcl|NZ_JQRL01000061.1_cds_WP_061205823.1_2062	25.197	254	320
