WP_000340715.1	lcl|NZ_JQQP01000063.1_cds_WP_000340715.1_1977	100.000	86	106
WP_000410268.1	lcl|NZ_JQQP01000063.1_cds_WP_000410273.1_1976	99.677	310	318
WP_000410268.1	lcl|NZ_JQQP01000063.1_cds_WP_000646249.1_1973	27.857	280	318
WP_000410268.1	lcl|NZ_JQQP01000083.1_cds_WP_000744700.1_2334	24.611	321	318
WP_000410268.1	lcl|NZ_JQQP01000012.1_cds_WP_000723090.1_324	24.306	288	318
WP_000410268.1	lcl|NZ_JQQP01000063.1_cds_WP_000600886.1_1943	23.636	275	318
WP_000410268.1	lcl|NZ_JQQP01000063.1_cds_WP_000025487.1_1949	21.296	324	318
WP_000020777.1	lcl|NZ_JQQP01000063.1_cds_WP_000202827.1_1933	42.493	353	361
WP_002076509.1	lcl|NZ_JQQP01000012.1_cds_WP_000282884.1_328	30.213	235	223
WP_002076509.1	lcl|NZ_JQQP01000059.1_cds_WP_001099023.1_1797	26.457	223	223
WP_002076509.1	lcl|NZ_JQQP01000063.1_cds_WP_001068986.1_1916	30.435	92	223
WP_002076509.1	lcl|NZ_JQQP01000150.1_cds_WP_000840860.1_3336	29.808	104	223
WP_002076509.1	lcl|NZ_JQQP01000095.1_cds_WP_000868624.1_2547	29.670	91	223
WP_002076509.1	lcl|NZ_JQQP01000168.1_cds_WP_000262844.1_3488	24.638	207	223
WP_002076509.1	lcl|NZ_JQQP01000012.1_cds_WP_001114267.1_321	26.705	176	223
WP_001136119.1	lcl|NZ_JQQP01000063.1_cds_WP_001230568.1_1940	36.283	339	354
WP_001136119.1	lcl|NZ_JQQP01000063.1_cds_WP_000582615.1_1936	34.356	326	354
WP_001136119.1	lcl|NZ_JQQP01000121.1_cds_WP_001011674.1_2948	33.898	295	354
WP_001136119.1	lcl|NZ_JQQP01000063.1_cds_WP_001230568.1_1940	36.283	339	354
WP_001136119.1	lcl|NZ_JQQP01000063.1_cds_WP_000582615.1_1936	34.356	326	354
WP_001136119.1	lcl|NZ_JQQP01000121.1_cds_WP_001011674.1_2948	33.898	295	354
WP_000535865.1	lcl|NZ_JQQP01000107.1_cds_WP_000696063.1_2773	43.373	166	234
WP_000535865.1	lcl|NZ_JQQP01000067.1_cds_WP_001014598.1_2016	28.365	208	234
WP_000535865.1	lcl|NZ_JQQP01000028.1_cds_WP_000721859.1_831	33.333	111	234
WP_000535865.1	lcl|NZ_JQQP01000063.1_cds_WP_000848239.1_1926	28.571	126	234
WP_001117631.1	lcl|NZ_JQQP01000076.1_cds_WP_001281953.1_2136	31.989	372	387
WP_001117631.1	lcl|NZ_JQQP01000063.1_cds_WP_000608292.1_1968	28.448	348	387
WP_001117631.1	lcl|NZ_JQQP01000063.1_cds_WP_000947840.1_1942	32.700	263	387
WP_001117631.1	lcl|NZ_JQQP01000063.1_cds_WP_001198107.1_1969	37.864	206	387
WP_001117631.1	lcl|NZ_JQQP01000063.1_cds_WP_000575398.1_1953	31.963	219	387
WP_001117631.1	lcl|NZ_JQQP01000063.1_cds_WP_000346038.1_1935	27.500	360	387
WP_001117631.1	lcl|NZ_JQQP01000063.1_cds_WP_000575179.1_1897	30.389	283	387
WP_001117631.1	lcl|NZ_JQQP01000132.1_cds_WP_000538750.1_3160	26.480	321	387
WP_001117631.1	lcl|NZ_JQQP01000041.1_cds_WP_001982414.1_1197	24.251	367	387
WP_029781911.1	lcl|NZ_JQQP01000107.1_cds_WP_000696063.1_2773	36.327	245	572
WP_029781911.1	lcl|NZ_JQQP01000046.1_cds_WP_000613390.1_1396	22.165	194	572
WP_029781911.1	lcl|NZ_JQQP01000028.1_cds_WP_000721859.1_831	34.188	117	572
WP_029781911.1	lcl|NZ_JQQP01000107.1_cds_WP_000696063.1_2773	36.327	245	572
WP_029781911.1	lcl|NZ_JQQP01000046.1_cds_WP_000613390.1_1396	22.165	194	572
WP_029781911.1	lcl|NZ_JQQP01000028.1_cds_WP_000721859.1_831	34.188	117	572
WP_000041234.1	lcl|NZ_JQQP01000063.1_cds_WP_001198107.1_1969	34.161	322	417
WP_000041234.1	lcl|NZ_JQQP01000063.1_cds_WP_000608292.1_1968	32.047	337	417
WP_000041234.1	lcl|NZ_JQQP01000063.1_cds_WP_000575179.1_1897	32.573	307	417
WP_000041234.1	lcl|NZ_JQQP01000076.1_cds_WP_001281953.1_2136	28.354	328	417
WP_000041234.1	lcl|NZ_JQQP01000063.1_cds_WP_000346038.1_1935	29.367	395	417
WP_000041234.1	lcl|NZ_JQQP01000063.1_cds_WP_000575398.1_1953	33.080	263	417
WP_000041234.1	lcl|NZ_JQQP01000063.1_cds_WP_000947840.1_1942	26.866	268	417
WP_000041234.1	lcl|NZ_JQQP01000132.1_cds_WP_000538750.1_3160	25.581	387	417
WP_000041234.1	lcl|NZ_JQQP01000041.1_cds_WP_001982414.1_1197	24.206	252	417
WP_002108506.1	lcl|NZ_JQQP01000042.1_cds_WP_000012765.1_1230	35.385	130	216
WP_002108506.1	lcl|NZ_JQQP01000094.1_cds_WP_000230180.1_2489	30.061	163	216
WP_002108506.1	lcl|NZ_JQQP01000101.1_cds_WP_000914164.1_2639	25.714	105	216
WP_002108506.1	lcl|NZ_JQQP01000020.1_cds_WP_000602005.1_561	26.712	146	216
WP_025180280.1	lcl|NZ_JQQP01000107.1_cds_WP_000696063.1_2773	31.557	244	242
WP_025180280.1	lcl|NZ_JQQP01000067.1_cds_WP_001014598.1_2016	29.268	246	242
WP_025180280.1	lcl|NZ_JQQP01000063.1_cds_WP_000848239.1_1926	30.252	119	242
WP_002108525.1	lcl|NZ_JQQP01000134.1_cds_WP_000998676.1_3178	31.660	259	255
WP_002108525.1	lcl|NZ_JQQP01000094.1_cds_WP_000566240.1_2508	27.843	255	255
WP_002108525.1	lcl|NZ_JQQP01000188.1_cds_WP_000043153.1_3666	26.336	262	255
WP_002108525.1	lcl|NZ_JQQP01000053.1_cds_WP_000351753.1_1651	24.907	269	255
WP_002108525.1	lcl|NZ_JQQP01000151.1_cds_WP_000653653.1_3347	26.054	261	255
WP_002108525.1	lcl|NZ_JQQP01000094.1_cds_WP_002080077.1_2480	27.490	251	255
WP_002108525.1	lcl|NZ_JQQP01000026.1_cds_WP_000646910.1_784	26.230	183	255
WP_002108525.1	lcl|NZ_JQQP01000012.1_cds_WP_000723090.1_324	29.851	201	255
WP_002108525.1	lcl|NZ_JQQP01000100.1_cds_WP_002067215.1_2608	26.289	194	255
WP_002108525.1	lcl|NZ_JQQP01000048.1_cds_WP_001074690.1_1494	25.389	193	255
WP_002108525.1	lcl|NZ_JQQP01000100.1_cds_WP_001069861.1_2602	26.220	164	255
WP_002108525.1	lcl|NZ_JQQP01000083.1_cds_WP_000744700.1_2334	34.722	72	255
WP_002108525.1	lcl|NZ_JQQP01000016.1_cds_WP_000093664.1_459	23.500	200	255
WP_002108502.1	lcl|NZ_JQQP01000123.1_cds_WP_002185292.1_2981	29.091	330	314
WP_002108526.1	lcl|NZ_JQQP01000063.1_cds_WP_001230568.1_1940	36.957	276	282
WP_002108526.1	lcl|NZ_JQQP01000121.1_cds_WP_001011674.1_2948	39.024	287	282
WP_002108526.1	lcl|NZ_JQQP01000063.1_cds_WP_000582615.1_1936	33.824	272	282
WP_002078520.1	lcl|NZ_JQQP01000076.1_cds_WP_001281953.1_2136	37.905	401	401
WP_002078520.1	lcl|NZ_JQQP01000063.1_cds_WP_000608292.1_1968	31.452	372	401
WP_002078520.1	lcl|NZ_JQQP01000063.1_cds_WP_000575398.1_1953	29.730	370	401
WP_002078520.1	lcl|NZ_JQQP01000063.1_cds_WP_000575179.1_1897	28.378	370	401
WP_002078520.1	lcl|NZ_JQQP01000063.1_cds_WP_001198107.1_1969	30.579	363	401
WP_002078520.1	lcl|NZ_JQQP01000063.1_cds_WP_000947840.1_1942	27.586	377	401
WP_002078520.1	lcl|NZ_JQQP01000063.1_cds_WP_000346038.1_1935	27.034	381	401
WP_002078520.1	lcl|NZ_JQQP01000041.1_cds_WP_001982414.1_1197	25.521	384	401
WP_002078520.1	lcl|NZ_JQQP01000132.1_cds_WP_000538750.1_3160	26.509	381	401
WP_025180279.1	lcl|NZ_JQQP01000162.1_cds_WP_000172203.1_3437	30.163	368	568
WP_025180279.1	lcl|NZ_JQQP01000063.1_cds_WP_000797356.1_1945	33.491	212	568
WP_025180279.1	lcl|NZ_JQQP01000018.1_cds_WP_000667646.1_491	32.381	210	568
WP_025180279.1	lcl|NZ_JQQP01000026.1_cds_WP_000828459.1_724	31.858	226	568
WP_025180279.1	lcl|NZ_JQQP01000109.1_cds_WP_002071818.1_2806	33.168	202	568
WP_025180279.1	lcl|NZ_JQQP01000124.1_cds_WP_000666552.1_2999	30.811	185	568
WP_025180279.1	lcl|NZ_JQQP01000002.1_cds_WP_001161017.1_58	31.088	193	568
WP_025180279.1	lcl|NZ_JQQP01000008.1_cds_WP_000651461.1_215	30.570	193	568
WP_025180279.1	lcl|NZ_JQQP01000022.1_cds_WP_000047473.1_648	33.505	194	568
WP_025180279.1	lcl|NZ_JQQP01000242.1_cds_WP_000510774.1_3884	29.949	197	568
WP_025180279.1	lcl|NZ_JQQP01000059.1_cds_WP_000184524.1_1809	31.606	193	568
WP_025180279.1	lcl|NZ_JQQP01000101.1_cds_WP_000536752.1_2637	34.641	153	568
WP_025180279.1	lcl|NZ_JQQP01000171.1_cds_WP_000619173.1_3518	31.088	193	568
WP_025180279.1	lcl|NZ_JQQP01000024.1_cds_WP_001052495.1_678	29.444	180	568
WP_025180279.1	lcl|NZ_JQQP01000151.1_cds_WP_000603361.1_3357	31.522	184	568
WP_025180279.1	lcl|NZ_JQQP01000038.1_cds_WP_000433117.1_1139	28.108	185	568
WP_025180279.1	lcl|NZ_JQQP01000014.1_cds_WP_000052667.1_383	27.638	199	568
WP_025180279.1	lcl|NZ_JQQP01000047.1_cds_WP_001049211.1_1436	29.670	182	568
WP_025180279.1	lcl|NZ_JQQP01000047.1_cds_WP_001049211.1_1436	25.822	213	568
WP_025180279.1	lcl|NZ_JQQP01000171.1_cds_WP_000218833.1_3519	29.680	219	568
WP_025180279.1	lcl|NZ_JQQP01000078.1_cds_WP_001982953.1_2187	26.943	193	568
WP_025180279.1	lcl|NZ_JQQP01000183.1_cds_WP_000054169.1_3627	30.000	190	568
WP_025180279.1	lcl|NZ_JQQP01000044.1_cds_WP_000590871.1_1356	25.654	191	568
WP_025180279.1	lcl|NZ_JQQP01000044.1_cds_WP_000590871.1_1356	25.668	187	568
WP_025180279.1	lcl|NZ_JQQP01000038.1_cds_WP_001089498.1_1171	28.293	205	568
WP_025180279.1	lcl|NZ_JQQP01000162.1_cds_WP_000626143.1_3442	27.368	190	568
WP_025180279.1	lcl|NZ_JQQP01000162.1_cds_WP_000626143.1_3442	23.462	260	568
WP_025180279.1	lcl|NZ_JQQP01000073.1_cds_WP_000598571.1_2066	26.061	165	568
WP_025180279.1	lcl|NZ_JQQP01000093.1_cds_WP_000431145.1_2479	26.316	228	568
WP_025180279.1	lcl|NZ_JQQP01000028.1_cds_WP_000136057.1_825	26.904	197	568
WP_025180279.1	lcl|NZ_JQQP01000186.1_cds_WP_001141163.1_3648	22.167	203	568
WP_025180279.1	lcl|NZ_JQQP01000017.1_cds_WP_000481723.1_465	24.138	203	568
WP_025180279.1	lcl|NZ_JQQP01000046.1_cds_WP_000281021.1_1417	31.944	72	568
WP_025180279.1	lcl|NZ_JQQP01000162.1_cds_WP_000172203.1_3437	30.163	368	568
WP_025180279.1	lcl|NZ_JQQP01000063.1_cds_WP_000797356.1_1945	33.491	212	568
WP_025180279.1	lcl|NZ_JQQP01000018.1_cds_WP_000667646.1_491	32.381	210	568
WP_025180279.1	lcl|NZ_JQQP01000026.1_cds_WP_000828459.1_724	31.858	226	568
WP_025180279.1	lcl|NZ_JQQP01000109.1_cds_WP_002071818.1_2806	33.168	202	568
WP_025180279.1	lcl|NZ_JQQP01000124.1_cds_WP_000666552.1_2999	30.811	185	568
WP_025180279.1	lcl|NZ_JQQP01000002.1_cds_WP_001161017.1_58	31.088	193	568
WP_025180279.1	lcl|NZ_JQQP01000008.1_cds_WP_000651461.1_215	30.570	193	568
WP_025180279.1	lcl|NZ_JQQP01000022.1_cds_WP_000047473.1_648	33.505	194	568
WP_025180279.1	lcl|NZ_JQQP01000242.1_cds_WP_000510774.1_3884	29.949	197	568
WP_025180279.1	lcl|NZ_JQQP01000059.1_cds_WP_000184524.1_1809	31.606	193	568
WP_025180279.1	lcl|NZ_JQQP01000101.1_cds_WP_000536752.1_2637	34.641	153	568
WP_025180279.1	lcl|NZ_JQQP01000171.1_cds_WP_000619173.1_3518	31.088	193	568
WP_025180279.1	lcl|NZ_JQQP01000024.1_cds_WP_001052495.1_678	29.444	180	568
WP_025180279.1	lcl|NZ_JQQP01000151.1_cds_WP_000603361.1_3357	31.522	184	568
WP_025180279.1	lcl|NZ_JQQP01000038.1_cds_WP_000433117.1_1139	28.108	185	568
WP_025180279.1	lcl|NZ_JQQP01000014.1_cds_WP_000052667.1_383	27.638	199	568
WP_025180279.1	lcl|NZ_JQQP01000047.1_cds_WP_001049211.1_1436	29.670	182	568
WP_025180279.1	lcl|NZ_JQQP01000047.1_cds_WP_001049211.1_1436	25.822	213	568
WP_025180279.1	lcl|NZ_JQQP01000171.1_cds_WP_000218833.1_3519	29.680	219	568
WP_025180279.1	lcl|NZ_JQQP01000078.1_cds_WP_001982953.1_2187	26.943	193	568
WP_025180279.1	lcl|NZ_JQQP01000183.1_cds_WP_000054169.1_3627	30.000	190	568
WP_025180279.1	lcl|NZ_JQQP01000044.1_cds_WP_000590871.1_1356	25.654	191	568
WP_025180279.1	lcl|NZ_JQQP01000044.1_cds_WP_000590871.1_1356	25.668	187	568
WP_025180279.1	lcl|NZ_JQQP01000038.1_cds_WP_001089498.1_1171	28.293	205	568
WP_025180279.1	lcl|NZ_JQQP01000162.1_cds_WP_000626143.1_3442	27.368	190	568
WP_025180279.1	lcl|NZ_JQQP01000162.1_cds_WP_000626143.1_3442	23.462	260	568
WP_025180279.1	lcl|NZ_JQQP01000073.1_cds_WP_000598571.1_2066	26.061	165	568
WP_025180279.1	lcl|NZ_JQQP01000093.1_cds_WP_000431145.1_2479	26.316	228	568
WP_025180279.1	lcl|NZ_JQQP01000028.1_cds_WP_000136057.1_825	26.904	197	568
WP_025180279.1	lcl|NZ_JQQP01000186.1_cds_WP_001141163.1_3648	22.167	203	568
WP_025180279.1	lcl|NZ_JQQP01000017.1_cds_WP_000481723.1_465	24.138	203	568
WP_025180279.1	lcl|NZ_JQQP01000046.1_cds_WP_000281021.1_1417	31.944	72	568
WP_025180278.1	lcl|NZ_JQQP01000063.1_cds_WP_000406286.1_1950	29.134	127	351
WP_000665193.1	lcl|NZ_JQQP01000063.1_cds_WP_025178384.1_1930	22.463	601	586
WP_002099981.1	lcl|NZ_JQQP01000063.1_cds_WP_000547424.1_1929	67.281	217	219
WP_000848826.1	lcl|NZ_JQQP01000212.1_cds_WP_000649054.1_3778	37.288	59	279
WP_001047906.1	lcl|NZ_JQQP01000038.1_cds_WP_000351733.1_1170	35.714	126	211
WP_001047906.1	lcl|NZ_JQQP01000063.1_cds_WP_000884059.1_1974	33.898	177	211
WP_001089597.1	lcl|NZ_JQQP01000063.1_cds_WP_001012068.1_1927	99.203	251	251
WP_000848236.1	lcl|NZ_JQQP01000063.1_cds_WP_000848239.1_1926	99.203	251	251
WP_000848236.1	lcl|NZ_JQQP01000028.1_cds_WP_000721859.1_831	36.694	248	251
WP_000848236.1	lcl|NZ_JQQP01000107.1_cds_WP_000696063.1_2773	31.579	133	251
WP_000734401.1	lcl|NZ_JQQP01000063.1_cds_WP_000734409.1_1925	99.415	342	342
WP_000734401.1	lcl|NZ_JQQP01000063.1_cds_WP_000734409.1_1925	99.415	342	342
WP_002099938.1	lcl|NZ_JQQP01000063.1_cds_WP_001022639.1_1924	92.126	254	254
WP_002099938.1	lcl|NZ_JQQP01000026.1_cds_WP_000050899.1_788	29.482	251	254
WP_002099938.1	lcl|NZ_JQQP01000083.1_cds_WP_000400940.1_2318	30.137	219	254
WP_002099938.1	lcl|NZ_JQQP01000053.1_cds_WP_001084701.1_1642	25.882	255	254
WP_000661927.1	lcl|NZ_JQQP01000063.1_cds_WP_000661930.1_1923	80.625	320	320
WP_000661927.1	lcl|NZ_JQQP01000051.1_cds_WP_000347675.1_1579	24.101	278	320
WP_000661927.1	lcl|NZ_JQQP01000046.1_cds_WP_000402846.1_1384	23.904	251	320
WP_000661927.1	lcl|NZ_JQQP01000083.1_cds_WP_001082180.1_2363	24.479	192	320
WP_000661927.1	lcl|NZ_JQQP01000063.1_cds_WP_002082140.1_1931	25.946	185	320
WP_000661927.1	lcl|NZ_JQQP01000061.1_cds_WP_000283292.1_1826	28.873	142	320
WP_000837189.1	lcl|NZ_JQQP01000063.1_cds_WP_000675255.1_1922	81.928	332	332
WP_000837189.1	lcl|NZ_JQQP01000015.1_cds_WP_001970514.1_411	26.647	334	332
WP_000837189.1	lcl|NZ_JQQP01000063.1_cds_WP_000675255.1_1922	81.928	332	332
WP_000837189.1	lcl|NZ_JQQP01000015.1_cds_WP_001970514.1_411	26.647	334	332
WP_000483145.1	lcl|NZ_JQQP01000063.1_cds_WP_000045934.1_1921	58.946	626	629
WP_000651740.1	lcl|NZ_JQQP01000063.1_cds_WP_001068986.1_1916	32.069	290	301
WP_000651740.1	lcl|NZ_JQQP01000059.1_cds_WP_001099023.1_1797	45.098	102	301
WP_000651740.1	lcl|NZ_JQQP01000012.1_cds_WP_000282884.1_328	27.899	276	301
WP_000651740.1	lcl|NZ_JQQP01000063.1_cds_WP_000560749.1_1896	35.000	120	301
WP_000651740.1	lcl|NZ_JQQP01000095.1_cds_WP_000868624.1_2547	26.429	140	301
WP_000651740.1	lcl|NZ_JQQP01000048.1_cds_WP_000728671.1_1497	30.612	98	301
WP_000579360.1	lcl|NZ_JQQP01000026.1_cds_WP_000560473.1_701	36.279	215	204
WP_000579360.1	lcl|NZ_JQQP01000212.1_cds_WP_001052869.1_3769	31.343	67	204
WP_002100003.1	lcl|NZ_JQQP01000128.1_cds_WP_000067921.1_3069	38.095	231	254
WP_002100003.1	lcl|NZ_JQQP01000026.1_cds_WP_000635440.1_702	23.944	213	254
WP_002108484.1	lcl|NZ_JQQP01000158.1_cds_WP_000512775.1_3411	29.487	78	360
WP_000723079.1	lcl|NZ_JQQP01000063.1_cds_WP_000600886.1_1943	74.468	329	332
WP_000723079.1	lcl|NZ_JQQP01000063.1_cds_WP_000646249.1_1973	30.530	321	332
WP_000723079.1	lcl|NZ_JQQP01000026.1_cds_WP_000649924.1_794	30.154	325	332
WP_000723079.1	lcl|NZ_JQQP01000012.1_cds_WP_000723090.1_324	30.460	348	332
WP_000723079.1	lcl|NZ_JQQP01000083.1_cds_WP_000744700.1_2334	28.788	330	332
WP_000723079.1	lcl|NZ_JQQP01000076.1_cds_WP_001984071.1_2099	24.444	315	332
WP_000723079.1	lcl|NZ_JQQP01000140.1_cds_WP_000709511.1_3249	25.776	322	332
WP_000723079.1	lcl|NZ_JQQP01000063.1_cds_WP_000487322.1_1919	28.161	348	332
WP_000723079.1	lcl|NZ_JQQP01000063.1_cds_WP_001067557.1_1970	22.909	275	332
WP_000723079.1	lcl|NZ_JQQP01000063.1_cds_WP_000410273.1_1976	24.731	279	332
WP_000723079.1	lcl|NZ_JQQP01000063.1_cds_WP_000475901.1_1908	28.358	201	332
WP_000723079.1	lcl|NZ_JQQP01000063.1_cds_WP_002079020.1_1947	30.460	174	332
WP_000723079.1	lcl|NZ_JQQP01000063.1_cds_WP_000025487.1_1949	25.670	261	332
WP_000723079.1	lcl|NZ_JQQP01000063.1_cds_WP_000601375.1_1917	18.276	290	332
WP_000723079.1	lcl|NZ_JQQP01000182.1_cds_WP_001003557.1_3625	25.197	254	332
WP_002108504.1	lcl|NZ_JQQP01000063.1_cds_WP_000800438.1_1938	31.081	222	237
WP_002108504.1	lcl|NZ_JQQP01000063.1_cds_WP_000774260.1_1972	25.610	246	237
WP_002108504.1	lcl|NZ_JQQP01000012.1_cds_WP_000842260.1_323	25.203	246	237
WP_002108504.1	lcl|NZ_JQQP01000063.1_cds_WP_000859505.1_1920	23.707	232	237
WP_000567886.1	lcl|NZ_JQQP01000063.1_cds_WP_000600886.1_1943	27.362	307	281
WP_000567886.1	lcl|NZ_JQQP01000063.1_cds_WP_000646249.1_1973	28.525	305	281
WP_000567886.1	lcl|NZ_JQQP01000026.1_cds_WP_000649924.1_794	28.025	314	281
WP_000567886.1	lcl|NZ_JQQP01000063.1_cds_WP_000025487.1_1949	30.065	306	281
WP_000567886.1	lcl|NZ_JQQP01000076.1_cds_WP_001984071.1_2099	25.402	311	281
WP_000567886.1	lcl|NZ_JQQP01000083.1_cds_WP_000744700.1_2334	23.397	312	281
WP_000567886.1	lcl|NZ_JQQP01000012.1_cds_WP_000723090.1_324	24.922	321	281
WP_000567886.1	lcl|NZ_JQQP01000063.1_cds_WP_000601375.1_1917	25.000	276	281
WP_000567886.1	lcl|NZ_JQQP01000063.1_cds_WP_000410273.1_1976	23.348	227	281
WP_000567886.1	lcl|NZ_JQQP01000140.1_cds_WP_000709511.1_3249	22.321	336	281
WP_000567886.1	lcl|NZ_JQQP01000063.1_cds_WP_000487322.1_1919	22.830	311	281
WP_000567886.1	lcl|NZ_JQQP01000063.1_cds_WP_000475901.1_1908	22.326	215	281
WP_000567886.1	lcl|NZ_JQQP01000182.1_cds_WP_001003557.1_3625	25.862	174	281
WP_000567886.1	lcl|NZ_JQQP01000076.1_cds_WP_000688696.1_2119	25.000	192	281
WP_000475907.1	lcl|NZ_JQQP01000063.1_cds_WP_000475901.1_1908	88.081	344	344
WP_000475907.1	lcl|NZ_JQQP01000042.1_cds_WP_000457972.1_1265	35.075	268	344
WP_000475907.1	lcl|NZ_JQQP01000063.1_cds_WP_000600886.1_1943	28.631	241	344
WP_000475907.1	lcl|NZ_JQQP01000063.1_cds_WP_000646249.1_1973	26.250	240	344
WP_000475907.1	lcl|NZ_JQQP01000012.1_cds_WP_000723090.1_324	28.112	249	344
WP_000475907.1	lcl|NZ_JQQP01000083.1_cds_WP_000744700.1_2334	22.605	261	344
WP_000475907.1	lcl|NZ_JQQP01000063.1_cds_WP_000487322.1_1919	24.727	275	344
WP_000475907.1	lcl|NZ_JQQP01000076.1_cds_WP_000688696.1_2119	28.390	236	344
WP_001101626.1	lcl|NZ_JQQP01000063.1_cds_WP_001023236.1_1907	80.328	366	368
WP_001101626.1	lcl|NZ_JQQP01000182.1_cds_WP_001003557.1_3625	27.586	87	368
WP_001101626.1	lcl|NZ_JQQP01000063.1_cds_WP_001023236.1_1907	80.328	366	368
WP_001101626.1	lcl|NZ_JQQP01000182.1_cds_WP_001003557.1_3625	27.586	87	368
WP_000734459.1	lcl|NZ_JQQP01000063.1_cds_WP_000734456.1_1906	80.585	376	376
WP_000734459.1	lcl|NZ_JQQP01000063.1_cds_WP_000823151.1_1939	23.711	388	376
WP_000686566.1	lcl|NZ_JQQP01000063.1_cds_WP_000686576.1_1905	69.720	393	399
WP_000275928.1	lcl|NZ_JQQP01000063.1_cds_WP_000289498.1_1904	72.447	421	421
WP_000275928.1	lcl|NZ_JQQP01000128.1_cds_WP_000910880.1_3066	40.000	180	421
WP_000275928.1	lcl|NZ_JQQP01000080.1_cds_WP_000555536.1_2254	33.149	181	421
WP_000939585.1	lcl|NZ_JQQP01000063.1_cds_WP_000939583.1_1902	99.553	447	447
WP_002108514.1	lcl|NZ_JQQP01000063.1_cds_WP_000050431.1_1901	99.042	313	313
WP_002108477.1	lcl|NZ_JQQP01000063.1_cds_WP_001084671.1_1900	98.990	297	297
WP_000876105.1	lcl|NZ_JQQP01000063.1_cds_WP_000876098.1_1899	99.118	340	340
WP_000343397.1	lcl|NZ_JQQP01000063.1_cds_WP_000343396.1_1898	98.561	139	139
