WP_000340715.1	lcl|NZ_JADDWK010000005.1_cds_WP_002725873.1_2681	91.860	86	106
WP_000410268.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733579.1_2682	93.548	310	318
WP_000410268.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733534.1_2685	27.143	280	318
WP_000410268.1	lcl|NZ_JADDWK010000018.1_cds_WP_002722638.1_684	22.671	322	318
WP_000410268.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740024.1_2776	25.000	288	318
WP_000410268.1	lcl|NZ_JADDWK010000006.1_cds_WP_002728309.1_3038	25.402	311	318
WP_000410268.1	lcl|NZ_JADDWK010000014.1_cds_WP_002743770.1_452	22.353	170	318
WP_000410268.1	lcl|NZ_JADDWK010000005.1_cds_WP_016749081.1_2714	24.342	152	318
WP_002076509.1	lcl|NZ_JADDWK010000032.1_cds_WP_032856387.1_1685	26.222	225	223
WP_002076509.1	lcl|NZ_JADDWK010000005.1_cds_WP_002742128.1_2772	30.579	121	223
WP_002076509.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733661.1_2752	33.696	92	223
WP_002076509.1	lcl|NZ_JADDWK010000019.1_cds_WP_002731944.1_747	30.769	104	223
WP_002076509.1	lcl|NZ_JADDWK010000009.1_cds_WP_002726501.1_3374	29.787	94	223
WP_002076509.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733618.1_2779	25.568	176	223
WP_001136119.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740722.1_2725	36.607	336	354
WP_001136119.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740726.1_2729	33.728	338	354
WP_001136119.1	lcl|NZ_JADDWK010000027.1_cds_WP_002730849.1_1343	34.375	288	354
WP_001136119.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740722.1_2725	36.607	336	354
WP_001136119.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740726.1_2729	33.728	338	354
WP_001136119.1	lcl|NZ_JADDWK010000027.1_cds_WP_002730849.1_1343	34.375	288	354
WP_000535865.1	lcl|NZ_JADDWK010000033.1_cds_WP_002738760.1_1727	30.952	210	234
WP_000535865.1	lcl|NZ_JADDWK010000013.1_cds_WP_002723863.1_352	29.091	110	234
WP_002183331.1	lcl|NZ_JADDWK010000011.1_cds_WP_002734213.1_179	26.776	183	204
WP_001117631.1	lcl|NZ_JADDWK010000024.1_cds_WP_002728994.1_1198	30.914	372	387
WP_001117631.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740861.1_2690	33.475	236	387
WP_001117631.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740826.1_2689	37.379	206	387
WP_001117631.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740294.1_2770	32.155	283	387
WP_001117631.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733737.1_2710	31.507	219	387
WP_001117631.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733599.1_2723	32.319	263	387
WP_001117631.1	lcl|NZ_JADDWK010000006.1_cds_WP_002738884.1_2989	27.554	323	387
WP_001117631.1	lcl|NZ_JADDWK010000007.1_cds_WP_002724641.1_3123	25.137	366	387
WP_000697351.1	lcl|NZ_JADDWK010000077.1_cds_WP_004278354.1_3104	40.902	599	583
WP_029781911.1	lcl|NZ_JADDWK010000047.1_cds_WP_002740796.1_2284	22.047	127	572
WP_029781911.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740235.1_2739	19.907	216	572
WP_029781911.1	lcl|NZ_JADDWK010000047.1_cds_WP_002740796.1_2284	22.047	127	572
WP_029781911.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740235.1_2739	19.907	216	572
WP_000041234.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740826.1_2689	33.876	307	417
WP_000041234.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740861.1_2690	32.143	336	417
WP_000041234.1	lcl|NZ_JADDWK010000024.1_cds_WP_002728994.1_1198	27.794	349	417
WP_000041234.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740294.1_2770	31.802	283	417
WP_000041234.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733737.1_2710	32.197	264	417
WP_000041234.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733599.1_2723	29.461	241	417
WP_000041234.1	lcl|NZ_JADDWK010000006.1_cds_WP_002738884.1_2989	28.514	249	417
WP_000041234.1	lcl|NZ_JADDWK010000007.1_cds_WP_002724641.1_3123	25.000	252	417
WP_002108490.1	lcl|NZ_JADDWK010000077.1_cds_WP_004278354.1_3104	30.063	632	588
WP_002108506.1	lcl|NZ_JADDWK010000021.1_cds_WP_002731433.1_1025	28.070	171	216
WP_002108506.1	lcl|NZ_JADDWK010000052.1_cds_WP_002722230.1_2524	28.729	181	216
WP_002108506.1	lcl|NZ_JADDWK010000010.1_cds_WP_002740244.1_80	25.143	175	216
WP_002108506.1	lcl|NZ_JADDWK010000006.1_cds_WP_002726632.1_3006	31.783	129	216
WP_025180280.1	lcl|NZ_JADDWK010000033.1_cds_WP_002738760.1_1727	28.689	244	242
WP_025180280.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733600.1_2743	22.500	120	242
WP_002108525.1	lcl|NZ_JADDWK010000022.1_cds_WP_002739054.1_1104	32.819	259	255
WP_002108525.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733582.1_2745	27.059	255	255
WP_002108525.1	lcl|NZ_JADDWK010000020.1_cds_WP_002728745.1_947	27.451	255	255
