WP_000340715.1	lcl|NZ_RQFR01000017.1_cds_WP_135594790.1_532	63.514	74	106
WP_000410268.1	lcl|NZ_RQFR01000017.1_cds_WP_135681885.1_533	81.847	314	318
WP_000410268.1	lcl|NZ_RQFR01000009.1_cds_WP_100725791.1_1082	23.333	330	318
WP_000410268.1	lcl|NZ_RQFR01000017.1_cds_WP_135638522.1_585	23.214	280	318
WP_000410268.1	lcl|NZ_RQFR01000017.1_cds_WP_135681901.1_587	22.327	318	318
WP_000410268.1	lcl|NZ_RQFR01000017.1_cds_WP_135638554.1_605	27.796	313	318
WP_000410268.1	lcl|NZ_RQFR01000022.1_cds_WP_100715920.1_1898	24.118	170	318
WP_000410268.1	lcl|NZ_RQFR01000037.1_cds_WP_135682364.1_288	23.248	314	318
WP_000020777.1	lcl|NZ_RQFR01000017.1_cds_WP_135594731.1_561	42.655	354	361
WP_002076509.1	lcl|NZ_RQFR01000041.1_cds_WP_135682421.1_1189	22.917	240	223
WP_002076509.1	lcl|NZ_RQFR01000017.1_cds_WP_135638558.1_608	34.234	111	223
WP_002076509.1	lcl|NZ_RQFR01000017.1_cds_WP_135594701.1_579	36.364	99	223
WP_002076509.1	lcl|NZ_RQFR01000017.1_cds_WP_135681913.1_603	33.846	130	223
WP_002076509.1	lcl|NZ_RQFR01000017.1_cds_WP_135638562.1_611	34.043	94	223
WP_002076509.1	lcl|NZ_RQFR01000051.1_cds_WP_100726707.1_2665	48.000	50	223
WP_002076509.1	lcl|NZ_RQFR01000008.1_cds_WP_100727529.1_2875	28.421	95	223
WP_002076509.1	lcl|NZ_RQFR01000017.1_cds_WP_135592290.1_609	29.126	103	223
WP_001136119.1	lcl|NZ_RQFR01000017.1_cds_WP_135681888.1_541	30.484	351	354
WP_001136119.1	lcl|NZ_RQFR01000033.1_cds_WP_135593803.1_1646	36.719	256	354
WP_001136119.1	lcl|NZ_RQFR01000017.1_cds_WP_135594737.1_558	32.164	342	354
WP_001136119.1	lcl|NZ_RQFR01000017.1_cds_WP_135681888.1_541	30.484	351	354
WP_001136119.1	lcl|NZ_RQFR01000033.1_cds_WP_135593803.1_1646	36.719	256	354
WP_001136119.1	lcl|NZ_RQFR01000017.1_cds_WP_135594737.1_558	32.164	342	354
WP_000535865.1	lcl|NZ_RQFR01000017.1_cds_WP_135594767.1_543	35.484	217	234
WP_000535865.1	lcl|NZ_RQFR01000017.1_cds_WP_135638463.1_538	37.349	166	234
