WP_000340715.1	lcl|NZ_AFKY01000030.1_cds_WP_000340715.1_2920	100.000	86	106
WP_000410268.1	lcl|NZ_AFKY01000030.1_cds_WP_000410273.1_2921	99.677	310	318
WP_000410268.1	lcl|NZ_AFKY01000030.1_cds_WP_000093099.1_2941	46.988	83	318
WP_000410268.1	lcl|NZ_AFKY01000030.1_cds_WP_000646250.1_2924	25.680	331	318
WP_000410268.1	lcl|NZ_AFKY01000066.1_cds_WP_000744700.1_2081	24.611	321	318
WP_000410268.1	lcl|NZ_AFKY01000030.1_cds_WP_000723090.1_3003	24.306	288	318
WP_000410268.1	lcl|NZ_AFKY01000030.1_cds_WP_000600889.1_2950	23.636	275	318
WP_000020777.1	lcl|NZ_AFKY01000030.1_cds_WP_000202830.1_2960	42.493	353	361
WP_002076509.1	lcl|NZ_AFKY01000030.1_cds_WP_000282880.1_2999	30.638	235	223
WP_002076509.1	lcl|NZ_AFKY01000131.1_cds_WP_001099029.1_1194	26.906	223	223
WP_002076509.1	lcl|NZ_AFKY01000030.1_cds_WP_001068986.1_2978	30.435	92	223
WP_002076509.1	lcl|NZ_AFKY01000136.1_cds_WP_000840858.1_1102	29.808	104	223
WP_002076509.1	lcl|NZ_AFKY01000023.1_cds_WP_000868621.1_3228	29.670	91	223
WP_002076509.1	lcl|NZ_AFKY01000275.1_cds_WP_000262844.1_133	24.638	207	223
WP_002076509.1	lcl|NZ_AFKY01000030.1_cds_WP_001114267.1_3006	26.705	176	223
WP_001136119.1	lcl|NZ_AFKY01000030.1_cds_WP_001230564.1_2953	36.578	339	354
WP_001136119.1	lcl|NZ_AFKY01000030.1_cds_WP_000582618.1_2957	34.356	326	354
WP_001136119.1	lcl|NZ_AFKY01000267.1_cds_WP_001011675.1_248	33.898	295	354
WP_001136119.1	lcl|NZ_AFKY01000030.1_cds_WP_001230564.1_2953	36.578	339	354
WP_001136119.1	lcl|NZ_AFKY01000030.1_cds_WP_000582618.1_2957	34.356	326	354
