WP_000340715.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746496.1_2356	60.256	78	106
WP_000410268.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746495.1_2357	82.315	311	318
WP_000410268.1	lcl|NZ_JAIZBI010000139.1_cds_WP_238755201.1_295	61.506	239	318
WP_000410268.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745382.1_1689	26.837	313	318
WP_000410268.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745407.1_1716	23.333	330	318
WP_000410268.1	lcl|NZ_JAIZBI010000144.1_cds_WP_238755205.1_300	27.523	218	318
WP_000410268.1	lcl|NZ_JAIZBI010000005.1_cds_WP_135743732.1_3573	23.404	188	318
WP_000410268.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753201.1_2423	22.892	249	318
WP_000410268.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135744912.1_1102	22.930	314	318
WP_002076509.1	lcl|NZ_JAIZBI010000010.1_cds_WP_135744267.1_148	27.094	203	223
WP_002076509.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753214.1_2434	33.333	96	223
WP_002076509.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746415.1_2440	31.579	95	223
WP_002076509.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753203.1_2426	27.174	92	223
WP_002076509.1	lcl|NZ_JAIZBI010000004.1_cds_WP_238753944.1_3247	32.407	108	223
WP_002076509.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238752907.1_2077	31.193	109	223
WP_002076509.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753348.1_2432	26.471	102	223
WP_001136119.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746470.1_2380	34.940	332	354
WP_001136119.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753127.1_2365	31.818	352	354
WP_001136119.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238733863.1_621	36.154	260	354
WP_001136119.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746470.1_2380	34.940	332	354
WP_001136119.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753127.1_2365	31.818	352	354
WP_001136119.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238733863.1_621	36.154	260	354
WP_000535865.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734789.1_1260	30.233	215	234
WP_000535865.1	lcl|NZ_JAIZBI010000229.1_cds_LFX13_RS18680_2140	40.741	54	234
WP_000535865.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734772.1_1245	23.932	117	234
WP_001117631.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753155.1_2386	47.927	386	387
WP_001117631.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753149.1_2378	30.966	352	387
WP_001117631.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734983.1_1406	29.620	368	387
WP_001117631.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753120.1_2361	28.933	356	387
WP_001117631.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746435.1_2418	32.661	248	387
WP_001117631.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734137.1_798	23.580	352	387
WP_029781911.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734789.1_1260	28.906	256	572
WP_029781911.1	lcl|NZ_JAIZBI010000010.1_cds_WP_135744310.1_98	24.545	220	572
WP_029781911.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734789.1_1260	28.906	256	572
WP_029781911.1	lcl|NZ_JAIZBI010000010.1_cds_WP_135744310.1_98	24.545	220	572
WP_000041234.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753155.1_2386	36.328	256	417
WP_000041234.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746435.1_2418	36.726	226	417
WP_000041234.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753120.1_2361	30.362	359	417
WP_000041234.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734983.1_1406	29.607	331	417
WP_000041234.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753149.1_2378	31.967	244	417
WP_000041234.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135743390.1_450	29.310	232	417
WP_000041234.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734137.1_798	25.856	263	417
WP_002108506.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238735657.1_1875	33.645	107	216
WP_002108506.1	lcl|NZ_JAIZBI010000005.1_cds_WP_238754055.1_3380	31.613	155	216
WP_002108506.1	lcl|NZ_JAIZBI010000005.1_cds_WP_135743762.1_3350	28.302	159	216
WP_002108506.1	lcl|NZ_JAIZBI010000005.1_cds_WP_238754076.1_3402	27.517	149	216
WP_002108506.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238733909.1_644	32.857	70	216
WP_002108506.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238752811.1_1989	26.724	116	216
WP_025180280.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734789.1_1260	31.250	240	242
WP_025180280.1	lcl|NZ_JAIZBI010000001.1_cds_WP_238734772.1_1245	26.786	112	242
WP_002108525.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135695761.1_1427	30.859	256	255
WP_002108525.1	lcl|NZ_JAIZBI010000004.1_cds_WP_135744135.1_3168	28.906	256	255
WP_002108525.1	lcl|NZ_JAIZBI010000005.1_cds_WP_135743574.1_3391	27.843	255	255
WP_002108525.1	lcl|NZ_JAIZBI010000001.1_cds_WP_002972927.1_1397	25.926	270	255
