WP_000340715.1	lcl|NZ_JASEXG010000002.1_cds_WP_004462903.1_314	95.349	86	106
WP_000410268.1	lcl|NZ_JASEXG010000002.1_cds_WP_004472299.1_313	90.221	317	318
WP_000410268.1	lcl|NZ_JASEXG010000011.1_cds_WP_004471108.1_1761	24.843	318	318
WP_000410268.1	lcl|NZ_JASEXG010000002.1_cds_WP_282967932.1_310	27.046	281	318
WP_000410268.1	lcl|NZ_JASEXG010000025.1_cds_WP_004465060.1_2918	24.306	288	318
WP_000410268.1	lcl|NZ_JASEXG010000003.1_cds_WP_004461234.1_517	25.359	209	318
WP_000020777.1	lcl|NZ_JASEXG010000002.1_cds_WP_016754113.1_259	42.776	353	361
WP_002076509.1	lcl|NZ_JASEXG010000025.1_cds_WP_282968128.1_2913	30.097	206	223
WP_002076509.1	lcl|NZ_JASEXG010000006.1_cds_WP_004489284.1_1072	26.126	222	223
WP_002076509.1	lcl|NZ_JASEXG010000041.1_cds_WP_061205837.1_3411	32.258	93	223
WP_002076509.1	lcl|NZ_JASEXG010000010.1_cds_WP_004459124.1_1597	29.808	104	223
WP_002076509.1	lcl|NZ_JASEXG010000025.1_cds_WP_282968130.1_2922	25.568	176	223
WP_002076509.1	lcl|NZ_JASEXG010000019.1_cds_WP_061206670.1_2408	30.928	97	223
WP_002076509.1	lcl|NZ_JASEXG010000010.1_cds_WP_004471866.1_1640	24.638	207	223
WP_001136119.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485963.1_272	36.070	341	354
WP_001136119.1	lcl|NZ_JASEXG010000002.1_cds_WP_282968201.1_262	34.969	326	354
WP_001136119.1	lcl|NZ_JASEXG010000012.1_cds_WP_004471300.1_1838	33.447	293	354
WP_001136119.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485963.1_272	36.070	341	354
WP_001136119.1	lcl|NZ_JASEXG010000002.1_cds_WP_282968201.1_262	34.969	326	354
WP_001136119.1	lcl|NZ_JASEXG010000012.1_cds_WP_004471300.1_1838	33.447	293	354
WP_000535865.1	lcl|NZ_JASEXG010000021.1_cds_WP_282968055.1_2653	30.476	210	234
WP_000535865.1	lcl|NZ_JASEXG010000016.1_cds_WP_004464381.1_2240	30.000	110	234
WP_000535865.1	lcl|NZ_JASEXG010000002.1_cds_WP_004472268.1_260	23.977	171	234
WP_002183331.1	lcl|NZ_JASEXG010000008.1_cds_WP_282967795.1_1370	26.776	183	204
WP_001117631.1	lcl|NZ_JASEXG010000002.1_cds_WP_061220366.1_305	27.794	349	387
WP_001117631.1	lcl|NZ_JASEXG010000009.1_cds_WP_004466571.1_1508	30.623	369	387
WP_001117631.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485964.1_306	38.350	206	387
WP_001117631.1	lcl|NZ_JASEXG010000002.1_cds_WP_269026268.1_274	31.599	269	387
WP_001117631.1	lcl|NZ_JASEXG010000002.1_cds_WP_004472186.1_261	31.373	255	387
WP_001117631.1	lcl|NZ_JASEXG010000025.1_cds_WP_004462146.1_2911	29.965	287	387
WP_001117631.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485946.1_287	31.507	219	387
WP_001117631.1	lcl|NZ_JASEXG010000007.1_cds_WP_004465893.1_1222	26.182	275	387
WP_001117631.1	lcl|NZ_JASEXG010000004.1_cds_WP_004460480.1_783	24.658	365	387
WP_000697351.1	lcl|NZ_JASEXG010000022.1_cds_WP_004489711.1_2746	41.903	599	583
WP_000697351.1	lcl|NZ_JASEXG010000002.1_cds_WP_026053277.1_256	27.866	628	583
WP_029781911.1	lcl|NZ_JASEXG010000021.1_cds_WP_282968055.1_2653	30.256	195	572
WP_029781911.1	lcl|NZ_JASEXG010000033.1_cds_WP_282972373.1_3240	23.622	127	572
WP_029781911.1	lcl|NZ_JASEXG010000016.1_cds_WP_004464381.1_2240	31.897	116	572
WP_029781911.1	lcl|NZ_JASEXG010000021.1_cds_WP_282968055.1_2653	30.256	195	572
WP_029781911.1	lcl|NZ_JASEXG010000033.1_cds_WP_282972373.1_3240	23.622	127	572
WP_029781911.1	lcl|NZ_JASEXG010000016.1_cds_WP_004464381.1_2240	31.897	116	572
WP_000041234.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485964.1_306	35.621	306	417
WP_000041234.1	lcl|NZ_JASEXG010000002.1_cds_WP_061220366.1_305	30.267	337	417
WP_000041234.1	lcl|NZ_JASEXG010000002.1_cds_WP_004472186.1_261	29.873	395	417
WP_000041234.1	lcl|NZ_JASEXG010000025.1_cds_WP_004462146.1_2911	34.646	254	417
WP_000041234.1	lcl|NZ_JASEXG010000009.1_cds_WP_004466571.1_1508	27.507	349	417
WP_000041234.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485946.1_287	31.310	313	417
WP_000041234.1	lcl|NZ_JASEXG010000002.1_cds_WP_269026268.1_274	31.120	241	417
WP_000041234.1	lcl|NZ_JASEXG010000007.1_cds_WP_004465893.1_1222	28.682	258	417
WP_000041234.1	lcl|NZ_JASEXG010000004.1_cds_WP_004460480.1_783	25.397	252	417
WP_002108490.1	lcl|NZ_JASEXG010000002.1_cds_WP_026053277.1_256	44.684	602	588
WP_002108490.1	lcl|NZ_JASEXG010000022.1_cds_WP_004489711.1_2746	30.538	632	588
WP_002108506.1	lcl|NZ_JASEXG010000028.1_cds_WP_004459703.1_3066	30.357	168	216
WP_002108506.1	lcl|NZ_JASEXG010000018.1_cds_WP_008400377.1_2506	31.148	122	216
WP_002108506.1	lcl|NZ_JASEXG010000010.1_cds_WP_282967817.1_1621	30.357	112	216
WP_002108506.1	lcl|NZ_JASEXG010000017.1_cds_WP_004465166.1_2299	24.571	175	216
WP_002108483.1	lcl|NZ_JASEXG010000009.1_cds_WP_282968121.1_1534	76.098	205	211
WP_002108483.1	lcl|NZ_JASEXG010000021.1_cds_WP_032915406.1_2647	69.767	86	211
WP_002108508.1	lcl|NZ_JASEXG010000021.1_cds_WP_032915406.1_2647	70.588	51	52
WP_002108508.1	lcl|NZ_JASEXG010000009.1_cds_WP_282968121.1_1534	66.667	51	52
WP_025180280.1	lcl|NZ_JASEXG010000021.1_cds_WP_282968055.1_2653	28.689	244	242
WP_025180280.1	lcl|NZ_JASEXG010000002.1_cds_WP_016754123.1_246	28.099	121	242
WP_002108525.1	lcl|NZ_JASEXG010000011.1_cds_WP_004467201.1_1732	33.591	259	255
WP_002108525.1	lcl|NZ_JASEXG010000002.1_cds_WP_282968210.1_244	28.226	248	255
WP_002108525.1	lcl|NZ_JASEXG010000024.1_cds_WP_004462302.1_2865	28.235	255	255
WP_002108525.1	lcl|NZ_JASEXG010000007.1_cds_WP_004457569.1_1209	27.099	262	255
WP_002108525.1	lcl|NZ_JASEXG010000028.1_cds_WP_026053271.1_3075	27.843	255	255
WP_002108525.1	lcl|NZ_JASEXG010000001.1_cds_WP_004461033.1_102	24.907	269	255
WP_002108525.1	lcl|NZ_JASEXG010000023.1_cds_WP_004468127.1_2790	25.670	261	255
WP_002108525.1	lcl|NZ_JASEXG010000013.1_cds_WP_004472922.1_1954	24.176	182	255
WP_002108525.1	lcl|NZ_JASEXG010000014.1_cds_WP_004476981.1_2073	25.568	176	255
WP_002108525.1	lcl|NZ_JASEXG010000025.1_cds_WP_004465060.1_2918	30.570	193	255
WP_002108525.1	lcl|NZ_JASEXG010000014.1_cds_WP_004459902.1_2063	24.870	193	255
WP_002108525.1	lcl|NZ_JASEXG010000001.1_cds_WP_004464571.1_171	26.804	194	255
WP_002108525.1	lcl|NZ_JASEXG010000001.1_cds_WP_004460037.1_15	24.352	193	255
WP_002108525.1	lcl|NZ_JASEXG010000011.1_cds_WP_004471108.1_1761	39.437	71	255
WP_002108502.1	lcl|NZ_JASEXG010000017.1_cds_WP_004465050.1_2344	26.459	257	314
WP_002108526.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485963.1_272	36.177	293	282
WP_002108526.1	lcl|NZ_JASEXG010000012.1_cds_WP_004471300.1_1838	38.129	278	282
WP_002108526.1	lcl|NZ_JASEXG010000002.1_cds_WP_282968201.1_262	33.088	272	282
WP_002078520.1	lcl|NZ_JASEXG010000009.1_cds_WP_004466571.1_1508	38.155	401	401
WP_002078520.1	lcl|NZ_JASEXG010000002.1_cds_WP_269026268.1_274	31.566	396	401
WP_002078520.1	lcl|NZ_JASEXG010000002.1_cds_WP_061220366.1_305	30.400	375	401
WP_002078520.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485946.1_287	29.730	370	401
WP_002078520.1	lcl|NZ_JASEXG010000025.1_cds_WP_004462146.1_2911	28.852	357	401
WP_002078520.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485964.1_306	28.954	373	401
WP_002078520.1	lcl|NZ_JASEXG010000002.1_cds_WP_004472186.1_261	27.559	381	401
WP_002078520.1	lcl|NZ_JASEXG010000004.1_cds_WP_004460480.1_783	26.562	384	401
WP_002078520.1	lcl|NZ_JASEXG010000007.1_cds_WP_004465893.1_1222	27.577	359	401
WP_025180279.1	lcl|NZ_JASEXG010000031.1_cds_WP_004457781.1_3194	32.087	321	568
WP_025180279.1	lcl|NZ_JASEXG010000002.1_cds_WP_282968183.1_279	32.075	212	568
WP_025180279.1	lcl|NZ_JASEXG010000035.1_cds_WP_004467560.1_3299	31.754	211	568
WP_025180279.1	lcl|NZ_JASEXG010000004.1_cds_WP_282967674.1_698	33.186	226	568
WP_025180279.1	lcl|NZ_JASEXG010000007.1_cds_WP_282964797.1_1186	30.594	219	568
WP_025180279.1	lcl|NZ_JASEXG010000006.1_cds_WP_004464005.1_1141	30.964	197	568
WP_025180279.1	lcl|NZ_JASEXG010000026.1_cds_WP_004461439.1_2966	30.964	197	568
WP_025180279.1	lcl|NZ_JASEXG010000017.1_cds_WP_282965970.1_2378	31.863	204	568
