WP_000340715.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268201.1_2456	61.538	78	106
WP_000410268.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268200.1_2455	80.386	311	318
WP_000410268.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270607.1_2005	26.730	318	318
WP_000410268.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270580.1_1978	23.030	330	318
WP_000410268.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268263.1_880	24.382	283	318
WP_000410268.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268194.1_2449	23.105	277	318
WP_000410268.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268167.1_2419	24.066	241	318
WP_000410268.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269865.1_827	24.339	189	318
WP_000410268.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270162.1_1799	22.393	326	318
WP_002076509.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268266.1_883	36.111	108	223
WP_002076509.1	lcl|NZ_JAFFPS010000029.1_cds_WP_205269642.1_3788	26.974	152	223
WP_002076509.1	lcl|NZ_JAFFPS010000024.1_cds_WP_205269285.1_4029	32.323	99	223
WP_002076509.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268269.1_886	33.673	98	223
WP_002076509.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268267.1_884	28.302	106	223
WP_002076509.1	lcl|NZ_JAFFPS010000015.1_cds_WP_205268846.1_3117	29.358	109	223
WP_001136119.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268191.1_2446	40.299	335	354
WP_001136119.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268184.1_2437	31.268	355	354
WP_001136119.1	lcl|NZ_JAFFPS010000065.1_cds_WP_205271158.1_3604	37.402	254	354
WP_001136119.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268191.1_2446	40.299	335	354
WP_001136119.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268184.1_2437	31.268	355	354
WP_001136119.1	lcl|NZ_JAFFPS010000065.1_cds_WP_205271158.1_3604	37.402	254	354
WP_000535865.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269227.1_2133	29.717	212	234
WP_000535865.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269239.1_2148	24.786	117	234
WP_001117631.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268182.1_2435	39.837	246	387
WP_001117631.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268193.1_2448	37.917	240	387
WP_001117631.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270330.1_2227	28.941	387	387
WP_001117631.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268187.1_2441	26.230	366	387
WP_001117631.1	lcl|NZ_JAFFPS010000024.1_cds_WP_205269283.1_4027	32.400	250	387
WP_001117631.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268170.1_2422	32.530	249	387
WP_001117631.1	lcl|NZ_JAFFPS010000026.1_cds_WP_205269477.1_1313	22.792	351	387
WP_029781911.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268183.1_2436	32.609	184	572
WP_029781911.1	lcl|NZ_JAFFPS010000072.1_cds_WP_205271445.1_3755	28.230	209	572
WP_029781911.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269227.1_2133	30.526	190	572
WP_029781911.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268183.1_2436	32.609	184	572
WP_029781911.1	lcl|NZ_JAFFPS010000072.1_cds_WP_205271445.1_3755	28.230	209	572
WP_029781911.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269227.1_2133	30.526	190	572
WP_000041234.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268182.1_2435	45.940	431	417
WP_000041234.1	lcl|NZ_JAFFPS010000024.1_cds_WP_205269283.1_4027	35.019	257	417
WP_000041234.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270330.1_2227	28.399	331	417
WP_000041234.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268193.1_2448	31.301	246	417
WP_000041234.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268187.1_2441	29.526	359	417
WP_000041234.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268170.1_2422	27.740	292	417
WP_000041234.1	lcl|NZ_JAFFPS010000021.1_cds_WP_205269031.1_1539	29.310	232	417
WP_000041234.1	lcl|NZ_JAFFPS010000026.1_cds_WP_205269477.1_1313	25.279	269	417
WP_002108488.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268181.1_2434	24.757	206	345
WP_002108487.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268180.1_2433	31.325	166	182
WP_002108487.1	lcl|NZ_JAFFPS010000015.1_cds_WP_205268806.1_3069	26.316	114	182
WP_002108506.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269811.1_767	30.303	165	216
WP_002108506.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269915.1_789	35.714	112	216
WP_002108506.1	lcl|NZ_JAFFPS010000019.1_cds_WP_205268986.1_3511	30.159	126	216
WP_002108506.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269790.1_744	26.667	120	216
WP_025180280.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269227.1_2133	31.687	243	242
WP_025180280.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269239.1_2148	28.829	111	242
WP_002108525.1	lcl|NZ_JAFFPS010000003.1_cds_WP_205267985.1_3312	28.800	250	255
WP_002108525.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270311.1_2206	29.688	256	255
WP_002108525.1	lcl|NZ_JAFFPS010000017.1_cds_WP_205268939.1_3465	28.295	258	255
WP_002108525.1	lcl|NZ_JAFFPS010000010.1_cds_WP_205268604.1_1467	30.693	202	255
WP_002108525.1	lcl|NZ_JAFFPS010000004.1_cds_WP_205268011.1_2735	26.909	275	255
WP_002108525.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269799.1_755	28.627	255	255
WP_002108525.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270339.1_2235	25.556	270	255
WP_002108525.1	lcl|NZ_JAFFPS010000026.1_cds_WP_205269411.1_1240	26.230	183	255
WP_002108525.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268279.1_897	25.746	268	255
WP_002108525.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269163.1_2058	28.986	207	255
WP_002108525.1	lcl|NZ_JAFFPS010000026.1_cds_WP_205269468.1_1304	25.197	254	255
WP_002108525.1	lcl|NZ_JAFFPS010000026.1_cds_WP_205269338.1_1159	25.258	194	255
WP_002108525.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270619.1_2020	22.340	188	255
WP_002108525.1	lcl|NZ_JAFFPS010000036.1_cds_WP_205270102.1_3556	22.907	227	255
WP_002108525.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268263.1_880	28.571	210	255
WP_002108525.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270580.1_1978	40.580	69	255
WP_002108502.1	lcl|NZ_JAFFPS010000055.1_cds_WP_205270717.1_2942	32.727	330	314
WP_002108502.1	lcl|NZ_JAFFPS010000015.1_cds_WP_205268812.1_3075	26.667	285	314
WP_002108502.1	lcl|NZ_JAFFPS010000048.1_cds_WP_205270522.1_2873	26.633	199	314
WP_002108526.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268191.1_2446	36.131	274	282
WP_002108526.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268184.1_2437	33.562	292	282
WP_002108526.1	lcl|NZ_JAFFPS010000065.1_cds_WP_205271158.1_3604	35.341	249	282
WP_002078520.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270330.1_2227	36.658	401	401
WP_002078520.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268187.1_2441	33.504	391	401
WP_002078520.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268182.1_2435	34.096	437	401
WP_002078520.1	lcl|NZ_JAFFPS010000024.1_cds_WP_205269283.1_4027	28.453	362	401
WP_002078520.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268193.1_2448	31.081	296	401
WP_002078520.1	lcl|NZ_JAFFPS010000026.1_cds_WP_205269477.1_1313	25.450	389	401
WP_002078520.1	lcl|NZ_JAFFPS010000021.1_cds_WP_205269031.1_1539	27.324	355	401
WP_002078520.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268170.1_2422	25.708	424	401
WP_025180279.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270346.1_2244	34.286	210	568
WP_025180279.1	lcl|NZ_JAFFPS010000065.1_cds_WP_205271173.1_3577	33.577	274	568
WP_025180279.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268195.1_2450	33.803	213	568
WP_025180279.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270168.1_1805	23.221	534	568
WP_025180279.1	lcl|NZ_JAFFPS010000063.1_cds_WP_205270994.1_2385	31.944	216	568
WP_025180279.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270170.1_1807	31.532	222	568
WP_025180279.1	lcl|NZ_JAFFPS010000041.1_cds_WP_205270291.1_2184	32.367	207	568
WP_025180279.1	lcl|NZ_JAFFPS010000003.1_cds_WP_205267965.1_3290	33.673	196	568
WP_025180279.1	lcl|NZ_JAFFPS010000006.1_cds_WP_205268148.1_3187	31.658	199	568
WP_025180279.1	lcl|NZ_JAFFPS010000064.1_cds_WP_205271029.1_1686	32.673	202	568
WP_025180279.1	lcl|NZ_JAFFPS010000017.1_cds_WP_205268944.1_3470	28.358	201	568
WP_025180279.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269179.1_2077	30.220	182	568
WP_025180279.1	lcl|NZ_JAFFPS010000003.1_cds_WP_205267973.1_3298	26.667	195	568
WP_025180279.1	lcl|NZ_JAFFPS010000048.1_cds_WP_205270499.1_2848	29.851	201	568
WP_025180279.1	lcl|NZ_JAFFPS010000010.1_cds_WP_205268647.1_1360	29.897	194	568
WP_025180279.1	lcl|NZ_JAFFPS010000036.1_cds_WP_205270085.1_3539	27.861	201	568
