WP_000340715.1	lcl|NZ_JQPA01000005.1_cds_WP_000340715.1_140	100.000	86	106
WP_000410268.1	lcl|NZ_JQPA01000005.1_cds_WP_000410273.1_141	99.677	310	318
WP_000410268.1	lcl|NZ_JQPA01000005.1_cds_WP_000646253.1_144	25.982	331	318
WP_000410268.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	24.611	321	318
WP_000410268.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	24.306	288	318
WP_000410268.1	lcl|NZ_JQPA01000020.1_cds_WP_025184291.1_860	22.591	301	318
WP_002076509.1	lcl|NZ_JQPA01000005.1_cds_WP_000282882.1_207	30.213	235	223
WP_002076509.1	lcl|NZ_JQPA01000241.1_cds_WP_001099039.1_3972	26.906	223	223
WP_002076509.1	lcl|NZ_JQPA01000061.1_cds_WP_000840860.1_2046	29.808	104	223
WP_002076509.1	lcl|NZ_JQPA01000015.1_cds_WP_000868623.1_694	29.670	91	223
WP_002076509.1	lcl|NZ_JQPA01000005.1_cds_WP_001114264.1_214	26.705	176	223
WP_002076509.1	lcl|NZ_JQPA01000081.1_cds_WP_000262844.1_2407	24.638	207	223
WP_001136119.1	lcl|NZ_JQPA01000005.1_cds_WP_061266119.1_173	32.362	343	354
WP_001136119.1	lcl|NZ_JQPA01000106.1_cds_WP_001011675.1_2707	33.898	295	354
WP_001136119.1	lcl|NZ_JQPA01000005.1_cds_WP_002068380.1_167	28.435	313	354
WP_001136119.1	lcl|NZ_JQPA01000005.1_cds_WP_061266119.1_173	32.362	343	354
WP_001136119.1	lcl|NZ_JQPA01000106.1_cds_WP_001011675.1_2707	33.898	295	354
WP_001136119.1	lcl|NZ_JQPA01000005.1_cds_WP_002068380.1_167	28.435	313	354
WP_000535865.1	lcl|NZ_JQPA01000182.1_cds_WP_000696060.1_3619	43.373	166	234
WP_000535865.1	lcl|NZ_JQPA01000063.1_cds_WP_001014594.1_2082	28.365	208	234
WP_000535865.1	lcl|NZ_JQPA01000005.1_cds_WP_000440092.1_168	23.043	230	234
WP_000535865.1	lcl|NZ_JQPA01000056.1_cds_WP_000721854.1_1982	33.333	111	234
WP_001117631.1	lcl|NZ_JQPA01000005.1_cds_WP_061266117.1_159	38.211	246	387
WP_001117631.1	lcl|NZ_JQPA01000020.1_cds_WP_061250291.1_823	31.989	372	387
WP_001117631.1	lcl|NZ_JQPA01000005.1_cds_WP_000608292.1_149	28.448	348	387
WP_001117631.1	lcl|NZ_JQPA01000005.1_cds_WP_001198107.1_148	37.864	206	387
WP_001117631.1	lcl|NZ_JQPA01000005.1_cds_WP_000172657.1_165	33.600	250	387
WP_001117631.1	lcl|NZ_JQPA01000005.1_cds_WP_000575181.1_205	28.975	283	387
WP_001117631.1	lcl|NZ_JQPA01000031.1_cds_WP_000538749.1_1341	26.480	321	387
WP_001117631.1	lcl|NZ_JQPA01000011.1_cds_WP_001982414.1_578	24.251	367	387
WP_029781911.1	lcl|NZ_JQPA01000182.1_cds_WP_000696060.1_3619	36.327	245	572
WP_029781911.1	lcl|NZ_JQPA01000005.1_cds_WP_000440092.1_168	27.941	204	572
WP_029781911.1	lcl|NZ_JQPA01000024.1_cds_WP_000613389.1_985	21.538	130	572
WP_029781911.1	lcl|NZ_JQPA01000056.1_cds_WP_000721854.1_1982	34.513	113	572
WP_029781911.1	lcl|NZ_JQPA01000182.1_cds_WP_000696060.1_3619	36.327	245	572
WP_029781911.1	lcl|NZ_JQPA01000005.1_cds_WP_000440092.1_168	27.941	204	572
WP_029781911.1	lcl|NZ_JQPA01000024.1_cds_WP_000613389.1_985	21.538	130	572
WP_029781911.1	lcl|NZ_JQPA01000056.1_cds_WP_000721854.1_1982	34.513	113	572
WP_000041234.1	lcl|NZ_JQPA01000005.1_cds_WP_001198107.1_148	34.161	322	417
WP_000041234.1	lcl|NZ_JQPA01000005.1_cds_WP_000608292.1_149	32.047	337	417
WP_000041234.1	lcl|NZ_JQPA01000005.1_cds_WP_000172657.1_165	31.385	325	417
WP_000041234.1	lcl|NZ_JQPA01000005.1_cds_WP_000575181.1_205	32.248	307	417
WP_000041234.1	lcl|NZ_JQPA01000020.1_cds_WP_061250291.1_823	28.354	328	417
WP_000041234.1	lcl|NZ_JQPA01000005.1_cds_WP_061266117.1_159	37.383	214	417
WP_000041234.1	lcl|NZ_JQPA01000031.1_cds_WP_000538749.1_1341	25.581	387	417
WP_000041234.1	lcl|NZ_JQPA01000011.1_cds_WP_001982414.1_578	24.206	252	417
WP_002108506.1	lcl|NZ_JQPA01000049.1_cds_WP_000012765.1_1813	35.385	130	216
WP_002108506.1	lcl|NZ_JQPA01000010.1_cds_WP_000230180.1_466	30.061	163	216
WP_002108506.1	lcl|NZ_JQPA01000050.1_cds_WP_061266265.1_1823	25.714	105	216
WP_002108506.1	lcl|NZ_JQPA01000147.1_cds_WP_000602004.1_3200	26.712	146	216
