WP_000340715.1	lcl|NZ_JQQX01000039.1_cds_WP_002725873.1_1077	91.860	86	106
WP_000410268.1	lcl|NZ_JQQX01000039.1_cds_WP_002733579.1_1076	93.548	310	318
WP_000410268.1	lcl|NZ_JQQX01000039.1_cds_WP_002733534.1_1073	27.143	280	318
WP_000410268.1	lcl|NZ_JQQX01000069.1_cds_WP_002722638.1_1679	22.671	322	318
WP_000410268.1	lcl|NZ_JQQX01000102.1_cds_WP_002740024.1_2547	25.000	288	318
WP_000410268.1	lcl|NZ_JQQX01000081.1_cds_WP_002728309.1_2188	25.402	311	318
WP_000410268.1	lcl|NZ_JQQX01000055.1_cds_WP_002743770.1_1399	22.353	170	318
WP_000410268.1	lcl|NZ_JQQX01000039.1_cds_WP_016749081.1_1044	24.342	152	318
WP_002076509.1	lcl|NZ_JQQX01000145.1_cds_WP_002738595.1_3112	26.126	222	223
WP_002076509.1	lcl|NZ_JQQX01000102.1_cds_WP_002742128.1_2543	30.579	121	223
WP_002076509.1	lcl|NZ_JQQX01000009.1_cds_WP_002733661.1_237	33.696	92	223
WP_002076509.1	lcl|NZ_JQQX01000047.1_cds_WP_002731944.1_1285	30.769	104	223
WP_002076509.1	lcl|NZ_JQQX01000021.1_cds_WP_002726501.1_585	29.787	94	223
WP_002076509.1	lcl|NZ_JQQX01000102.1_cds_WP_002733618.1_2550	25.568	176	223
WP_001136119.1	lcl|NZ_JQQX01000039.1_cds_WP_002740722.1_1033	36.607	336	354
WP_001136119.1	lcl|NZ_JQQX01000039.1_cds_WP_002740726.1_1029	33.728	338	354
WP_001136119.1	lcl|NZ_JQQX01000016.1_cds_WP_002730849.1_386	34.375	288	354
WP_001136119.1	lcl|NZ_JQQX01000039.1_cds_WP_002740722.1_1033	36.607	336	354
WP_001136119.1	lcl|NZ_JQQX01000039.1_cds_WP_002740726.1_1029	33.728	338	354
WP_001136119.1	lcl|NZ_JQQX01000016.1_cds_WP_002730849.1_386	34.375	288	354
WP_000535865.1	lcl|NZ_JQQX01000148.1_cds_WP_002738760.1_3155	30.952	210	234
WP_000535865.1	lcl|NZ_JQQX01000006.1_cds_WP_002723863.1_156	29.091	110	234
WP_002183331.1	lcl|NZ_JQQX01000070.1_cds_WP_002734213.1_1746	26.776	183	204
WP_001117631.1	lcl|NZ_JQQX01000013.1_cds_WP_002728994.1_328	30.914	372	387
WP_001117631.1	lcl|NZ_JQQX01000039.1_cds_WP_002740861.1_1068	33.475	236	387
WP_001117631.1	lcl|NZ_JQQX01000039.1_cds_WP_002740826.1_1069	37.379	206	387
WP_001117631.1	lcl|NZ_JQQX01000102.1_cds_WP_002740294.1_2541	32.155	283	387
WP_001117631.1	lcl|NZ_JQQX01000039.1_cds_WP_002733737.1_1048	31.507	219	387
WP_001117631.1	lcl|NZ_JQQX01000039.1_cds_WP_002733599.1_1035	32.319	263	387
WP_001117631.1	lcl|NZ_JQQX01000074.1_cds_WP_002738884.1_1989	27.554	323	387
WP_001117631.1	lcl|NZ_JQQX01000072.1_cds_WP_002724641.1_1876	25.137	366	387
WP_000697351.1	lcl|NZ_JQQX01000142.1_cds_WP_004278354.1_3084	40.902	599	583
WP_029781911.1	lcl|NZ_JQQX01000020.1_cds_WP_002740796.1_567	22.047	127	572
WP_029781911.1	lcl|NZ_JQQX01000009.1_cds_WP_002740235.1_224	19.907	216	572
WP_029781911.1	lcl|NZ_JQQX01000020.1_cds_WP_002740796.1_567	22.047	127	572
WP_029781911.1	lcl|NZ_JQQX01000009.1_cds_WP_002740235.1_224	19.907	216	572
WP_000041234.1	lcl|NZ_JQQX01000039.1_cds_WP_002740826.1_1069	33.876	307	417
WP_000041234.1	lcl|NZ_JQQX01000039.1_cds_WP_002740861.1_1068	32.143	336	417
WP_000041234.1	lcl|NZ_JQQX01000013.1_cds_WP_002728994.1_328	27.794	349	417
WP_000041234.1	lcl|NZ_JQQX01000102.1_cds_WP_002740294.1_2541	31.802	283	417
WP_000041234.1	lcl|NZ_JQQX01000039.1_cds_WP_002733737.1_1048	32.197	264	417
WP_000041234.1	lcl|NZ_JQQX01000039.1_cds_WP_002733599.1_1035	29.461	241	417
WP_000041234.1	lcl|NZ_JQQX01000074.1_cds_WP_002738884.1_1989	28.514	249	417
WP_000041234.1	lcl|NZ_JQQX01000072.1_cds_WP_002724641.1_1876	25.000	252	417
WP_002108490.1	lcl|NZ_JQQX01000142.1_cds_WP_004278354.1_3084	30.063	632	588
WP_002108506.1	lcl|NZ_JQQX01000019.1_cds_WP_002731433.1_540	28.070	171	216
WP_002108506.1	lcl|NZ_JQQX01000005.1_cds_WP_002722230.1_149	28.729	181	216
WP_002108506.1	lcl|NZ_JQQX01000046.1_cds_WP_002740244.1_1225	25.143	175	216
WP_002108506.1	lcl|NZ_JQQX01000074.1_cds_WP_002726632.1_1973	31.783	129	216
WP_025180280.1	lcl|NZ_JQQX01000148.1_cds_WP_002738760.1_3155	28.689	244	242
WP_025180280.1	lcl|NZ_JQQX01000009.1_cds_WP_002733600.1_228	22.500	120	242
WP_002108525.1	lcl|NZ_JQQX01000060.1_cds_WP_002739054.1_1477	32.819	259	255
WP_002108525.1	lcl|NZ_JQQX01000009.1_cds_WP_002733582.1_230	27.059	255	255
WP_002108525.1	lcl|NZ_JQQX01000080.1_cds_WP_002728745.1_2170	27.451	255	255
WP_002108525.1	lcl|NZ_JQQX01000005.1_cds_WP_002722237.1_140	27.059	255	255
WP_002108525.1	lcl|NZ_JQQX01000074.1_cds_WP_002735533.1_1976	28.148	270	255
WP_002108525.1	lcl|NZ_JQQX01000048.1_cds_WP_002728460.1_1320	25.279	269	255
WP_002108525.1	lcl|NZ_JQQX01000004.1_cds_WP_002722691.1_127	26.054	261	255
WP_002108525.1	lcl|NZ_JQQX01000023.1_cds_WP_002741131.1_637	25.824	182	255
WP_002108525.1	lcl|NZ_JQQX01000102.1_cds_WP_002740024.1_2547	29.534	193	255
WP_002108525.1	lcl|NZ_JQQX01000029.1_cds_WP_002728891.1_774	25.907	193	255
WP_002108525.1	lcl|NZ_JQQX01000104.1_cds_WP_002741431.1_2581	26.396	197	255
WP_002108525.1	lcl|NZ_JQQX01000029.1_cds_WP_032853204.1_769	23.699	173	255
WP_002108525.1	lcl|NZ_JQQX01000069.1_cds_WP_002722638.1_1679	37.681	69	255
WP_002108525.1	lcl|NZ_JQQX01000112.1_cds_WP_002727447.1_2704	25.389	193	255
WP_002108525.1	lcl|NZ_JQQX01000064.1_cds_WP_002739544.1_1569	23.469	196	255
WP_002108502.1	lcl|NZ_JQQX01000084.1_cds_WP_002740185.1_2213	27.935	247	314
WP_002108526.1	lcl|NZ_JQQX01000039.1_cds_WP_002740722.1_1033	37.729	273	282
WP_002108526.1	lcl|NZ_JQQX01000016.1_cds_WP_002730849.1_386	39.350	277	282
WP_002108526.1	lcl|NZ_JQQX01000039.1_cds_WP_002740726.1_1029	33.333	291	282
WP_002078520.1	lcl|NZ_JQQX01000013.1_cds_WP_002728994.1_328	38.000	400	401
WP_002078520.1	lcl|NZ_JQQX01000039.1_cds_WP_002740861.1_1068	31.452	372	401
WP_002078520.1	lcl|NZ_JQQX01000039.1_cds_WP_002733599.1_1035	29.771	393	401
WP_002078520.1	lcl|NZ_JQQX01000102.1_cds_WP_002740294.1_2541	30.000	360	401
WP_002078520.1	lcl|NZ_JQQX01000039.1_cds_WP_002733737.1_1048	29.189	370	401
WP_002078520.1	lcl|NZ_JQQX01000039.1_cds_WP_002740826.1_1069	29.156	391	401
WP_002078520.1	lcl|NZ_JQQX01000072.1_cds_WP_002724641.1_1876	26.042	384	401
WP_002078520.1	lcl|NZ_JQQX01000074.1_cds_WP_002738884.1_1989	27.577	359	401
WP_025180279.1	lcl|NZ_JQQX01000056.1_cds_WP_002742222.1_1413	32.087	321	568
WP_025180279.1	lcl|NZ_JQQX01000039.1_cds_WP_002740724.1_1051	33.333	210	568
WP_025180279.1	lcl|NZ_JQQX01000039.1_cds_JG01_RS05405_1040	32.547	212	568
WP_025180279.1	lcl|NZ_JQQX01000073.1_cds_WP_002723347.1_1964	31.579	209	568
WP_025180279.1	lcl|NZ_JQQX01000129.1_cds_WP_002741286.1_2906	33.186	226	568
WP_025180279.1	lcl|NZ_JQQX01000015.1_cds_WP_002734207.1_352	31.658	199	568
WP_025180279.1	lcl|NZ_JQQX01000138.1_cds_WP_002733736.1_3019	31.313	198	568
WP_025180279.1	lcl|NZ_JQQX01000076.1_cds_WP_002726143.1_2063	29.493	217	568
WP_025180279.1	lcl|NZ_JQQX01000004.1_cds_WP_002739451.1_85	31.472	197	568
WP_025180279.1	lcl|NZ_JQQX01000046.1_cds_WP_002728388.1_1239	33.498	203	568
WP_025180279.1	lcl|NZ_JQQX01000043.1_cds_WP_002729296.1_1172	29.231	195	568
WP_025180279.1	lcl|NZ_JQQX01000149.1_cds_WP_002738485.1_3167	30.579	242	568
WP_025180279.1	lcl|NZ_JQQX01000046.1_cds_WP_032854486.1_1223	32.749	171	568
WP_025180279.1	lcl|NZ_JQQX01000025.1_cds_WP_002730493.1_693	28.261	184	568
WP_025180279.1	lcl|NZ_JQQX01000088.1_cds_WP_002721914.1_2329	29.189	185	568
WP_025180279.1	lcl|NZ_JQQX01000016.1_cds_WP_002733837.1_416	28.155	206	568
WP_025180279.1	lcl|NZ_JQQX01000016.1_cds_WP_002733837.1_416	27.184	206	568
WP_025180279.1	lcl|NZ_JQQX01000133.1_cds_WP_002724311.1_2940	31.651	218	568
WP_025180279.1	lcl|NZ_JQQX01000133.1_cds_WP_002724285.1_2941	30.964	197	568
WP_025180279.1	lcl|NZ_JQQX01000070.1_cds_WP_002752475.1_1741	27.979	193	568
WP_025180279.1	lcl|NZ_JQQX01000088.1_cds_WP_002721827.1_2361	29.245	212	568
WP_025180279.1	lcl|NZ_JQQX01000071.1_cds_WP_002739367.1_1780	28.571	189	568
WP_025180279.1	lcl|NZ_JQQX01000087.1_cds_WP_002735056.1_2272	26.471	204	568
WP_025180279.1	lcl|NZ_JQQX01000004.1_cds_WP_002725984.1_117	28.415	183	568
WP_025180279.1	lcl|NZ_JQQX01000034.1_cds_WP_032853264.1_913	26.154	195	568
WP_025180279.1	lcl|NZ_JQQX01000034.1_cds_WP_032853264.1_913	25.275	182	568
WP_025180279.1	lcl|NZ_JQQX01000128.1_cds_WP_002739909.1_2885	27.368	190	568
WP_025180279.1	lcl|NZ_JQQX01000128.1_cds_WP_002739909.1_2885	24.365	197	568
WP_025180279.1	lcl|NZ_JQQX01000133.1_cds_WP_002724740.1_2920	26.061	165	568
WP_025180279.1	lcl|NZ_JQQX01000070.1_cds_WP_002725125.1_1729	29.050	179	568
WP_025180279.1	lcl|NZ_JQQX01000070.1_cds_WP_002729758.1_1732	26.570	207	568
WP_025180279.1	lcl|NZ_JQQX01000128.1_cds_WP_002734915.1_2894	26.012	173	568
WP_025180279.1	lcl|NZ_JQQX01000034.1_cds_WP_002723659.1_922	26.531	196	568
WP_025180279.1	lcl|NZ_JQQX01000076.1_cds_WP_016762616.1_2077	31.944	72	568
WP_025180279.1	lcl|NZ_JQQX01000056.1_cds_WP_002742222.1_1413	32.087	321	568
WP_025180279.1	lcl|NZ_JQQX01000039.1_cds_WP_002740724.1_1051	33.333	210	568
WP_025180279.1	lcl|NZ_JQQX01000039.1_cds_JG01_RS05405_1040	32.547	212	568
WP_025180279.1	lcl|NZ_JQQX01000073.1_cds_WP_002723347.1_1964	31.579	209	568
WP_025180279.1	lcl|NZ_JQQX01000129.1_cds_WP_002741286.1_2906	33.186	226	568
WP_025180279.1	lcl|NZ_JQQX01000015.1_cds_WP_002734207.1_352	31.658	199	568
WP_025180279.1	lcl|NZ_JQQX01000138.1_cds_WP_002733736.1_3019	31.313	198	568
WP_025180279.1	lcl|NZ_JQQX01000076.1_cds_WP_002726143.1_2063	29.493	217	568
WP_025180279.1	lcl|NZ_JQQX01000004.1_cds_WP_002739451.1_85	31.472	197	568
WP_025180279.1	lcl|NZ_JQQX01000046.1_cds_WP_002728388.1_1239	33.498	203	568
WP_025180279.1	lcl|NZ_JQQX01000043.1_cds_WP_002729296.1_1172	29.231	195	568
WP_025180279.1	lcl|NZ_JQQX01000149.1_cds_WP_002738485.1_3167	30.579	242	568
WP_025180279.1	lcl|NZ_JQQX01000046.1_cds_WP_032854486.1_1223	32.749	171	568
WP_025180279.1	lcl|NZ_JQQX01000025.1_cds_WP_002730493.1_693	28.261	184	568
WP_025180279.1	lcl|NZ_JQQX01000088.1_cds_WP_002721914.1_2329	29.189	185	568
WP_025180279.1	lcl|NZ_JQQX01000016.1_cds_WP_002733837.1_416	28.155	206	568
WP_025180279.1	lcl|NZ_JQQX01000016.1_cds_WP_002733837.1_416	27.184	206	568
WP_025180279.1	lcl|NZ_JQQX01000133.1_cds_WP_002724311.1_2940	31.651	218	568
WP_025180279.1	lcl|NZ_JQQX01000133.1_cds_WP_002724285.1_2941	30.964	197	568
WP_025180279.1	lcl|NZ_JQQX01000070.1_cds_WP_002752475.1_1741	27.979	193	568
WP_025180279.1	lcl|NZ_JQQX01000088.1_cds_WP_002721827.1_2361	29.245	212	568
WP_025180279.1	lcl|NZ_JQQX01000071.1_cds_WP_002739367.1_1780	28.571	189	568
WP_025180279.1	lcl|NZ_JQQX01000087.1_cds_WP_002735056.1_2272	26.471	204	568
WP_025180279.1	lcl|NZ_JQQX01000004.1_cds_WP_002725984.1_117	28.415	183	568
WP_025180279.1	lcl|NZ_JQQX01000034.1_cds_WP_032853264.1_913	26.154	195	568
WP_025180279.1	lcl|NZ_JQQX01000034.1_cds_WP_032853264.1_913	25.275	182	568
WP_025180279.1	lcl|NZ_JQQX01000128.1_cds_WP_002739909.1_2885	27.368	190	568
WP_025180279.1	lcl|NZ_JQQX01000128.1_cds_WP_002739909.1_2885	24.365	197	568
WP_025180279.1	lcl|NZ_JQQX01000133.1_cds_WP_002724740.1_2920	26.061	165	568
WP_025180279.1	lcl|NZ_JQQX01000070.1_cds_WP_002725125.1_1729	29.050	179	568
WP_025180279.1	lcl|NZ_JQQX01000070.1_cds_WP_002729758.1_1732	26.570	207	568
WP_025180279.1	lcl|NZ_JQQX01000128.1_cds_WP_002734915.1_2894	26.012	173	568
WP_025180279.1	lcl|NZ_JQQX01000034.1_cds_WP_002723659.1_922	26.531	196	568
WP_025180279.1	lcl|NZ_JQQX01000076.1_cds_WP_016762616.1_2077	31.944	72	568
WP_025180278.1	lcl|NZ_JQQX01000039.1_cds_WP_002740938.1_1045	29.134	127	351
WP_000665193.1	lcl|NZ_JQQX01000009.1_cds_WP_002740242.1_219	21.513	595	586
