WP_000340715.1	lcl|NZ_JAMQQE010000003.1_cds_WP_108958675.1_2653	63.514	74	106
WP_000410268.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356155.1_2652	82.748	313	318
WP_000410268.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355771.1_754	23.636	330	318
WP_000410268.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356025.1_2607	25.000	320	318
WP_000410268.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356016.1_2616	24.233	326	318
WP_000410268.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356037.1_2587	27.476	313	318
WP_000410268.1	lcl|NZ_JAMQQE010000006.1_cds_WP_100715920.1_3542	24.118	170	318
WP_000410268.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135653092.1_191	23.404	329	318
WP_002076509.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356027.1_2605	38.393	112	223
WP_002076509.1	lcl|NZ_JAMQQE010000003.1_cds_WP_135604081.1_2584	34.234	111	223
WP_002076509.1	lcl|NZ_JAMQQE010000003.1_cds_WP_135591985.1_2254	22.917	240	223
WP_002076509.1	lcl|NZ_JAMQQE010000003.1_cds_WP_135799042.1_2589	33.077	130	223
WP_002076509.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265394655.1_2581	34.043	94	223
WP_002076509.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356026.1_2606	27.068	133	223
WP_002076509.1	lcl|NZ_JAMQQE010000003.1_cds_WP_135651999.1_2169	48.000	50	223
WP_002076509.1	lcl|NZ_JAMQQE010000005.1_cds_WP_100727529.1_3083	28.421	95	223
WP_002076509.1	lcl|NZ_JAMQQE010000003.1_cds_WP_135592290.1_2583	29.126	103	223
WP_002076509.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356017.1_2615	30.435	92	223
WP_001136119.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265355994.1_2640	32.578	353	354
WP_001136119.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265355998.1_2635	32.203	354	354
WP_001136119.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355446.1_1550	36.260	262	354
