WP_000340715.1	lcl|NZ_SORO01000001.1_cds_WP_035983633.1_122	61.538	78	106
WP_000410268.1	lcl|NZ_SORO01000001.1_cds_WP_004783745.1_125	80.707	311	318
WP_000410268.1	lcl|NZ_SORO01000001.1_cds_WP_004786772.1_2429	23.333	330	318
WP_000410268.1	lcl|NZ_SORO01000001.1_cds_WP_004785219.1_2402	27.070	314	318
WP_000410268.1	lcl|NZ_SORO01000001.1_cds_WP_004783859.1_124	22.761	268	318
WP_000410268.1	lcl|NZ_SORO01000002.1_cds_WP_004788049.1_3036	23.404	188	318
WP_000410268.1	lcl|NZ_SORO01000001.1_cds_WP_020776625.1_1830	22.430	321	318
WP_002076509.1	lcl|NZ_SORO01000001.1_cds_WP_004783703.1_164	33.071	127	223
WP_002076509.1	lcl|NZ_SORO01000001.1_cds_WP_004789012.1_495	26.974	152	223
WP_002076509.1	lcl|NZ_SORO01000001.1_cds_WP_004783644.1_167	32.456	114	223
WP_002076509.1	lcl|NZ_SORO01000001.1_cds_WP_004783871.1_165	32.990	97	223
WP_002076509.1	lcl|NZ_SORO01000001.1_cds_WP_004788308.1_575	33.333	108	223
WP_002076509.1	lcl|NZ_SORO01000001.1_cds_WP_004783915.1_172	32.258	93	223
WP_002076509.1	lcl|NZ_SORO01000001.1_cds_WP_040917124.1_2783	31.193	109	223
WP_002076509.1	lcl|NZ_SORO01000001.1_cds_WP_035983642.1_154	30.435	92	223
WP_001136119.1	lcl|NZ_SORO01000001.1_cds_WP_004783931.1_135	32.113	355	354
WP_001136119.1	lcl|NZ_SORO01000001.1_cds_WP_004785119.1_1323	36.220	254	354
WP_001136119.1	lcl|NZ_SORO01000001.1_cds_WP_004783931.1_135	32.113	355	354
WP_001136119.1	lcl|NZ_SORO01000001.1_cds_WP_004785119.1_1323	36.220	254	354
WP_000535865.1	lcl|NZ_SORO01000001.1_cds_WP_004783740.1_130	39.759	166	234
WP_000535865.1	lcl|NZ_SORO01000001.1_cds_WP_004783785.1_136	32.075	212	234
WP_000535865.1	lcl|NZ_SORO01000001.1_cds_WP_004784604.1_1993	30.233	215	234
WP_000535865.1	lcl|NZ_SORO01000001.1_cds_WP_004786441.1_1978	27.731	119	234
WP_001117631.1	lcl|NZ_SORO01000001.1_cds_WP_004785484.1_2144	29.156	391	387
WP_001117631.1	lcl|NZ_SORO01000001.1_cds_WP_243836370.1_138	37.387	222	387
WP_001117631.1	lcl|NZ_SORO01000001.1_cds_WP_004784008.1_127	25.905	359	387
WP_001117631.1	lcl|NZ_SORO01000001.1_cds_WP_004783642.1_150	29.545	220	387
WP_001117631.1	lcl|NZ_SORO01000001.1_cds_WP_004784449.1_1505	23.580	352	387
WP_029781911.1	lcl|NZ_SORO01000001.1_cds_WP_004783785.1_136	43.496	246	572
WP_029781911.1	lcl|NZ_SORO01000001.1_cds_WP_004783740.1_130	38.683	243	572
WP_029781911.1	lcl|NZ_SORO01000001.1_cds_WP_004783620.1_137	32.707	266	572
WP_029781911.1	lcl|NZ_SORO01000001.1_cds_WP_004784604.1_1993	28.676	272	572
WP_029781911.1	lcl|NZ_SORO01000001.1_cds_WP_004788750.1_444	26.923	208	572
WP_029781911.1	lcl|NZ_SORO01000001.1_cds_WP_004783785.1_136	43.496	246	572
WP_029781911.1	lcl|NZ_SORO01000001.1_cds_WP_004783740.1_130	38.683	243	572
WP_029781911.1	lcl|NZ_SORO01000001.1_cds_WP_004783620.1_137	32.707	266	572
WP_029781911.1	lcl|NZ_SORO01000001.1_cds_WP_004784604.1_1993	28.676	272	572
WP_029781911.1	lcl|NZ_SORO01000001.1_cds_WP_004788750.1_444	26.923	208	572
WP_000041234.1	lcl|NZ_SORO01000001.1_cds_WP_243836370.1_138	43.342	383	417
WP_000041234.1	lcl|NZ_SORO01000001.1_cds_WP_004783642.1_150	30.195	308	417
