WP_000340715.1	lcl|NZ_JQPZ01000035.1_cds_WP_000340715.1_1135	100.000	86	106
WP_000410268.1	lcl|NZ_JQPZ01000035.1_cds_WP_000410273.1_1136	99.677	310	318
WP_000410268.1	lcl|NZ_JQPZ01000035.1_cds_WP_000093099.1_1155	46.988	83	318
WP_000410268.1	lcl|NZ_JQPZ01000035.1_cds_WP_000646256.1_1139	27.500	280	318
WP_000410268.1	lcl|NZ_JQPZ01000030.1_cds_WP_000744700.1_956	24.611	321	318
WP_000410268.1	lcl|NZ_JQPZ01000035.1_cds_WP_000723092.1_1217	24.221	289	318
WP_000410268.1	lcl|NZ_JQPZ01000035.1_cds_WP_000600889.1_1164	23.636	275	318
WP_000020777.1	lcl|NZ_JQPZ01000035.1_cds_WP_000202825.1_1174	42.210	353	361
WP_002076509.1	lcl|NZ_JQPZ01000035.1_cds_WP_000282880.1_1213	30.638	235	223
WP_002076509.1	lcl|NZ_JQPZ01000011.1_cds_WP_001099029.1_187	26.906	223	223
WP_002076509.1	lcl|NZ_JQPZ01000035.1_cds_WP_001068986.1_1192	30.435	92	223
WP_002076509.1	lcl|NZ_JQPZ01000123.1_cds_WP_000840860.1_3086	29.808	104	223
WP_002076509.1	lcl|NZ_JQPZ01000008.1_cds_WP_000868621.1_170	29.670	91	223
WP_002076509.1	lcl|NZ_JQPZ01000118.1_cds_WP_001114264.1_3002	26.705	176	223
WP_002076509.1	lcl|NZ_JQPZ01000197.1_cds_WP_000262844.1_3735	24.638	207	223
WP_001136119.1	lcl|NZ_JQPZ01000035.1_cds_WP_001230564.1_1167	36.578	339	354
WP_001136119.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582619.1_1171	34.356	326	354
WP_001136119.1	lcl|NZ_JQPZ01000129.1_cds_WP_001011675.1_3209	33.898	295	354
WP_001136119.1	lcl|NZ_JQPZ01000035.1_cds_WP_001230564.1_1167	36.578	339	354
WP_001136119.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582619.1_1171	34.356	326	354
WP_001136119.1	lcl|NZ_JQPZ01000129.1_cds_WP_001011675.1_3209	33.898	295	354
WP_000535865.1	lcl|NZ_JQPZ01000016.1_cds_WP_001014595.1_309	28.365	208	234
WP_000535865.1	lcl|NZ_JQPZ01000073.1_cds_WP_000721859.1_2086	33.333	111	234
WP_000535865.1	lcl|NZ_JQPZ01000035.1_cds_WP_000848238.1_1182	28.571	126	234
WP_001117631.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582222.1_1153	38.211	246	387
WP_001117631.1	lcl|NZ_JQPZ01000001.1_cds_WP_001281953.1_1	31.989	372	387
WP_001117631.1	lcl|NZ_JQPZ01000035.1_cds_WP_000947844.1_1165	32.700	263	387
WP_001117631.1	lcl|NZ_JQPZ01000035.1_cds_WP_000575178.1_1211	29.329	283	387
WP_001117631.1	lcl|NZ_JQPZ01000035.1_cds_WP_000346036.1_1172	27.701	361	387
WP_001117631.1	lcl|NZ_JQPZ01000014.1_cds_WP_000538757.1_267	26.480	321	387
WP_001117631.1	lcl|NZ_JQPZ01000091.1_cds_WP_001982414.1_2454	24.251	367	387
WP_000697351.1	lcl|NZ_JQPZ01000035.1_cds_WP_000698821.1_1177	27.636	626	583
WP_029781911.1	lcl|NZ_JQPZ01000084.1_cds_WP_000613385.1_2342	21.538	130	572
WP_029781911.1	lcl|NZ_JQPZ01000073.1_cds_WP_000721859.1_2086	34.188	117	572
