WP_000340715.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000340715.1_536	100.000	86	106
WP_000410268.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000410273.1_537	99.677	310	318
WP_000410268.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000093099.1_557	46.988	83	318
WP_000410268.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	25.680	331	318
WP_000410268.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	24.611	321	318
WP_000410268.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	24.306	288	318
WP_000410268.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	23.636	275	318
WP_000020777.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000202830.1_576	42.493	353	361
WP_002076509.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000282880.1_615	30.638	235	223
WP_002076509.1	lcl|NZ_JAGGCF010000026.1_cds_WP_001099029.1_2681	26.906	223	223
WP_002076509.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001068986.1_594	30.435	92	223
WP_002076509.1	lcl|NZ_JAGGCF010000039.1_cds_WP_000840858.1_3194	29.808	104	223
WP_002076509.1	lcl|NZ_JAGGCF010000021.1_cds_WP_000868621.1_2422	29.670	91	223
WP_002076509.1	lcl|NZ_JAGGCF010000016.1_cds_WP_000262844.1_2048	24.638	207	223
WP_002076509.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001114267.1_622	26.705	176	223
WP_001136119.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001230564.1_569	36.578	339	354
WP_001136119.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582618.1_573	34.356	326	354
WP_001136119.1	lcl|NZ_JAGGCF010000024.1_cds_WP_001011675.1_2606	33.898	295	354
WP_001136119.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001230564.1_569	36.578	339	354
WP_001136119.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582618.1_573	34.356	326	354
WP_001136119.1	lcl|NZ_JAGGCF010000024.1_cds_WP_001011675.1_2606	33.898	295	354
WP_000535865.1	lcl|NZ_JAGGCF010000016.1_cds_WP_001014594.1_2008	28.365	208	234
