WP_000340715.1	lcl|NZ_RQFX01000189.1_cds_WP_035983633.1_812	61.538	78	106
WP_000410268.1	lcl|NZ_RQFX01000189.1_cds_WP_135748742.1_809	81.029	311	318
WP_000410268.1	lcl|NZ_RQFX01000192.1_cds_WP_135748906.1_640	26.687	326	318
WP_000410268.1	lcl|NZ_RQFX01000192.1_cds_WP_135748927.1_667	23.333	330	318
WP_000410268.1	lcl|NZ_RQFX01000189.1_cds_WP_135748743.1_810	23.273	275	318
WP_000410268.1	lcl|NZ_RQFX01000254.1_cds_WP_135749866.1_2639	23.404	188	318
WP_000410268.1	lcl|NZ_RQFX01000129.1_cds_WP_135748100.1_1418	22.741	321	318
WP_002076509.1	lcl|NZ_RQFX01000205.1_cds_WP_135749111.1_1757	31.452	124	223
WP_002076509.1	lcl|NZ_RQFX01000130.1_cds_WP_135748160.1_3665	31.496	127	223
WP_002076509.1	lcl|NZ_RQFX01000130.1_cds_WP_135748163.1_3668	33.333	96	223
WP_002076509.1	lcl|NZ_RQFX01000230.1_cds_WP_135749619.1_463	34.259	108	223
WP_002076509.1	lcl|NZ_RQFX01000200.1_cds_WP_167881517.1_3654	32.110	109	223
WP_002076509.1	lcl|NZ_RQFX01000130.1_cds_WP_135748161.1_3666	26.667	105	223
WP_002076509.1	lcl|NZ_RQFX01000242.1_cds_WP_135749781.1_950	20.661	121	223
WP_001136119.1	lcl|NZ_RQFX01000189.1_cds_WP_135748736.1_803	30.114	352	354
WP_001136119.1	lcl|NZ_RQFX01000211.1_cds_WP_135749189.1_1089	36.614	254	354
WP_001136119.1	lcl|NZ_RQFX01000189.1_cds_WP_135748736.1_803	30.114	352	354
WP_001136119.1	lcl|NZ_RQFX01000211.1_cds_WP_135749189.1_1089	36.614	254	354
WP_000535865.1	lcl|NZ_RQFX01000251.1_cds_WP_135749840.1_3333	29.439	214	234
WP_000535865.1	lcl|NZ_RQFX01000251.1_cds_WP_135749828.1_3318	24.786	117	234
WP_001117631.1	lcl|NZ_RQFX01000150.1_cds_WP_135748323.1_2328	28.645	391	387
WP_001117631.1	lcl|NZ_RQFX01000175.1_cds_WP_135748534.1_3692	30.568	229	387
WP_001117631.1	lcl|NZ_RQFX01000189.1_cds_WP_135748740.1_807	26.685	371	387
WP_001117631.1	lcl|NZ_RQFX01000151.1_cds_WP_135748349.1_1011	24.148	352	387
WP_000697351.1	lcl|NZ_RQFX01000073.1_cds_WP_135747428.1_3729	40.878	592	583
WP_029781911.1	lcl|NZ_RQFX01000251.1_cds_WP_135749840.1_3333	29.297	256	572
WP_029781911.1	lcl|NZ_RQFX01000205.1_cds_WP_135749071.1_1707	26.794	209	572
WP_029781911.1	lcl|NZ_RQFX01000251.1_cds_WP_135749840.1_3333	29.297	256	572
WP_029781911.1	lcl|NZ_RQFX01000205.1_cds_WP_135749071.1_1707	26.794	209	572
WP_000041234.1	lcl|NZ_RQFX01000150.1_cds_WP_135748323.1_2328	29.003	331	417
WP_000041234.1	lcl|NZ_RQFX01000175.1_cds_WP_135748534.1_3692	29.795	292	417
WP_000041234.1	lcl|NZ_RQFX01000189.1_cds_WP_135748740.1_807	30.389	283	417
WP_000041234.1	lcl|NZ_RQFX01000146.1_cds_WP_135748253.1_2033	28.879	232	417
WP_000041234.1	lcl|NZ_RQFX01000151.1_cds_WP_135748349.1_1011	25.651	269	417
WP_002108490.1	lcl|NZ_RQFX01000073.1_cds_WP_135747428.1_3729	30.530	642	588
WP_002108506.1	lcl|NZ_RQFX01000216.1_cds_WP_135749297.1_43	31.613	155	216
WP_002108506.1	lcl|NZ_RQFX01000216.1_cds_WP_135749275.1_16	31.897	116	216
WP_002108506.1	lcl|NZ_RQFX01000216.1_cds_WP_135749315.1_65	27.500	120	216
WP_002108506.1	lcl|NZ_RQFX01000155.1_cds_WP_135748447.1_3106	30.159	126	216
WP_002108506.1	lcl|NZ_RQFX01000242.1_cds_WP_135749759.1_925	26.087	115	216
WP_025180280.1	lcl|NZ_RQFX01000251.1_cds_WP_135749840.1_3333	32.780	241	242
WP_025180280.1	lcl|NZ_RQFX01000251.1_cds_WP_135749828.1_3318	26.126	111	242
WP_002108525.1	lcl|NZ_RQFX01000150.1_cds_WP_135748294.1_2349	30.469	256	255
WP_002108525.1	lcl|NZ_RQFX01000219.1_cds_WP_135749502.1_1949	28.800	250	255
WP_002108525.1	lcl|NZ_RQFX01000006.1_cds_WP_135746732.1_1603	28.682	258	255
WP_002108525.1	lcl|NZ_RQFX01000216.1_cds_WP_135749307.1_54	27.273	253	255
WP_002108525.1	lcl|NZ_RQFX01000089.1_cds_WP_135747655.1_2176	28.108	185	255
WP_002108525.1	lcl|NZ_RQFX01000206.1_cds_WP_002972927.1_2791	25.926	270	255
WP_002108525.1	lcl|NZ_RQFX01000120.1_cds_WP_004783705.1_794	27.037	270	255
WP_002108525.1	lcl|NZ_RQFX01000037.1_cds_WP_135747087.1_3895	28.846	156	255
WP_002108525.1	lcl|NZ_RQFX01000204.1_cds_WP_135749058.1_3075	27.670	206	255
WP_002108525.1	lcl|NZ_RQFX01000120.1_cds_WP_135747906.1_715	24.265	272	255
WP_002108525.1	lcl|NZ_RQFX01000151.1_cds_WP_135748341.1_1002	25.984	254	255
WP_002108525.1	lcl|NZ_RQFX01000119.1_cds_WP_135747893.1_1074	29.353	201	255
WP_002108525.1	lcl|NZ_RQFX01000242.1_cds_WP_135749787.1_960	24.870	193	255
WP_002108525.1	lcl|NZ_RQFX01000192.1_cds_WP_135748895.1_626	22.340	188	255
WP_002108525.1	lcl|NZ_RQFX01000189.1_cds_WP_135748743.1_810	27.094	203	255
WP_002108525.1	lcl|NZ_RQFX01000192.1_cds_WP_135748927.1_667	39.130	69	255
WP_002108525.1	lcl|NZ_RQFX01000061.1_cds_WP_135747278.1_3853	21.586	227	255
WP_002108502.1	lcl|NZ_RQFX01000192.1_cds_WP_135748853.1_573	32.622	328	314
WP_002108502.1	lcl|NZ_RQFX01000201.1_cds_WP_135749025.1_1326	30.409	171	314
WP_002108526.1	lcl|NZ_RQFX01000189.1_cds_WP_135748736.1_803	33.904	292	282
WP_002108526.1	lcl|NZ_RQFX01000211.1_cds_WP_135749189.1_1089	34.940	249	282
WP_002099940.1	lcl|NZ_RQFX01000189.1_cds_WP_135748738.1_805	25.461	271	321
WP_002078520.1	lcl|NZ_RQFX01000150.1_cds_WP_135748323.1_2328	37.811	402	401
WP_002078520.1	lcl|NZ_RQFX01000189.1_cds_WP_135748740.1_807	33.676	389	401
WP_002078520.1	lcl|NZ_RQFX01000175.1_cds_WP_135748534.1_3692	34.069	317	401
