WP_000340715.1	lcl|NZ_JQON01000026.1_cds_WP_000340715.1_878	100.000	86	106
WP_000410268.1	lcl|NZ_JQON01000026.1_cds_WP_000410273.1_879	99.677	310	318
WP_000410268.1	lcl|NZ_JQON01000026.1_cds_WP_000093099.1_898	46.988	83	318
WP_000410268.1	lcl|NZ_JQON01000026.1_cds_WP_000646256.1_882	27.500	280	318
WP_000410268.1	lcl|NZ_JQON01000012.1_cds_WP_000744700.1_476	24.611	321	318
WP_000410268.1	lcl|NZ_JQON01000026.1_cds_WP_000723092.1_960	24.221	289	318
WP_000410268.1	lcl|NZ_JQON01000026.1_cds_WP_000600889.1_907	23.636	275	318
WP_000020777.1	lcl|NZ_JQON01000026.1_cds_WP_000202825.1_917	42.210	353	361
WP_002076509.1	lcl|NZ_JQON01000026.1_cds_WP_000282880.1_956	30.638	235	223
WP_002076509.1	lcl|NZ_JQON01000080.1_cds_WP_001099029.1_2445	26.906	223	223
WP_002076509.1	lcl|NZ_JQON01000026.1_cds_WP_001068986.1_935	30.435	92	223
WP_002076509.1	lcl|NZ_JQON01000034.1_cds_WP_000840860.1_1283	29.808	104	223
WP_002076509.1	lcl|NZ_JQON01000014.1_cds_WP_000868621.1_547	29.670	91	223
WP_002076509.1	lcl|NZ_JQON01000019.1_cds_WP_001114264.1_715	26.705	176	223
WP_002076509.1	lcl|NZ_JQON01000048.1_cds_WP_000262844.1_1728	24.638	207	223
WP_001136119.1	lcl|NZ_JQON01000026.1_cds_WP_001230564.1_910	36.578	339	354
WP_001136119.1	lcl|NZ_JQON01000026.1_cds_WP_000582619.1_914	34.356	326	354
WP_001136119.1	lcl|NZ_JQON01000037.1_cds_WP_001011675.1_1354	33.898	295	354
WP_001136119.1	lcl|NZ_JQON01000026.1_cds_WP_001230564.1_910	36.578	339	354
WP_001136119.1	lcl|NZ_JQON01000026.1_cds_WP_000582619.1_914	34.356	326	354
WP_001136119.1	lcl|NZ_JQON01000037.1_cds_WP_001011675.1_1354	33.898	295	354
WP_000535865.1	lcl|NZ_JQON01000051.1_cds_WP_001014595.1_1842	28.365	208	234
WP_000535865.1	lcl|NZ_JQON01000018.1_cds_WP_000721859.1_676	33.333	111	234
WP_000535865.1	lcl|NZ_JQON01000026.1_cds_WP_000848238.1_925	28.571	126	234
WP_001117631.1	lcl|NZ_JQON01000026.1_cds_JG93_RS04600_896	37.805	246	387
WP_001117631.1	lcl|NZ_JQON01000143.1_cds_WP_001281953.1_3444	31.989	372	387
WP_001117631.1	lcl|NZ_JQON01000026.1_cds_WP_000947844.1_908	32.700	263	387
WP_001117631.1	lcl|NZ_JQON01000026.1_cds_WP_000575178.1_954	29.329	283	387
WP_001117631.1	lcl|NZ_JQON01000026.1_cds_WP_000346036.1_915	27.701	361	387
WP_001117631.1	lcl|NZ_JQON01000112.1_cds_WP_000538757.1_3114	26.480	321	387
