WP_000340715.1	lcl|NZ_JQRV01000044.1_cds_WP_002725873.1_1508	91.860	86	106
WP_000410268.1	lcl|NZ_JQRV01000044.1_cds_WP_002725867.1_1507	93.711	318	318
WP_000410268.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	23.103	290	318
WP_000410268.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	22.671	322	318
WP_000410268.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	25.000	288	318
WP_000410268.1	lcl|NZ_JQRV01000044.1_cds_WP_002725944.1_1453	22.308	260	318
WP_000410268.1	lcl|NZ_JQRV01000155.1_cds_WP_002728309.1_3352	25.402	311	318
WP_000410268.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	22.353	170	318
WP_000020777.1	lcl|NZ_JQRV01000044.1_cds_WP_002725962.1_1506	96.953	361	361
WP_002076509.1	lcl|NZ_JQRV01000044.1_cds_WP_002757985.1_1505	97.717	219	223
WP_002076509.1	lcl|NZ_JQRV01000105.1_cds_WP_002759031.1_2966	26.577	222	223
WP_002076509.1	lcl|NZ_JQRV01000011.1_cds_WP_002733776.1_607	30.579	121	223
WP_002076509.1	lcl|NZ_JQRV01000126.1_cds_WP_002731944.1_3133	30.769	104	223
WP_002076509.1	lcl|NZ_JQRV01000061.1_cds_WP_002726501.1_2072	29.787	94	223
WP_002076509.1	lcl|NZ_JQRV01000044.1_cds_WP_061209373.1_1460	25.000	216	223
WP_002076509.1	lcl|NZ_JQRV01000011.1_cds_WP_002733618.1_600	25.568	176	223
WP_001136119.1	lcl|NZ_JQRV01000044.1_cds_WP_061209391.1_1504	96.893	354	354
WP_001136119.1	lcl|NZ_JQRV01000044.1_cds_WP_002759901.1_1485	37.008	254	354
WP_001136119.1	lcl|NZ_JQRV01000045.1_cds_WP_002757902.1_1580	34.375	288	354
WP_001136119.1	lcl|NZ_JQRV01000044.1_cds_WP_061209391.1_1504	96.893	354	354
