WP_000340715.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002725873.1_1517	91.860	86	106
WP_000410268.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	93.548	310	318
WP_000410268.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	27.143	280	318
WP_000410268.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	22.671	322	318
WP_000410268.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	25.000	288	318
WP_000410268.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	25.402	311	318
WP_000410268.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	22.353	170	318
WP_000410268.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	24.342	152	318
WP_002076509.1	lcl|NZ_JADDUZ010000031.1_cds_WP_032856387.1_1624	26.222	225	223
WP_002076509.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002742128.1_1426	30.579	121	223
WP_002076509.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733661.1_1446	33.696	92	223
WP_002076509.1	lcl|NZ_JADDUZ010000019.1_cds_WP_002731944.1_726	30.769	104	223
WP_002076509.1	lcl|NZ_JADDUZ010000010.1_cds_WP_002726501.1_60	29.787	94	223
WP_002076509.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733618.1_1419	25.568	176	223
WP_001136119.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740722.1_1473	36.607	336	354
WP_001136119.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740726.1_1469	33.728	338	354
WP_001136119.1	lcl|NZ_JADDUZ010000025.1_cds_WP_002730849.1_1197	34.375	288	354
WP_001136119.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740722.1_1473	36.607	336	354
WP_001136119.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740726.1_1469	33.728	338	354
WP_001136119.1	lcl|NZ_JADDUZ010000025.1_cds_WP_002730849.1_1197	34.375	288	354
WP_000535865.1	lcl|NZ_JADDUZ010000032.1_cds_WP_002738760.1_1665	30.952	210	234
WP_000535865.1	lcl|NZ_JADDUZ010000013.1_cds_WP_002723863.1_331	29.091	110	234
WP_002183331.1	lcl|NZ_JADDUZ010000011.1_cds_WP_002734213.1_159	26.776	183	204
WP_001117631.1	lcl|NZ_JADDUZ010000024.1_cds_WP_002728994.1_1177	30.914	372	387
WP_001117631.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740861.1_1508	33.475	236	387
