WP_000340715.1	lcl|NZ_AFJT02000301.1_cds_WP_000340715.1_1529	100.000	86	106
WP_000410268.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	99.677	310	318
WP_000410268.1	lcl|NZ_AFJT02000301.1_cds_WP_000093099.1_1550	46.988	83	318
WP_000410268.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	25.680	331	318
WP_000410268.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	24.611	321	318
WP_000410268.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	24.306	288	318
WP_000410268.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	23.636	275	318
WP_000020777.1	lcl|NZ_AFJT02000301.1_cds_WP_000202830.1_1569	42.493	353	361
WP_002076509.1	lcl|NZ_AFJT02000301.1_cds_WP_000282880.1_1608	30.638	235	223
WP_002076509.1	lcl|NZ_AFJT02000205.1_cds_WP_001099029.1_2614	26.906	223	223
WP_002076509.1	lcl|NZ_AFJT02000301.1_cds_WP_001068986.1_1587	30.435	92	223
WP_002076509.1	lcl|NZ_AFJT02000076.1_cds_WP_000840858.1_3488	29.808	104	223
WP_002076509.1	lcl|NZ_AFJT02000373.1_cds_WP_000868621.1_449	29.670	91	223
WP_002076509.1	lcl|NZ_AFJT02000318.1_cds_WP_000262844.1_1335	24.638	207	223
WP_001136119.1	lcl|NZ_AFJT02000301.1_cds_WP_001230564.1_1562	36.578	339	354
WP_001136119.1	lcl|NZ_AFJT02000301.1_cds_WP_000582618.1_1566	34.356	326	354
WP_001136119.1	lcl|NZ_AFJT02000370.1_cds_WP_001011675.1_487	33.898	295	354
WP_001136119.1	lcl|NZ_AFJT02000301.1_cds_WP_001230564.1_1562	36.578	339	354
WP_001136119.1	lcl|NZ_AFJT02000301.1_cds_WP_000582618.1_1566	34.356	326	354
WP_001136119.1	lcl|NZ_AFJT02000370.1_cds_WP_001011675.1_487	33.898	295	354
WP_000535865.1	lcl|NZ_AFJT02000266.1_cds_WP_001014594.1_2015	28.365	208	234
WP_000535865.1	lcl|NZ_AFJT02000225.1_cds_WP_000721859.1_2446	33.333	111	234
WP_000535865.1	lcl|NZ_AFJT02000301.1_cds_WP_000848239.1_1577	28.571	126	234
WP_001117631.1	lcl|NZ_AFJT02000301.1_cds_WP_000582222.1_1548	38.211	246	387
WP_001117631.1	lcl|NZ_AFJT02000390.1_cds_WP_001281953.1_230	31.989	372	387
WP_001117631.1	lcl|NZ_AFJT02000301.1_cds_WP_000608295.1_1538	28.448	348	387
WP_001117631.1	lcl|NZ_AFJT02000301.1_cds_WP_000947844.1_1560	32.700	263	387
WP_001117631.1	lcl|NZ_AFJT02000301.1_cds_WP_001198107.1_1537	37.864	206	387
WP_001117631.1	lcl|NZ_AFJT02000301.1_cds_WP_000575178.1_1606	29.329	283	387
WP_001117631.1	lcl|NZ_AFJT02000301.1_cds_WP_000346036.1_1567	27.701	361	387
WP_001117631.1	lcl|NZ_AFJT02000215.1_cds_WP_000538752.1_2528	26.480	321	387
WP_001117631.1	lcl|NZ_AFJT02000200.1_cds_WP_001982414.1_2640	24.251	367	387
WP_000697351.1	lcl|NZ_AFJT02000301.1_cds_WP_000698820.1_1572	27.636	626	583
WP_029781911.1	lcl|NZ_AFJT02000298.1_cds_WP_000613386.1_1654	21.538	130	572
WP_029781911.1	lcl|NZ_AFJT02000225.1_cds_WP_000721859.1_2446	34.188	117	572
WP_029781911.1	lcl|NZ_AFJT02000298.1_cds_WP_000613386.1_1654	21.538	130	572
WP_029781911.1	lcl|NZ_AFJT02000225.1_cds_WP_000721859.1_2446	34.188	117	572
WP_000041234.1	lcl|NZ_AFJT02000301.1_cds_WP_001198107.1_1537	34.161	322	417
WP_000041234.1	lcl|NZ_AFJT02000301.1_cds_WP_000608295.1_1538	33.677	291	417
WP_000041234.1	lcl|NZ_AFJT02000301.1_cds_WP_000575178.1_1606	32.573	307	417
WP_000041234.1	lcl|NZ_AFJT02000390.1_cds_WP_001281953.1_230	28.354	328	417
WP_000041234.1	lcl|NZ_AFJT02000301.1_cds_WP_000346036.1_1567	29.367	395	417
WP_000041234.1	lcl|NZ_AFJT02000301.1_cds_WP_000582222.1_1548	37.383	214	417
WP_000041234.1	lcl|NZ_AFJT02000301.1_cds_WP_000947844.1_1560	26.866	268	417
WP_000041234.1	lcl|NZ_AFJT02000215.1_cds_WP_000538752.1_2528	25.781	384	417
WP_000041234.1	lcl|NZ_AFJT02000200.1_cds_WP_001982414.1_2640	24.206	252	417
WP_002108490.1	lcl|NZ_AFJT02000301.1_cds_WP_000698820.1_1572	43.987	607	588
WP_002108506.1	lcl|NZ_AFJT02000338.1_cds_WP_000012765.1_1053	35.385	130	216
