WP_000340715.1	lcl|NZ_JASEXI010000064.1_cds_WP_004462903.1_3423	95.349	86	106
WP_000410268.1	lcl|NZ_JASEXI010000064.1_cds_WP_061220368.1_3422	89.905	317	318
WP_000410268.1	lcl|NZ_JASEXI010000013.1_cds_WP_004461583.1_1517	24.528	318	318
WP_000410268.1	lcl|NZ_JASEXI010000064.1_cds_WP_004479538.1_3419	27.046	281	318
WP_000410268.1	lcl|NZ_JASEXI010000028.1_cds_WP_004476514.1_2538	24.306	288	318
WP_000410268.1	lcl|NZ_JASEXI010000001.1_cds_WP_004490254.1_86	23.243	185	318
WP_000410268.1	lcl|NZ_JASEXI010000023.1_cds_WP_061220221.1_1827	24.424	217	318
WP_002076509.1	lcl|NZ_JASEXI010000028.1_cds_WP_061219926.1_2533	33.884	121	223
WP_002076509.1	lcl|NZ_JASEXI010000011.1_cds_WP_004489284.1_1312	26.126	222	223
WP_002076509.1	lcl|NZ_JASEXI010000002.1_cds_WP_004459124.1_388	29.808	104	223
WP_002076509.1	lcl|NZ_JASEXI010000028.1_cds_WP_061219930.1_2541	25.000	176	223
WP_002076509.1	lcl|NZ_JASEXI010000036.1_cds_WP_061206670.1_2938	30.928	97	223
WP_002076509.1	lcl|NZ_JASEXI010000002.1_cds_WP_004486602.1_347	24.638	207	223
WP_001136119.1	lcl|NZ_JASEXI010000068.1_cds_WP_061219829.1_3452	33.427	356	354
WP_001136119.1	lcl|NZ_JASEXI010000045.1_cds_WP_004475890.1_3140	33.788	293	354
WP_001136119.1	lcl|NZ_JASEXI010000100.1_cds_WP_282971132.1_3578	25.733	307	354
WP_001136119.1	lcl|NZ_JASEXI010000068.1_cds_WP_061219829.1_3452	33.427	356	354
WP_001136119.1	lcl|NZ_JASEXI010000045.1_cds_WP_004475890.1_3140	33.788	293	354
WP_001136119.1	lcl|NZ_JASEXI010000100.1_cds_WP_282971132.1_3578	25.733	307	354
WP_000535865.1	lcl|NZ_JASEXI010000100.1_cds_WP_004469989.1_3577	23.043	230	234
WP_000535865.1	lcl|NZ_JASEXI010000001.1_cds_WP_061220611.1_165	30.476	210	234
WP_000535865.1	lcl|NZ_JASEXI010000031.1_cds_WP_004464381.1_2687	30.000	110	234
WP_002183331.1	lcl|NZ_JASEXI010000049.1_cds_WP_004479241.1_3223	26.776	183	204
WP_001117631.1	lcl|NZ_JASEXI010000064.1_cds_WP_061220366.1_3414	27.794	349	387
WP_001117631.1	lcl|NZ_JASEXI010000001.1_cds_WP_004466571.1_50	30.623	369	387
WP_001117631.1	lcl|NZ_JASEXI010000064.1_cds_WP_004472322.1_3415	38.350	206	387
WP_001117631.1	lcl|NZ_JASEXI010000072.1_cds_WP_004470269.1_3478	33.200	250	387
WP_001117631.1	lcl|NZ_JASEXI010000028.1_cds_WP_004462146.1_2531	29.965	287	387
WP_001117631.1	lcl|NZ_JASEXI010000026.1_cds_WP_004465893.1_2384	26.182	275	387
WP_001117631.1	lcl|NZ_JASEXI010000008.1_cds_WP_004460480.1_1100	24.658	365	387
WP_000697351.1	lcl|NZ_JASEXI010000052.1_cds_WP_061220590.1_3299	41.903	599	583
