WP_000340715.1	lcl|NZ_AHNX02000064.1_cds_WP_000340716.1_3409	98.837	86	106
WP_000410268.1	lcl|NZ_AHNX02000064.1_cds_WP_000410266.1_3408	99.677	310	318
WP_000410268.1	lcl|NZ_AHNX02000064.1_cds_WP_000646254.1_3405	25.680	331	318
WP_000410268.1	lcl|NZ_AHNX02000040.1_cds_WP_000744698.1_3780	24.611	321	318
WP_000410268.1	lcl|NZ_AHNX02000258.1_cds_WP_000723091.1_536	23.958	288	318
WP_002076509.1	lcl|NZ_AHNX02000258.1_cds_WP_000282882.1_532	30.213	235	223
WP_002076509.1	lcl|NZ_AHNX02000005.1_cds_WP_001099039.1_4319	26.906	223	223
WP_002076509.1	lcl|NZ_AHNX02000041.1_cds_WP_000840861.1_3766	29.808	104	223
WP_002076509.1	lcl|NZ_AHNX02000122.1_cds_WP_000868621.1_2787	29.670	91	223
WP_002076509.1	lcl|NZ_AHNX02000123.1_cds_WP_001114273.1_2630	26.705	176	223
WP_002076509.1	lcl|NZ_AHNX02000029.1_cds_WP_002108198.1_3902	24.638	207	223
WP_001136119.1	lcl|NZ_AHNX02000198.1_cds_WP_001033784.1_1372	32.955	352	354
WP_001136119.1	lcl|NZ_AHNX02000211.1_cds_WP_001011666.1_1151	34.237	295	354
WP_001136119.1	lcl|NZ_AHNX02000198.1_cds_WP_002072154.1_1366	28.435	313	354
WP_001136119.1	lcl|NZ_AHNX02000198.1_cds_WP_001033784.1_1372	32.955	352	354
WP_001136119.1	lcl|NZ_AHNX02000211.1_cds_WP_001011666.1_1151	34.237	295	354
WP_001136119.1	lcl|NZ_AHNX02000198.1_cds_WP_002072154.1_1366	28.435	313	354
WP_000535865.1	lcl|NZ_AHNX02000223.1_cds_WP_000696059.1_1048	43.373	166	234
WP_000535865.1	lcl|NZ_AHNX02000061.1_cds_WP_001014587.1_3462	28.365	208	234
WP_000535865.1	lcl|NZ_AHNX02000198.1_cds_WP_000440091.1_1367	23.043	230	234
WP_000535865.1	lcl|NZ_AHNX02000275.1_cds_WP_000721855.1_281	33.333	111	234
WP_001117631.1	lcl|NZ_AHNX02000225.1_cds_WP_001281953.1_883	31.989	372	387
