WP_000340715.1	lcl|NZ_JADDWE010000005.1_cds_WP_002725873.1_2713	91.860	86	106
WP_000410268.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733579.1_2712	93.548	310	318
WP_000410268.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733534.1_2709	27.143	280	318
WP_000410268.1	lcl|NZ_JADDWE010000017.1_cds_WP_002722638.1_566	22.671	322	318
WP_000410268.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740024.1_2618	25.000	288	318
WP_000410268.1	lcl|NZ_JADDWE010000006.1_cds_WP_002728309.1_2886	25.402	311	318
WP_000410268.1	lcl|NZ_JADDWE010000028.1_cds_WP_002743770.1_1320	22.353	170	318
WP_000410268.1	lcl|NZ_JADDWE010000005.1_cds_WP_016749081.1_2680	24.342	152	318
WP_002076509.1	lcl|NZ_JADDWE010000032.1_cds_WP_032856387.1_1634	26.222	225	223
WP_002076509.1	lcl|NZ_JADDWE010000005.1_cds_WP_002742128.1_2622	30.579	121	223
WP_002076509.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733661.1_2642	33.696	92	223
WP_002076509.1	lcl|NZ_JADDWE010000013.1_cds_WP_002731944.1_313	30.769	104	223
WP_002076509.1	lcl|NZ_JADDWE010000009.1_cds_WP_002726501.1_3375	29.787	94	223
WP_002076509.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733618.1_2615	25.568	176	223
WP_001136119.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740722.1_2669	36.607	336	354
WP_001136119.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740726.1_2665	33.728	338	354
WP_001136119.1	lcl|NZ_JADDWE010000023.1_cds_WP_002730849.1_1104	34.375	288	354
WP_001136119.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740722.1_2669	36.607	336	354
WP_001136119.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740726.1_2665	33.728	338	354
WP_001136119.1	lcl|NZ_JADDWE010000023.1_cds_WP_002730849.1_1104	34.375	288	354
WP_000535865.1	lcl|NZ_JADDWE010000033.1_cds_WP_002738760.1_1660	30.952	210	234
WP_000535865.1	lcl|NZ_JADDWE010000019.1_cds_WP_002723863.1_703	29.091	110	234
WP_002183331.1	lcl|NZ_JADDWE010000011.1_cds_WP_002734213.1_187	26.776	183	204
WP_001117631.1	lcl|NZ_JADDWE010000052.1_cds_WP_002728994.1_2465	30.914	372	387
WP_001117631.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740861.1_2704	33.475	236	387
WP_001117631.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740826.1_2705	37.379	206	387
WP_001117631.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740294.1_2624	32.155	283	387
WP_001117631.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733737.1_2684	31.507	219	387
WP_001117631.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733599.1_2671	32.319	263	387
WP_001117631.1	lcl|NZ_JADDWE010000006.1_cds_WP_002738884.1_2936	27.554	323	387
WP_001117631.1	lcl|NZ_JADDWE010000007.1_cds_WP_002724641.1_3104	25.137	366	387
WP_000697351.1	lcl|NZ_JADDWE010000081.1_cds_WP_004278354.1_3200	40.902	599	583
WP_029781911.1	lcl|NZ_JADDWE010000047.1_cds_WP_002740796.1_2208	22.047	127	572
WP_029781911.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740235.1_2655	19.907	216	572
WP_029781911.1	lcl|NZ_JADDWE010000047.1_cds_WP_002740796.1_2208	22.047	127	572
WP_029781911.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740235.1_2655	19.907	216	572
WP_000041234.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740826.1_2705	33.876	307	417
WP_000041234.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740861.1_2704	32.143	336	417
WP_000041234.1	lcl|NZ_JADDWE010000052.1_cds_WP_002728994.1_2465	27.794	349	417
WP_000041234.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740294.1_2624	31.802	283	417
WP_000041234.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733737.1_2684	32.197	264	417
WP_000041234.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733599.1_2671	29.461	241	417
WP_000041234.1	lcl|NZ_JADDWE010000006.1_cds_WP_002738884.1_2936	28.514	249	417
WP_000041234.1	lcl|NZ_JADDWE010000007.1_cds_WP_002724641.1_3104	25.000	252	417
WP_002108490.1	lcl|NZ_JADDWE010000081.1_cds_WP_004278354.1_3200	30.063	632	588
WP_002108506.1	lcl|NZ_JADDWE010000020.1_cds_WP_002731433.1_926	28.070	171	216
WP_002108506.1	lcl|NZ_JADDWE010000053.1_cds_WP_002722230.1_2474	28.729	181	216
WP_002108506.1	lcl|NZ_JADDWE010000010.1_cds_WP_002740244.1_81	25.143	175	216
WP_002108506.1	lcl|NZ_JADDWE010000006.1_cds_WP_002726632.1_2919	31.783	129	216
WP_025180280.1	lcl|NZ_JADDWE010000033.1_cds_WP_002738760.1_1660	28.689	244	242
WP_025180280.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733600.1_2651	22.500	120	242
WP_002108525.1	lcl|NZ_JADDWE010000021.1_cds_WP_002739054.1_1003	32.819	259	255
WP_002108525.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733582.1_2649	27.059	255	255
WP_002108525.1	lcl|NZ_JADDWE010000018.1_cds_WP_002728745.1_658	27.451	255	255
WP_002108525.1	lcl|NZ_JADDWE010000053.1_cds_WP_002722237.1_2483	27.059	255	255
WP_002108525.1	lcl|NZ_JADDWE010000006.1_cds_WP_002735533.1_2923	28.148	270	255
WP_002108525.1	lcl|NZ_JADDWE010000063.1_cds_WP_002728460.1_2782	25.279	269	255
WP_002108525.1	lcl|NZ_JADDWE010000008.1_cds_WP_002722691.1_3248	26.054	261	255
WP_002108525.1	lcl|NZ_JADDWE010000029.1_cds_WP_002741131.1_1386	25.824	182	255
WP_002108525.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740024.1_2618	29.534	193	255
WP_002108525.1	lcl|NZ_JADDWE010000012.1_cds_WP_002728891.1_242	25.907	193	255
WP_002108525.1	lcl|NZ_JADDWE010000002.1_cds_WP_002741431.1_1434	26.396	197	255
WP_002108525.1	lcl|NZ_JADDWE010000012.1_cds_WP_032853204.1_247	23.699	173	255
WP_002108525.1	lcl|NZ_JADDWE010000017.1_cds_WP_002722638.1_566	37.681	69	255
WP_002108525.1	lcl|NZ_JADDWE010000027.1_cds_WP_002727447.1_1264	25.389	193	255
WP_002108525.1	lcl|NZ_JADDWE010000049.1_cds_WP_002739544.1_2258	23.469	196	255
WP_002108502.1	lcl|NZ_JADDWE010000059.1_cds_WP_002740185.1_2608	27.935	247	314
WP_002108526.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740722.1_2669	37.729	273	282
WP_002108526.1	lcl|NZ_JADDWE010000023.1_cds_WP_002730849.1_1104	39.350	277	282
WP_002108526.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740726.1_2665	33.333	291	282
WP_002078520.1	lcl|NZ_JADDWE010000052.1_cds_WP_002728994.1_2465	38.000	400	401
WP_002078520.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740861.1_2704	31.452	372	401
WP_002078520.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733599.1_2671	29.771	393	401
WP_002078520.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740294.1_2624	30.000	360	401
WP_002078520.1	lcl|NZ_JADDWE010000005.1_cds_WP_002733737.1_2684	29.189	370	401
WP_002078520.1	lcl|NZ_JADDWE010000005.1_cds_WP_002740826.1_2705	29.156	391	401
WP_002078520.1	lcl|NZ_JADDWE010000007.1_cds_WP_002724641.1_3104	26.042	384	401
WP_002078520.1	lcl|NZ_JADDWE010000006.1_cds_WP_002738884.1_2936	27.577	359	401
WP_025180279.1	lcl|NZ_JADDWE010000070.1_cds_WP_002742222.1_3000	32.087	321	568
