WP_000340715.1	lcl|NZ_AOWU01000073.1_cds_WP_000340715.1_911	100.000	86	106
WP_000410268.1	lcl|NZ_AOWU01000073.1_cds_WP_000410266.1_910	99.677	310	318
WP_000410268.1	lcl|NZ_AOWU01000073.1_cds_WP_000646254.1_907	25.680	331	318
WP_000410268.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	24.611	321	318
WP_000410268.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	23.958	288	318
WP_002076509.1	lcl|NZ_AOWU01000078.1_cds_WP_000282882.1_966	30.213	235	223
WP_002076509.1	lcl|NZ_AOWU01000137.1_cds_WP_001099039.1_1808	26.906	223	223
WP_002076509.1	lcl|NZ_AOWU01000109.1_cds_WP_000840861.1_1373	29.808	104	223
WP_002076509.1	lcl|NZ_AOWU01000180.1_cds_WP_000868621.1_2839	29.670	91	223
WP_002076509.1	lcl|NZ_AOWU01000078.1_cds_WP_001114273.1_959	26.705	176	223
WP_002076509.1	lcl|NZ_AOWU01000176.1_cds_WP_000262844.1_2774	24.638	207	223
WP_001136119.1	lcl|NZ_AOWU01000074.1_cds_WP_001033784.1_914	32.955	352	354
WP_001136119.1	lcl|NZ_AOWU01000145.1_cds_WP_001011666.1_2052	34.237	295	354
WP_001136119.1	lcl|NZ_AOWU01000074.1_cds_WP_002072154.1_920	28.435	313	354
WP_001136119.1	lcl|NZ_AOWU01000074.1_cds_WP_001033784.1_914	32.955	352	354
WP_001136119.1	lcl|NZ_AOWU01000145.1_cds_WP_001011666.1_2052	34.237	295	354
WP_001136119.1	lcl|NZ_AOWU01000074.1_cds_WP_002072154.1_920	28.435	313	354
WP_000535865.1	lcl|NZ_AOWU01000105.1_cds_WP_000696059.1_1266	43.373	166	234
WP_000535865.1	lcl|NZ_AOWU01000197.1_cds_WP_001014594.1_3338	28.365	208	234
WP_000535865.1	lcl|NZ_AOWU01000074.1_cds_WP_000440091.1_919	23.043	230	234
WP_000535865.1	lcl|NZ_AOWU01000058.1_cds_WP_000721854.1_724	33.333	111	234
WP_001117631.1	lcl|NZ_AOWU01000001.1_cds_WP_001281953.1_1	31.989	372	387
WP_001117631.1	lcl|NZ_AOWU01000105.1_cds_WP_000228801.1_1260	33.891	239	387
WP_001117631.1	lcl|NZ_AOWU01000073.1_cds_WP_000608294.1_902	28.448	348	387
WP_001117631.1	lcl|NZ_AOWU01000074.1_cds_WP_000172659.1_922	34.000	250	387
WP_001117631.1	lcl|NZ_AOWU01000073.1_cds_WP_001198107.1_903	37.864	206	387
WP_001117631.1	lcl|NZ_AOWU01000047.1_cds_WP_000575181.1_552	28.975	283	387
WP_001117631.1	lcl|NZ_AOWU01000178.1_cds_WP_000538754.1_2797	26.480	321	387
WP_001117631.1	lcl|NZ_AOWU01000111.1_cds_WP_001982414.1_1399	24.251	367	387
WP_029781911.1	lcl|NZ_AOWU01000105.1_cds_WP_000696059.1_1266	35.918	245	572
WP_029781911.1	lcl|NZ_AOWU01000074.1_cds_WP_000440091.1_919	27.941	204	572
WP_029781911.1	lcl|NZ_AOWU01000199.1_cds_WP_000613389.1_3393	21.538	130	572
WP_029781911.1	lcl|NZ_AOWU01000058.1_cds_WP_000721854.1_724	34.513	113	572
WP_029781911.1	lcl|NZ_AOWU01000105.1_cds_WP_000696059.1_1266	35.918	245	572
WP_029781911.1	lcl|NZ_AOWU01000074.1_cds_WP_000440091.1_919	27.941	204	572
WP_029781911.1	lcl|NZ_AOWU01000199.1_cds_WP_000613389.1_3393	21.538	130	572
WP_029781911.1	lcl|NZ_AOWU01000058.1_cds_WP_000721854.1_724	34.513	113	572
WP_000041234.1	lcl|NZ_AOWU01000073.1_cds_WP_001198107.1_903	34.161	322	417
WP_000041234.1	lcl|NZ_AOWU01000073.1_cds_WP_000608294.1_902	33.677	291	417
WP_000041234.1	lcl|NZ_AOWU01000047.1_cds_WP_000575181.1_552	32.248	307	417
WP_000041234.1	lcl|NZ_AOWU01000001.1_cds_WP_001281953.1_1	28.354	328	417
WP_000041234.1	lcl|NZ_AOWU01000074.1_cds_WP_000172659.1_922	30.769	325	417
WP_000041234.1	lcl|NZ_AOWU01000105.1_cds_WP_000228801.1_1260	35.319	235	417
WP_000041234.1	lcl|NZ_AOWU01000178.1_cds_WP_000538754.1_2797	25.781	384	417
WP_000041234.1	lcl|NZ_AOWU01000111.1_cds_WP_001982414.1_1399	24.206	252	417
WP_002108506.1	lcl|NZ_AOWU01000194.1_cds_WP_000012765.1_3150	35.385	130	216
WP_002108506.1	lcl|NZ_AOWU01000045.1_cds_WP_000230176.1_517	30.061	163	216
WP_002108506.1	lcl|NZ_AOWU01000196.1_cds_WP_000914168.1_3301	24.762	105	216
WP_002108506.1	lcl|NZ_AOWU01000163.1_cds_WP_000602004.1_2512	26.712	146	216
WP_002108506.1	lcl|NZ_AOWU01000020.1_cds_WP_000780979.1_244	26.168	107	216
WP_025180280.1	lcl|NZ_AOWU01000105.1_cds_WP_000696059.1_1266	31.967	244	242
WP_025180280.1	lcl|NZ_AOWU01000197.1_cds_WP_001014594.1_3338	29.268	246	242
WP_002108525.1	lcl|NZ_AOWU01000169.1_cds_WP_000998678.1_2607	31.660	259	255
WP_002108525.1	lcl|NZ_AOWU01000047.1_cds_WP_000412931.1_576	28.846	260	255
WP_002108525.1	lcl|NZ_AOWU01000045.1_cds_WP_000566240.1_536	27.843	255	255
WP_002108525.1	lcl|NZ_AOWU01000149.1_cds_WP_000043153.1_2164	26.336	262	255
WP_002108525.1	lcl|NZ_AOWU01000195.1_cds_WP_000351751.1_3242	24.907	269	255
WP_002108525.1	lcl|NZ_AOWU01000053.1_cds_WP_000653652.1_661	26.054	261	255
WP_002108525.1	lcl|NZ_AOWU01000045.1_cds_WP_002072686.1_508	27.490	251	255
WP_002108525.1	lcl|NZ_AOWU01000047.1_cds_WP_000750481.1_572	24.016	254	255
WP_002108525.1	lcl|NZ_AOWU01000142.1_cds_WP_000646912.1_1955	26.230	183	255
WP_002108525.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	29.851	201	255
WP_002108525.1	lcl|NZ_AOWU01000076.1_cds_WP_000800040.1_949	26.289	194	255
WP_002108525.1	lcl|NZ_AOWU01000159.1_cds_WP_001074690.1_2422	25.389	193	255
WP_002108525.1	lcl|NZ_AOWU01000077.1_cds_WP_001069863.1_954	26.136	176	255
WP_002108525.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	34.722	72	255
WP_002108525.1	lcl|NZ_AOWU01000194.1_cds_WP_000093664.1_3206	23.500	200	255
WP_002108502.1	lcl|NZ_AOWU01000214.1_cds_WP_002115880.1_3746	29.394	330	314
WP_002108526.1	lcl|NZ_AOWU01000145.1_cds_WP_001011666.1_2052	39.024	287	282
WP_002108526.1	lcl|NZ_AOWU01000074.1_cds_WP_001033784.1_914	35.354	297	282
WP_002108526.1	lcl|NZ_AOWU01000074.1_cds_WP_002072154.1_920	27.941	272	282
WP_002099940.1	lcl|NZ_AOWU01000074.1_cds_WP_000653655.1_916	24.837	306	321
WP_002078520.1	lcl|NZ_AOWU01000001.1_cds_WP_001281953.1_1	37.905	401	401
WP_002078520.1	lcl|NZ_AOWU01000074.1_cds_WP_000172659.1_922	34.097	393	401
WP_002078520.1	lcl|NZ_AOWU01000073.1_cds_WP_000608294.1_902	31.452	372	401
WP_002078520.1	lcl|NZ_AOWU01000105.1_cds_WP_000228801.1_1260	31.183	372	401
WP_002078520.1	lcl|NZ_AOWU01000047.1_cds_WP_000575181.1_552	27.596	366	401
WP_002078520.1	lcl|NZ_AOWU01000073.1_cds_WP_001198107.1_903	30.579	363	401
WP_002078520.1	lcl|NZ_AOWU01000111.1_cds_WP_001982414.1_1399	25.521	384	401
WP_002078520.1	lcl|NZ_AOWU01000178.1_cds_WP_000538754.1_2797	26.509	381	401
WP_025180279.1	lcl|NZ_AOWU01000075.1_cds_WP_000172209.1_931	30.163	368	568
WP_025180279.1	lcl|NZ_AOWU01000141.1_cds_WP_000667646.1_1920	32.381	210	568
WP_025180279.1	lcl|NZ_AOWU01000007.1_cds_WP_000828456.1_16	31.858	226	568
WP_025180279.1	lcl|NZ_AOWU01000074.1_cds_WP_002072224.1_924	30.660	212	568
WP_025180279.1	lcl|NZ_AOWU01000163.1_cds_WP_002071818.1_2494	33.168	202	568
WP_025180279.1	lcl|NZ_AOWU01000209.1_cds_WP_000666552.1_3586	30.811	185	568
WP_025180279.1	lcl|NZ_AOWU01000112.1_cds_WP_001161019.1_1449	31.088	193	568
WP_025180279.1	lcl|NZ_AOWU01000093.1_cds_WP_000651462.1_1154	30.570	193	568
WP_025180279.1	lcl|NZ_AOWU01000008.1_cds_WP_000047473.1_81	33.505	194	568
WP_025180279.1	lcl|NZ_AOWU01000101.1_cds_WP_000510770.1_1225	29.949	197	568
WP_025180279.1	lcl|NZ_AOWU01000164.1_cds_WP_000184524.1_2529	31.606	193	568
WP_025180279.1	lcl|NZ_AOWU01000196.1_cds_WP_000536753.1_3303	34.641	153	568
WP_025180279.1	lcl|NZ_AOWU01000139.1_cds_WP_000619182.1_1871	31.088	193	568
WP_025180279.1	lcl|NZ_AOWU01000191.1_cds_WP_001052496.1_3030	29.444	180	568
WP_025180279.1	lcl|NZ_AOWU01000053.1_cds_WP_000603361.1_651	31.522	184	568
WP_025180279.1	lcl|NZ_AOWU01000145.1_cds_WP_001049212.1_2085	31.183	186	568
WP_025180279.1	lcl|NZ_AOWU01000145.1_cds_WP_001049212.1_2085	26.291	213	568
WP_025180279.1	lcl|NZ_AOWU01000170.1_cds_WP_000433117.1_2645	28.108	185	568
WP_025180279.1	lcl|NZ_AOWU01000107.1_cds_WP_000052667.1_1327	27.638	199	568
WP_025180279.1	lcl|NZ_AOWU01000139.1_cds_WP_000218832.1_1870	29.680	219	568
WP_025180279.1	lcl|NZ_AOWU01000200.1_cds_WP_001982953.1_3451	26.943	193	568
WP_025180279.1	lcl|NZ_AOWU01000053.1_cds_WP_000054169.1_634	30.000	190	568
WP_025180279.1	lcl|NZ_AOWU01000006.1_cds_WP_000590871.1_11	25.654	191	568
WP_025180279.1	lcl|NZ_AOWU01000006.1_cds_WP_000590871.1_11	25.668	187	568
WP_025180279.1	lcl|NZ_AOWU01000079.1_cds_WP_001089503.1_972	28.293	205	568
WP_025180279.1	lcl|NZ_AOWU01000075.1_cds_WP_000626143.1_936	27.368	190	568
WP_025180279.1	lcl|NZ_AOWU01000075.1_cds_WP_000626143.1_936	23.462	260	568
WP_025180279.1	lcl|NZ_AOWU01000082.1_cds_WP_000598571.1_1019	26.061	165	568
WP_025180279.1	lcl|NZ_AOWU01000113.1_cds_WP_000431145.1_1464	26.316	228	568
WP_025180279.1	lcl|NZ_AOWU01000058.1_cds_WP_000136058.1_718	26.667	195	568
WP_025180279.1	lcl|NZ_AOWU01000019.1_cds_WP_001141162.1_221	22.167	203	568
WP_025180279.1	lcl|NZ_AOWU01000210.1_cds_WP_000481721.1_3665	24.138	203	568
WP_025180279.1	lcl|NZ_AOWU01000199.1_cds_WP_000281022.1_3411	31.944	72	568
WP_025180279.1	lcl|NZ_AOWU01000075.1_cds_WP_000172209.1_931	30.163	368	568
WP_025180279.1	lcl|NZ_AOWU01000141.1_cds_WP_000667646.1_1920	32.381	210	568
WP_025180279.1	lcl|NZ_AOWU01000007.1_cds_WP_000828456.1_16	31.858	226	568
WP_025180279.1	lcl|NZ_AOWU01000074.1_cds_WP_002072224.1_924	30.660	212	568
WP_025180279.1	lcl|NZ_AOWU01000163.1_cds_WP_002071818.1_2494	33.168	202	568
WP_025180279.1	lcl|NZ_AOWU01000209.1_cds_WP_000666552.1_3586	30.811	185	568
WP_025180279.1	lcl|NZ_AOWU01000112.1_cds_WP_001161019.1_1449	31.088	193	568
WP_025180279.1	lcl|NZ_AOWU01000093.1_cds_WP_000651462.1_1154	30.570	193	568
WP_025180279.1	lcl|NZ_AOWU01000008.1_cds_WP_000047473.1_81	33.505	194	568
WP_025180279.1	lcl|NZ_AOWU01000101.1_cds_WP_000510770.1_1225	29.949	197	568
WP_025180279.1	lcl|NZ_AOWU01000164.1_cds_WP_000184524.1_2529	31.606	193	568
WP_025180279.1	lcl|NZ_AOWU01000196.1_cds_WP_000536753.1_3303	34.641	153	568
WP_025180279.1	lcl|NZ_AOWU01000139.1_cds_WP_000619182.1_1871	31.088	193	568
WP_025180279.1	lcl|NZ_AOWU01000191.1_cds_WP_001052496.1_3030	29.444	180	568
WP_025180279.1	lcl|NZ_AOWU01000053.1_cds_WP_000603361.1_651	31.522	184	568
WP_025180279.1	lcl|NZ_AOWU01000145.1_cds_WP_001049212.1_2085	31.183	186	568
WP_025180279.1	lcl|NZ_AOWU01000145.1_cds_WP_001049212.1_2085	26.291	213	568
WP_025180279.1	lcl|NZ_AOWU01000170.1_cds_WP_000433117.1_2645	28.108	185	568
WP_025180279.1	lcl|NZ_AOWU01000107.1_cds_WP_000052667.1_1327	27.638	199	568
WP_025180279.1	lcl|NZ_AOWU01000139.1_cds_WP_000218832.1_1870	29.680	219	568
WP_025180279.1	lcl|NZ_AOWU01000200.1_cds_WP_001982953.1_3451	26.943	193	568
WP_025180279.1	lcl|NZ_AOWU01000053.1_cds_WP_000054169.1_634	30.000	190	568
WP_025180279.1	lcl|NZ_AOWU01000006.1_cds_WP_000590871.1_11	25.654	191	568
WP_025180279.1	lcl|NZ_AOWU01000006.1_cds_WP_000590871.1_11	25.668	187	568
WP_025180279.1	lcl|NZ_AOWU01000079.1_cds_WP_001089503.1_972	28.293	205	568
WP_025180279.1	lcl|NZ_AOWU01000075.1_cds_WP_000626143.1_936	27.368	190	568
WP_025180279.1	lcl|NZ_AOWU01000075.1_cds_WP_000626143.1_936	23.462	260	568
WP_025180279.1	lcl|NZ_AOWU01000082.1_cds_WP_000598571.1_1019	26.061	165	568
WP_025180279.1	lcl|NZ_AOWU01000113.1_cds_WP_000431145.1_1464	26.316	228	568
WP_025180279.1	lcl|NZ_AOWU01000058.1_cds_WP_000136058.1_718	26.667	195	568
WP_025180279.1	lcl|NZ_AOWU01000019.1_cds_WP_001141162.1_221	22.167	203	568
WP_025180279.1	lcl|NZ_AOWU01000210.1_cds_WP_000481721.1_3665	24.138	203	568
WP_025180279.1	lcl|NZ_AOWU01000199.1_cds_WP_000281022.1_3411	31.944	72	568
WP_000848826.1	lcl|NZ_AOWU01000047.1_cds_WP_000694279.1_575	49.791	239	279
WP_000848826.1	lcl|NZ_AOWU01000045.1_cds_WP_000649045.1_469	37.288	59	279
WP_001047906.1	lcl|NZ_AOWU01000079.1_cds_WP_000351733.1_971	35.714	126	211
WP_001047906.1	lcl|NZ_AOWU01000073.1_cds_WP_000884059.1_908	33.898	177	211
WP_001089597.1	lcl|NZ_AOWU01000047.1_cds_WP_001016533.1_577	34.322	236	251
WP_000848236.1	lcl|NZ_AOWU01000058.1_cds_WP_000721854.1_724	36.694	248	251
WP_000848236.1	lcl|NZ_AOWU01000047.1_cds_WP_001035155.1_571	33.992	253	251
WP_000848236.1	lcl|NZ_AOWU01000105.1_cds_WP_000696059.1_1266	31.579	133	251
WP_002099938.1	lcl|NZ_AOWU01000142.1_cds_WP_000050900.1_1959	29.482	251	254
WP_002099938.1	lcl|NZ_AOWU01000169.1_cds_WP_000400939.1_2597	30.137	219	254
WP_002099938.1	lcl|NZ_AOWU01000195.1_cds_WP_001084701.1_3233	25.882	255	254
WP_000627059.1	lcl|NZ_AOWU01000074.1_cds_WP_000371037.1_925	29.560	159	318
WP_000661927.1	lcl|NZ_AOWU01000165.1_cds_WP_000347675.1_2549	24.101	278	320
WP_000661927.1	lcl|NZ_AOWU01000146.1_cds_WP_000347675.1_2103	24.101	278	320
WP_000661927.1	lcl|NZ_AOWU01000043.1_cds_WP_000402849.1_447	23.904	251	320
WP_000661927.1	lcl|NZ_AOWU01000047.1_cds_WP_002097509.1_574	26.829	164	320
WP_000661927.1	lcl|NZ_AOWU01000105.1_cds_WP_001046777.1_1257	25.000	140	320
WP_000661927.1	lcl|NZ_AOWU01000068.1_cds_WP_001082181.1_835	24.479	192	320
WP_000661927.1	lcl|NZ_AOWU01000092.1_cds_WP_000283290.1_1128	28.873	142	320
WP_000661927.1	lcl|NZ_AOWU01000047.1_cds_WP_001217660.1_567	29.474	95	320
WP_000837189.1	lcl|NZ_AOWU01000124.1_cds_WP_002175471.1_1590	26.647	334	332
WP_000837189.1	lcl|NZ_AOWU01000124.1_cds_WP_002175471.1_1590	26.647	334	332
WP_000651740.1	lcl|NZ_AOWU01000137.1_cds_WP_001099039.1_1808	46.078	102	301
WP_000651740.1	lcl|NZ_AOWU01000078.1_cds_WP_000282882.1_966	27.536	276	301
WP_000651740.1	lcl|NZ_AOWU01000047.1_cds_WP_000600953.1_551	34.400	125	301
WP_000651740.1	lcl|NZ_AOWU01000180.1_cds_WP_000868621.1_2839	26.429	140	301
WP_000651740.1	lcl|NZ_AOWU01000047.1_cds_WP_001031926.1_568	33.333	99	301
WP_000651740.1	lcl|NZ_AOWU01000159.1_cds_WP_000728664.1_2419	30.612	98	301
WP_000579360.1	lcl|NZ_AOWU01000090.1_cds_WP_000560472.1_1121	36.744	215	204
WP_000579360.1	lcl|NZ_AOWU01000045.1_cds_WP_001052880.1_478	31.343	67	204
WP_002100003.1	lcl|NZ_AOWU01000080.1_cds_WP_000067922.1_990	38.095	231	254
WP_002100003.1	lcl|NZ_AOWU01000090.1_cds_WP_000635440.1_1120	23.944	213	254
WP_002108484.1	lcl|NZ_AOWU01000134.1_cds_WP_000512784.1_1718	30.769	78	360
WP_000723079.1	lcl|NZ_AOWU01000073.1_cds_WP_000646254.1_907	30.841	321	332
WP_000723079.1	lcl|NZ_AOWU01000142.1_cds_WP_000649924.1_1965	30.154	325	332
WP_000723079.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	30.172	348	332
WP_000723079.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	28.788	330	332
WP_000723079.1	lcl|NZ_AOWU01000182.1_cds_WP_002072074.1_2866	24.444	315	332
WP_000723079.1	lcl|NZ_AOWU01000181.1_cds_WP_000709508.1_2856	25.776	322	332
WP_000723079.1	lcl|NZ_AOWU01000073.1_cds_WP_001067557.1_904	22.909	275	332
WP_000723079.1	lcl|NZ_AOWU01000073.1_cds_WP_000410266.1_910	24.731	279	332
WP_000723079.1	lcl|NZ_AOWU01000047.1_cds_WP_000475901.1_563	28.358	201	332
WP_000723079.1	lcl|NZ_AOWU01000074.1_cds_WP_000378097.1_923	29.255	188	332
WP_000723079.1	lcl|NZ_AOWU01000086.1_cds_WP_001003560.1_1058	25.591	254	332
WP_002108504.1	lcl|NZ_AOWU01000073.1_cds_WP_000774259.1_906	27.027	185	237
WP_002108504.1	lcl|NZ_AOWU01000078.1_cds_WP_000842260.1_961	25.203	246	237
WP_000567886.1	lcl|NZ_AOWU01000073.1_cds_WP_000646254.1_907	29.180	305	281
WP_000567886.1	lcl|NZ_AOWU01000142.1_cds_WP_000649924.1_1965	28.025	314	281
WP_000567886.1	lcl|NZ_AOWU01000182.1_cds_WP_002072074.1_2866	25.080	311	281
WP_000567886.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	23.397	312	281
WP_000567886.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	25.234	321	281
WP_000567886.1	lcl|NZ_AOWU01000073.1_cds_WP_000410266.1_910	23.348	227	281
WP_000567886.1	lcl|NZ_AOWU01000181.1_cds_WP_000709508.1_2856	22.321	336	281
WP_000567886.1	lcl|NZ_AOWU01000047.1_cds_WP_000475901.1_563	22.326	215	281
WP_000567886.1	lcl|NZ_AOWU01000086.1_cds_WP_001003560.1_1058	25.862	174	281
WP_000567886.1	lcl|NZ_AOWU01000143.1_cds_WP_000688696.1_2010	25.000	192	281
WP_000475907.1	lcl|NZ_AOWU01000047.1_cds_WP_000475901.1_563	88.081	344	344
WP_000475907.1	lcl|NZ_AOWU01000153.1_cds_WP_000457972.1_2218	35.075	268	344
WP_000475907.1	lcl|NZ_AOWU01000073.1_cds_WP_000646254.1_907	26.667	240	344
WP_000475907.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	28.112	249	344
WP_000475907.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	22.222	261	344
WP_000475907.1	lcl|NZ_AOWU01000074.1_cds_WP_000378097.1_923	25.366	205	344
WP_000475907.1	lcl|NZ_AOWU01000143.1_cds_WP_000688696.1_2010	28.390	236	344
WP_001101626.1	lcl|NZ_AOWU01000047.1_cds_WP_001023240.1_562	80.601	366	368
WP_001101626.1	lcl|NZ_AOWU01000086.1_cds_WP_001003560.1_1058	27.586	87	368
WP_001101626.1	lcl|NZ_AOWU01000047.1_cds_WP_001023240.1_562	80.601	366	368
WP_001101626.1	lcl|NZ_AOWU01000086.1_cds_WP_001003560.1_1058	27.586	87	368
WP_000734459.1	lcl|NZ_AOWU01000047.1_cds_WP_000734457.1_561	80.585	376	376
WP_000686566.1	lcl|NZ_AOWU01000047.1_cds_WP_000686574.1_560	69.720	393	399
WP_000275928.1	lcl|NZ_AOWU01000047.1_cds_WP_000289502.1_559	71.971	421	421
WP_000275928.1	lcl|NZ_AOWU01000080.1_cds_WP_000910880.1_987	40.000	180	421
WP_000275928.1	lcl|NZ_AOWU01000186.1_cds_WP_000555531.1_2892	33.702	181	421
WP_000939585.1	lcl|NZ_AOWU01000047.1_cds_WP_000939586.1_557	99.776	447	447
WP_002108514.1	lcl|NZ_AOWU01000047.1_cds_WP_000050436.1_556	99.681	313	313
WP_002108477.1	lcl|NZ_AOWU01000047.1_cds_WP_001084684.1_555	99.327	297	297
WP_000876105.1	lcl|NZ_AOWU01000047.1_cds_WP_000876105.1_554	100.000	340	340
WP_000343397.1	lcl|NZ_AOWU01000047.1_cds_WP_000343397.1_553	100.000	139	139
WP_000575181.1	lcl|NZ_AOWU01000047.1_cds_WP_000575181.1_552	100.000	363	363
WP_000575181.1	lcl|NZ_AOWU01000073.1_cds_WP_000608294.1_902	36.438	365	363
WP_000575181.1	lcl|NZ_AOWU01000073.1_cds_WP_001198107.1_903	33.983	359	363
WP_000575181.1	lcl|NZ_AOWU01000178.1_cds_WP_000538754.1_2797	31.361	338	363
WP_000575181.1	lcl|NZ_AOWU01000001.1_cds_WP_001281953.1_1	25.065	387	363
WP_000575181.1	lcl|NZ_AOWU01000105.1_cds_WP_000228801.1_1260	31.786	280	363
WP_000575181.1	lcl|NZ_AOWU01000074.1_cds_WP_000172659.1_922	24.586	362	363
WP_000818509.1	lcl|NZ_AOWU01000047.1_cds_WP_000600953.1_551	37.281	228	265
WP_000818509.1	lcl|NZ_AOWU01000137.1_cds_WP_001099039.1_1808	28.723	188	265
WP_000818509.1	lcl|NZ_AOWU01000078.1_cds_WP_000282882.1_966	24.790	238	265
WP_000818509.1	lcl|NZ_AOWU01000078.1_cds_WP_000853988.1_965	26.180	233	265
WP_001068976.1	lcl|NZ_AOWU01000078.1_cds_WP_000282882.1_966	69.776	268	281
WP_001068976.1	lcl|NZ_AOWU01000137.1_cds_WP_001099039.1_1808	31.053	190	281
WP_001068976.1	lcl|NZ_AOWU01000078.1_cds_WP_000853988.1_965	28.037	214	281
WP_001068976.1	lcl|NZ_AOWU01000180.1_cds_WP_000868621.1_2839	33.333	90	281
WP_001068976.1	lcl|NZ_AOWU01000176.1_cds_WP_000262844.1_2774	22.857	140	281
WP_000847602.1	lcl|NZ_AOWU01000078.1_cds_WP_000853988.1_965	94.251	574	577
WP_000847602.1	lcl|NZ_AOWU01000078.1_cds_WP_000282882.1_966	27.928	222	577
WP_000847602.1	lcl|NZ_AOWU01000047.1_cds_WP_000600953.1_551	30.453	243	577
WP_000847602.1	lcl|NZ_AOWU01000137.1_cds_WP_001099039.1_1808	28.713	202	577
WP_000847602.1	lcl|NZ_AOWU01000078.1_cds_WP_000853988.1_965	94.251	574	577
WP_000847602.1	lcl|NZ_AOWU01000078.1_cds_WP_000282882.1_966	27.928	222	577
