WP_000340715.1	lcl|NZ_JADDVK010000007.1_cds_WP_002725873.1_3170	91.860	86	106
WP_000410268.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733579.1_3171	93.548	310	318
WP_000410268.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733534.1_3174	27.143	280	318
WP_000410268.1	lcl|NZ_JADDVK010000009.1_cds_WP_002722638.1_3426	22.671	322	318
WP_000410268.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740024.1_3265	25.000	288	318
WP_000410268.1	lcl|NZ_JADDVK010000001.1_cds_WP_002728309.1_1018	25.402	311	318
WP_000410268.1	lcl|NZ_JADDVK010000010.1_cds_WP_002743770.1_74	22.353	170	318
WP_000410268.1	lcl|NZ_JADDVK010000007.1_cds_WP_016749081.1_3203	24.342	152	318
WP_002076509.1	lcl|NZ_JADDVK010000014.1_cds_WP_032856387.1_424	26.222	225	223
WP_002076509.1	lcl|NZ_JADDVK010000007.1_cds_WP_002742128.1_3261	30.579	121	223
WP_002076509.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733661.1_3241	33.696	92	223
WP_002076509.1	lcl|NZ_JADDVK010000016.1_cds_WP_002731944.1_629	30.769	104	223
WP_002076509.1	lcl|NZ_JADDVK010000012.1_cds_WP_002726501.1_277	29.787	94	223
WP_002076509.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733618.1_3268	25.568	176	223
WP_001136119.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740722.1_3214	36.607	336	354
WP_001136119.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740726.1_3218	33.728	338	354
WP_001136119.1	lcl|NZ_JADDVK010000017.1_cds_WP_002730849.1_748	34.375	288	354
WP_001136119.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740722.1_3214	36.607	336	354
WP_001136119.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740726.1_3218	33.728	338	354
WP_001136119.1	lcl|NZ_JADDVK010000017.1_cds_WP_002730849.1_748	34.375	288	354
WP_000535865.1	lcl|NZ_JADDVK010000001.1_cds_WP_002738760.1_897	30.952	210	234
WP_000535865.1	lcl|NZ_JADDVK010000001.1_cds_WP_002723863.1_1092	29.091	110	234
WP_002183331.1	lcl|NZ_JADDVK010000013.1_cds_WP_002734213.1_387	26.776	183	204
WP_001117631.1	lcl|NZ_JADDVK010000024.1_cds_WP_002728994.1_1412	30.914	372	387
WP_001117631.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740861.1_3179	33.475	236	387
WP_001117631.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740826.1_3178	37.379	206	387
WP_001117631.1	lcl|NZ_JADDVK010000007.1_cds_WP_002740294.1_3259	32.155	283	387
WP_001117631.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733737.1_3199	31.507	219	387
WP_001117631.1	lcl|NZ_JADDVK010000007.1_cds_WP_002733599.1_3212	32.319	263	387
WP_001117631.1	lcl|NZ_JADDVK010000001.1_cds_WP_002738884.1_969	27.554	323	387
