WP_000340715.1	lcl|NZ_JQPR01000001.1_cds_WP_000340713.1_1	95.349	86	106
WP_000410268.1	lcl|NZ_JQPR01000001.1_cds_WP_000412665.1_2	95.161	310	318
WP_000410268.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	24.422	303	318
WP_000410268.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	24.611	321	318
WP_000410268.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	23.699	346	318
WP_000410268.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	24.306	288	318
WP_000410268.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	21.014	276	318
WP_002076509.1	lcl|NZ_JQPR01000181.1_cds_WP_000282884.1_3308	30.213	235	223
WP_002076509.1	lcl|NZ_JQPR01000001.1_cds_WP_001005151.1_64	28.205	195	223
WP_002076509.1	lcl|NZ_JQPR01000109.1_cds_WP_001099038.1_2448	26.906	223	223
WP_002076509.1	lcl|NZ_JQPR01000001.1_cds_WP_000808025.1_8	35.398	113	223
WP_002076509.1	lcl|NZ_JQPR01000124.1_cds_WP_000840860.1_2657	29.808	104	223
WP_002076509.1	lcl|NZ_JQPR01000001.1_cds_WP_000703222.1_57	29.348	92	223
WP_002076509.1	lcl|NZ_JQPR01000075.1_cds_WP_000868623.1_1906	29.670	91	223
WP_002076509.1	lcl|NZ_JQPR01000156.1_cds_WP_001114264.1_3094	26.705	176	223
WP_002076509.1	lcl|NZ_JQPR01000021.1_cds_WP_000262844.1_574	24.638	207	223
WP_001136119.1	lcl|NZ_JQPR01000001.1_cds_WP_000853941.1_18	38.209	335	354
WP_001136119.1	lcl|NZ_JQPR01000001.1_cds_WP_000275581.1_7	30.395	329	354
WP_001136119.1	lcl|NZ_JQPR01000111.1_cds_WP_001011675.1_2464	33.898	295	354
WP_001136119.1	lcl|NZ_JQPR01000001.1_cds_WP_000155110.1_48	32.508	323	354
WP_001136119.1	lcl|NZ_JQPR01000001.1_cds_WP_000853941.1_18	38.209	335	354
WP_001136119.1	lcl|NZ_JQPR01000001.1_cds_WP_000275581.1_7	30.395	329	354
WP_001136119.1	lcl|NZ_JQPR01000111.1_cds_WP_001011675.1_2464	33.898	295	354
WP_001136119.1	lcl|NZ_JQPR01000001.1_cds_WP_000155110.1_48	32.508	323	354
WP_000535865.1	lcl|NZ_JQPR01000001.1_cds_WP_000721297.1_44	37.788	217	234
WP_000535865.1	lcl|NZ_JQPR01000021.1_cds_WP_002106419.1_613	28.365	208	234
WP_000535865.1	lcl|NZ_JQPR01000204.1_cds_WP_000721859.1_3498	33.333	111	234
WP_001117631.1	lcl|NZ_JQPR01000001.1_cds_WP_000701360.1_41	31.285	358	387
WP_001117631.1	lcl|NZ_JQPR01000044.1_cds_WP_061217166.1_1364	31.720	372	387
WP_001117631.1	lcl|NZ_JQPR01000001.1_cds_WP_002102582.1_33	30.114	352	387
WP_001117631.1	lcl|NZ_JQPR01000001.1_cds_WP_001054317.1_16	35.628	247	387
WP_001117631.1	lcl|NZ_JQPR01000001.1_cds_WP_000738262.1_42	32.819	259	387
WP_001117631.1	lcl|NZ_JQPR01000181.1_cds_WP_061217456.1_3310	29.329	283	387
WP_001117631.1	lcl|NZ_JQPR01000042.1_cds_WP_000538757.1_1320	26.480	321	387
WP_001117631.1	lcl|NZ_JQPR01000052.1_cds_WP_001982414.1_1512	24.251	367	387
WP_001117631.1	lcl|NZ_JQPR01000001.1_cds_WP_061217011.1_35	20.867	369	387
WP_029781911.1	lcl|NZ_JQPR01000001.1_cds_WP_000721297.1_44	37.083	240	572
WP_029781911.1	lcl|NZ_JQPR01000121.1_cds_WP_000613386.1_2624	21.538	130	572
WP_029781911.1	lcl|NZ_JQPR01000204.1_cds_WP_000721859.1_3498	34.188	117	572
WP_029781911.1	lcl|NZ_JQPR01000001.1_cds_WP_000721297.1_44	37.083	240	572
WP_029781911.1	lcl|NZ_JQPR01000121.1_cds_WP_000613386.1_2624	21.538	130	572
WP_029781911.1	lcl|NZ_JQPR01000204.1_cds_WP_000721859.1_3498	34.188	117	572
WP_000041234.1	lcl|NZ_JQPR01000001.1_cds_WP_000701360.1_41	32.270	282	417
WP_000041234.1	lcl|NZ_JQPR01000001.1_cds_WP_002102582.1_33	41.627	209	417
WP_000041234.1	lcl|NZ_JQPR01000181.1_cds_WP_061217456.1_3310	32.573	307	417
WP_000041234.1	lcl|NZ_JQPR01000044.1_cds_WP_061217166.1_1364	28.267	329	417
WP_000041234.1	lcl|NZ_JQPR01000001.1_cds_WP_000738262.1_42	32.317	328	417
WP_000041234.1	lcl|NZ_JQPR01000001.1_cds_WP_001054317.1_16	30.342	234	417
WP_000041234.1	lcl|NZ_JQPR01000042.1_cds_WP_000538757.1_1320	25.907	386	417
WP_000041234.1	lcl|NZ_JQPR01000052.1_cds_WP_001982414.1_1512	24.206	252	417
WP_000041234.1	lcl|NZ_JQPR01000001.1_cds_WP_061217011.1_35	21.923	260	417
WP_002108506.1	lcl|NZ_JQPR01000034.1_cds_WP_000012768.1_1058	35.385	130	216
WP_002108506.1	lcl|NZ_JQPR01000027.1_cds_WP_002107972.1_838	30.061	163	216
WP_002108506.1	lcl|NZ_JQPR01000063.1_cds_WP_000914169.1_1681	24.762	105	216
WP_002108506.1	lcl|NZ_JQPR01000151.1_cds_WP_000602007.1_3027	26.712	146	216
WP_025180280.1	lcl|NZ_JQPR01000001.1_cds_WP_000721297.1_44	37.118	229	242
WP_025180280.1	lcl|NZ_JQPR01000021.1_cds_WP_002106419.1_613	29.268	246	242
WP_002108525.1	lcl|NZ_JQPR01000039.1_cds_WP_000998678.1_1231	31.660	259	255
WP_002108525.1	lcl|NZ_JQPR01000027.1_cds_WP_000566240.1_818	27.843	255	255
WP_002108525.1	lcl|NZ_JQPR01000041.1_cds_WP_000043153.1_1311	26.336	262	255
WP_002108525.1	lcl|NZ_JQPR01000027.1_cds_WP_001968389.1_847	26.693	251	255
WP_002108525.1	lcl|NZ_JQPR01000014.1_cds_WP_000351751.1_404	24.907	269	255
WP_002108525.1	lcl|NZ_JQPR01000117.1_cds_WP_000653653.1_2582	26.054	261	255
WP_002108525.1	lcl|NZ_JQPR01000023.1_cds_WP_020784276.1_645	26.230	183	255
WP_002108525.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	29.851	201	255
WP_002108525.1	lcl|NZ_JQPR01000050.1_cds_WP_000800040.1_1444	26.289	194	255
WP_002108525.1	lcl|NZ_JQPR01000017.1_cds_WP_001074690.1_519	25.389	193	255
WP_002108525.1	lcl|NZ_JQPR01000148.1_cds_WP_001069862.1_3013	26.136	176	255
WP_002108525.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	34.722	72	255
WP_002108525.1	lcl|NZ_JQPR01000167.1_cds_WP_000093664.1_3151	23.500	200	255
WP_002108502.1	lcl|NZ_JQPR01000030.1_cds_WP_002185292.1_929	29.091	330	314
WP_002108526.1	lcl|NZ_JQPR01000001.1_cds_WP_000853941.1_18	36.131	274	282
WP_002108526.1	lcl|NZ_JQPR01000001.1_cds_WP_000275581.1_7	36.749	283	282
WP_002108526.1	lcl|NZ_JQPR01000111.1_cds_WP_001011675.1_2464	39.024	287	282
WP_002108526.1	lcl|NZ_JQPR01000001.1_cds_WP_000155110.1_48	35.563	284	282
WP_002078520.1	lcl|NZ_JQPR01000044.1_cds_WP_061217166.1_1364	37.500	400	401
WP_002078520.1	lcl|NZ_JQPR01000001.1_cds_WP_000701360.1_41	35.620	379	401
WP_002078520.1	lcl|NZ_JQPR01000001.1_cds_WP_000738262.1_42	31.658	398	401
WP_002078520.1	lcl|NZ_JQPR01000001.1_cds_WP_002102582.1_33	34.844	353	401
WP_002078520.1	lcl|NZ_JQPR01000181.1_cds_WP_061217456.1_3310	28.142	366	401
WP_002078520.1	lcl|NZ_JQPR01000001.1_cds_WP_001054317.1_16	27.461	386	401
WP_002078520.1	lcl|NZ_JQPR01000052.1_cds_WP_001982414.1_1512	25.521	384	401
WP_002078520.1	lcl|NZ_JQPR01000042.1_cds_WP_000538757.1_1320	26.509	381	401
WP_002078520.1	lcl|NZ_JQPR01000001.1_cds_WP_061217011.1_35	23.861	373	401
WP_025180279.1	lcl|NZ_JQPR01000118.1_cds_WP_000172205.1_2595	30.707	368	568
WP_025180279.1	lcl|NZ_JQPR01000001.1_cds_WP_000361605.1_5	32.932	249	568
WP_025180279.1	lcl|NZ_JQPR01000016.1_cds_WP_000667646.1_460	32.381	210	568
WP_025180279.1	lcl|NZ_JQPR01000116.1_cds_WP_000828456.1_2564	31.858	226	568
WP_025180279.1	lcl|NZ_JQPR01000118.1_cds_WP_002071818.1_2609	33.168	202	568
WP_025180279.1	lcl|NZ_JQPR01000067.1_cds_WP_000666554.1_1749	30.811	185	568
WP_025180279.1	lcl|NZ_JQPR01000024.1_cds_WP_001161019.1_706	31.088	193	568
WP_025180279.1	lcl|NZ_JQPR01000231.1_cds_WP_000651459.1_3691	30.570	193	568
