WP_000340715.1	lcl|NZ_AHMQ02000037.1_cds_WP_000340715.1_378	100.000	86	106
WP_000410268.1	lcl|NZ_AHMQ02000037.1_cds_WP_000410273.1_379	99.677	310	318
WP_000410268.1	lcl|NZ_AHMQ02000037.1_cds_WP_000646253.1_382	25.982	331	318
WP_000410268.1	lcl|NZ_AHMQ02000035.1_cds_WP_000744696.1_551	25.076	327	318
WP_000410268.1	lcl|NZ_AHMQ02000037.1_cds_WP_000723090.1_455	24.306	288	318
WP_000410268.1	lcl|NZ_AHMQ02000037.1_cds_WP_001033107.1_405	20.000	265	318
WP_002076509.1	lcl|NZ_AHMQ02000037.1_cds_WP_000282884.1_451	30.213	235	223
WP_002076509.1	lcl|NZ_AHMQ02000016.1_cds_WP_001099029.1_2837	26.906	223	223
WP_002076509.1	lcl|NZ_AHMQ02000019.1_cds_WP_000840860.1_2539	29.808	104	223
WP_002076509.1	lcl|NZ_AHMQ02000037.1_cds_WP_000730131.1_393	30.928	97	223
WP_002076509.1	lcl|NZ_AHMQ02000040.1_cds_WP_000868621.1_152	29.670	91	223
WP_002076509.1	lcl|NZ_AHMQ02000037.1_cds_WP_001114264.1_458	26.705	176	223
WP_002076509.1	lcl|NZ_AHMQ02000005.1_cds_WP_002186708.1_3440	24.638	207	223
WP_001136119.1	lcl|NZ_AHMQ02000037.1_cds_WP_001033783.1_419	32.386	352	354
WP_001136119.1	lcl|NZ_AHMQ02000025.1_cds_WP_001011674.1_1481	33.898	295	354
WP_001136119.1	lcl|NZ_AHMQ02000037.1_cds_WP_001033783.1_419	32.386	352	354
WP_001136119.1	lcl|NZ_AHMQ02000025.1_cds_WP_001011674.1_1481	33.898	295	354
WP_000535865.1	lcl|NZ_AHMQ02000037.1_cds_WP_000691020.1_416	42.771	166	234
WP_000535865.1	lcl|NZ_AHMQ02000005.1_cds_WP_001014597.1_3478	28.365	208	234
WP_000535865.1	lcl|NZ_AHMQ02000028.1_cds_WP_000721859.1_1299	33.333	111	234
WP_001117631.1	lcl|NZ_AHMQ02000037.1_cds_WP_000331752.1_409	38.211	246	387
WP_001117631.1	lcl|NZ_AHMQ02000022.1_cds_WP_001281954.1_2297	31.720	372	387
WP_001117631.1	lcl|NZ_AHMQ02000037.1_cds_WP_000172654.1_414	32.016	253	387
WP_001117631.1	lcl|NZ_AHMQ02000028.1_cds_WP_000538749.1_1280	26.480	321	387
WP_001117631.1	lcl|NZ_AHMQ02000020.1_cds_WP_001982414.1_2401	24.251	367	387
WP_029781911.1	lcl|NZ_AHMQ02000037.1_cds_WP_000691020.1_416	35.391	243	572
WP_029781911.1	lcl|NZ_AHMQ02000025.1_cds_WP_000613393.1_1723	21.649	194	572
WP_029781911.1	lcl|NZ_AHMQ02000028.1_cds_WP_000721859.1_1299	34.188	117	572
WP_029781911.1	lcl|NZ_AHMQ02000037.1_cds_WP_000691020.1_416	35.391	243	572
WP_029781911.1	lcl|NZ_AHMQ02000025.1_cds_WP_000613393.1_1723	21.649	194	572
WP_029781911.1	lcl|NZ_AHMQ02000028.1_cds_WP_000721859.1_1299	34.188	117	572
WP_000041234.1	lcl|NZ_AHMQ02000022.1_cds_WP_001281954.1_2297	28.049	328	417
WP_000041234.1	lcl|NZ_AHMQ02000037.1_cds_WP_000331752.1_409	37.383	214	417
WP_000041234.1	lcl|NZ_AHMQ02000037.1_cds_WP_000172654.1_414	30.395	329	417
WP_000041234.1	lcl|NZ_AHMQ02000028.1_cds_WP_000538749.1_1280	25.581	387	417
WP_000041234.1	lcl|NZ_AHMQ02000020.1_cds_WP_001982414.1_2401	24.206	252	417
WP_002108487.1	lcl|NZ_AHMQ02000037.1_cds_WP_001975371.1_420	27.660	141	182
WP_002108506.1	lcl|NZ_AHMQ02000003.1_cds_WP_000012760.1_3729	35.385	130	216
WP_002108506.1	lcl|NZ_AHMQ02000003.1_cds_WP_000230181.1_3637	30.061	163	216
WP_002108506.1	lcl|NZ_AHMQ02000019.1_cds_WP_000914167.1_2565	24.762	105	216
WP_002108506.1	lcl|NZ_AHMQ02000028.1_cds_WP_000602006.1_1324	26.712	146	216
WP_025180280.1	lcl|NZ_AHMQ02000037.1_cds_WP_000691020.1_416	31.557	244	242
WP_025180280.1	lcl|NZ_AHMQ02000005.1_cds_WP_001014597.1_3478	29.268	246	242
WP_002108525.1	lcl|NZ_AHMQ02000035.1_cds_WP_000998676.1_524	31.660	259	255
WP_002108525.1	lcl|NZ_AHMQ02000037.1_cds_WP_000412931.1_426	28.846	260	255
WP_002108525.1	lcl|NZ_AHMQ02000003.1_cds_WP_000566240.1_3618	27.843	255	255
