WP_000340715.1	lcl|NZ_MCLW01000094.1_cds_WP_000340713.1_3994	95.349	86	106
WP_000410268.1	lcl|NZ_MCLW01000094.1_cds_WP_000412665.1_3995	95.161	310	318
WP_000410268.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	24.422	303	318
WP_000410268.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	24.611	321	318
WP_000410268.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	24.653	288	318
WP_000410268.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	21.014	276	318
WP_002076509.1	lcl|NZ_MCLW01000176.1_cds_WP_000282884.1_1242	30.213	235	223
WP_002076509.1	lcl|NZ_MCLW01000043.1_cds_WP_001005151.1_2695	28.205	195	223
WP_002076509.1	lcl|NZ_MCLW01000074.1_cds_WP_001099033.1_3558	26.009	223	223
WP_002076509.1	lcl|NZ_MCLW01000094.1_cds_WP_000808025.1_4001	35.398	113	223
WP_002076509.1	lcl|NZ_MCLW01000015.1_cds_WP_000840860.1_942	29.808	104	223
WP_002076509.1	lcl|NZ_MCLW01000043.1_cds_WP_000703222.1_2702	29.348	92	223
WP_002076509.1	lcl|NZ_MCLW01000026.1_cds_WP_000868621.1_1942	29.670	91	223
WP_002076509.1	lcl|NZ_MCLW01000024.1_cds_WP_000262844.1_1843	24.638	207	223
WP_001136119.1	lcl|NZ_MCLW01000115.1_cds_WP_000853941.1_379	38.209	335	354
WP_001136119.1	lcl|NZ_MCLW01000094.1_cds_WP_000275581.1_4000	30.395	329	354
WP_001136119.1	lcl|NZ_MCLW01000073.1_cds_WP_001011675.1_3534	33.898	295	354
WP_001136119.1	lcl|NZ_MCLW01000043.1_cds_WP_000155110.1_2711	32.508	323	354
WP_001136119.1	lcl|NZ_MCLW01000115.1_cds_WP_000853941.1_379	38.209	335	354
WP_001136119.1	lcl|NZ_MCLW01000094.1_cds_WP_000275581.1_4000	30.395	329	354
WP_001136119.1	lcl|NZ_MCLW01000073.1_cds_WP_001011675.1_3534	33.898	295	354
WP_001136119.1	lcl|NZ_MCLW01000043.1_cds_WP_000155110.1_2711	32.508	323	354
WP_000535865.1	lcl|NZ_MCLW01000043.1_cds_WP_000721297.1_2715	37.788	217	234
WP_000535865.1	lcl|NZ_MCLW01000024.1_cds_WP_001014590.1_1804	28.365	208	234
WP_000535865.1	lcl|NZ_MCLW01000009.1_cds_WP_000721859.1_3897	33.333	111	234
WP_001117631.1	lcl|NZ_MCLW01000043.1_cds_WP_001154829.1_2718	31.092	357	387
WP_001117631.1	lcl|NZ_MCLW01000134.1_cds_WP_001281957.1_693	31.720	372	387
WP_001117631.1	lcl|NZ_MCLW01000115.1_cds_WP_001054317.1_377	35.628	247	387
WP_001117631.1	lcl|NZ_MCLW01000043.1_cds_WP_000738262.1_2717	32.819	259	387
WP_001117631.1	lcl|NZ_MCLW01000176.1_cds_WP_000575187.1_1240	30.742	283	387
WP_001117631.1	lcl|NZ_MCLW01000009.1_cds_WP_000538758.1_3917	26.480	321	387
WP_001117631.1	lcl|NZ_MCLW01000231.1_cds_WP_001982414.1_1777	24.251	367	387
WP_029781911.1	lcl|NZ_MCLW01000043.1_cds_WP_000721297.1_2715	37.083	240	572
WP_029781911.1	lcl|NZ_MCLW01000004.1_cds_WP_000613386.1_2581	21.538	130	572
WP_029781911.1	lcl|NZ_MCLW01000009.1_cds_WP_000721859.1_3897	34.188	117	572
WP_029781911.1	lcl|NZ_MCLW01000043.1_cds_WP_000721297.1_2715	37.083	240	572
WP_029781911.1	lcl|NZ_MCLW01000004.1_cds_WP_000613386.1_2581	21.538	130	572
WP_029781911.1	lcl|NZ_MCLW01000009.1_cds_WP_000721859.1_3897	34.188	117	572
WP_000041234.1	lcl|NZ_MCLW01000043.1_cds_WP_001154829.1_2718	32.661	248	417
WP_000041234.1	lcl|NZ_MCLW01000134.1_cds_WP_001281957.1_693	28.354	328	417
WP_000041234.1	lcl|NZ_MCLW01000043.1_cds_WP_000738262.1_2717	32.317	328	417
WP_000041234.1	lcl|NZ_MCLW01000176.1_cds_WP_000575187.1_1240	31.290	310	417
WP_000041234.1	lcl|NZ_MCLW01000115.1_cds_WP_001054317.1_377	30.342	234	417
WP_000041234.1	lcl|NZ_MCLW01000009.1_cds_WP_000538758.1_3917	25.907	386	417
