WP_000340715.1	lcl|NZ_AOWB01000127.1_cds_WP_000340715.1_3619	100.000	86	106
WP_000410268.1	lcl|NZ_AOWB01000127.1_cds_WP_000410273.1_3620	99.677	310	318
WP_000410268.1	lcl|NZ_AOWB01000127.1_cds_WP_000093099.1_3640	46.988	83	318
WP_000410268.1	lcl|NZ_AOWB01000127.1_cds_WP_000646252.1_3623	25.680	331	318
WP_000410268.1	lcl|NZ_AOWB01000104.1_cds_WP_000744700.1_2458	24.611	321	318
WP_000410268.1	lcl|NZ_AOWB01000127.1_cds_WP_000723090.1_3702	24.306	288	318
WP_000410268.1	lcl|NZ_AOWB01000127.1_cds_WP_000600889.1_3649	23.636	275	318
WP_000020777.1	lcl|NZ_AOWB01000127.1_cds_WP_000202830.1_3659	42.493	353	361
WP_002076509.1	lcl|NZ_AOWB01000127.1_cds_WP_000282880.1_3698	30.638	235	223
WP_002076509.1	lcl|NZ_AOWB01000110.1_cds_WP_001099029.1_2750	26.906	223	223
WP_002076509.1	lcl|NZ_AOWB01000127.1_cds_WP_001068986.1_3677	30.435	92	223
WP_002076509.1	lcl|NZ_AOWB01000037.1_cds_WP_000840858.1_813	29.808	104	223
WP_002076509.1	lcl|NZ_AOWB01000098.1_cds_WP_000868621.1_2358	29.670	91	223
WP_002076509.1	lcl|NZ_AOWB01000119.1_cds_WP_000262844.1_3077	24.638	207	223
WP_002076509.1	lcl|NZ_AOWB01000127.1_cds_WP_001114267.1_3705	26.705	176	223
WP_001136119.1	lcl|NZ_AOWB01000127.1_cds_WP_001230564.1_3652	36.578	339	354
WP_001136119.1	lcl|NZ_AOWB01000127.1_cds_WP_000582618.1_3656	34.356	326	354
WP_001136119.1	lcl|NZ_AOWB01000018.1_cds_WP_001011675.1_166	33.898	295	354
WP_001136119.1	lcl|NZ_AOWB01000127.1_cds_WP_001230564.1_3652	36.578	339	354
WP_001136119.1	lcl|NZ_AOWB01000127.1_cds_WP_000582618.1_3656	34.356	326	354
WP_001136119.1	lcl|NZ_AOWB01000018.1_cds_WP_001011675.1_166	33.898	295	354
WP_000535865.1	lcl|NZ_AOWB01000086.1_cds_WP_001014594.1_1994	28.365	208	234
WP_000535865.1	lcl|NZ_AOWB01000031.1_cds_WP_000721859.1_658	33.333	111	234
