WP_000340715.1	lcl|NZ_JQQQ01000081.1_cds_WP_000340715.1_1951	100.000	86	106
WP_000410268.1	lcl|NZ_JQQQ01000081.1_cds_WP_000410273.1_1950	99.677	310	318
WP_000410268.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	25.680	331	318
WP_000410268.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	24.611	321	318
WP_000410268.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	24.306	288	318
WP_002076509.1	lcl|NZ_JQQQ01000076.1_cds_WP_000282880.1_1855	30.638	235	223
WP_002076509.1	lcl|NZ_JQQQ01000059.1_cds_WP_001099038.1_1588	26.906	223	223
WP_002076509.1	lcl|NZ_JQQQ01000121.1_cds_WP_000840861.1_2651	29.808	104	223
WP_002076509.1	lcl|NZ_JQQQ01000036.1_cds_WP_000868621.1_1083	29.670	91	223
WP_002076509.1	lcl|NZ_JQQQ01000156.1_cds_WP_000262844.1_3214	24.638	207	223
WP_002076509.1	lcl|NZ_JQQQ01000220.1_cds_WP_061226893.1_3685	26.705	176	223
WP_001136119.1	lcl|NZ_JQQQ01000081.1_cds_WP_001033784.1_1918	32.955	352	354
WP_001136119.1	lcl|NZ_JQQQ01000042.1_cds_WP_001011675.1_1254	33.898	295	354
WP_001136119.1	lcl|NZ_JQQQ01000081.1_cds_WP_002068380.1_1924	28.435	313	354
WP_001136119.1	lcl|NZ_JQQQ01000081.1_cds_WP_001033784.1_1918	32.955	352	354
WP_001136119.1	lcl|NZ_JQQQ01000042.1_cds_WP_001011675.1_1254	33.898	295	354
WP_001136119.1	lcl|NZ_JQQQ01000081.1_cds_WP_002068380.1_1924	28.435	313	354
WP_000535865.1	lcl|NZ_JQQQ01000159.1_cds_WP_002107669.1_3232	43.373	166	234
WP_000535865.1	lcl|NZ_JQQQ01000029.1_cds_WP_061226561.1_919	28.365	208	234
WP_000535865.1	lcl|NZ_JQQQ01000081.1_cds_WP_000440091.1_1923	23.043	230	234
WP_000535865.1	lcl|NZ_JQQQ01000079.1_cds_WP_061226676.1_1892	32.479	117	234
WP_001117631.1	lcl|NZ_JQQQ01000027.1_cds_WP_001281953.1_905	31.989	372	387
WP_001117631.1	lcl|NZ_JQQQ01000081.1_cds_WP_017857903.1_1932	37.805	246	387
WP_001117631.1	lcl|NZ_JQQQ01000081.1_cds_WP_000608292.1_1942	28.448	348	387
WP_001117631.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226678.1_1926	33.600	250	387
WP_001117631.1	lcl|NZ_JQQQ01000081.1_cds_WP_001198107.1_1943	37.864	206	387
WP_001117631.1	lcl|NZ_JQQQ01000076.1_cds_WP_000575178.1_1853	29.329	283	387
WP_001117631.1	lcl|NZ_JQQQ01000187.1_cds_WP_000538755.1_3490	26.480	321	387
WP_001117631.1	lcl|NZ_JQQQ01000110.1_cds_WP_001982414.1_2452	24.251	367	387
WP_029781911.1	lcl|NZ_JQQQ01000159.1_cds_WP_002107669.1_3232	35.918	245	572
WP_029781911.1	lcl|NZ_JQQQ01000081.1_cds_WP_000440091.1_1923	27.941	204	572
WP_029781911.1	lcl|NZ_JQQQ01000147.1_cds_WP_000613386.1_3125	21.538	130	572
WP_029781911.1	lcl|NZ_JQQQ01000079.1_cds_WP_061226676.1_1892	33.628	113	572
WP_029781911.1	lcl|NZ_JQQQ01000159.1_cds_WP_002107669.1_3232	35.918	245	572
WP_029781911.1	lcl|NZ_JQQQ01000081.1_cds_WP_000440091.1_1923	27.941	204	572
WP_029781911.1	lcl|NZ_JQQQ01000147.1_cds_WP_000613386.1_3125	21.538	130	572
WP_029781911.1	lcl|NZ_JQQQ01000079.1_cds_WP_061226676.1_1892	33.628	113	572
WP_000041234.1	lcl|NZ_JQQQ01000081.1_cds_WP_001198107.1_1943	34.161	322	417
WP_000041234.1	lcl|NZ_JQQQ01000081.1_cds_WP_000608292.1_1942	32.047	337	417
WP_000041234.1	lcl|NZ_JQQQ01000076.1_cds_WP_000575178.1_1853	32.573	307	417
WP_000041234.1	lcl|NZ_JQQQ01000027.1_cds_WP_001281953.1_905	28.354	328	417
WP_000041234.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226678.1_1926	30.462	325	417
WP_000041234.1	lcl|NZ_JQQQ01000081.1_cds_WP_017857903.1_1932	37.264	212	417
WP_000041234.1	lcl|NZ_JQQQ01000187.1_cds_WP_000538755.1_3490	25.781	384	417
WP_000041234.1	lcl|NZ_JQQQ01000110.1_cds_WP_001982414.1_2452	24.206	252	417
WP_002108506.1	lcl|NZ_JQQQ01000120.1_cds_WP_025177641.1_2632	35.385	130	216
WP_002108506.1	lcl|NZ_JQQQ01000035.1_cds_WP_000230180.1_1046	30.061	163	216
WP_002108506.1	lcl|NZ_JQQQ01000144.1_cds_WP_000914168.1_3063	24.762	105	216
WP_002108506.1	lcl|NZ_JQQQ01000003.1_cds_WP_000602005.1_37	26.712	146	216
WP_025180280.1	lcl|NZ_JQQQ01000159.1_cds_WP_002107669.1_3232	31.967	244	242
WP_025180280.1	lcl|NZ_JQQQ01000029.1_cds_WP_061226561.1_919	29.268	246	242
WP_002108525.1	lcl|NZ_JQQQ01000112.1_cds_WP_000998678.1_2475	31.660	259	255
WP_002108525.1	lcl|NZ_JQQQ01000076.1_cds_WP_000412931.1_1828	28.846	260	255
WP_002108525.1	lcl|NZ_JQQQ01000035.1_cds_WP_000566240.1_1065	27.843	255	255
WP_002108525.1	lcl|NZ_JQQQ01000066.1_cds_WP_000043153.1_1699	26.336	262	255
WP_002108525.1	lcl|NZ_JQQQ01000035.1_cds_WP_002100448.1_1037	27.888	251	255
WP_002108525.1	lcl|NZ_JQQQ01000128.1_cds_WP_000351753.1_2787	24.907	269	255
WP_002108525.1	lcl|NZ_JQQQ01000106.1_cds_WP_000653653.1_2417	26.054	261	255
WP_002108525.1	lcl|NZ_JQQQ01000076.1_cds_WP_000750438.1_1832	24.409	254	255
WP_002108525.1	lcl|NZ_JQQQ01000053.1_cds_WP_042751881.1_1491	26.230	183	255
WP_002108525.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	29.851	201	255
WP_002108525.1	lcl|NZ_JQQQ01000009.1_cds_WP_002067215.1_259	26.289	194	255
WP_002108525.1	lcl|NZ_JQQQ01000135.1_cds_WP_001074690.1_2929	25.389	193	255
WP_002108525.1	lcl|NZ_JQQQ01000009.1_cds_WP_001069862.1_264	26.136	176	255
WP_002108525.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	34.722	72	255
WP_002108525.1	lcl|NZ_JQQQ01000021.1_cds_WP_000093664.1_666	23.500	200	255
