WP_000340715.1	lcl|NZ_JQRG01000009.1_cds_WP_004462903.1_424	95.349	86	106
WP_000410268.1	lcl|NZ_JQRG01000009.1_cds_WP_017863560.1_423	92.138	318	318
WP_000410268.1	lcl|NZ_JQRG01000009.1_cds_WP_004464967.1_372	24.731	279	318
WP_000410268.1	lcl|NZ_JQRG01000020.1_cds_WP_004461583.1_1079	24.528	318	318
WP_000410268.1	lcl|NZ_JQRG01000009.1_cds_WP_004476514.1_351	24.306	288	318
WP_000410268.1	lcl|NZ_JQRG01000009.1_cds_WP_004465002.1_370	25.683	183	318
WP_000410268.1	lcl|NZ_JQRG01000071.1_cds_WP_004468319.1_2962	23.243	185	318
WP_000410268.1	lcl|NZ_JQRG01000053.1_cds_WP_004461234.1_2515	25.359	209	318
WP_000020777.1	lcl|NZ_JQRG01000009.1_cds_WP_017863561.1_422	96.953	361	361
WP_002076509.1	lcl|NZ_JQRG01000009.1_cds_WP_004475139.1_421	98.206	223	223
WP_002076509.1	lcl|NZ_JQRG01000009.1_cds_WP_017863578.1_356	32.231	121	223
WP_002076509.1	lcl|NZ_JQRG01000062.1_cds_WP_004480236.1_2748	26.126	222	223
WP_002076509.1	lcl|NZ_JQRG01000009.1_cds_WP_004464983.1_377	27.197	239	223
WP_002076509.1	lcl|NZ_JQRG01000041.1_cds_WP_004459124.1_2014	29.808	104	223
WP_002076509.1	lcl|NZ_JQRG01000009.1_cds_WP_026131418.1_348	25.000	176	223
WP_002076509.1	lcl|NZ_JQRG01000025.1_cds_WP_017863107.1_1295	30.928	97	223
WP_002076509.1	lcl|NZ_JQRG01000069.1_cds_WP_004465531.1_2897	24.638	207	223
WP_001136119.1	lcl|NZ_JQRG01000009.1_cds_WP_004494310.1_420	98.305	354	354
WP_001136119.1	lcl|NZ_JQRG01000009.1_cds_WP_004476535.1_398	36.905	252	354
WP_001136119.1	lcl|NZ_JQRG01000007.1_cds_WP_004475890.1_269	33.788	293	354
WP_001136119.1	lcl|NZ_JQRG01000009.1_cds_WP_004494310.1_420	98.305	354	354
WP_001136119.1	lcl|NZ_JQRG01000009.1_cds_WP_004476535.1_398	36.905	252	354
WP_001136119.1	lcl|NZ_JQRG01000007.1_cds_WP_004475890.1_269	33.788	293	354
WP_000535865.1	lcl|NZ_JQRG01000009.1_cds_WP_004494293.1_419	92.735	234	234
WP_000535865.1	lcl|NZ_JQRG01000009.1_cds_WP_004494312.1_402	38.426	216	234
WP_000535865.1	lcl|NZ_JQRG01000009.1_cds_WP_004475113.1_413	34.375	224	234
WP_000535865.1	lcl|NZ_JQRG01000053.1_cds_WP_017862685.1_2467	30.476	210	234
WP_000535865.1	lcl|NZ_JQRG01000009.1_cds_WP_004465132.1_387	29.365	126	234
WP_000535865.1	lcl|NZ_JQRG01000049.1_cds_WP_004464381.1_2323	30.000	110	234
WP_002183331.1	lcl|NZ_JQRG01000081.1_cds_WP_004468563.1_3090	26.776	183	204
WP_001117631.1	lcl|NZ_JQRG01000009.1_cds_WP_004476552.1_415	98.450	387	387
WP_001117631.1	lcl|NZ_JQRG01000009.1_cds_WP_004465299.1_395	29.477	363	387
WP_001117631.1	lcl|NZ_JQRG01000009.1_cds_WP_004475202.1_412	34.025	241	387
WP_001117631.1	lcl|NZ_JQRG01000059.1_cds_WP_004466571.1_2695	30.623	369	387
WP_001117631.1	lcl|NZ_JQRG01000009.1_cds_WP_004462146.1_358	29.965	287	387
WP_001117631.1	lcl|NZ_JQRG01000006.1_cds_WP_004465893.1_203	26.182	275	387
WP_001117631.1	lcl|NZ_JQRG01000058.1_cds_WP_004460480.1_2654	24.658	365	387
WP_000697351.1	lcl|NZ_JQRG01000009.1_cds_WP_004494287.1_414	98.456	583	583
WP_000697351.1	lcl|NZ_JQRG01000052.1_cds_WP_026131460.1_2432	42.070	599	583
WP_000697351.1	lcl|NZ_JQRG01000009.1_cds_WP_004494307.1_409	29.605	608	583
WP_029781911.1	lcl|NZ_JQRG01000009.1_cds_WP_004475113.1_413	96.503	572	572
WP_029781911.1	lcl|NZ_JQRG01000009.1_cds_WP_004494312.1_402	36.481	233	572
WP_029781911.1	lcl|NZ_JQRG01000009.1_cds_WP_004494293.1_419	34.667	225	572
WP_029781911.1	lcl|NZ_JQRG01000053.1_cds_WP_017862685.1_2467	30.256	195	572
WP_029781911.1	lcl|NZ_JQRG01000005.1_cds_WP_017863645.1_153	23.622	127	572
WP_029781911.1	lcl|NZ_JQRG01000049.1_cds_WP_004464381.1_2323	31.897	116	572
WP_029781911.1	lcl|NZ_JQRG01000009.1_cds_WP_004475113.1_413	96.503	572	572
WP_029781911.1	lcl|NZ_JQRG01000009.1_cds_WP_004494312.1_402	36.481	233	572
WP_029781911.1	lcl|NZ_JQRG01000009.1_cds_WP_004494293.1_419	34.667	225	572
WP_029781911.1	lcl|NZ_JQRG01000053.1_cds_WP_017862685.1_2467	30.256	195	572
WP_029781911.1	lcl|NZ_JQRG01000005.1_cds_WP_017863645.1_153	23.622	127	572
WP_029781911.1	lcl|NZ_JQRG01000049.1_cds_WP_004464381.1_2323	31.897	116	572
WP_000041234.1	lcl|NZ_JQRG01000009.1_cds_WP_004475202.1_412	94.245	417	417
WP_000041234.1	lcl|NZ_JQRG01000009.1_cds_WP_004465299.1_395	31.579	380	417
WP_000041234.1	lcl|NZ_JQRG01000009.1_cds_WP_004476552.1_415	34.440	241	417
WP_000041234.1	lcl|NZ_JQRG01000009.1_cds_WP_004462146.1_358	34.646	254	417
WP_000041234.1	lcl|NZ_JQRG01000059.1_cds_WP_004466571.1_2695	27.507	349	417
WP_000041234.1	lcl|NZ_JQRG01000006.1_cds_WP_004465893.1_203	28.682	258	417
WP_000041234.1	lcl|NZ_JQRG01000058.1_cds_WP_004460480.1_2654	25.397	252	417
WP_002108488.1	lcl|NZ_JQRG01000009.1_cds_WP_004494304.1_411	88.953	344	345
WP_002108487.1	lcl|NZ_JQRG01000009.1_cds_WP_004494300.1_410	95.055	182	182
WP_002108490.1	lcl|NZ_JQRG01000009.1_cds_WP_004494307.1_409	95.400	587	588
WP_002108490.1	lcl|NZ_JQRG01000009.1_cds_WP_004494287.1_414	30.293	614	588
WP_002108490.1	lcl|NZ_JQRG01000052.1_cds_WP_026131460.1_2432	30.696	632	588
WP_002108506.1	lcl|NZ_JQRG01000009.1_cds_WP_004475084.1_407	37.073	205	216
WP_002108506.1	lcl|NZ_JQRG01000037.1_cds_WP_004481621.1_1820	30.357	168	216
WP_002108506.1	lcl|NZ_JQRG01000037.1_cds_WP_004475391.1_1871	31.148	122	216
WP_002108506.1	lcl|NZ_JQRG01000069.1_cds_WP_004465361.1_2916	31.429	105	216
WP_002108506.1	lcl|NZ_JQRG01000021.1_cds_WP_004474583.1_1182	25.143	175	216
WP_025180281.1	lcl|NZ_JQRG01000009.1_cds_WP_004488965.1_403	84.667	450	481
