WP_000340715.1	lcl|NZ_JQRZ01000047.1_cds_WP_002725873.1_1576	91.860	86	106
WP_000410268.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733579.1_1577	93.548	310	318
WP_000410268.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733534.1_1580	27.143	280	318
WP_000410268.1	lcl|NZ_JQRZ01000019.1_cds_WP_002722638.1_646	22.671	322	318
WP_000410268.1	lcl|NZ_JQRZ01000108.1_cds_WP_002740024.1_2776	25.000	288	318
WP_000410268.1	lcl|NZ_JQRZ01000113.1_cds_WP_002728309.1_2858	25.402	311	318
WP_000410268.1	lcl|NZ_JQRZ01000075.1_cds_WP_002743770.1_2192	22.353	170	318
WP_000410268.1	lcl|NZ_JQRZ01000047.1_cds_WP_016749081.1_1609	24.342	152	318
WP_002076509.1	lcl|NZ_JQRZ01000039.1_cds_WP_002738595.1_1369	26.126	222	223
WP_002076509.1	lcl|NZ_JQRZ01000108.1_cds_WP_002742128.1_2780	30.579	121	223
WP_002076509.1	lcl|NZ_JQRZ01000013.1_cds_WP_002733661.1_432	33.696	92	223
WP_002076509.1	lcl|NZ_JQRZ01000072.1_cds_WP_002731944.1_2122	30.769	104	223
WP_002076509.1	lcl|NZ_JQRZ01000103.1_cds_WP_002726501.1_2704	29.787	94	223
WP_002076509.1	lcl|NZ_JQRZ01000108.1_cds_WP_002733618.1_2773	25.568	176	223
WP_001136119.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740722.1_1620	36.607	336	354
WP_001136119.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740726.1_1624	33.728	338	354
WP_001136119.1	lcl|NZ_JQRZ01000044.1_cds_WP_002730849.1_1522	34.375	288	354
WP_001136119.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740722.1_1620	36.607	336	354
WP_001136119.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740726.1_1624	33.728	338	354
WP_001136119.1	lcl|NZ_JQRZ01000044.1_cds_WP_002730849.1_1522	34.375	288	354
WP_000535865.1	lcl|NZ_JQRZ01000024.1_cds_WP_002738760.1_877	30.952	210	234
WP_000535865.1	lcl|NZ_JQRZ01000081.1_cds_WP_002723863.1_2310	29.091	110	234
WP_002183331.1	lcl|NZ_JQRZ01000073.1_cds_WP_002734213.1_2153	26.776	183	204
WP_001117631.1	lcl|NZ_JQRZ01000060.1_cds_WP_002728994.1_1916	30.914	372	387
WP_001117631.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740861.1_1585	33.475	236	387
WP_001117631.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740826.1_1584	37.379	206	387
WP_001117631.1	lcl|NZ_JQRZ01000108.1_cds_WP_002740294.1_2782	32.155	283	387
WP_001117631.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733737.1_1605	31.507	219	387
WP_001117631.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733599.1_1618	32.319	263	387
WP_001117631.1	lcl|NZ_JQRZ01000031.1_cds_WP_002738884.1_1091	27.554	323	387
WP_001117631.1	lcl|NZ_JQRZ01000014.1_cds_WP_002724641.1_459	25.137	366	387
WP_000697351.1	lcl|NZ_JQRZ01000137.1_cds_WP_004278354.1_3142	40.902	599	583
WP_029781911.1	lcl|NZ_JQRZ01000128.1_cds_WP_002740796.1_3048	22.047	127	572
WP_029781911.1	lcl|NZ_JQRZ01000013.1_cds_WP_002740235.1_419	19.907	216	572
WP_029781911.1	lcl|NZ_JQRZ01000128.1_cds_WP_002740796.1_3048	22.047	127	572
WP_029781911.1	lcl|NZ_JQRZ01000013.1_cds_WP_002740235.1_419	19.907	216	572
WP_000041234.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740826.1_1584	33.876	307	417
WP_000041234.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740861.1_1585	32.143	336	417
WP_000041234.1	lcl|NZ_JQRZ01000060.1_cds_WP_002728994.1_1916	27.794	349	417
WP_000041234.1	lcl|NZ_JQRZ01000108.1_cds_WP_002740294.1_2782	31.802	283	417
WP_000041234.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733737.1_1605	32.197	264	417
WP_000041234.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733599.1_1618	29.461	241	417
WP_000041234.1	lcl|NZ_JQRZ01000031.1_cds_WP_002738884.1_1091	28.514	249	417
WP_000041234.1	lcl|NZ_JQRZ01000014.1_cds_WP_002724641.1_459	25.000	252	417
WP_002108490.1	lcl|NZ_JQRZ01000137.1_cds_WP_004278354.1_3142	30.063	632	588
WP_002108506.1	lcl|NZ_JQRZ01000036.1_cds_WP_002731433.1_1279	28.070	171	216
WP_002108506.1	lcl|NZ_JQRZ01000080.1_cds_WP_002722230.1_2290	28.729	181	216
WP_002108506.1	lcl|NZ_JQRZ01000051.1_cds_WP_002740244.1_1727	25.143	175	216
WP_002108506.1	lcl|NZ_JQRZ01000031.1_cds_WP_002726632.1_1076	31.783	129	216
