WP_000340715.1	lcl|NZ_JQOX01000022.1_cds_WP_000340715.1_556	100.000	86	106
WP_000410268.1	lcl|NZ_JQOX01000022.1_cds_WP_000410273.1_557	99.677	310	318
WP_000410268.1	lcl|NZ_JQOX01000022.1_cds_WP_000093099.1_577	46.988	83	318
WP_000410268.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	27.500	280	318
WP_000410268.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	24.611	321	318
WP_000410268.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	24.221	289	318
WP_000410268.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	23.636	275	318
WP_000020777.1	lcl|NZ_JQOX01000022.1_cds_WP_000202825.1_596	42.210	353	361
WP_002076509.1	lcl|NZ_JQOX01000022.1_cds_WP_000282880.1_636	30.638	235	223
WP_002076509.1	lcl|NZ_JQOX01000011.1_cds_WP_001099029.1_348	26.906	223	223
WP_002076509.1	lcl|NZ_JQOX01000022.1_cds_WP_001068986.1_614	30.435	92	223
WP_002076509.1	lcl|NZ_JQOX01000076.1_cds_WP_000840860.1_2176	29.808	104	223
WP_002076509.1	lcl|NZ_JQOX01000124.1_cds_WP_000868621.1_3129	29.670	91	223
WP_002076509.1	lcl|NZ_JQOX01000022.1_cds_WP_001114264.1_643	26.705	176	223
WP_002076509.1	lcl|NZ_JQOX01000045.1_cds_WP_000262844.1_1365	24.638	207	223
WP_001136119.1	lcl|NZ_JQOX01000022.1_cds_WP_001230564.1_589	36.578	339	354
WP_001136119.1	lcl|NZ_JQOX01000022.1_cds_WP_000582619.1_593	34.356	326	354
WP_001136119.1	lcl|NZ_JQOX01000116.1_cds_WP_001011675.1_2985	33.898	295	354
WP_001136119.1	lcl|NZ_JQOX01000022.1_cds_WP_001230564.1_589	36.578	339	354
WP_001136119.1	lcl|NZ_JQOX01000022.1_cds_WP_000582619.1_593	34.356	326	354
WP_001136119.1	lcl|NZ_JQOX01000116.1_cds_WP_001011675.1_2985	33.898	295	354
WP_000535865.1	lcl|NZ_JQOX01000145.1_cds_WP_001014595.1_3400	28.365	208	234
WP_000535865.1	lcl|NZ_JQOX01000098.1_cds_WP_000721859.1_2580	33.333	111	234
WP_000535865.1	lcl|NZ_JQOX01000022.1_cds_WP_000848238.1_604	28.571	126	234
WP_001117631.1	lcl|NZ_JQOX01000022.1_cds_WP_000582222.1_575	38.211	246	387
WP_001117631.1	lcl|NZ_JQOX01000114.1_cds_WP_001281953.1_2955	31.989	372	387
WP_001117631.1	lcl|NZ_JQOX01000022.1_cds_WP_000947844.1_587	32.700	263	387
WP_001117631.1	lcl|NZ_JQOX01000022.1_cds_WP_000575178.1_634	29.329	283	387
WP_001117631.1	lcl|NZ_JQOX01000022.1_cds_WP_000346036.1_594	27.701	361	387
WP_001117631.1	lcl|NZ_JQOX01000170.1_cds_WP_000538757.1_3607	26.480	321	387
WP_001117631.1	lcl|NZ_JQOX01000053.1_cds_WP_001982414.1_1538	24.251	367	387
WP_000697351.1	lcl|NZ_JQOX01000022.1_cds_WP_000698821.1_599	27.636	626	583
WP_029781911.1	lcl|NZ_JQOX01000115.1_cds_WP_000613385.1_2960	21.538	130	572
WP_029781911.1	lcl|NZ_JQOX01000098.1_cds_WP_000721859.1_2580	34.188	117	572
WP_029781911.1	lcl|NZ_JQOX01000115.1_cds_WP_000613385.1_2960	21.538	130	572
WP_029781911.1	lcl|NZ_JQOX01000098.1_cds_WP_000721859.1_2580	34.188	117	572
WP_000041234.1	lcl|NZ_JQOX01000022.1_cds_WP_000575178.1_634	32.573	307	417
WP_000041234.1	lcl|NZ_JQOX01000114.1_cds_WP_001281953.1_2955	28.354	328	417
WP_000041234.1	lcl|NZ_JQOX01000022.1_cds_WP_000346036.1_594	29.367	395	417
WP_000041234.1	lcl|NZ_JQOX01000022.1_cds_WP_000582222.1_575	37.383	214	417
WP_000041234.1	lcl|NZ_JQOX01000022.1_cds_WP_000947844.1_587	26.866	268	417
WP_000041234.1	lcl|NZ_JQOX01000170.1_cds_WP_000538757.1_3607	25.907	386	417
WP_000041234.1	lcl|NZ_JQOX01000053.1_cds_WP_001982414.1_1538	24.206	252	417
WP_002108490.1	lcl|NZ_JQOX01000022.1_cds_WP_000698821.1_599	44.152	607	588
