WP_000340715.1	lcl|NZ_AFLY02000029.1_cds_WP_004421256.1_2860	98.837	86	106
WP_000410268.1	lcl|NZ_AFLY02000029.1_cds_WP_004421326.1_2859	94.839	310	318
WP_000410268.1	lcl|NZ_AFLY02000029.1_cds_WP_004421375.1_2856	25.786	318	318
WP_000410268.1	lcl|NZ_AFLY02000016.1_cds_WP_004419974.1_3365	24.299	321	318
WP_000410268.1	lcl|NZ_AFLY02000029.1_cds_WP_004421482.1_2776	24.658	292	318
WP_000410268.1	lcl|NZ_AFLY02000067.1_cds_WP_004425902.1_521	22.826	276	318
WP_002076509.1	lcl|NZ_AFLY02000029.1_cds_WP_004421469.1_2780	28.512	242	223
WP_002076509.1	lcl|NZ_AFLY02000059.1_cds_WP_002155754.1_1142	26.457	223	223
WP_002076509.1	lcl|NZ_AFLY02000009.1_cds_WP_004419365.1_3784	31.731	104	223
WP_002076509.1	lcl|NZ_AFLY02000027.1_cds_WP_004420956.1_3017	29.670	91	223
WP_002076509.1	lcl|NZ_AFLY02000073.1_cds_WP_004426312.1_210	24.155	207	223
WP_002076509.1	lcl|NZ_AFLY02000029.1_cds_WP_004421411.1_2773	25.000	176	223
WP_001136119.1	lcl|NZ_AFLY02000029.1_cds_WP_004421409.1_2825	33.523	352	354
WP_001136119.1	lcl|NZ_AFLY02000053.1_cds_WP_004422937.1_1905	34.276	283	354
WP_001136119.1	lcl|NZ_AFLY02000029.1_cds_WP_004421439.1_2831	27.143	350	354
WP_001136119.1	lcl|NZ_AFLY02000029.1_cds_WP_004421409.1_2825	33.523	352	354
WP_001136119.1	lcl|NZ_AFLY02000053.1_cds_WP_004422937.1_1905	34.276	283	354
WP_001136119.1	lcl|NZ_AFLY02000029.1_cds_WP_004421439.1_2831	27.143	350	354
WP_000535865.1	lcl|NZ_AFLY02000057.1_cds_WP_004423992.1_1345	42.169	166	234
WP_000535865.1	lcl|NZ_AFLY02000073.1_cds_WP_004426302.1_201	27.885	208	234
WP_000535865.1	lcl|NZ_AFLY02000029.1_cds_WP_004421460.1_2830	23.043	230	234
WP_000535865.1	lcl|NZ_AFLY02000030.1_cds_WP_036068758.1_2696	29.730	111	234
WP_001117631.1	lcl|NZ_AFLY02000029.1_cds_WP_004421204.1_2840	37.959	245	387
WP_001117631.1	lcl|NZ_AFLY02000009.1_cds_WP_004419331.1_3678	31.892	370	387
WP_001117631.1	lcl|NZ_AFLY02000029.1_cds_WP_004420975.1_2851	33.898	236	387
WP_001117631.1	lcl|NZ_AFLY02000029.1_cds_WP_004421330.1_2852	37.379	206	387
WP_001117631.1	lcl|NZ_AFLY02000029.1_cds_WP_004421357.1_2833	32.800	250	387
WP_001117631.1	lcl|NZ_AFLY02000029.1_cds_WP_004421210.1_2782	29.682	283	387
WP_001117631.1	lcl|NZ_AFLY02000037.1_cds_WP_004422087.1_2385	27.636	275	387
WP_001117631.1	lcl|NZ_AFLY02000045.1_cds_WP_036034116.1_2096	25.341	367	387
WP_029781911.1	lcl|NZ_AFLY02000057.1_cds_WP_004423992.1_1345	35.537	242	572
WP_029781911.1	lcl|NZ_AFLY02000029.1_cds_WP_004421460.1_2830	26.887	212	572
WP_029781911.1	lcl|NZ_AFLY02000038.1_cds_WP_004422152.1_2367	21.739	138	572
WP_029781911.1	lcl|NZ_AFLY02000030.1_cds_WP_036068758.1_2696	31.624	117	572
WP_029781911.1	lcl|NZ_AFLY02000057.1_cds_WP_004423992.1_1345	35.537	242	572
WP_029781911.1	lcl|NZ_AFLY02000029.1_cds_WP_004421460.1_2830	26.887	212	572
WP_029781911.1	lcl|NZ_AFLY02000038.1_cds_WP_004422152.1_2367	21.739	138	572
WP_029781911.1	lcl|NZ_AFLY02000030.1_cds_WP_036068758.1_2696	31.624	117	572
WP_000041234.1	lcl|NZ_AFLY02000029.1_cds_WP_004420975.1_2851	31.845	336	417
WP_000041234.1	lcl|NZ_AFLY02000029.1_cds_WP_004421330.1_2852	33.876	307	417
WP_000041234.1	lcl|NZ_AFLY02000029.1_cds_WP_004421357.1_2833	31.692	325	417
WP_000041234.1	lcl|NZ_AFLY02000029.1_cds_WP_004421210.1_2782	31.922	307	417
WP_000041234.1	lcl|NZ_AFLY02000009.1_cds_WP_004419331.1_3678	27.744	328	417
WP_000041234.1	lcl|NZ_AFLY02000029.1_cds_WP_004421204.1_2840	37.264	212	417
WP_000041234.1	lcl|NZ_AFLY02000037.1_cds_WP_004422087.1_2385	25.326	383	417
WP_000041234.1	lcl|NZ_AFLY02000045.1_cds_WP_036034116.1_2096	25.397	252	417
WP_002108506.1	lcl|NZ_AFLY02000034.1_cds_WP_085986250.1_2440	35.252	139	216
WP_002108506.1	lcl|NZ_AFLY02000069.1_cds_WP_004426058.1_465	27.742	155	216
WP_002108506.1	lcl|NZ_AFLY02000065.1_cds_WP_004425766.1_654	23.585	106	216
WP_002108506.1	lcl|NZ_AFLY02000064.1_cds_WP_004425597.1_716	25.517	145	216
WP_002108483.1	lcl|NZ_AFLY02000026.1_cds_WP_004420918.1_3033	40.000	135	211
WP_002108483.1	lcl|NZ_AFLY02000038.1_cds_WP_232614519.1_2261	41.905	105	211
WP_002108483.1	lcl|NZ_AFLY02000029.1_cds_WP_004421316.1_2823	58.333	72	211
WP_002108483.1	lcl|NZ_AFLY02000038.1_cds_WP_004422136.1_2262	55.556	72	211
WP_002108483.1	lcl|NZ_AFLY02000018.1_cds_WP_332829215.1_3221	54.762	42	211
WP_002108483.1	lcl|NZ_AFLY02000013.1_cds_WP_157787788.1_3598	53.571	56	211
WP_025180280.1	lcl|NZ_AFLY02000057.1_cds_WP_004423992.1_1345	31.557	244	242
WP_025180280.1	lcl|NZ_AFLY02000073.1_cds_WP_004426302.1_201	29.675	246	242
WP_002108525.1	lcl|NZ_AFLY02000016.1_cds_WP_004419847.1_3337	31.660	259	255
WP_002108525.1	lcl|NZ_AFLY02000029.1_cds_WP_004421044.1_2812	28.846	260	255
WP_002108525.1	lcl|NZ_AFLY02000069.1_cds_WP_002179721.1_311	28.235	255	255
WP_002108525.1	lcl|NZ_AFLY02000069.1_cds_WP_004440656.1_339	27.092	251	255
WP_002108525.1	lcl|NZ_AFLY02000064.1_cds_WP_004427000.1_672	25.191	262	255
WP_002108525.1	lcl|NZ_AFLY02000056.1_cds_WP_004423431.1_1684	25.670	261	255
WP_002108525.1	lcl|NZ_AFLY02000057.1_cds_WP_004424264.1_1281	24.907	269	255
WP_002108525.1	lcl|NZ_AFLY02000029.1_cds_WP_004450657.1_2808	24.409	254	255
