WP_000340715.1	lcl|NZ_ANCE01000179.1_cds_WP_004753574.1_2885	94.186	86	106
WP_000410268.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	96.452	310	318
WP_000410268.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	26.061	330	318
WP_000410268.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	24.611	321	318
WP_000410268.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	24.306	288	318
WP_000410268.1	lcl|NZ_ANCE01000090.1_cds_WP_004766600.1_1424	24.402	209	318
WP_002076509.1	lcl|NZ_ANCE01000068.1_cds_WP_020762902.1_939	28.755	233	223
WP_002076509.1	lcl|NZ_ANCE01000077.1_cds_WP_004765514.1_1166	26.027	219	223
WP_002076509.1	lcl|NZ_ANCE01000217.1_cds_WP_020764291.1_3613	31.731	104	223
WP_002076509.1	lcl|NZ_ANCE01000142.1_cds_WP_004751232.1_2327	30.769	91	223
WP_002076509.1	lcl|NZ_ANCE01000068.1_cds_WP_004766630.1_940	27.273	110	223
WP_002076509.1	lcl|NZ_ANCE01000024.1_cds_WP_004754319.1_341	24.155	207	223
WP_001136119.1	lcl|NZ_ANCE01000068.1_cds_WP_020762917.1_973	32.764	351	354
WP_001136119.1	lcl|NZ_ANCE01000195.1_cds_WP_004771496.1_3371	34.276	283	354
WP_001136119.1	lcl|NZ_ANCE01000068.1_cds_WP_020762910.1_979	29.781	319	354
WP_001136119.1	lcl|NZ_ANCE01000068.1_cds_WP_020762917.1_973	32.764	351	354
WP_001136119.1	lcl|NZ_ANCE01000195.1_cds_WP_004771496.1_3371	34.276	283	354
WP_001136119.1	lcl|NZ_ANCE01000068.1_cds_WP_020762910.1_979	29.781	319	354
WP_000535865.1	lcl|NZ_ANCE01000190.1_cds_WP_020764041.1_3029	42.771	166	234
WP_000535865.1	lcl|NZ_ANCE01000066.1_cds_WP_020762878.1_861	28.846	208	234
WP_000535865.1	lcl|NZ_ANCE01000068.1_cds_WP_000440092.1_978	23.043	230	234
WP_000535865.1	lcl|NZ_ANCE01000192.1_cds_WP_020764084.1_3237	32.432	111	234
WP_001117631.1	lcl|NZ_ANCE01000102.1_cds_WP_004754030.1_1657	32.432	370	387
WP_001117631.1	lcl|NZ_ANCE01000179.1_cds_WP_002733587.1_2866	36.667	240	387
WP_001117631.1	lcl|NZ_ANCE01000179.1_cds_WP_020763897.1_2876	27.874	348	387
WP_001117631.1	lcl|NZ_ANCE01000068.1_cds_WP_020762896.1_981	32.700	263	387
WP_001117631.1	lcl|NZ_ANCE01000179.1_cds_WP_020763889.1_2877	37.379	206	387
WP_001117631.1	lcl|NZ_ANCE01000068.1_cds_WP_020762944.1_941	30.742	283	387
WP_001117631.1	lcl|NZ_ANCE01000192.1_cds_WP_004778370.1_3253	27.103	321	387
WP_001117631.1	lcl|NZ_ANCE01000018.1_cds_WP_016761831.1_223	24.523	367	387
WP_029781911.1	lcl|NZ_ANCE01000190.1_cds_WP_020764041.1_3029	34.167	240	572
WP_029781911.1	lcl|NZ_ANCE01000068.1_cds_WP_000440092.1_978	27.941	204	572
WP_029781911.1	lcl|NZ_ANCE01000066.1_cds_WP_020762878.1_861	33.333	159	572
WP_029781911.1	lcl|NZ_ANCE01000061.1_cds_WP_004768380.1_799	21.212	132	572
WP_029781911.1	lcl|NZ_ANCE01000192.1_cds_WP_020764084.1_3237	32.479	117	572
WP_029781911.1	lcl|NZ_ANCE01000190.1_cds_WP_020764041.1_3029	34.167	240	572
WP_029781911.1	lcl|NZ_ANCE01000068.1_cds_WP_000440092.1_978	27.941	204	572
WP_029781911.1	lcl|NZ_ANCE01000066.1_cds_WP_020762878.1_861	33.333	159	572
WP_029781911.1	lcl|NZ_ANCE01000061.1_cds_WP_004768380.1_799	21.212	132	572
